iucn_sid,habs,deep_ok
187501,9.3,FALSE
187502,9.3,FALSE
187503,"9.2, 9.9",FALSE
187504,"9.2, 9.4",FALSE
187505,"9.8.2, 9.8.6",FALSE
187506,"9.2, 9.7",FALSE
187508,9.2,FALSE
187509,9.2,FALSE
187510,"12.6, 9.2, 9.7",FALSE
187511,"12.1, 9.2, 9.8.3",FALSE
187512,9.3,FALSE
187513,9.2,FALSE
187514,"9.3, 9.7",FALSE
187517,9.2,FALSE
187518,9.3,FALSE
187519,"9.2, 9.7, 9.9",FALSE
187520,"9.10, 9.2, 9.7",FALSE
187521,9.3,FALSE
187522,"9.2, 9.9",FALSE
187523,"9.3, 9.7, 9.8.4, 9.8.6, 9.9",FALSE
187527,"9.3, 9.4",FALSE
187528,9.2,FALSE
187529,"12.2, 12.3, 9.3, 9.4",FALSE
187530,"9.10, 9.2, 9.4, 9.9",FALSE
187532,"9.2, 9.3, 9.9",FALSE
187533,"9.2, 9.7",FALSE
187534,"9.2, 9.3, 9.4",FALSE
187535,"9.2, 9.7, 9.9",FALSE
187536,"12.2, 12.3, 9.2, 9.7, 9.9",FALSE
187537,9.2,FALSE
187538,9.3,FALSE
187539,"9.3, 9.4",FALSE
187540,"9.3, 9.4",FALSE
187541,"9.2, 9.7, 9.9",FALSE
187542,"9.2, 9.7",FALSE
187543,9.3,FALSE
187544,"9.2, 9.8.6",FALSE
187545,"9.2, 9.7",FALSE
187547,9.4,FALSE
187548,"12.2, 12.3, 9.2, 9.3, 9.7, 9.9",FALSE
187549,9.3,FALSE
187550,9.2,FALSE
187551,"9.4, 9.8.2, 9.8.3, 9.8.6",FALSE
187552,"9.3, 9.7",FALSE
187553,9.2,FALSE
187555,9.2,FALSE
187556,"9.2, 9.7",FALSE
187557,"9.2, 9.7",FALSE
187558,"9.10, 9.4, 9.5, 9.6, 9.8.6",FALSE
187559,"12.2, 12.3, 9.2, 9.7, 9.9",FALSE
187560,9.3,FALSE
187561,"9.3, 9.4",FALSE
187562,"9.2, 9.3, 9.4, 9.8.6",FALSE
187563,"9.2, 9.8.6",FALSE
187564,"9.3, 9.8.6",FALSE
187565,"9.2, 9.7",FALSE
187566,"9.2, 9.7",FALSE
187567,"9.2, 9.3, 9.4",FALSE
187568,9.6,FALSE
187570,9.2,FALSE
187572,"9.10, 9.2, 9.7, 9.9",FALSE
187573,"9.2, 9.7, 9.9",FALSE
187574,"9.3, 9.4",FALSE
187575,"12.2, 12.3, 9.2",FALSE
187577,"9.2, 9.3, 9.4",FALSE
187578,"12.2, 12.3, 9.3, 9.4, 9.7, 9.8.4, 9.8.5, 9.8.6, 9.9",FALSE
187579,9.2,FALSE
187580,9.3,FALSE
187581,9.3,FALSE
187582,"12.1, 9.2, 9.7, 9.9",FALSE
187583,11.1.1,TRUE
187584,"9.2, 9.3, 9.7, 9.9",FALSE
187585,"9.2, 9.4",FALSE
187586,"9.2, 9.7",FALSE
187588,"9.2, 9.3",FALSE
187590,9.3,FALSE
187591,"12.6, 9.2, 9.7",FALSE
187592,9.4,FALSE
187594,"9.3, 9.7",FALSE
187595,9.2,FALSE
187596,"9.3, 9.7",FALSE
187597,9.1,FALSE
187598,"9.3, 9.4, 9.5",FALSE
187599,9.3,FALSE
187600,"12.2, 12.3, 9.2, 9.7, 9.9",FALSE
187601,9.2,FALSE
187602,"9.4, 9.8.5, 9.8.6",FALSE
187603,"9.3, 9.4",FALSE
187604,"9.5, 9.7, 9.9",FALSE
187605,"9.3, 9.4",FALSE
187606,9.3,FALSE
187607,9.8.6,FALSE
187608,"9.1, 9.2",FALSE
187609,9.3,FALSE
187610,9.4,FALSE
187611,9.2,FALSE
187612,"12.2, 12.3, 9.4, 9.8.6",FALSE
187613,9.2,FALSE
187614,9.3,FALSE
187615,9.2,FALSE
187616,"9.2, 9.4",FALSE
187617,9.2,FALSE
187618,"9.2, 9.3, 9.9",FALSE
187619,"11.1.1, 9.2",TRUE
187621,"9.2, 9.3",FALSE
187622,"9.8.4, 9.9",FALSE
187623,9.4,FALSE
187624,"9.8.1, 9.8.3",FALSE
187625,9.3,FALSE
187626,"9.7, 9.8.6",FALSE
187627,"9.3, 9.4",FALSE
187628,"12.6, 9.4, 9.8.6",FALSE
187629,9.4,FALSE
187630,"9.2, 9.7, 9.9",FALSE
187631,"9.8.3, 9.8.4",FALSE
187632,"9.3, 9.9",FALSE
187633,"9.2, 9.7",FALSE
187634,"12.1, 9.2, 9.7",FALSE
187635,"9.10, 9.3",FALSE
187636,9.3,FALSE
187638,9.2,FALSE
187639,9.8.4,FALSE
187640,"9.3, 9.8.3, 9.8.4, 9.8.6",FALSE
187641,"9.2, 9.7",FALSE
187642,"9.2, 9.8.3",FALSE
187643,"12.1, 9.3, 9.8.6",FALSE
187644,9.3,FALSE
187645,"9.2, 9.8.6",FALSE
187647,"9.2, 9.4, 9.5",FALSE
187649,"9.2, 9.7, 9.8.6",FALSE
187650,9.1,FALSE
187651,9.9,FALSE
187652,"12.2, 9.3, 9.7, 9.8.2, 9.9",FALSE
187653,"9.2, 9.7, 9.9",FALSE
187654,"9.2, 9.7, 9.9",FALSE
187655,"9.4, 9.5",FALSE
187656,"9.2, 9.3",FALSE
187657,9.4,FALSE
187658,"9.2, 9.3, 9.7",FALSE
187659,"9.3, 9.4",FALSE
187660,9.4,FALSE
187661,"9.2, 9.8.4",FALSE
187662,"12.1, 9.10, 9.2, 9.7, 9.9",FALSE
187663,"9.2, 9.3",FALSE
187664,"9.3, 9.4, 9.8.6",FALSE
187665,"9.2, 9.7",FALSE
187666,9.2,FALSE
187667,"9.3, 9.4",FALSE
187668,"9.5, 9.7",FALSE
187669,"12.2, 12.3, 9.4, 9.7",FALSE
187670,"9.3, 9.4, 9.9",FALSE
187671,9.2,FALSE
187672,"9.2, 9.7, 9.9",FALSE
187675,"9.8.3, 9.8.4",FALSE
187676,9.2,FALSE
187677,9.2,FALSE
187678,9.2,FALSE
187679,"15.11, 9.2",FALSE
187680,"9.3, 9.4",FALSE
187681,"9.2, 9.4, 9.7, 9.9",FALSE
187682,9.7,FALSE
187683,"9.2, 9.7",FALSE
187684,"9.2, 9.3, 9.7, 9.9",FALSE
187685,"9.2, 9.3",FALSE
187686,9.4,FALSE
187687,9.8.5,FALSE
187688,"9.3, 9.4",FALSE
187691,"9.3, 9.7, 9.9",FALSE
187692,"9.4, 9.8.4, 9.8.6",FALSE
187693,"12.6, 9.2",FALSE
187696,"9.2, 9.3, 9.4, 9.9",FALSE
187697,9.2,FALSE
187698,"9.3, 9.4",FALSE
187699,"9.8.3, 9.8.4",FALSE
187700,"9.3, 9.4",FALSE
187701,"9.2, 9.7",FALSE
187703,9.2,FALSE
187704,9.3,FALSE
187705,9.4,FALSE
187706,9.3,FALSE
187707,"9.2, 9.7, 9.9",FALSE
187708,"9.2, 9.3",FALSE
187709,"9.2, 9.7",FALSE
187710,"9.2, 9.3, 9.4",FALSE
187711,"12.2, 12.3, 9.2, 9.3, 9.7, 9.9",FALSE
187712,9.4,FALSE
187713,9.2,FALSE
187714,"9.2, 9.4, 9.9",FALSE
187715,9.2,FALSE
187716,"12.2, 12.3, 9.2, 9.7, 9.9",FALSE
187717,"12.4, 9.1, 9.10, 9.3",FALSE
187718,9.2,FALSE
187719,9.2,FALSE
187720,"12.2, 12.3, 9.3, 9.4, 9.7, 9.9",FALSE
187721,"9.2, 9.7, 9.9",FALSE
187722,9.2,FALSE
187723,"9.2, 9.3",FALSE
187725,"9.2, 9.4, 9.5",FALSE
187726,9.3,FALSE
187727,9.4,FALSE
187729,"9.2, 9.3, 9.7",FALSE
187730,"9.3, 9.7",FALSE
187731,9.4,FALSE
187732,"12.6, 9.2, 9.9",FALSE
187733,"9.2, 9.7",FALSE
187734,9.8.6,FALSE
187735,9.2,FALSE
187736,9.2,FALSE
187737,9.2,FALSE
187738,"9.3, 9.4",FALSE
187739,"12.2, 12.3, 9.2, 9.7, 9.8.6, 9.9",FALSE
187740,9.3,FALSE
187741,9.2,FALSE
187742,9.3,FALSE
187744,9.2,FALSE
187745,"12.2, 9.2, 9.4",FALSE
187746,9.2,FALSE
187747,9.2,FALSE
187748,"9.2, 9.7, 9.9",FALSE
187749,"9.5, 9.8.6",FALSE
187750,"9.2, 9.4",FALSE
187751,"9.2, 9.7",FALSE
187752,"9.2, 9.3, 9.9",FALSE
187754,"9.4, 9.8.4",FALSE
187756,"9.2, 9.7, 9.9",FALSE
187757,9.3,FALSE
187758,"9.2, 9.3",FALSE
187759,"9.2, 9.3, 9.4",FALSE
187760,9.2,FALSE
187761,"9.2, 9.7, 9.9",FALSE
187762,9.2,FALSE
187763,"12.7, 9.7, 9.9",FALSE
187764,"12.2, 9.2, 9.4, 9.7",FALSE
187765,"9.7, 9.9",FALSE
187766,"9.3, 9.9",FALSE
187768,"9.3, 9.4, 9.8.3, 9.8.4",FALSE
187769,9.3,FALSE
187770,9.3,FALSE
187772,"9.3, 9.4",FALSE
187773,"12.2, 9.2, 9.4, 9.8.4, 9.8.6",FALSE
187774,"9.2, 9.3, 9.8.6",FALSE
187775,"9.2, 9.9",FALSE
187777,9.2,FALSE
187778,"12.2, 9.2",FALSE
187779,9.2,FALSE
187780,9.3,FALSE
187781,"9.2, 9.3",FALSE
187782,"12.2, 9.3, 9.4",FALSE
187783,"9.3, 9.8.4, 9.8.6",FALSE
187784,"9.2, 9.3, 9.4",FALSE
187785,"9.3, 9.4, 9.7",FALSE
187787,"12.6, 9.2, 9.7, 9.8.3",FALSE
187788,"9.3, 9.4",FALSE
187789,9.3,FALSE
187790,"9.2, 9.3, 9.4",FALSE
187791,"9.2, 9.3, 9.5",FALSE
187792,"9.3, 9.4, 9.8.4, 9.8.5",FALSE
187793,"9.2, 9.3, 9.7",FALSE
187794,"9.4, 9.7, 9.9",FALSE
187795,"9.2, 9.7, 9.9",FALSE
187796,"12.2, 12.3, 9.2, 9.4",FALSE
187797,9.3,FALSE
187798,"9.3, 9.4",FALSE
187800,"12.1, 9.2, 9.7, 9.9",FALSE
187801,"9.2, 9.3",FALSE
187802,"9.2, 9.3, 9.4",FALSE
187803,"9.2, 9.9",FALSE
187804,9.2,FALSE
187805,"9.2, 9.7, 9.9",FALSE
187806,"9.3, 9.4",FALSE
187807,9.1,FALSE
187808,"9.2, 9.3, 9.4",FALSE
187809,"9.4, 9.5",FALSE
187810,"9.3, 9.8.6",FALSE
187811,9.2,FALSE
187812,"9.2, 9.7",FALSE
187813,"9.10, 9.2, 9.3, 9.7",FALSE
187814,"9.3, 9.4",FALSE
187815,"9.3, 9.4, 9.5",FALSE
187874,"12.7, 9.10",FALSE
187903,9.10,FALSE
187905,9.10,FALSE
187935,"10.1, 9.10",TRUE
187955,9.10,FALSE
187987,"10.1, 9.10",TRUE
188016,"12.1, 12.2, 12.7",FALSE
188021,12.7,FALSE
188065,9.10,FALSE
188101,"12.6, 12.7, 9.10",FALSE
188113,9.10,FALSE
188114,9.10,FALSE
188115,9.10,FALSE
188116,9.10,FALSE
188118,9.10,FALSE
188304,"9.2, 9.8.2, 9.8.3, 9.8.6",FALSE
188315,"9.2, 9.8.1, 9.8.3",FALSE
188318,"9.2, 9.8.1, 9.8.3, 9.8.4",FALSE
188319,9.10,FALSE
188320,"9.8.1, 9.8.3, 9.8.4",FALSE
188324,9.2,FALSE
188326,"9.2, 9.5, 9.8.3, 9.8.5, 9.8.6",FALSE
188327,"9.8.1, 9.8.3",FALSE
188340,"9.8.2, 9.8.3, 9.8.4",FALSE
188343,"9.8.2, 9.8.3, 9.8.4",FALSE
188344,"9.8.2, 9.8.4",FALSE
188348,"9.8.2, 9.8.3, 9.8.4",FALSE
188352,9.2,FALSE
188366,"9.8.3, 9.8.6",FALSE
188368,"9.8.1, 9.8.3",FALSE
188369,9.2,FALSE
188371,"12.1, 12.2, 12.3",FALSE
188372,"9.8.2, 9.8.3, 9.8.4",FALSE
188376,9.2,FALSE
188382,"9.8.1, 9.8.2, 9.8.3, 9.8.6",FALSE
188390,9.2,FALSE
188398,"9.8.1, 9.8.3, 9.8.4",FALSE
188401,"9.2, 9.8.1, 9.8.2, 9.8.3, 9.8.4",FALSE
188409,9.2,FALSE
188414,9.2,FALSE
188419,9.2,FALSE
188423,"9.2, 9.8.1, 9.8.3",FALSE
188425,"9.2, 9.8.4",FALSE
188426,"9.8.4, 9.8.5",FALSE
188430,"9.8.1, 9.8.2, 9.8.3, 9.8.4",FALSE
188434,"12.1, 12.6, 9.2",FALSE
188445,"9.8.1, 9.8.2, 9.8.3, 9.8.4",FALSE
188450,"9.8.4, 9.8.5",FALSE
188453,"9.8.3, 9.8.4",FALSE
188463,9.5,FALSE
188464,"9.8.3, 9.8.4",FALSE
188467,"12.6, 9.8.3, 9.8.4",FALSE
188469,"9.2, 9.8.1, 9.8.3",FALSE
188470,"9.8.1, 9.8.3, 9.8.4",FALSE
188471,"12.7, 9.10",FALSE
188474,9.8.3,FALSE
188483,"9.2, 9.8.1, 9.8.3, 9.8.6",FALSE
188486,9.2,FALSE
188491,"9.8.1, 9.8.3, 9.8.4",FALSE
188496,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.5, 9.8.6",FALSE
188500,"9.4, 9.5",FALSE
188505,"9.2, 9.8.3",FALSE
188507,"9.8.3, 9.8.4",FALSE
188508,"9.8.1, 9.8.2, 9.8.3, 9.8.4",FALSE
188511,9.8.3,FALSE
188518,9.8.4,FALSE
188520,"9.2, 9.8.3, 9.8.6",FALSE
188523,"9.8.2, 9.8.3",FALSE
188528,9.8.2,FALSE
188532,"9.2, 9.8.4, 9.8.6",FALSE
188537,9.2,FALSE
188538,"9.8.1, 9.8.2, 9.8.3, 9.8.4",FALSE
188539,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.5, 9.8.6",FALSE
188542,9.2,FALSE
188546,"9.8.2, 9.8.3",FALSE
188551,"9.2, 9.8.2, 9.8.4, 9.8.5, 9.8.6",FALSE
188552,"9.8.1, 9.8.3, 9.8.4",FALSE
188556,"9.2, 9.8.3, 9.8.4",FALSE
188557,"9.2, 9.8.1",FALSE
188560,9.8.3,FALSE
188569,"12.7, 9.2, 9.8.4, 9.8.6, 9.9",FALSE
188572,"9.2, 9.3",FALSE
188579,9.8.5,FALSE
188580,"9.8.1, 9.8.3, 9.8.4",FALSE
188581,"9.2, 9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.5, 9.8.6",FALSE
188586,"12.6, 9.2",FALSE
188590,9.8.3,FALSE
188592,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.5, 9.8.6",FALSE
188596,"9.8.1, 9.8.2, 9.8.3, 9.8.4",FALSE
188607,"9.2, 9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.5, 9.8.6",FALSE
188609,"9.2, 9.9",FALSE
188610,"9.2, 9.4, 9.5",FALSE
188617,"9.8.2, 9.8.4, 9.8.5, 9.8.6",FALSE
188620,"9.8.3, 9.8.4",FALSE
188621,9.2,FALSE
188622,"9.2, 9.3",FALSE
188624,"9.8.1, 9.8.3",FALSE
188690,"12.4, 12.7",FALSE
188887,9.10,FALSE
188906,9.10,FALSE
188915,9.10,FALSE
188919,"12.5, 12.7, 9.10",FALSE
188928,12.7,FALSE
188938,"12.2, 12.6",FALSE
188952,"12.7, 9.10",FALSE
188980,12.7,FALSE
188992,"12.7, 9.10",FALSE
188997,12.7,FALSE
189043,"12.4, 12.5",FALSE
189048,9.10,FALSE
189066,"12.4, 12.7, 9.10",FALSE
189095,"12.4, 12.7",FALSE
189103,12.7,FALSE
189117,9.10,FALSE
189121,"12.5, 12.7",FALSE
189140,9.10,FALSE
189161,12.7,FALSE
189167,"12.4, 12.7, 9.10",FALSE
189168,"12.4, 12.7",FALSE
189178,"12.2, 12.4",FALSE
189201,"12.5, 9.10",FALSE
189212,12.7,FALSE
189217,9.10,FALSE
189225,9.10,FALSE
189314,"12.7, 9.10",FALSE
189331,9.10,FALSE
189338,12.7,FALSE
189356,9.10,FALSE
189357,"12.4, 12.5, 12.7, 9.8.4",FALSE
189375,9.10,FALSE
189378,"12.5, 12.7",FALSE
189390,12.7,FALSE
189403,"12.5, 12.7",FALSE
189405,9.10,FALSE
189416,"12.4, 12.7, 9.10",FALSE
189417,12.7,FALSE
189424,"12.7, 9.10",FALSE
189425,12.7,FALSE
189428,12.7,FALSE
189436,"12.7, 9.10",FALSE
189453,9.2,FALSE
189455,"12.7, 9.10",FALSE
189463,"12.4, 12.7",FALSE
189470,"12.5, 12.7",FALSE
189480,"12.4, 12.7",FALSE
189483,15.11,FALSE
189500,9.10,FALSE
189512,"12.4, 12.7, 9.10",FALSE
189513,9.10,FALSE
189550,12.7,FALSE
189557,"12.4, 12.7",FALSE
189582,12.7,FALSE
189591,9.8.4,FALSE
189618,12.7,FALSE
189619,12.7,FALSE
189675,9.10,FALSE
189728,9.4,FALSE
189729,9.4,FALSE
189731,"9.4, 9.5, 9.6",FALSE
189736,9.4,FALSE
189740,10.2,TRUE
189744,9.7,FALSE
189746,9.2,FALSE
189747,9.2,FALSE
189748,9.8.4,FALSE
189750,"12.6, 9.2",FALSE
189752,9.2,FALSE
189793,"12.4, 12.7",FALSE
189795,"12.4, 12.7, 9.10",FALSE
189810,9.2,FALSE
189818,"10.2, 10.3",TRUE
189819,"12.7, 9.10",FALSE
189820,"10.1, 9.1",TRUE
189823,"12.5, 9.10",FALSE
189824,"12.5, 12.6, 9.10",FALSE
189828,"11.1.2, 9.4, 9.5, 9.6",TRUE
189829,"9.4, 9.5, 9.6",FALSE
190064,10.2,TRUE
190065,"11.1.1, 11.1.2",TRUE
190066,"11.1.2, 9.4, 9.5, 9.6",TRUE
190067,"10.1, 10.2, 10.3",TRUE
190069,10.2,TRUE
190070,"9.1, 9.10, 9.2, 9.3, 9.4, 9.5, 9.6",FALSE
190071,9.2,FALSE
190072,"10.1, 10.2",TRUE
190073,10.2,TRUE
190075,10.1,TRUE
190076,"9.4, 9.8.5",FALSE
190079,"9.4, 9.8.5",FALSE
190080,"10.1, 9.1",TRUE
190081,9.5,FALSE
190082,"9.4, 9.5",FALSE
190083,"9.4, 9.9",FALSE
190085,"10.1, 10.2",TRUE
190086,"11.1.2, 9.4, 9.5, 9.6",TRUE
190087,"10.1, 10.2, 10.3",TRUE
190089,"10.2, 10.3",TRUE
190090,9.6,FALSE
190091,"10.1, 10.2, 11.1.1, 11.1.2",TRUE
190092,9.10,FALSE
190093,11.1.2,TRUE
190095,"11.1.1, 11.1.2",TRUE
190096,"9.4, 9.5, 9.6",FALSE
190097,"9.10, 9.4, 9.5, 9.6",FALSE
190099,"10.1, 10.2",TRUE
190100,"10.1, 10.2",TRUE
190101,"10.2, 10.3",TRUE
190102,"12.7, 9.8.5, 9.8.6, 9.9",FALSE
190103,10.2,TRUE
190104,"9.1, 9.10",FALSE
190105,"9.2, 9.3",FALSE
190107,10.2,TRUE
190109,"10.2, 10.3",TRUE
190111,"9.10, 9.9",FALSE
190116,"10.1, 9.1",TRUE
190117,"9.1, 9.8.1, 9.8.3",FALSE
190118,"10.1, 10.2, 11.1.1, 11.1.2",TRUE
190119,9.10,FALSE
190121,9.2,FALSE
190123,9.1,FALSE
190128,9.2,FALSE
190129,"9.4, 9.5",FALSE
190130,10.2,TRUE
190131,10.2,TRUE
190132,"12.1, 12.6, 12.7, 9.10, 9.2, 9.3, 9.9",FALSE
190133,"10.1, 10.2, 10.3, 10.4",TRUE
190134,"9.1, 9.10, 9.4, 9.5, 9.6",FALSE
190135,"11.1.2, 9.4, 9.5, 9.6",TRUE
190136,"9.4, 9.5, 9.6",FALSE
190137,"10.2, 10.3, 11.2",TRUE
190138,"11.1.1, 11.1.2, 9.2",TRUE
190139,"9.2, 9.4",FALSE
190140,"10.1, 9.1",TRUE
190142,9.6,FALSE
190145,"10.2, 10.3, 11.1.1, 11.1.2",TRUE
190146,10.3,TRUE
190147,"9.4, 9.5, 9.6",FALSE
190148,9.2,FALSE
190149,"10.2, 10.3",TRUE
190151,"9.4, 9.5",FALSE
190153,9.6,FALSE
190154,"11.1.1, 11.1.2, 11.2, 11.3",TRUE
190155,"9.8.4, 9.9",FALSE
190156,11.1.1,TRUE
190157,10.3,TRUE
190158,10.3,TRUE
190160,9.4,FALSE
190161,"10.1, 10.2",TRUE
190163,"10.1, 9.1",TRUE
190164,9.1,FALSE
190166,"9.2, 9.3",FALSE
190168,9.10,FALSE
190169,10.3,TRUE
190170,"9.2, 9.4",FALSE
190172,"9.2, 9.3, 9.8.2, 9.8.3, 9.8.4, 9.8.5, 9.8.6",FALSE
190173,"9.8.3, 9.8.6",FALSE
190176,"10.2, 10.3",TRUE
190178,9.2,FALSE
190180,"10.1, 10.2, 10.3",TRUE
190183,10.1,TRUE
190185,9.10,FALSE
190190,"10.1, 9.10",TRUE
190191,"9.3, 9.6",FALSE
190193,"10.1, 11.5, 9.1, 9.2, 9.3, 9.4",TRUE
190195,12.7,FALSE
190197,"10.1, 10.2",TRUE
190198,10.3,TRUE
190199,"9.4, 9.5, 9.6",FALSE
190200,9.4,FALSE
190201,"11.1.1, 11.1.2, 11.2",TRUE
190203,"10.1, 10.2, 10.3, 11.1.1, 11.1.2",TRUE
190204,"12.7, 9.2",FALSE
190205,"9.8.1, 9.8.2, 9.8.3, 9.8.5",FALSE
190206,"9.2, 9.9",FALSE
190207,"10.1, 10.2",TRUE
190208,"10.1, 10.2, 11.1.2, 9.6",TRUE
190211,"10.1, 9.1",TRUE
190213,"9.4, 9.5, 9.6",FALSE
190214,"10.2, 10.3",TRUE
190217,"11.1.1, 11.1.2, 11.2",TRUE
190218,9.5,FALSE
190219,"9.4, 9.5, 9.6",FALSE
190220,"9.4, 9.5, 9.6",FALSE
190221,"9.10, 9.2",FALSE
190222,"12.5, 9.10, 9.4, 9.5",FALSE
190223,"10.1, 10.2",TRUE
190226,"9.4, 9.5, 9.6",FALSE
190227,"9.10, 9.5",FALSE
190228,9.10,FALSE
190229,10.2,TRUE
190230,9.6,FALSE
190231,9.2,FALSE
190232,"10.1, 10.2, 10.3",TRUE
190233,9.5,FALSE
190237,"11.1.1, 11.5",TRUE
190239,"10.2, 10.3, 11.1.1, 11.1.2",TRUE
190241,"10.1, 12.6",TRUE
190243,"10.4, 11.2",TRUE
190244,10.1,TRUE
190245,"12.7, 9.10",FALSE
190246,"12.4, 15.11, 9.10, 9.4, 9.5, 9.9",FALSE
190247,"9.10, 9.2, 9.3, 9.4, 9.5, 9.6, 9.9",FALSE
190250,9.2,FALSE
190251,9.2,FALSE
190252,"10.1, 10.2, 11.1.2",TRUE
190253,"9.4, 9.8.5",FALSE
190255,11.1.1,TRUE
190256,"10.1, 10.2, 10.3",TRUE
190257,"9.2, 9.9",FALSE
190258,"10.2, 10.3",TRUE
190260,"10.1, 10.2, 10.3",TRUE
190261,"10.1, 10.2",TRUE
190262,"10.2, 10.3",TRUE
190263,9.4,FALSE
190264,"10.2, 10.3, 11.5",TRUE
190265,"10.2, 10.3, 10.4, 11.2, 11.3",TRUE
190268,"9.4, 9.8.3",FALSE
190269,"10.1, 9.1",TRUE
190274,"11.1.2, 9.4, 9.5, 9.6",TRUE
190275,9.10,FALSE
190276,9.1,FALSE
190278,10.3,TRUE
190279,"9.1, 9.10",FALSE
190281,11.1.1,TRUE
190282,"10.3, 10.4, 11.1.1, 11.1.2",TRUE
190283,9.10,FALSE
190285,"10.1, 10.2, 10.3",TRUE
190286,10.2,TRUE
190287,"10.1, 10.2, 10.3, 9.1",TRUE
190288,9.10,FALSE
190292,"10.1, 9.1",TRUE
190295,"12.7, 9.10, 9.2, 9.3, 9.4, 9.5, 9.9",FALSE
190296,"10.1, 10.2, 10.3",TRUE
190297,"9.3, 9.9",FALSE
190298,10.3,TRUE
190300,"10.2, 10.3",TRUE
190302,"10.1, 10.2, 10.3",TRUE
190307,11.1.2,TRUE
190308,9.5,FALSE
190309,"11.1.1, 9.2",TRUE
190310,10.3,TRUE
190311,"10.1, 10.2, 10.3",TRUE
190313,"10.1, 10.2, 10.3, 11.1.1, 11.1.2",TRUE
190314,"10.1, 10.2",TRUE
190315,"10.1, 10.2, 10.3, 10.4",TRUE
190316,"10.2, 10.3",TRUE
190317,"10.1, 10.2",TRUE
190318,9.2,FALSE
190320,"12.7, 9.5, 9.9",FALSE
190321,"10.1, 10.2",TRUE
190323,9.5,FALSE
190324,"10.2, 10.3, 10.4",TRUE
190325,"9.5, 9.6",FALSE
190327,"9.10, 9.8.4",FALSE
190328,"9.3, 9.4",FALSE
190329,9.10,FALSE
190330,"10.1, 10.2",TRUE
190331,10.3,TRUE
190332,"9.2, 9.8.1, 9.8.3",FALSE
190333,"9.6, 9.9",FALSE
190334,"10.3, 10.4",TRUE
190336,"9.4, 9.5, 9.6, 9.8.2, 9.8.3, 9.8.5",FALSE
190339,9.3,FALSE
190340,"9.10, 9.5, 9.6",FALSE
190341,"11.2, 11.3",TRUE
190342,9.6,FALSE
190344,9.2,FALSE
190345,"10.1, 10.2, 11.1.1, 11.1.2, 9.4, 9.5, 9.6",TRUE
190346,"10.1, 10.2, 11.5",TRUE
190347,"10.1, 10.2, 9.2",TRUE
190348,"9.4, 9.5",FALSE
190349,"10.2, 10.3",TRUE
190350,"10.1, 10.2, 10.3, 10.4",TRUE
190351,9.2,FALSE
190353,"10.2, 10.3",TRUE
190354,"10.2, 10.3, 11.1.1, 11.1.2",TRUE
190355,9.2,FALSE
190356,"11.1.1, 11.1.2",TRUE
190357,"9.10, 9.4, 9.5",FALSE
190358,"12.6, 9.9",FALSE
190359,"10.1, 10.2, 11.1.1, 11.1.2",TRUE
190360,"10.1, 10.2, 10.3, 11.1.1, 11.1.2",TRUE
190361,"10.1, 10.2, 11.1.1, 11.1.2",TRUE
190362,"9.10, 9.6",FALSE
190365,9.9,FALSE
190369,"10.1, 10.2, 10.3",TRUE
190372,11.1.1,TRUE
190373,"10.2, 10.3",TRUE
190375,9.2,FALSE
190376,"10.1, 10.2",TRUE
190377,"9.2, 9.8.3",FALSE
190378,"10.2, 10.3",TRUE
190379,9.5,FALSE
190380,"12.7, 9.10, 9.4, 9.5, 9.6",FALSE
190383,"9.1, 9.10",FALSE
190384,"10.1, 10.2",TRUE
190385,"10.2, 10.3",TRUE
190387,"11.1.2, 9.1, 9.6",TRUE
190388,9.1,FALSE
190389,"10.1, 10.2, 9.1",TRUE
190390,"10.1, 10.2",TRUE
190391,9.1,FALSE
190392,"9.4, 9.5",FALSE
190393,"10.1, 9.8.3",TRUE
190394,"10.1, 10.2",TRUE
190397,10.1,TRUE
190398,"9.2, 9.3, 9.4, 9.5, 9.6",FALSE
190400,"9.4, 9.5, 9.6",FALSE
190401,9.4,FALSE
190402,10.3,TRUE
190403,"11.1.1, 11.1.2",TRUE
190404,"10.1, 10.2",TRUE
190405,"12.2, 9.2, 9.4",FALSE
190407,"9.10, 9.2, 9.3, 9.4, 9.5, 9.6, 9.8.1, 9.8.2, 9.8.3",FALSE
190408,9.2,FALSE
190409,9.10,FALSE
190412,"9.10, 9.2, 9.4, 9.5, 9.6",FALSE
190414,"10.2, 10.3, 10.4",TRUE
190416,10.2,TRUE
190419,"10.1, 10.2, 10.3",TRUE
190420,9.2,FALSE
190422,"10.1, 10.2",TRUE
190425,"10.1, 10.2",TRUE
190426,"12.2, 12.5, 12.7, 9.10, 9.4, 9.5, 9.6",FALSE
190428,"9.4, 9.7, 9.8.1, 9.8.3, 9.8.5",FALSE
190429,"12.7, 9.2, 9.9",FALSE
190430,"9.4, 9.9",FALSE
190431,"10.1, 10.2, 10.3",TRUE
190432,"10.1, 10.2, 10.3, 11.1.1, 11.1.2, 9.1",TRUE
190433,10.3,TRUE
190434,"10.1, 10.2",TRUE
