iucn_sid,iucn_rgn,years,cat_ts,scores,pop_trend_desc,calc_trend
22696977,global,"1994, 1996, 2000, 2004, 2008, 2012, 2016","EN, EN, VU, VU, VU, VU, VU","0.6, 0.6, 0.4, 0.4, 0.4, 0.4, 0.4",decreasing,-0.00921
22696980,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22696993,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",unknown,0
22696998,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",increasing,0
22697008,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",increasing,0
22697012,global,"1994, 1996, 2000, 2004, 2006, 2008, 2012, 2016","VU, VU, VU, EN, EN, EN, EN, EN","0.4, 0.4, 0.4, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0.01158
22697017,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22697028,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","NT, LC, LC, LC, LC, LC, LC","0.2, 0, 0, 0, 0, 0, 0",decreasing,-0.0073
22697031,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22697037,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22697043,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",unknown,0
22697123,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",unknown,0
22697128,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",unknown,0
22697133,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22697143,global,"1994, 2000, 2004, 2006, 2008, 2012, 2016","NT, VU, EN, EN, EN, EN, EN","0.2, 0.4, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0.01802
22697203,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22697211,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22697219,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22697314,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22697334,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22697353,global,"1994, 1996, 2000, 2004, 2006, 2008, 2009, 2012, 2014, 2016","EN, EN, VU, EN, EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0.00237
22697360,global,"2004, 2008, 2009, 2012, 2015, 2016, 2017, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",increasing,0
22697365,global,"1994, 2000, 2004, 2006, 2008, 2012, 2014, 2016, 2018","LC, NT, NT, NT, NT, NT, NT, NT, NT","0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0.00565
22697369,global,"1994, 2000, 2004, 2006, 2008, 2012, 2015, 2016, 2018","NT, NT, NT, NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0
22697516,global,"1994, 2000, 2004, 2006, 2008, 2012, 2016","NT, NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0
22697519,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22697555,global,"1994, 2000, 2004, 2008, 2009, 2012, 2015, 2016","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",unknown,0
22697561,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22697564,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22697568,global,"1994, 1996, 2000, 2004, 2006, 2008, 2012, 2014, 2015, 2016, 2017","CR, CR, EN, EN, EN, EN, EN, EN, EN, EN, EN","0.8, 0.8, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",increasing,-0.00747
22697590,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",unknown,0
22697595,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22697599,global,"1994, 1996, 2000, 2004, 2006, 2008, 2012, 2016, 2017","VU, VU, VU, VU, VU, VU, VU, VU, NT","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.2",decreasing,-0.00408
22697608,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22697611,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",increasing,0
22697619,global,"1994, 2000, 2004, 2008, 2010, 2012, 2016, 2018","LC, LC, LC, NT, NT, NT, NT, NT","0, 0, 0, 0.2, 0.2, 0.2, 0.2, 0.2",increasing,0.01099
22697648,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22697654,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22697702,global,"1994, 2000, 2004, 2006, 2007, 2008, 2012, 2016","LC, NT, NT, NT, NT, NT, NT, NT","0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0.00731
22697713,global,"1994, 1996, 2000, 2004, 2006, 2008, 2012, 2013, 2016, 2017","VU, VU, VU, VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",decreasing,0
22697724,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",increasing,0
22697728,global,"1994, 1996, 2000, 2004, 2005, 2008, 2010, 2012, 2016, 2017, 2018","CR, CR, VU, VU, VU, VU, VU, VU, VU, VU, VU","0.8, 0.8, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",stable,-0.01427
22697733,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2017, 2018","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22697738,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2017, 2018","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22697742,global,"1994, 1996, 2000, 2004, 2005, 2007, 2008, 2009, 2010, 2012, 2013, 2015, 2016, 2018","VU, VU, CR, CR, CR, CR, CR, CR, CR, CR, CR, CR, CR, CR","0.4, 0.4, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8",decreasing,0.01472
22697748,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2017, 2018","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",increasing,0
22697752,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, NT, NT, NT","0, 0, 0, 0, 0, 0.2, 0.2, 0.2",unknown,0.01015
22697755,global,"1994, 2000, 2004, 2008, 2010, 2012, 2016, 2018","LC, NT, NT, NT, NT, NT, LC, LC","0, 0.2, 0.2, 0.2, 0.2, 0.2, 0, 0",stable,-0.00207
22697758,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, NT, LC, LC","0, 0, 0, 0, 0, 0.2, 0, 0",increasing,0.00192
22697761,global,"1994, 2000, 2004, 2008, 2009, 2010, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
