iucn_sid,pop_trend,iucn_version,iucn_rgn
16545326,stable,2018-1,global
16545346,stable,2018-1,global
16545360,stable,2018-1,global
16546023,stable,2018-1,global
16546072,unknown,2018-1,global
16546127,stable,2018-1,global
16546144,stable,2018-1,global
16674437,unknown,2018-1,global
16719296,unknown,2018-1,global
16719359,unknown,2018-1,global
16719387,unknown,2018-1,global
16719605,unknown,2018-1,global
16719651,unknown,2018-1,global
16719685,unknown,2018-1,global
16719726,unknown,2018-1,global
16719839,unknown,2018-1,global
16719843,unknown,2018-1,global
16719890,unknown,2018-1,global
16719994,unknown,2018-1,global
16720002,unknown,2018-1,global
16720022,unknown,2018-1,global
16720029,unknown,2018-1,global
16720036,unknown,2018-1,global
16720083,unknown,2018-1,global
16720118,unknown,2018-1,global
16720181,unknown,2018-1,global
16720267,unknown,2018-1,global
16720328,unknown,2018-1,global
16720345,unknown,2018-1,global
16720528,unknown,2018-1,global
16720537,unknown,2018-1,global
16720568,unknown,2018-1,global
16720577,unknown,2018-1,global
16720607,unknown,2018-1,global
16721842,unknown,2018-1,global
16727327,stable,2018-1,global
16727330,stable,2018-1,global
16749571,unknown,2018-1,global
16749725,unknown,2018-1,global
16749737,unknown,2018-1,global
16749758,unknown,2018-1,global
16749978,unknown,2018-1,global
16750054,unknown,2018-1,global
16759101,unknown,2018-1,global
16759126,unknown,2018-1,global
16759144,unknown,2018-1,global
16759167,unknown,2018-1,global
16759184,unknown,2018-1,global
16759321,unknown,2018-1,global
16759340,unknown,2018-1,global
16759353,unknown,2018-1,global
16759357,unknown,2018-1,global
16759367,unknown,2018-1,global
16759463,unknown,2018-1,global
16759509,unknown,2018-1,global
16759518,unknown,2018-1,global
16759535,unknown,2018-1,global
16759549,unknown,2018-1,global
16759556,unknown,2018-1,global
16759567,unknown,2018-1,global
16759571,unknown,2018-1,global
16759591,unknown,2018-1,global
16765067,unknown,2018-1,global
16765076,unknown,2018-1,global
16765093,unknown,2018-1,global
16765190,unknown,2018-1,global
16765727,unknown,2018-1,global
16765806,unknown,2018-1,global
16766162,unknown,2018-1,global
16766235,unknown,2018-1,global
16766319,unknown,2018-1,global
16777231,stable,2018-1,global
16777242,unknown,2018-1,global
16777283,unknown,2018-1,global
16777340,unknown,2018-1,global
16777344,unknown,2018-1,global
16777347,unknown,2018-1,global
16777353,unknown,2018-1,global
16777363,unknown,2018-1,global
16777371,unknown,2018-1,global
16777734,unknown,2018-1,global
16777804,unknown,2018-1,global
16777813,unknown,2018-1,global
16778030,unknown,2018-1,global
16778116,unknown,2018-1,global
16778128,unknown,2018-1,global
16778406,unknown,2018-1,global
16778475,unknown,2018-1,global
16778632,stable,2018-1,global
16778750,unknown,2018-1,global
16778824,unknown,2018-1,global
16778856,unknown,2018-1,global
16779096,unknown,2018-1,global
16779138,unknown,2018-1,global
16779209,unknown,2018-1,global
16779221,unknown,2018-1,global
16779231,unknown,2018-1,global
16779236,unknown,2018-1,global
16779248,unknown,2018-1,global
16779254,unknown,2018-1,global
16779258,unknown,2018-1,global
16779264,unknown,2018-1,global
16779308,unknown,2018-1,global
16779383,unknown,2018-1,global
16779424,unknown,2018-1,global
16779436,unknown,2018-1,global
16779444,unknown,2018-1,global
16779491,unknown,2018-1,global
16780973,unknown,2018-1,global
16781047,unknown,2018-1,global
16781050,unknown,2018-1,global
16781072,unknown,2018-1,global
16781081,unknown,2018-1,global
16781085,unknown,2018-1,global
16781101,unknown,2018-1,global
16781113,unknown,2018-1,global
16781124,unknown,2018-1,global
16781145,unknown,2018-1,global
16781154,unknown,2018-1,global
16781168,unknown,2018-1,global
16781181,unknown,2018-1,global
16781189,stable,2018-1,global
16811574,unknown,2018-1,global
17345844,increasing,2018-1,global
17367725,increasing,2018-1,global
18123632,unknown,2018-1,global
18123647,stable,2018-1,global
18123960,unknown,2018-1,global
18124015,unknown,2018-1,global
18124179,stable,2018-1,global
18124721,unknown,2018-1,global
18124738,unknown,2018-1,global
18124757,unknown,2018-1,global
18124888,unknown,2018-1,global
18125103,unknown,2018-1,global
18125145,unknown,2018-1,global
18125208,increasing,2018-1,global
18125362,unknown,2018-1,global
18125379,unknown,2018-1,global
18125776,unknown,2018-1,global
18125838,unknown,2018-1,global
18126034,unknown,2018-1,global
18127741,unknown,2018-1,global
18127783,unknown,2018-1,global
18127809,unknown,2018-1,global
18127828,unknown,2018-1,global
18127836,unknown,2018-1,global
18127840,unknown,2018-1,global
18128090,unknown,2018-1,global
18128749,unknown,2018-1,global
18128938,unknown,2018-1,global
18138780,unknown,2018-1,global
18138798,unknown,2018-1,global
18138812,unknown,2018-1,global
18138825,unknown,2018-1,global
18138869,unknown,2018-1,global
18139045,unknown,2018-1,global
18139074,unknown,2018-1,global
18139615,stable,2018-1,global
18140291,stable,2018-1,global
18140358,unknown,2018-1,global
18140736,unknown,2018-1,global
18140829,unknown,2018-1,global
18155920,unknown,2018-1,global
18155933,unknown,2018-1,global
18155939,unknown,2018-1,global
18155943,unknown,2018-1,global
18155946,unknown,2018-1,global
18155949,decreasing,2018-1,global
18155952,unknown,2018-1,global
18155960,unknown,2018-1,global
18155963,unknown,2018-1,global
18155982,unknown,2018-1,global
18158219,unknown,2018-1,global
18158262,unknown,2018-1,global
18158331,stable,2018-1,global
18158359,unknown,2018-1,global
18158445,unknown,2018-1,global
18158583,stable,2018-1,global
18159126,unknown,2018-1,global
18159556,unknown,2018-1,global
18159817,stable,2018-1,global
18159823,stable,2018-1,global
18160428,unknown,2018-1,global
18160456,unknown,2018-1,global
18160468,stable,2018-1,global
18160573,stable,2018-1,global
18161514,unknown,2018-1,global
18177478,decreasing,2018-1,global
18177499,stable,2018-1,global
18180983,unknown,2018-1,global
18180998,unknown,2018-1,global
18214503,unknown,2018-1,global
18214519,unknown,2018-1,global
18214863,increasing,2018-1,global
18227064,stable,2018-1,global
18227109,unknown,2018-1,global
18227119,unknown,2018-1,global
18227123,unknown,2018-1,global
18227168,increasing,2018-1,global
18237151,unknown,2018-1,global
18237502,unknown,2018-1,global
18237516,unknown,2018-1,global
18237707,unknown,2018-1,global
18237712,unknown,2018-1,global
18237739,unknown,2018-1,global
18237772,unknown,2018-1,global
18237775,unknown,2018-1,global
18237796,unknown,2018-1,global
18238049,stable,2018-1,global
18252612,stable,2018-1,global
18252616,unknown,2018-1,global
18252619,stable,2018-1,global
18252629,stable,2018-1,global
18252702,stable,2018-1,global
18252718,unknown,2018-1,global
18252849,unknown,2018-1,global
18252853,unknown,2018-1,global
18252952,unknown,2018-1,global
18253276,unknown,2018-1,global
18253282,unknown,2018-1,global
18253296,unknown,2018-1,global
18253303,unknown,2018-1,global
18256447,unknown,2018-1,global
18256458,unknown,2018-1,global
18256490,unknown,2018-1,global
18256504,unknown,2018-1,global
18256560,unknown,2018-1,global
18256726,unknown,2018-1,global
18256943,unknown,2018-1,global
18256992,unknown,2018-1,global
18257189,unknown,2018-1,global
18257198,unknown,2018-1,global
18257269,unknown,2018-1,global
18257303,unknown,2018-1,global
18257309,unknown,2018-1,global
18257331,unknown,2018-1,global
18257417,unknown,2018-1,global
18257501,unknown,2018-1,global
18257533,unknown,2018-1,global
18257655,unknown,2018-1,global
18257684,unknown,2018-1,global
18257696,unknown,2018-1,global
18257762,stable,2018-1,global
18257780,unknown,2018-1,global
18258072,stable,2018-1,global
18258153,unknown,2018-1,global
18258202,unknown,2018-1,global
18258249,stable,2018-1,global
18258256,unknown,2018-1,global
18258266,unknown,2018-1,global
18258584,unknown,2018-1,global
18263684,stable,2018-1,global
18435966,unknown,2018-1,global
18584848,decreasing,2018-1,global
19014407,stable,2018-1,global
19199700,stable,2018-1,global
19224959,unknown,2018-1,global
19617543,stable,2018-1,global
19617691,stable,2018-1,global
19617705,unknown,2018-1,global
19619037,stable,2018-1,global
19708770,unknown,2018-1,global
19708918,unknown,2018-1,global
19708976,unknown,2018-1,global
19709103,unknown,2018-1,global
19710303,unknown,2018-1,global
19710863,unknown,2018-1,global
19710984,unknown,2018-1,global
19711070,unknown,2018-1,global
19711112,unknown,2018-1,global
19711306,unknown,2018-1,global
19711507,unknown,2018-1,global
19711843,unknown,2018-1,global
19712515,unknown,2018-1,global
19712646,unknown,2018-1,global
19712826,unknown,2018-1,global
19718342,unknown,2018-1,global
19720016,unknown,2018-1,global
19720962,unknown,2018-1,global
19723127,unknown,2018-1,global
19725134,unknown,2018-1,global
19743004,unknown,2018-1,global
19743044,unknown,2018-1,global
19743050,unknown,2018-1,global
19743056,unknown,2018-1,global
19743115,unknown,2018-1,global
19743170,unknown,2018-1,global
19743767,unknown,2018-1,global
19891498,stable,2018-1,global
19892025,unknown,2018-1,global
19892334,stable,2018-1,global
19892898,stable,2018-1,global
19893149,stable,2018-1,global
19922589,decreasing,2018-1,global
19922686,stable,2018-1,global
20249232,stable,2018-1,global
20249446,unknown,2018-1,global
20250059,unknown,2018-1,global
20251047,unknown,2018-1,global
20251507,unknown,2018-1,global
20253006,unknown,2018-1,global
20253300,unknown,2018-1,global
20255775,unknown,2018-1,global
20256067,unknown,2018-1,global
20256729,unknown,2018-1,global
20257324,unknown,2018-1,global
20429419,unknown,2018-1,global
20429438,unknown,2018-1,global
20429448,unknown,2018-1,global
20429455,unknown,2018-1,global
20429462,unknown,2018-1,global
20429787,unknown,2018-1,global
20429793,unknown,2018-1,global
20429800,unknown,2018-1,global
20429854,unknown,2018-1,global
20429869,unknown,2018-1,global
20429950,stable,2018-1,global
20430011,unknown,2018-1,global
20430563,unknown,2018-1,global
20430651,unknown,2018-1,global
20430679,unknown,2018-1,global
20430774,unknown,2018-1,global
20430800,unknown,2018-1,global
20431518,unknown,2018-1,global
20431538,unknown,2018-1,global
20432145,unknown,2018-1,global
20432158,unknown,2018-1,global
20432226,unknown,2018-1,global
20434679,unknown,2018-1,global
20434766,unknown,2018-1,global
20435070,unknown,2018-1,global
20435185,unknown,2018-1,global
20435470,unknown,2018-1,global
20435675,unknown,2018-1,global
20435860,unknown,2018-1,global
20435980,unknown,2018-1,global
20436452,unknown,2018-1,global
20436473,unknown,2018-1,global
20436497,unknown,2018-1,global
20437309,unknown,2018-1,global
20661580,unknown,2018-1,global
20662018,unknown,2018-1,global
20662028,unknown,2018-1,global
20662040,unknown,2018-1,global
20662092,unknown,2018-1,global
20662212,unknown,2018-1,global
20662958,unknown,2018-1,global
20663855,unknown,2018-1,global
20663917,unknown,2018-1,global
20664078,unknown,2018-1,global
20664248,stable,2018-1,global
20664320,unknown,2018-1,global
20664578,unknown,2018-1,global
20664652,unknown,2018-1,global
20664658,unknown,2018-1,global
20664969,unknown,2018-1,global
20665034,unknown,2018-1,global
20665159,unknown,2018-1,global
20665243,unknown,2018-1,global
20665551,unknown,2018-1,global
20665743,unknown,2018-1,global
20665832,unknown,2018-1,global
20666166,unknown,2018-1,global
20666310,unknown,2018-1,global
20672310,unknown,2018-1,global
20672323,unknown,2018-1,global
20672326,unknown,2018-1,global
20675303,unknown,2018-1,global
20675356,unknown,2018-1,global
20675360,unknown,2018-1,global
20675416,unknown,2018-1,global
20681005,decreasing,2018-1,global
20694280,stable,2018-1,global
20885884,unknown,2018-1,global
20885891,stable,2018-1,global
20885921,unknown,2018-1,global
20885933,unknown,2018-1,global
21101200,unknown,2018-1,global
21101322,unknown,2018-1,global
21103888,unknown,2018-1,global
21104612,unknown,2018-1,global
21108245,unknown,2018-1,global
21110056,unknown,2018-1,global
21110117,stable,2018-1,global
21110276,unknown,2018-1,global
21110389,unknown,2018-1,global
21110692,unknown,2018-1,global
21110723,unknown,2018-1,global
21112632,unknown,2018-1,global
21112669,unknown,2018-1,global
21112742,unknown,2018-1,global
21112836,unknown,2018-1,global
21112867,unknown,2018-1,global
21112879,unknown,2018-1,global
21112889,unknown,2018-1,global
21112898,unknown,2018-1,global
21112909,decreasing,2018-1,global
21112967,unknown,2018-1,global
21112977,unknown,2018-1,global
21112990,unknown,2018-1,global
21113041,stable,2018-1,global
21113051,stable,2018-1,global
21113090,unknown,2018-1,global
21113095,unknown,2018-1,global
21113098,unknown,2018-1,global
21113110,stable,2018-1,global
21113133,unknown,2018-1,global
21113146,unknown,2018-1,global
21113900,unknown,2018-1,global
21113904,unknown,2018-1,global
21113907,unknown,2018-1,global
21114995,unknown,2018-1,global
21115046,unknown,2018-1,global
21115107,unknown,2018-1,global
21128493,unknown,2018-1,global
21128498,unknown,2018-1,global
21129279,unknown,2018-1,global
21130020,unknown,2018-1,global
21130060,unknown,2018-1,global
21130109,unknown,2018-1,global
21130112,unknown,2018-1,global
21130133,unknown,2018-1,global
21130147,unknown,2018-1,global
21130156,unknown,2018-1,global
21130171,unknown,2018-1,global
21130177,unknown,2018-1,global
21130196,stable,2018-1,global
21130837,unknown,2018-1,global
21130857,unknown,2018-1,global
21130938,unknown,2018-1,global
21130959,unknown,2018-1,global
21130979,unknown,2018-1,global
21131347,stable,2018-1,global
21131356,stable,2018-1,global
21131962,unknown,2018-1,global
21132053,unknown,2018-1,global
21132133,unknown,2018-1,global
21132139,unknown,2018-1,global
21132290,unknown,2018-1,global
21132305,unknown,2018-1,global
21132319,unknown,2018-1,global
21132344,decreasing,2018-1,global
21132418,decreasing,2018-1,global
21132559,unknown,2018-1,global
21132575,unknown,2018-1,global
21132618,unknown,2018-1,global
21132622,unknown,2018-1,global
21132654,unknown,2018-1,global
21132659,unknown,2018-1,global
21132662,unknown,2018-1,global
21132665,unknown,2018-1,global
21132668,unknown,2018-1,global
21132672,unknown,2018-1,global
21132679,unknown,2018-1,global
21132707,unknown,2018-1,global
21132710,unknown,2018-1,global
21132724,unknown,2018-1,global
21132730,unknown,2018-1,global
21132733,unknown,2018-1,global
21132774,unknown,2018-1,global
21132808,unknown,2018-1,global
21132815,unknown,2018-1,global
21132819,unknown,2018-1,global
21132822,unknown,2018-1,global
21132825,unknown,2018-1,global
21132828,stable,2018-1,global
21132839,unknown,2018-1,global
21132848,unknown,2018-1,global
21132856,stable,2018-1,global
21132859,unknown,2018-1,global
21132879,unknown,2018-1,global
21132882,unknown,2018-1,global
21132898,unknown,2018-1,global
21132901,unknown,2018-1,global
21132906,unknown,2018-1,global
21132910,unknown,2018-1,global
21132914,unknown,2018-1,global
21132928,unknown,2018-1,global
21132935,unknown,2018-1,global
21132953,unknown,2018-1,global
21132963,unknown,2018-1,global
21132976,unknown,2018-1,global
21132979,unknown,2018-1,global
21132986,unknown,2018-1,global
21132989,unknown,2018-1,global
21133003,unknown,2018-1,global
21133006,unknown,2018-1,global
21133013,unknown,2018-1,global
21133018,unknown,2018-1,global
21133028,unknown,2018-1,global
21133032,unknown,2018-1,global
21133050,unknown,2018-1,global
21133058,unknown,2018-1,global
21133064,unknown,2018-1,global
21133067,unknown,2018-1,global
21133091,unknown,2018-1,global
21133108,unknown,2018-1,global
21133116,unknown,2018-1,global
21133121,unknown,2018-1,global
21133131,unknown,2018-1,global
21133167,unknown,2018-1,global
21133172,unknown,2018-1,global
21133184,unknown,2018-1,global
21133190,unknown,2018-1,global
21133195,stable,2018-1,global
21133207,stable,2018-1,global
22566261,stable,2018-1,global
22678576,decreasing,2018-1,global
22678588,decreasing,2018-1,global
22678611,decreasing,2018-1,global
22678625,decreasing,2018-1,global
22678632,decreasing,2018-1,global
22679830,decreasing,2018-1,global
22679846,stable,2018-1,global
22679859,increasing,2018-1,global
22679869,decreasing,2018-1,global
22679872,increasing,2018-1,global
22679881,unknown,2018-1,global
22679896,increasing,2018-1,global
22679919,decreasing,2018-1,global
22679943,increasing,2018-1,global
22679946,unknown,2018-1,global
22679958,stable,2018-1,global
22679978,stable,2018-1,global
22680011,increasing,2018-1,global
22680015,stable,2018-1,global
22680021,unknown,2018-1,global
22680024,increasing,2018-1,global
22680029,decreasing,2018-1,global
22680033,stable,2018-1,global
22680038,decreasing,2018-1,global
22680047,stable,2018-1,global
22680052,decreasing,2018-1,global
22680130,stable,2018-1,global
22680145,increasing,2018-1,global
22680153,decreasing,2018-1,global
22680157,decreasing,2018-1,global
22680163,stable,2018-1,global
22680170,decreasing,2018-1,global
22680174,decreasing,2018-1,global
22680178,decreasing,2018-1,global
22680203,increasing,2018-1,global
22680214,decreasing,2018-1,global
22680217,unknown,2018-1,global
22680221,stable,2018-1,global
22680229,decreasing,2018-1,global
22680236,increasing,2018-1,global
22680243,stable,2018-1,global
22680247,decreasing,2018-1,global
22680252,decreasing,2018-1,global
22680280,stable,2018-1,global
22680287,decreasing,2018-1,global
22680301,decreasing,2018-1,global
22680306,decreasing,2018-1,global
22680310,decreasing,2018-1,global
22680313,decreasing,2018-1,global
22680358,decreasing,2018-1,global
22680364,decreasing,2018-1,global
22680367,increasing,2018-1,global
22680387,stable,2018-1,global
22680391,stable,2018-1,global
22680398,decreasing,2018-1,global
22680402,decreasing,2018-1,global
22680405,unknown,2018-1,global
22680409,decreasing,2018-1,global
22680412,decreasing,2018-1,global
22680415,decreasing,2018-1,global
22680418,NA,2018-1,global
22680423,increasing,2018-1,global
22680427,decreasing,2018-1,global
22680441,decreasing,2018-1,global
22680455,stable,2018-1,global
22680462,increasing,2018-1,global
22680465,decreasing,2018-1,global
22680472,increasing,2018-1,global
22680485,stable,2018-1,global
22680488,decreasing,2018-1,global
22680492,increasing,2018-1,global
22680496,NA,2018-1,global
22683027,unknown,2018-1,global
22683033,decreasing,2018-1,global
22683037,stable,2018-1,global
22683042,decreasing,2018-1,global
22683045,decreasing,2018-1,global
22683093,stable,2018-1,global
22683099,stable,2018-1,global
22683106,stable,2018-1,global
22683112,stable,2018-1,global
22683117,stable,2018-1,global
22683213,decreasing,2018-1,global
22683227,decreasing,2018-1,global
22683230,decreasing,2018-1,global
22683249,decreasing,2018-1,global
22683265,decreasing,2018-1,global
22683368,unknown,2018-1,global
22683399,decreasing,2018-1,global
22683422,stable,2018-1,global
22683442,increasing,2018-1,global
22683616,decreasing,2018-1,global
22683634,increasing,2018-1,global
22683645,unknown,2018-1,global
22683649,stable,2018-1,global
22683652,increasing,2018-1,global
22683658,decreasing,2018-1,global
22683744,stable,2018-1,global
22683982,stable,2018-1,global
22685200,decreasing,2018-1,global
22685203,decreasing,2018-1,global
22689032,stable,2018-1,global
22689535,stable,2018-1,global
22689714,decreasing,2018-1,global
22689985,stable,2018-1,global
22692146,increasing,2018-1,global
22692151,increasing,2018-1,global
22692167,decreasing,2018-1,global
22692353,decreasing,2018-1,global
22692384,decreasing,2018-1,global
22692425,stable,2018-1,global
22692521,decreasing,2018-1,global
22692535,stable,2018-1,global
22692667,unknown,2018-1,global
22692680,unknown,2018-1,global
22692705,unknown,2018-1,global
22692708,NA,2018-1,global
22692778,unknown,2018-1,global
22692880,unknown,2018-1,global
22692913,increasing,2018-1,global
22693097,decreasing,2018-1,global
22693102,unknown,2018-1,global
22693133,stable,2018-1,global
22693150,decreasing,2018-1,global
22693154,decreasing,2018-1,global
22693158,decreasing,2018-1,global
22693162,decreasing,2018-1,global
22693178,decreasing,2018-1,global
22693182,decreasing,2018-1,global
22693185,decreasing,2018-1,global
22693190,decreasing,2018-1,global
22693195,decreasing,2018-1,global
22693199,decreasing,2018-1,global
22693207,stable,2018-1,global
22693211,unknown,2018-1,global
22693216,decreasing,2018-1,global
22693220,stable,2018-1,global
22693225,decreasing,2018-1,global
22693231,stable,2018-1,global
22693251,decreasing,2018-1,global
22693264,decreasing,2018-1,global
22693277,decreasing,2018-1,global
22693289,decreasing,2018-1,global
22693305,stable,2018-1,global
22693319,stable,2018-1,global
22693336,decreasing,2018-1,global
22693341,stable,2018-1,global
22693344,decreasing,2018-1,global
22693348,unknown,2018-1,global
22693351,decreasing,2018-1,global
22693356,decreasing,2018-1,global
22693359,decreasing,2018-1,global
22693363,decreasing,2018-1,global
22693369,unknown,2018-1,global
22693373,decreasing,2018-1,global
22693376,decreasing,2018-1,global
22693379,increasing,2018-1,global
22693383,decreasing,2018-1,global
22693388,unknown,2018-1,global
22693392,unknown,2018-1,global
22693396,decreasing,2018-1,global
22693399,decreasing,2018-1,global
22693404,stable,2018-1,global
22693408,stable,2018-1,global
22693414,stable,2018-1,global
22693420,decreasing,2018-1,global
22693424,decreasing,2018-1,global
22693427,decreasing,2018-1,global
22693431,decreasing,2018-1,global
22693452,decreasing,2018-1,global
22693464,decreasing,2018-1,global
22693468,decreasing,2018-1,global
22693472,increasing,2018-1,global
22693490,decreasing,2018-1,global
22693494,unknown,2018-1,global
22693520,decreasing,2018-1,global
22693528,stable,2018-1,global
22693556,stable,2018-1,global
22693567,decreasing,2018-1,global
22693584,unknown,2018-1,global
22693589,stable,2018-1,global
22693604,decreasing,2018-1,global
22693621,NA,2018-1,global
22693627,increasing,2018-1,global
22693644,stable,2018-1,global
22693647,unknown,2018-1,global
22693651,increasing,2018-1,global
22693656,decreasing,2018-1,global
22693663,stable,2018-1,global
22693669,stable,2018-1,global
22693690,increasing,2018-1,global
22693709,stable,2018-1,global
22693712,unknown,2018-1,global
22693717,stable,2018-1,global
22693720,stable,2018-1,global
22693727,increasing,2018-1,global
22693735,decreasing,2018-1,global
22693740,decreasing,2018-1,global
22693749,decreasing,2018-1,global
22693759,decreasing,2018-1,global
22693764,stable,2018-1,global
22693767,decreasing,2018-1,global
22693770,stable,2018-1,global
22693774,decreasing,2018-1,global
22693777,decreasing,2018-1,global
22693780,decreasing,2018-1,global
22693793,unknown,2018-1,global
22693814,stable,2018-1,global
22693828,decreasing,2018-1,global
22693832,unknown,2018-1,global
22693836,decreasing,2018-1,global
22693839,decreasing,2018-1,global
22693842,decreasing,2018-1,global
22693845,unknown,2018-1,global
22693852,stable,2018-1,global
22693855,unknown,2018-1,global
22693862,decreasing,2018-1,global
22693868,decreasing,2018-1,global
22693872,unknown,2018-1,global
22693879,unknown,2018-1,global
22693899,stable,2018-1,global
22693928,decreasing,2018-1,global
22693949,decreasing,2018-1,global
22693978,increasing,2018-1,global
22693983,increasing,2018-1,global
22694038,decreasing,2018-1,global
22694081,stable,2018-1,global
22694086,decreasing,2018-1,global
22694127,decreasing,2018-1,global
22694132,decreasing,2018-1,global
22694140,decreasing,2018-1,global
22694148,unknown,2018-1,global
22694152,unknown,2018-1,global
22694160,stable,2018-1,global
22694210,stable,2018-1,global
22694218,stable,2018-1,global
22694240,stable,2018-1,global
22694245,stable,2018-1,global
22694251,stable,2018-1,global
22694256,decreasing,2018-1,global
22694271,stable,2018-1,global
22694279,stable,2018-1,global
22694282,increasing,2018-1,global
22694286,stable,2018-1,global
22694289,stable,2018-1,global
22694292,decreasing,2018-1,global
22694296,unknown,2018-1,global
22694299,stable,2018-1,global
22694303,decreasing,2018-1,global
22694308,unknown,2018-1,global
22694313,stable,2018-1,global
22694317,increasing,2018-1,global
22694321,decreasing,2018-1,global
22694324,unknown,2018-1,global
22694329,increasing,2018-1,global
22694334,increasing,2018-1,global
22694337,increasing,2018-1,global
22694340,stable,2018-1,global
22694343,stable,2018-1,global
22694346,stable,2018-1,global
22694357,decreasing,2018-1,global
22694362,unknown,2018-1,global
22694373,increasing,2018-1,global
22694379,increasing,2018-1,global
22694384,stable,2018-1,global
22694387,stable,2018-1,global
22694393,increasing,2018-1,global
22694413,decreasing,2018-1,global
22694417,increasing,2018-1,global
22694420,unknown,2018-1,global
22694428,unknown,2018-1,global
22694432,increasing,2018-1,global
22694436,decreasing,2018-1,global
22694443,decreasing,2018-1,global
22694447,decreasing,2018-1,global
22694452,increasing,2018-1,global
22694455,increasing,2018-1,global
22694462,increasing,2018-1,global
22694469,increasing,2018-1,global
22694473,decreasing,2018-1,global
22694476,unknown,2018-1,global
22694479,stable,2018-1,global
22694493,unknown,2018-1,global
22694497,decreasing,2018-1,global
22694502,decreasing,2018-1,global
22694524,increasing,2018-1,global
22694537,decreasing,2018-1,global
22694542,stable,2018-1,global
22694552,stable,2018-1,global
22694561,stable,2018-1,global
22694571,stable,2018-1,global
22694585,decreasing,2018-1,global
22694591,stable,2018-1,global
22694601,unknown,2018-1,global
22694607,decreasing,2018-1,global
22694612,unknown,2018-1,global
22694618,decreasing,2018-1,global
22694623,unknown,2018-1,global
22694629,decreasing,2018-1,global
22694635,unknown,2018-1,global
22694641,stable,2018-1,global
22694646,increasing,2018-1,global
22694651,stable,2018-1,global
22694656,decreasing,2018-1,global
22694666,decreasing,2018-1,global
22694673,decreasing,2018-1,global
22694685,decreasing,2018-1,global
22694691,decreasing,2018-1,global
22694699,decreasing,2018-1,global
22694705,decreasing,2018-1,global
22694716,decreasing,2018-1,global
22694722,unknown,2018-1,global
22694730,unknown,2018-1,global
22694740,unknown,2018-1,global
22694750,decreasing,2018-1,global
22694764,stable,2018-1,global
22694782,stable,2018-1,global
22694787,decreasing,2018-1,global
22694791,stable,2018-1,global
22694794,stable,2018-1,global
22694799,stable,2018-1,global
22694805,stable,2018-1,global
22694821,stable,2018-1,global
22694830,stable,2018-1,global
22694834,decreasing,2018-1,global
22694837,decreasing,2018-1,global
22694841,increasing,2018-1,global
22694847,increasing,2018-1,global
22694852,decreasing,2018-1,global
22694856,NA,2018-1,global
22694861,unknown,2018-1,global
22694864,stable,2018-1,global
22694867,decreasing,2018-1,global
22694870,decreasing,2018-1,global
22694875,decreasing,2018-1,global
22694887,decreasing,2018-1,global
22694896,decreasing,2018-1,global
22694899,decreasing,2018-1,global
22694903,decreasing,2018-1,global
22694906,decreasing,2018-1,global
22694915,decreasing,2018-1,global
22694918,decreasing,2018-1,global
22694921,decreasing,2018-1,global
22694924,decreasing,2018-1,global
22694927,decreasing,2018-1,global
22694931,decreasing,2018-1,global
22694934,decreasing,2018-1,global
22694938,increasing,2018-1,global
22695021,stable,2018-1,global
22695036,increasing,2018-1,global
22695091,decreasing,2018-1,global
22695094,decreasing,2018-1,global
22695097,decreasing,2018-1,global
22695105,decreasing,2018-1,global
22695115,stable,2018-1,global
22695121,decreasing,2018-1,global
22695137,increasing,2018-1,global
22695144,increasing,2018-1,global
22695147,decreasing,2018-1,global
22695163,decreasing,2018-1,global
22695293,stable,2018-1,global
22695344,increasing,2018-1,global
22695363,stable,2018-1,global
22695613,decreasing,2018-1,global
22695909,stable,2018-1,global
22696247,stable,2018-1,global
22696354,decreasing,2018-1,global
22696391,increasing,2018-1,global
22696453,stable,2018-1,global
22696495,decreasing,2018-1,global
22696545,decreasing,2018-1,global
22696589,stable,2018-1,global
22696596,stable,2018-1,global
22696599,decreasing,2018-1,global
22696602,unknown,2018-1,global
22696606,decreasing,2018-1,global
22696610,unknown,2018-1,global
22696628,decreasing,2018-1,global
22696637,decreasing,2018-1,global
22696641,stable,2018-1,global
22696645,decreasing,2018-1,global
22696649,stable,2018-1,global
22696657,increasing,2018-1,global
22696668,decreasing,2018-1,global
22696675,increasing,2018-1,global
22696683,stable,2018-1,global
22696686,stable,2018-1,global
22696694,decreasing,2018-1,global
22696698,decreasing,2018-1,global
22696705,decreasing,2018-1,global
22696712,decreasing,2018-1,global
22696719,stable,2018-1,global
22696725,decreasing,2018-1,global
22696730,stable,2018-1,global
22696743,unknown,2018-1,global
22696750,NA,2018-1,global
22696753,decreasing,2018-1,global
22696756,stable,2018-1,global
22696766,decreasing,2018-1,global
22696770,unknown,2018-1,global
22696773,increasing,2018-1,global
22696776,increasing,2018-1,global
22696779,unknown,2018-1,global
22696782,unknown,2018-1,global
22696788,unknown,2018-1,global
22696792,increasing,2018-1,global
22696799,unknown,2018-1,global
22696802,decreasing,2018-1,global
22696806,decreasing,2018-1,global
22696810,decreasing,2018-1,global
22696813,unknown,2018-1,global
22696840,stable,2018-1,global
22696846,unknown,2018-1,global
22696853,decreasing,2018-1,global
22696861,decreasing,2018-1,global
22696869,stable,2018-1,global
22696876,stable,2018-1,global
22696883,unknown,2018-1,global
22696887,decreasing,2018-1,global
22696894,decreasing,2018-1,global
22696898,decreasing,2018-1,global
