iucn_sid,poly_range_km2
187546,2894424.099
187547,11515174.337
187548,12978495.579
187549,2559473.853
187550,31783.892
187551,600689.098
187552,524868.676
187553,360146.194
187554,6263872.929
187555,411073.153
187556,7825534.406
187557,21290.23
187558,326292.244
187559,19259205.567
187560,963103.671
187561,3308323.421
187562,1982739.663
187563,11750333.992
187564,10459720.179
187565,9512354.746
187566,198148.34
187567,493180.22
187568,2515093.821
187569,4448097.856
187570,3551265.01
187571,412074.193
187572,176886.886
187573,1778059.096
187574,557326.245
187575,9692593.714
187576,343439.777
187577,518923.745
187578,9454959.918
187579,75472.661
187580,253834.153
187581,526076.662
187582,740294.65
187583,873110.108
187584,3194236.123
187585,83677.4
187586,1469766.361
187587,4550784.106
187588,320297.862
187589,2675567.461
187590,48430.685
187591,327351.158
187592,129410.83
187593,12841.761
187594,4169789.849
187595,1061.387
187596,616661.225
187597,123587.413
187598,3667681.665
187599,2508492.132
187600,10110986.766
187601,443162.576
187602,411073.131
187603,410786.887
187604,7731480.179
187605,101744.378
187606,148954.825
187607,116677.075
187608,32645.575
187609,2678368.512
187610,5607989.708
187611,187225.633
187612,6913191.706
187613,3751520.194
187614,809695.084
187615,63030.316
187616,48378.034
187617,886122.031
187618,1059220.912
187619,684246.879
187620,3476020.129
187621,13250369.538
187622,4822687.469
187623,2144809.802
187624,8825461.651
187625,1498211.61
187626,8334793.84
187627,628808.985
187628,37653.383
187629,64419.091
187630,195613.8
187631,15167696.096
187632,3460267.595
187633,157695.69
187634,6989421.71
187635,1192614.935
187636,2448529.961
187638,5512199.516
187639,3587430.056
187640,3968312.272
187641,713890.832
187642,2592134.718
187643,101019.321
187644,493924.598
187645,1280125.567
187646,10193239.963
187647,677445.357
187648,167971.85
187649,16616353.051
187650,403128.642
187651,2534332.209
187652,2814271.474
187653,2206116.089
187654,1973781.772
187655,3634530.483
187656,942945.883
187657,501766.285
187658,15519651.376
187659,129410.83
187660,188920.522
187661,575929.419
187662,616414.435
187663,768916.512
187664,2534552.311
187665,296390.538
187666,192616.074
187667,627107.985
187668,310575.467
187669,180141.921
187670,2846584.911
187671,140171.842
187672,3436464.684
187673,18995770.491
187674,12923184.713
187675,3202620.65
187676,287436.636
187677,9382948.472
187678,1118903.273
187679,788935.013
187680,443162.575
187681,8659575.762
187682,32500.284
187683,875613.546
187684,10815927.073
187685,11543911.545
187686,194258.938
187687,1893775.603
187688,6416025.585
187689,10562734.926
187690,820747.494
187691,1223724.624
187692,13321436.394
187693,3158142.406
187694,6086441.143
187695,385888.034
187696,6744297.844
187697,782525.368
187698,14587113.81
187699,10796835.18
187700,421960.369
187701,1600883.599
187702,5407884.824
187703,3085988.217
187704,117475.768
187705,18430274.175
187706,433668.892
187707,15078311.995
187708,247196.682
187709,232870.52
187710,7159524.274
187711,443162.576
187712,662185.674
187713,17287853.233
187714,2191192.634
187715,14025945.079
187716,20200783.511
187717,1059279.285
187718,6106988.779
187719,811284.081
187720,1329530.161
187721,856882.183
187722,18522496.499
187723,15458039.003
187724,2572852.08
187725,370294.613
187726,1167578.337
187727,2281450.428
187728,1413910.517
187729,362131.447
187730,891462.185
187731,878932.216
187732,547290.994
187733,16657195.829
187734,358820.437
187735,672005.283
187736,2696287.959
187737,404485.416
187738,1580838.644
187739,16199766.896
187740,3842379.913
187741,575640.297
187742,1284205.835
187743,1684400.34
187744,7753341.021
187745,69410.942
187746,19380008.952
187747,2692527.778
187748,2941955.785
187749,1110931.747
187750,2166731.205
187751,3032533.022
187752,2431076.363
187753,737808.601
187754,411073.131
187755,3300462.407
187756,1470446.135
187757,30930.508
187758,443162.599
187759,7666766.881
187760,140171.842
187761,310709.229
187762,8737000.993
187763,10219436.163
187764,333086.107
187765,424547.388
187766,563728.803
187767,16758886.605
187768,3682955.917
187769,3502160.191
187770,1168595.607
187771,506187.923
187772,9253385.683
187773,443141.348
187774,129410.83
187775,1620351.676
187776,48315.917
187777,855288.475
187778,7582.608
187779,2488591.504
187780,9785438.182
187781,2893225.286
187782,3022571.926
187783,9169302.742
187784,16396766.633
187785,411073.131
187786,1847906.591
187787,736276.571
187788,67564.742
187789,27886.882
187790,69864.562
187791,733641.38
187792,308659.315
187793,355167.93
187794,1084327.437
187795,737442.038
187796,232085.151
187797,6552773.484
187798,255421.584
187799,443162.576
187800,984499.396
187801,6291235.573
187802,16348214.651
187803,1293880.314
187804,443371.498
187805,2151971.06
187806,588529.32
187807,232573.398
187808,846694.114
187809,5912333.417
187810,7524970.612
187811,48363.688
187812,552078.487
187813,364227.179
187814,108478.891
187815,2561828.653
187935,6930242.612
188021,15197.181
188101,4174393.242
188304,426482.215
188315,2002878.444
188318,4229238.996
188320,781622.834
188324,3704166.968
188326,6698411.649
188327,1149916.007
188340,11336377.688
188343,11316461.218
188344,245685.028
188348,936420.77
188352,318551.991
188366,7723697.62
188368,134324.94
188369,329339.758
188371,3792345.733
188372,2165964.314
188376,158051.513
188382,8493854.963
188390,129410.83
188397,41924.746
188398,9820359.02
188401,1214326.793
188409,17704.174
188414,213449.936
188419,606037.132
188423,802500.6
188425,14213070.416
188426,1096806.776
188430,9049874.699
188434,3497646.656
188445,10363575.313
188450,4897215.887
188453,15969046.317
188463,1238761.349
188464,5772426.369
188467,21169788.574
188469,3023887.593
188470,985280.238
188471,489980.858
188472,50675.439
188474,135250.309
188483,600050.265
188486,949129.455
188491,6853301.326
188496,2542479.312
188500,693208.32
188505,129410.83
188507,108473.331
188508,271477.502
188511,8382064.096
188518,4270605.265
188520,129410.83
188523,751235.62
188528,6300311.23
188532,9929226.542
188537,9909982.299
188538,2603014.558
188539,2896732.678
188542,255346.54
188546,5600316.94
188551,2624597.067
188552,831976.642
188556,870497.425
188557,20111638.627
188560,625296.797
188569,2660070.816
188572,34849.599
188579,8263103.472
188580,10664714.234
188581,4594243.464
188586,954400.816
188590,9791204.748
188592,2434399.8
188596,3248952.147
188607,4092736.24
188609,21243337.241
188610,593152.467
188617,3311906.999
188620,580164.901
188621,568925.687
188622,177328.007
188624,2884292.509
189744,91709.761
189746,187500.037
189747,136535.392
189748,434851.439
189750,69410.942
189752,616449.327
189810,6087.577
189818,153333215.296
189819,1666347.495
189820,108213.258
189823,1949822.579
189824,737506.566
190064,7454656.597
190066,684380.464
190067,193744670.088
190069,4001156.349
190070,3051550.499
190072,1541962.003
190073,34377823.319
190075,15820669.633
190076,330099.382
190077,22501.819
190079,2741608.805
190080,215926499.606
190083,2562090.17
190089,34218697.871
190090,24866602.908
190091,1321930.622
190092,161549.458
190093,16168719.625
190095,1342634.091
190099,47227505.999
190100,23594339.429
190101,54640558.89
190104,2110072.672
190105,1237468.669
190107,59881518.201
190109,79352880.512
190111,555476.473
190116,112674522.221
190117,28936898.6
190118,181901451.021
190121,1722106.79
190123,113157568.938
190130,2807323.808
190131,60574099.382
190132,3987929.886
190133,180943008.066
190134,575225.093
190135,571035.913
190136,419256.564
190137,55675781.192
190138,3939550.726
190139,4766289.206
190140,364335.785
190146,30096890.62
190147,30678366.415
190148,87345.637
190151,851363.269
190154,84143710.621
190155,1457806.11
190156,3688347.662
190157,55795675.6
190158,7742463.157
190161,1105376.774
190163,51386402.67
190164,25190186.261
190168,6437915.265
190169,40687645.008
190170,3428106.621
190172,1363334.624
190173,2352110.446
190176,89669503.806
190178,596938.131
190180,182310222.922
190182,1317341.882
190183,33501094.713
190185,267939.417
190186,2083138.228
190190,28176794.053
190191,603202.885
190193,26620551.166
190194,59005.178
190195,3491263.635
190196,5913238.982
190197,119513325.745
190198,135673951.24
190200,1319441.54
190201,70201387.755
190203,44433292.826
190204,616393.686
190205,1639835.651
190206,2015599.147
190207,17447762.188
190211,16018985.642
190213,225220.465
190217,34752719.984
190218,2585281.406
190221,4005684.236
190222,1076782.588
190226,2021873.568
190229,19197710.772
190232,223803349.894
190237,2227982.7
190241,1341498.045
190242,636742.99
190243,10658742.227
190244,832505.106
190246,1091223.915
190247,1244883.671
190249,505777.013
190251,1246265.432
190252,1669177.129
190253,1164798.176
190255,29630054.485
190256,5187049.766
190257,800747.313
190260,173659543.144
190261,242746338.683
190262,2449529.615
190263,644769.333
190264,36277897.269
190265,41622138.379
190269,1059451.932
190276,12596898.355
190278,15394983.266
190279,7820186.685
190282,25401603.03
190286,16512745.915
190287,23628845.371
190290,539504.593
190292,150893256.372
190295,1482641.217
190296,62366560.782
190297,3305098.447
190298,154351444.975
190300,216610761.324
190307,2858364.313
190309,3871728.733
190310,190816507.774
190311,115385016.197
190312,1334867.311
190314,26304667.006
190316,220186659.905
190317,77303363.966
190320,408625.881
190321,61085430.106
190323,789680.003
190324,220745337.406
190325,2589358.36
190327,1885582.27
190328,362581.006
190329,203242.594
190330,13245557.317
190331,83805710.536
190334,2723182.078
190335,7503288.256
190339,754264.347
190340,2163828.074
190344,298188.617
190346,150052209.387
190349,34214076.831
190353,90130456.053
190355,773776.438
190356,10039376.535
190357,576179.213
190359,29937348.032
190360,12265470.331
190361,58376854.54
190362,4533842.936
190365,639651.724
190366,1370719.687
190369,106888399.325
190372,2485401.607
190373,29106966.632
190374,16220.337
190378,112506640.158
190380,6370268.746
190383,2382090.141
190384,63480933.702
190385,196266736.199
190387,668466.815
190388,31323681.746
190389,14483105.663
190390,88899574.337
190391,186275890.251
190393,193265040.768
190394,65794553.983
190395,401466.126
190397,2610623.874
190399,27369848.654
190401,368120.934
190402,20098922.257
190403,28476040.626
190404,83429654.449
190407,4086139.344
190408,54491.564
190409,3492069.301
190412,610866.278
190414,249315448.7
190416,49481879.319
190418,3400742.736
190419,64407.595
190420,1673595.016
190425,224988089.391
190426,2689010.008
190428,694726.817
190429,4453443.619
190432,24372388.242
190433,74511088.215
190434,632493.115
190438,401481.113
190441,1500747.777
190447,145748267.924
190451,1655565.359
190452,35245393.231
190453,21366763.894
190458,5468231.945
190459,3350337.735
190461,196898126.442
190464,122178444.222
190465,7516119.621
190466,21871146.729
190469,599196.958
190470,3612962.547
190477,76079063.844
190478,4177582.842
190480,52842957.913
190481,4122687.366
190484,2902472.924
190485,119172582.554
190486,2720764.964
190488,39777379.717
190489,3074580.083
190674,830513.146
190675,862394.343
190676,839366.726
190677,122054.521
190678,497534.69
190679,927376.264
190680,633260.376
190681,604680.18
190682,648185.897
190683,642967.668
190684,418096.215
190685,10332562.769
190686,724120.236
190687,411073.13
190688,15674842.821
190689,830217.874
190690,434911.354
190691,14202275.66
190692,1272442.325
190693,435526.805
190694,13837141.296
190695,7760310.513
190696,40219.826
190697,2052943.684
190698,2493890.99
190699,925592.577
190700,3777696.723
190701,580650.645
190702,4337938.734
190703,897265.935
190704,9518645.456
190705,4365347.212
190706,2605740.089
190707,7311936.192
190708,9505287.456
190709,2398983.715
190710,2324991.623
190711,1818339.824
190712,3580653.078
190713,9449522.247
190714,1150706.514
190715,5132168.153
190716,54549.361
190717,10636296.181
190718,443162.575
190719,7291829.915
190720,2233479.1
190721,3159273.512
190722,1496877.414
190723,603284.93
190724,857103.822
190725,7140751.399
190726,7925928.487
190727,15811710.218
190728,13424723.719
190729,2609062.203
190731,19149823.746
190732,2233479.1
190733,3684442.097
190734,2493890.99
190735,501786.758
190736,18138266.144
190737,1131141.641
190738,2201305.677
190739,10351960.347
190740,18441307.785
190741,749950.267
190742,3349718.525
190743,1490684.513
190744,9141197.54
190745,13002167.338
190746,1957875.047
190747,11356296.927
190748,502180.679
190749,15998600.725
190750,2336070.777
190751,603284.93
190752,107973.664
190753,442540.185
190754,129410.83
190755,18936628.442
190756,15254432.915
190757,3125458.743
190758,511472.915
190759,1160920.887
190760,502180.679
190761,4858597.479
190762,7493829.832
190763,292205.289
190764,198972.649
190765,322990.656
190766,1676711.044
190767,223899.358
190768,2906668.204
190769,1666075.092
190770,344558.563
190957,2209104.741
190958,719338.346
190959,3138622.443
190960,2434128.636
190963,1532548.103
190964,303749.801
190967,141933.532
190973,2301941.183
190974,2477144.561
191191,631054.31
191192,87891.905
191193,194801.54
191196,749846.402
191197,530739.092
191206,1463458.552
191207,310076.164
191208,466773.015
191214,3467471.164
191308,246986.486
191309,345834.169
191311,15817.588
191314,484317.756
191368,729298.273
191822,791072.242
191823,5006952.22
191828,384400.665
191829,4860789.797
191831,2395021.086
191832,1905371.236
191833,2483644.38
191834,189409.314
191835,3271251.218
192253,267012.944
192254,281730.37
192255,4855.946
192256,158656.489
192257,3548.605
192258,3980283.185
192259,26391.302
192260,5557.509
192261,38361.362
192262,137586.359
192263,875875.909
192264,565647.701
192265,668757.838
192266,2655787.485
192267,2499441.33
192268,398416.914
192269,3927703.759
192270,415669.803
192271,318468.383
192272,129410.832
192273,689195.256
192275,852101.519
192276,11327428.665
192277,200809.143
192278,1366243.88
192279,6121042.085
192280,2710638.525
192281,121988.243
192282,129410.832
192283,11274.392
192284,10.876
192285,1093190.863
192286,29.856
192287,13.417
192288,165.37
192289,616889.743
192290,9342.329
192291,2348378.501
192292,1401.632
192293,16281.195
192294,435082.522
192295,136746.919
192296,21246319.24
192297,20022659.145
192298,15939502.273
192299,3452061.891
192300,3815213.25
192301,49230.596
192302,1999076.818
192303,19236.551
192304,1629854.178
192305,22487034.551
192306,332.085
192307,236704.722
192308,909502.508
192309,134449.82
192310,576707.683
192311,104461.1
192312,27958.69
192313,1742730.446
192314,17292.182
192315,275148.864
192316,23626944.084
192317,1949752.69
192318,23741611.587
192319,3441911.415
192320,2400215.506
192321,23777207.262
192322,147310.944
192323,2696721.111
192324,3364266.255
192325,12489.042
192326,1337062.867
192327,16844865.584
192328,2271499.914
192329,15.361
192330,893875.844
192331,125075.05
192332,342661.841
192333,306648.27
192334,14170142.571
192335,1868567.865
192336,51.274
192337,37449.147
192338,43121.283
192339,787066.96
192340,815748.23
192341,94480.853
192342,20189317.409
192343,70.718
192344,15609.69
192345,1175719.027
192346,76034.672
192347,128678.909
192348,30.124
192349,1401.632
192350,124.349
192351,2214256.411
192352,135285.186
192353,775369.731
192354,135.448
192355,719997.079
192356,15038885.508
192357,1059819.134
192358,9.226
192359,773278.657
192360,151846.153
192361,1173245.656
192362,9788733.079
192363,14811.774
192364,273141.416
192365,152934.802
192366,250027.067
192367,23701616.291
192368,21.024
192369,162908.781
192370,2215485.11
192371,72170.554
192372,7091.674
192373,668628.88
192374,11328513.716
192375,1013974.682
192376,1312749.826
192377,185057.691
192378,23580569.177
192379,18354.782
192380,13099217.179
192381,321.266
192382,176075.689
192383,16480035.051
192384,168259.07
192385,224147.745
192386,22333209.787
192387,347749.71
192388,19544.798
192389,191203.192
192390,1805102.496
192391,1772864.528
192392,4702693.136
192393,6094602.232
192394,421287.104
192395,37003.166
192396,292148.788
192397,24489.141
192398,669074.852
192399,4343618.11
192400,1408436.993
192401,16978.645
192402,660550.33
192403,181.265
192404,32173.423
192405,1123041.643
192406,131821.03
192407,8217579.5
192408,1373629.651
192409,968180.732
192410,132423.431
192411,4946714.633
192412,288.29
192413,18301657.966
192414,87029.369
192415,129410.832
192416,4170000.025
192417,6609904.837
192418,13931.181
192419,16433400.776
192420,13286858
192421,443605.279
192422,792643.993
192423,1901732.941
192424,22406885.876
192425,322029.265
192426,1717269.818
192427,1082564.397
192428,23786886.677
192429,26754.492
192430,1740199.528
192431,11057713.385
192432,102266.111
192433,4914118.837
192434,77249.569
192435,73585.557
192436,150335.762
192437,1309.663
192438,12.7
192439,21275.11
192440,17975222.224
192441,4520032.781
192442,236362.2
192443,338163.184
192444,3288310.159
192445,22268.49
192446,157417.568
192447,1469616.415
192448,2271416.388
192449,1192090.199
192450,342361.276
192451,2786437.769
192452,900324.295
192453,157593.692
192454,328406.023
192455,1471.801
192456,196123.073
192457,35322.964
192458,668629.62
192459,440987.892
192460,18797683.565
192461,189.625
192462,45485.376
192463,37066.223
192464,62477.857
192465,129410.832
192466,92453.228
192467,6492.393
192468,55693.926
192469,8.995
192470,773444.876
192471,52384.32
192472,59.312
192473,478182.623
192474,203984.312
192475,109.032
192476,161544.3
192477,10073128.21
192478,183332.808
192479,429164.029
192480,45320.901
192481,475126.873
192482,140329.612
192483,155781.779
192484,69152.425
192485,46.365
192486,95.388
192487,8643.611
192488,183439.685
192489,372413.71
192490,116558.86
192491,1401.632
192492,655.055
192493,1495890.771
192494,727.368
192495,8072.774
192496,609448.228
192497,191.576
192498,578511.691
192499,111664.976
192500,326.611
192501,13843.952
192502,209742.685
192503,1905.383
192504,4737446.1
192505,8730416.886
192506,16816900.801
192507,18544669.741
192508,339748.663
192509,562635.611
192510,5096159.508
192511,2001594.051
192512,129410.832
192513,70199.647
192514,13.587
192515,145841.586
192516,4760.489
192517,245274.128
192518,1792719.277
192519,38156.859
192520,460327.718
192521,16710772.751
192522,152.441
192523,378.994
192524,325271.997
192525,2980304.807
192527,911052.334
192528,4113637.23
192529,482125.95
192530,11.298
192531,316001.966
192532,125048.755
192533,1818064.178
192534,796437.404
192535,7385.531
192536,5344339.516
192537,1444122.657
192538,17531977.989
192539,111803.003
192540,12744.586
192541,21374.317
192542,996068.821
192544,158.463
192545,3828377.666
192546,7695.52
192547,553234.248
192548,3875.406
192549,14333497.199
192550,730463.836
192551,3863195.55
192552,577316.135
192553,372965.182
192554,286698.052
192555,358401.919
192556,107.752
192557,129402.286
192558,2057168.667
192559,88322.843
192560,439996.209
192561,941528.806
192562,23254057.898
192563,21302768.543
192564,21156997.33
192565,19930.788
192566,1047317.997
192567,20764521.473
192568,654313.725
192569,52179.553
192570,73996.526
192571,129.106
192572,35.76
192573,5646203.131
192574,6387.545
192575,311215.815
192576,1061383.959
192577,2040.632
192578,4560001.698
192579,1427164.372
192580,22878811.121
192581,1129890.856
192582,786271.008
192583,1698351.506
192584,118.57
192585,305655.171
192586,23120958.485
192587,21197548.273
192588,1529421.146
192589,7367746.914
192590,21465468.715
192591,2524528.261
192592,1788127.856
192593,21406008.494
192594,7576.937
192595,184530.12
192596,476.641
192597,725048.786
192598,298557.956
192599,3702922.282
192600,3021610.411
192601,136980.48
192602,21.138
192603,6835111.967
192604,10422488.11
192605,9717655.766
192606,102611.475
192608,1093595.604
192609,84210.949
192610,24.918
192611,22563384.058
192612,641297.94
192613,4067.313
192614,11809417.221
192615,3454544.815
192616,1277523.281
192617,727473.889
192618,265246.759
192619,20362.295
192620,1284015.248
192621,59518.63
192622,259371.307
192623,2787536.151
192624,2240441.146
192625,5643465.117
192626,34.712
192627,564123.628
192628,322254.51
192629,2038311.51
192630,797324.905
192631,233.803
192632,16416.842
192633,2491405.571
192634,23325949.302
192635,1573744.425
192636,23800908.827
192637,437100.374
192638,224147.745
192640,2112212.834
192641,5755757.99
192642,6449870.813
192643,4778.945
192644,612011.34
192645,3329825.861
192647,6677748.009
192648,10046867.194
192649,1469149.917
192650,13892.477
192651,910222.242
192652,46179.192
192653,295840.102
192654,4337068.932
192655,316991.076
192656,744649.919
192657,16317.31
192658,6200.607
192659,139475.787
192660,905271.872
192661,39883.327
192662,129410.832
192663,371356.141
192664,22886670.404
192665,1024226.888
192666,645251.545
192667,96087.723
192668,1091005.125
192669,341.006
192670,1720991.477
192671,1108683.162
192672,85476.925
192673,147389.425
192674,23807942.934
192675,92405.212
192676,87770.498
192677,157647.49
192678,1009533.107
192679,957279.022
192680,205999.04
192681,4758040.954
192682,129400.788
192683,608083.168
192684,98958.967
192685,1376232.461
192686,6315017.695
192687,3143.199
192688,707236.209
192689,84115.156
192690,94635.321
192691,1058130.791
192692,3947619.098
192693,1508252.791
192694,20333195.92
192695,45842.903
192696,1279169.044
192697,1393168.821
192698,279.628
192699,19188943.753
192700,22494991.177
192701,16199115.847
192702,167.886
192703,129.973
192704,23878988.604
192705,6180.791
192706,220962.825
192707,81682.938
192708,7774713.164
192709,194.631
192710,12083.7
192711,2248319.64
192712,5199888.896
192713,915113.835
192714,15482836.896
192715,73166.949
192716,12905.308
192717,30.26
192718,3460384.977
192719,21890047.206
192720,15837.553
192721,44.228
192722,21729343.288
192723,1251969.749
192724,901423.1
192725,74318.529
192726,426.159
192727,15317388.458
192728,1049094.496
192729,13650794.018
192730,1310145.304
192731,6990.557
192732,2946854.595
192733,108473.475
192734,45270.959
192735,936544.674
192736,2661.98
192737,22516066.339
192738,838356.077
192739,90547.161
192740,335666.773
192741,109.772
192742,189.742
192743,23850207.779
192744,41.97
192745,5297630.031
192746,858681.94
192747,632636.539
192748,3683.091
192749,68964.623
192750,342661.841
192751,84235.185
192752,146416.993
192753,1678525.798
192754,16326225.276
192755,2011703.422
192756,10736.105
192757,35951.477
192758,506941.828
192759,1021465.808
192760,3853112.818
192761,285869.727
192762,372616.173
192763,129398.844
192764,38264.205
192765,254984.297
192766,133474.433
192767,1608011.537
192768,4819.372
192769,259808.107
192771,83.778
192772,22856943.025
192773,1793750.683
192774,54229.823
192775,725952.937
192776,1718752.409
192777,60688.645
192778,23739369.984
192779,7503165.464
192780,369674.678
192781,1042012.962
192782,162173.546
192783,33771.402
192784,553443.159
192785,122.611
192786,10100556.208
192787,115884.081
192788,44182.166
192789,21672533.716
192790,226681.287
192791,218488.668
192792,228580.957
192793,13828380.019
192794,2656777.342
192795,30494.807
192796,14930412.177
192797,573905.301
192798,1746689.859
192799,2039097.878
192800,418178.587
192801,131544.836
192802,194245.221
192803,129085.961
192804,1469566.563
192805,106986.109
192806,430768.85
192807,375987.068
192808,7.902
192809,139405.658
192810,905664.813
192811,18527962.975
192812,23554745.64
192813,8962153.113
192814,211236.847
192815,20962546.175
192816,641787.288
192817,238685.77
192818,9645.504
192819,17637796.691
192820,7943520.06
192821,284348.122
192822,1185930.74
192823,69.566
192824,2683975.366
192825,1756943.905
192826,45100.105
192827,78831.679
192828,213576.143
192829,9198898.029
192830,52903.184
192831,2723760.477
192832,71251.016
192833,1439199.572
192834,145986.787
192835,713066.449
192836,226412.099
192837,809258.664
192838,927728.656
192839,1189346.007
192840,271059.29
192841,356.425
192842,3026203.403
192843,15298515.54
192844,22842676.517
192845,177455.53
192846,342661.841
192847,15986190.593
192848,4174229.426
192849,15068631.942
192850,37400.755
192851,284434.13
192852,40176.339
192853,22763143.523
192854,34849.473
192856,42678.935
192857,98056.948
192858,266.49
192859,4163323.618
192860,220204.272
192861,2017709.244
192862,224147.745
192863,338238.512
192864,4907518.268
192865,96409.491
192866,232056.297
192867,311177.408
192868,44812.285
192869,3087257.347
192870,23142763.7
192871,295348.019
192872,41672.891
192873,13049187.566
192874,1275873.952
192875,2770208.179
192876,178808.546
192877,4014.827
192878,305165.713
192879,22243869.143
192930,2966668.154
192932,3831944.166
192934,341034.139
192937,1014647.489
192939,2623349.084
192941,3170555.201
192942,663327.885
192943,2231799.705
192945,2139911.915
192948,2991058.742
192982,9848084.082
192986,8553899.909
192987,5788199.907
192996,9390199.076
192997,110929.569
192998,5314600.128
193000,9117417.623
193002,7514073.319
193003,8357759.559
193009,4579968.059
193011,44832.351
193013,7701894.383
193016,131925.831
193017,13699169.379
193018,969882.139
193020,6580161.906
193022,3294385.917
193024,9329886.511
193025,9980324.5
193027,5213364.026
193028,8302550.363
193031,4129091.1
193032,5833470.344
193035,6303057.72
193037,2129778.012
193039,6191126.212
193040,5812766.143
193041,5654609.15
193043,10511327.012
193055,1375347.781
193057,99240.048
193059,6312988.911
193060,10030865.722
193062,2795104.334
193066,6173952.781
193067,2008580.424
193068,13015823.311
193073,10184044.038
193074,1615647.788
193075,7869763.811
193076,6669120.97
193078,6741736.17
193082,6743413.71
193087,70906.338
193089,5304465.308
193091,2773015.069
193092,9304796.173
193093,7787039.634
193107,3356890.738
193108,6361088.484
193109,3740219.898
193114,7771108.479
193123,5406891.251
193127,1397435.372
193128,3487974.423
193130,2951434.253
193131,2308489.846
193133,5339528.643
193139,6845035.598
193143,2112212.117
193145,7037068.807
193148,7702823.084
193150,14530852.865
193151,7563716.545
193152,3914369.969
193156,2894092.512
193159,8108260.865
193160,13196638.094
193162,14054201.098
193163,4543750.907
193167,15185388.421
193168,8038521.87
193174,5571673.58
193175,1212518.718
193187,262478.496
193188,4218427.707
193189,10633279.467
193196,7255775.732
193200,6074118.473
193203,7468782.319
193204,8349296.73
193205,603078.932
193206,15661685.236
193209,12234053.226
193213,16013495.722
193214,1879686.853
193215,1451101.374
193216,2992370.613
193217,8926707.716
193221,4765472.974
193223,1264449.108
193226,3746800.692
193227,8470346.912
193228,653866.985
193229,12977626.093
193230,8983703.67
193235,2703190.091
193237,489642.802
193238,16846359.958
193241,1004896.495
193242,517879.554
193244,7218983.607
193245,10968494.452
193246,4948295.168
193247,3218141.212
193248,6630822.4
193250,8024252.921
193251,5941999.387
193256,11272511.641
193264,711442.488
193265,2354335.581
193266,902093.771
193267,805300.013
193268,875739.534
193269,1672242.935
193270,645619.595
193271,953549.417
193272,4476821.468
193318,8294428.563
193467,1124968.989
193471,884830.241
193472,179861.088
193598,1382686.516
193599,6863989.511
193600,204562.85
193601,30631.752
193602,1139863.867
193605,733628.01
193607,1115491.927
193611,352401.096
193612,1780148.19
193613,36236.051
193614,109987.493
193620,211214.292
193621,9392387.379
193622,15671636.007
193623,8720725.692
193624,615896.742
193628,12504039.46
193630,4076411.336
193631,469450.87
193632,2282129.026
193636,980654.851
193637,41552.449
193638,261439.885
193641,274395.137
193642,12969300.86
193650,1303442.963
193654,10688.15
193655,434863.532
193656,16540748.205
193659,198457.128
193660,1083380.952
193661,491899.084
193662,9577016.882
193663,443162.525
193664,14276834.381
193666,493559.812
193667,1603640.685
193669,5977127.591
193670,124778.383
193671,12000369.635
193672,4957987.602
193675,12862222.823
193676,776795.836
193677,2737557.428
193678,2849488.79
193679,20511.891
193680,24637.993
193685,146560.91
193686,1340708.47
193689,30059.227
193691,539484.57
193693,1259420.13
193695,332813.823
193696,90880.396
193697,434700.348
193698,1467739.215
193699,22527253.933
193701,32963.999
193702,170149.346
193703,2021318.095
193704,422061.965
193705,2004593.883
193706,129410.83
193709,518875.582
193711,2707814.658
193712,20533086.118
193716,12894353.841
193717,12398410.012
193718,1748971.729
193721,41050.866
193722,434850.47
193723,5679764.803
193725,1349226.066
193730,709671.271
193733,9384977.403
193734,27296.82
193735,25464.008
193737,521947.106
193741,468208.029
193742,788727.978
193743,7061.972
193746,457504.184
193747,861349.874
193749,411238.73
193750,988509.192
193751,37653.383
193753,364400.069
193758,1049786.999
193759,3119356.699
193760,225536.676
193762,2042097.062
193766,16806100.253
193769,10733295.708
193771,1721562.611
193772,1178929.286
193775,6975132.153
193779,659875.567
193780,25163.291
193781,42683.718
193782,1934426.298
193784,340028.067
193785,1957911.177
193786,99680.069
193787,12429.706
193788,411073.08
193789,919695
193792,963599.107
193793,2982409.478
193796,15875054.627
193799,2959437.145
193802,69410.942
193803,377263.237
193804,14427840.977
193805,9379846.533
193809,452807.806
193810,14843420.728
193813,3329929.514
193820,2629372.154
193822,2318631.786
194085,112430.484
194087,112430.484
194289,19455852.074
194298,12307005.419
194299,8338046.52
194301,2964118.044
194302,198783.501
194303,3466996.045
194305,965713.763
194306,776.15
194307,16535627.485
194308,4184659.262
194309,2758092.837
194331,16583943.064
194332,996516.605
194334,11645162.154
194335,14873928.891
194336,6809888.595
194337,19563505.869
194339,10566720.148
194341,4108953.672
194342,7909245.27
194343,14386356.168
194344,3937593.505
194345,997336.843
194347,10533218.598
194349,12736287.257
194350,10181215.547
194351,10219561.289
194353,1487823.878
194354,262643.652
194356,12820707.449
194359,10332606.364
194360,19099518.034
194361,521265.723
194363,19150784.58
194364,1099271.493
194365,787037.081
194366,17887134.276
194367,7947560.897
194368,9831092.755
194370,14849276.814
194371,17371799.135
194373,7439048.809
194374,11706683.784
194376,16883944.119
194377,19475990.87
194379,21062918.009
194380,1607856.042
194382,20351056.956
194383,7228582.908
194385,19094011.921
194386,8981520.348
194387,15329804.431
194388,412077.654
194389,993963.061
194391,7125417.01
194393,7657048.883
