wdpa_category,cell_id,mpa_pct
1,3236437,0.6168831168831168
5,3236437,0.3831168831168831
1,3236438,0.006493506493506493
5,3236438,0.9935064935064934
5,3236439,1
5,3236440,1
5,3236441,1
5,3236442,1
5,3236443,1
5,3236444,0.8181818181818181
5,3240026,0.36363636363636365
5,3240027,1
5,3240028,1
5,3240029,1
5,3240030,1
5,3240031,1
5,3240032,1
5,3240033,1
5,3240034,1
1,3240035,0.015384615384615384
5,3240035,0.9846153846153846
1,3240036,0.055944055944055944
5,3240036,0.9440559440559441
5,3240037,1
5,3240038,1
5,3240039,1
5,3240040,1
5,3240041,1
5,3240042,1
5,3240043,1
5,3240044,0.8181818181818181
5,3243626,0.44755244755244755
5,3243627,1
5,3243628,1
5,3243629,1
5,3243630,1
5,3243631,1
5,3243632,1
5,3243633,1
5,3243634,1
5,3243635,1
5,3243636,1
5,3243637,1
5,3243638,1
5,3243639,1
5,3243640,1
5,3243641,1
5,3243642,1
5,3243643,1
5,3243644,0.7832167832167831
5,3247226,0.45454545454545453
5,3247227,1
5,3247228,1
5,3247229,1
5,3247230,1
5,3247231,1
5,3247232,1
5,3247233,1
5,3247234,1
5,3247235,1
5,3247236,1
5,3247237,1
5,3247238,1
5,3247239,1
5,3247240,1
5,3247241,1
5,3247242,1
5,3247243,1
5,3247244,0.7272727272727273
5,3250826,0.45454545454545453
5,3250827,1
5,3250828,1
5,3250829,1
5,3250830,1
5,3250831,1
5,3250832,1
5,3250833,1
5,3250834,1
5,3250835,1
5,3250836,1
5,3250837,1
5,3250838,1
5,3250839,1
5,3250840,1
5,3250841,1
5,3250842,1
5,3250843,1
5,3250844,0.7272727272727273
5,3254426,0.47297297297297297
5,3254427,1
5,3254428,1
5,3254429,1
5,3254430,1
5,3254431,1
5,3254432,1
5,3254433,1
5,3254434,1
5,3254435,1
5,3254436,1
5,3254437,1
5,3254438,1
5,3254439,1
5,3254440,1
5,3254441,1
5,3254442,1
5,3254443,1
5,3254444,0.7083333333333333
5,3258026,0.5
5,3258027,1
5,3258028,1
5,3258029,1
5,3258030,1
5,3258031,1
5,3258032,1
5,3258033,1
5,3258034,1
5,3258035,1
5,3258036,1
5,3258037,1
5,3258038,1
5,3258039,1
5,3258040,1
5,3258041,1
5,3258042,1
5,3258043,1
5,3258044,0.6893939393939393
5,3261626,0.2517482517482518
5,3261627,0.4615384615384615
5,3261628,0.4615384615384615
5,3261629,0.4615384615384615
5,3261630,0.437956204379562
5,3261631,0.4852941176470588
5,3261632,0.4615384615384615
5,3261633,0.4615384615384615
5,3261634,0.4580152671755725
5,3261635,0.4647887323943662
5,3261636,0.4615384615384615
5,3261637,0.45390070921985815
5,3261638,0.46969696969696967
5,3261639,0.4615384615384615
5,3261640,0.4615384615384615
5,3261641,0.4444444444444444
5,3261642,0.4782608695652174
5,3261643,0.4615384615384615
5,3261644,0.29370629370629364
7,3272464,0.027972027972027972
7,3272465,0.07692307692307691
7,3272466,0.08208955223880597
7,3272467,0.07194244604316548
7,3272468,0.07692307692307691
7,3272469,0.07801418439716311
7,3272470,0.07575757575757576
7,3272471,0.07692307692307691
7,3272472,0.07692307692307691
7,3272473,0.08029197080291971
7,3272474,0.07352941176470588
7,3272475,0.07692307692307691
7,3272476,0.07692307692307691
7,3272477,0.08333333333333333
7,3272478,0.07092198581560284
7,3272479,0.07692307692307691
7,3272480,0.07913669064748201
7,3272481,0.0746268656716418
7,3272482,0.07692307692307691
7,3272483,0.07692307692307691
7,3272484,0.08148148148148147
7,3272485,0.14492753623188406
7,3272486,0.15384615384615383
7,3272487,0.15492957746478872
7,3272488,0.1590909090909091
7,3272489,0.14788732394366194
7,3272490,0.15384615384615383
7,3272491,0.15942028985507245
7,3272492,0.14814814814814817
7,3272493,0.15384615384615383
7,3272494,0.15384615384615383
7,3272495,0.16417910447761194
7,3272496,0.14388489208633096
7,3272497,0.15384615384615383
7,3272498,0.15602836879432622
7,3272499,0.15151515151515152
7,3272500,0.15384615384615383
7,3272501,0.15384615384615383
7,3272502,0.16176470588235292
7,3272503,0.14598540145985403
7,3276057,0.05185185185185184
7,3276058,0.6013986013986014
7,3276059,0.993006993006993
7,3276060,1
7,3276061,1
7,3276062,1
7,3276063,1
7,3276064,1
7,3276065,1
7,3276066,1
7,3276067,1
7,3276068,1
7,3276069,1
7,3276070,1
7,3276071,1
7,3276072,1
7,3276073,1
7,3276074,1
7,3276075,1
7,3276076,1
7,3276077,1
7,3276078,1
7,3276079,1
7,3276080,1
7,3276081,1
7,3276082,1
7,3276083,1
7,3276084,1
7,3276085,1
7,3276086,1
7,3276087,1
7,3276088,1
7,3276089,1
7,3276090,1
7,3276091,1
7,3276092,1
7,3276093,1
7,3276094,1
7,3276095,1
7,3276096,1
7,3276097,1
7,3276098,1
7,3276099,1
7,3276100,1
7,3276101,1
7,3276102,1
7,3276103,0.935251798561151
7,3279656,0.30769230769230765
7,3279657,0.9078014184397163
7,3279658,1
7,3279659,1
7,3279660,1
7,3279661,1
7,3279662,1
7,3279663,1
7,3279664,1
7,3279665,1
7,3279666,1
7,3279667,1
7,3279668,1
7,3279669,1
7,3279670,1
7,3279671,1
7,3279672,1
7,3279673,1
7,3279674,1
7,3279675,1
7,3279676,1
7,3279677,1
7,3279678,1
7,3279679,1
7,3279680,1
7,3279681,1
7,3279682,1
7,3279683,1
7,3279684,1
7,3279685,1
7,3279686,1
7,3279687,1
7,3279688,1
7,3279689,1
7,3279690,1
7,3279691,1
7,3279692,1
7,3279693,1
7,3279694,1
7,3279695,1
7,3279696,1
7,3279697,1
7,3279698,1
7,3279699,1
7,3279700,1
7,3279701,1
7,3279702,1
7,3279703,0.9090909090909091
7,3283254,0.13636363636363635
7,3283255,0.7152317880794703
7,3283256,1
7,3283257,1
7,3283258,1
7,3283259,1
7,3283260,1
7,3283261,1
7,3283262,1
7,3283263,1
7,3283264,1
7,3283265,1
7,3283266,1
7,3283267,1
7,3283268,1
7,3283269,1
7,3283270,1
7,3283271,1
7,3283272,1
7,3283273,1
7,3283274,1
7,3283275,1
7,3283276,1
7,3283277,1
7,3283278,1
7,3283279,1
7,3283280,1
7,3283281,1
7,3283282,1
7,3283283,1
7,3283284,1
7,3283285,1
7,3283286,1
7,3283287,1
7,3283288,1
7,3283289,1
7,3283290,1
7,3283291,1
7,3283292,1
7,3283293,1
7,3283294,1
7,3283295,1
7,3283296,1
7,3283297,1
7,3283298,1
7,3283299,1
7,3283300,1
7,3283301,1
7,3283302,1
7,3283303,0.9793103448275863
7,3286852,0.020979020979020976
7,3286853,0.49645390070921985
7,3286854,0.9629629629629629
7,3286855,1
7,3286856,1
7,3286857,1
7,3286858,1
7,3286859,1
7,3286860,1
7,3286861,1
7,3286862,1
7,3286863,1
7,3286864,1
7,3286865,1
7,3286866,1
7,3286867,1
7,3286868,1
7,3286869,1
7,3286870,1
7,3286871,1
7,3286872,1
7,3286873,1
7,3286874,1
7,3286875,1
7,3286876,1
7,3286877,1
7,3286878,1
7,3286879,1
7,3286880,1
7,3286881,1
7,3286882,1
7,3286883,1
7,3286884,1
7,3286885,1
7,3286886,1
7,3286887,1
7,3286888,1
7,3286889,1
7,3286890,1
7,3286891,1
7,3286892,1
7,3286893,1
7,3286894,1
7,3286895,1
7,3286896,1
7,3286897,1
7,3286898,1
7,3286899,1
7,3286900,1
7,3286901,1
7,3286902,1
7,3286903,0.9090909090909091
7,3290451,0.21985815602836878
7,3290452,0.8161764705882353
7,3290453,1
7,3290454,1
7,3290455,1
7,3290456,1
7,3290457,1
7,3290458,1
7,3290459,1
7,3290460,1
7,3290461,1
7,3290462,1
7,3290463,1
7,3290464,1
7,3290465,1
7,3290466,1
7,3290467,1
7,3290468,1
7,3290469,1
7,3290470,1
7,3290471,1
7,3290472,1
7,3290473,1
7,3290474,1
7,3290475,1
7,3290476,1
7,3290477,1
7,3290478,1
7,3290479,1
7,3290480,1
7,3290481,1
7,3290482,1
7,3290483,1
7,3290484,1
7,3290485,1
7,3290486,1
7,3290487,1
7,3290488,1
7,3290489,1
7,3290490,1
7,3290491,1
7,3290492,1
7,3290493,1
7,3290494,1
7,3290495,1
7,3290496,1
7,3290497,1
7,3290498,1
7,3290499,1
7,3290500,1
7,3290501,1
7,3290502,1
7,3290503,0.9705882352941176
7,3294049,0.04195804195804195
7,3294050,0.573529411764706
7,3294051,0.9854014598540146
7,3294052,1
7,3294053,1
7,3294054,1
7,3294055,1
7,3294056,1
7,3294057,1
7,3294058,1
7,3294059,1
7,3294060,1
7,3294061,1
7,3294062,1
7,3294063,1
7,3294064,1
7,3294065,1
7,3294066,1
7,3294067,1
7,3294068,1
7,3294069,1
7,3294070,1
7,3294071,1
7,3294072,1
7,3294073,1
7,3294074,1
7,3294075,1
7,3294076,1
7,3294077,1
7,3294078,1
7,3294079,1
7,3294080,1
7,3294081,1
7,3294082,1
7,3294083,1
7,3294084,1
7,3294085,1
7,3294086,1
7,3294087,1
7,3294088,1
7,3294089,1
7,3294090,1
7,3294091,1
7,3294092,1
7,3294093,1
7,3294094,1
7,3294095,1
7,3294096,1
7,3294097,1
7,3294098,1
7,3294099,1
7,3294100,1
7,3294101,1
7,3294102,1
7,3294103,0.9090909090909091
7,3297648,0.3021582733812949
7,3297649,0.8676470588235293
7,3297650,1
7,3297651,1
7,3297652,1
7,3297653,1
7,3297654,1
7,3297655,1
7,3297656,1
7,3297657,1
7,3297658,1
7,3297659,1
7,3297660,1
7,3297661,1
7,3297662,1
7,3297663,1
7,3297664,1
7,3297665,1
7,3297666,1
7,3297667,1
7,3297668,1
7,3297669,1
7,3297670,1
7,3297671,1
7,3297672,1
7,3297673,1
7,3297674,1
7,3297675,1
7,3297676,1
7,3297677,1
7,3297678,1
7,3297679,1
7,3297680,1
7,3297681,1
7,3297682,1
7,3297683,1
7,3297684,1
7,3297685,1
7,3297686,1
7,3297687,1
7,3297688,1
7,3297689,1
7,3297690,1
7,3297691,1
7,3297692,1
7,3297693,1
7,3297694,1
7,3297695,1
7,3297696,1
7,3297697,1
7,3297698,1
7,3297699,1
7,3297700,1
7,3297701,1
7,3297702,1
7,3297703,0.9705882352941176
7,3301246,0.11764705882352942
7,3301247,0.6824324324324325
7,3301248,1
7,3301249,1
7,3301250,1
7,3301251,1
7,3301252,1
7,3301253,1
7,3301254,1
7,3301255,1
7,3301256,1
7,3301257,1
7,3301258,1
7,3301259,1
7,3301260,1
7,3301261,1
7,3301262,1
7,3301263,1
7,3301264,1
7,3301265,1
7,3301266,1
7,3301267,1
7,3301268,1
7,3301269,1
7,3301270,1
7,3301271,1
7,3301272,1
7,3301273,1
7,3301274,1
7,3301275,1
7,3301276,1
7,3301277,1
7,3301278,1
7,3301279,1
7,3301280,1
7,3301281,1
7,3301282,1
7,3301283,1
7,3301284,1
7,3301285,1
7,3301286,1
7,3301287,1
7,3301288,1
7,3301289,1
7,3301290,1
7,3301291,1
7,3301292,1
7,3301293,1
7,3301294,1
7,3301295,1
7,3301296,1
7,3301297,1
7,3301298,1
7,3301299,1
7,3301300,1
7,3301301,1
7,3301302,1
7,3301303,0.922077922077922
7,3304844,0.00704225352112676
7,3304845,0.45714285714285713
7,3304846,0.9492753623188406
7,3304847,1
7,3304848,1
7,3304849,1
7,3304850,1
7,3304851,1
7,3304852,1
7,3304853,1
7,3304854,1
7,3304855,1
7,3304856,1
7,3304857,1
7,3304858,1
7,3304859,1
7,3304860,1
7,3304861,1
7,3304862,1
7,3304863,1
7,3304864,1
7,3304865,1
7,3304866,1
7,3304867,1
7,3304868,1
7,3304869,1
7,3304870,1
7,3304871,1
7,3304872,1
7,3304873,1
7,3304874,1
7,3304875,1
7,3304876,1
7,3304877,1
7,3304878,1
7,3304879,1
7,3304880,1
7,3304881,1
7,3304882,1
7,3304883,1
7,3304884,1
7,3304885,1
7,3304886,1
7,3304887,1
7,3304888,1
7,3304889,1
7,3304890,1
7,3304891,1
7,3304892,1
7,3304893,1
7,3304894,1
7,3304895,1
7,3304896,1
7,3304897,1
7,3304898,1
7,3304899,1
7,3304900,1
7,3304901,1
7,3304902,1
7,3304903,0.948905109489051
7,3308443,0.176056338028169
7,3308444,0.8057553956834531
7,3308445,1
7,3308446,1
7,3308447,1
7,3308448,1
