iucn_sid,sciname,dbf,shp,max_depth,kingdom,phylum,class,order,family,taxon
183596,Lutjanus viridis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194406,Lutjanus vivanus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194341,Ocyurus chrysurus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,unknown,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
190156,Pristipomoides aquilonaris,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,deep oceanic,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
154682,Pristipomoides freemani,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
190372,Pristipomoides macrophthalmus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,deep oceanic,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
190138,Rhomboplites aurorubens,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,200 m +,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194289,Aphareus furca,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194360,Aphareus rutilans,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194379,Aprion virescens,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
154999,Etelis carbunculus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,200 m +,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194382,Etelis coruscans,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194350,Etelis radiosus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194336,Lipocheilus carnolabrum,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,200 m +,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194399,Lutjanus adetii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
61250,Lutjanus argentimaculatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194393,Lutjanus biguttatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194363,Lutjanus bohar,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194342,Lutjanus boutton,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194407,Lutjanus ehrenbergii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194370,Lutjanus fulviflamma,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194377,Lutjanus fulvus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194385,Lutjanus gibbus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
172495,Lutjanus johnii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194337,Lutjanus kasmira,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194367,Lutjanus lunulatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,unknown,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194335,Lutjanus lutjanus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194354,Lutjanus mizenkoi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194376,Lutjanus monostigma,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
47406921,Lutjanus papuensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,unknown,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194359,Lutjanus quinquelineatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194356,Lutjanus rivulatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194386,Lutjanus rufolineatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,unknown,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194334,Lutjanus russellii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194343,Lutjanus sebae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194398,Lutjanus semicinctus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
68398868,Lutjanus timoriensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194374,Lutjanus vitta,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194353,Paracaesio gonzalesi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,200 m +,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194391,Paracaesio kusakarii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194405,Paracaesio paragrapsimodon,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194339,Paracaesio sordida,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194380,Paracaesio stonei,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,deep oceanic,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194349,Paracaesio xanthura,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194361,Parapristipomoides squamimaxillaris,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194373,Pinjalo lewisi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194368,Pristipomoides argyrogrammicus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194351,Pristipomoides auricilla,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194331,Pristipomoides filamentosus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194401,Pristipomoides flavipinnis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194387,Pristipomoides multidens,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,200 m +,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194366,Pristipomoides sieboldii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194383,Pristipomoides typus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,200 m +,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194371,Pristipomoides zonatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,200 m +,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194400,Randallichthys filamentosus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,200 m +,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194402,Symphorichthys spilurus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
194347,Symphorus nematophorus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Lutjanidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,lutjanidae,lutjanidae
190116,Luvarus imperialis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Luvaridae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Luvaridae.shp,200 m +,ANIMALIA,chordata,actinopterygii,perciformes,luvaridae,luvaridae
155243,Branchiostegus japonicus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Malacanthidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Malacanthidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,malacanthidae,malacanthidae
155205,Caulolatilus affinis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Malacanthidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Malacanthidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,malacanthidae,malacanthidae
16431990,Caulolatilus chrysops,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Malacanthidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Malacanthidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,malacanthidae,malacanthidae
155128,Caulolatilus cyanops,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Malacanthidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Malacanthidae.shp,200 m +,ANIMALIA,chordata,actinopterygii,perciformes,malacanthidae,malacanthidae
16432073,Caulolatilus guppyi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Malacanthidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Malacanthidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,malacanthidae,malacanthidae
155036,Caulolatilus hubbsi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Malacanthidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Malacanthidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,malacanthidae,malacanthidae
16432098,Caulolatilus intermedius,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Malacanthidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Malacanthidae.shp,200 m +,ANIMALIA,chordata,actinopterygii,perciformes,malacanthidae,malacanthidae
190191,Caulolatilus microps,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Malacanthidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Malacanthidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,malacanthidae,malacanthidae
183991,Caulolatilus princeps,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Malacanthidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Malacanthidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,malacanthidae,malacanthidae
154725,Caulolatilus williamsi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Malacanthidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Malacanthidae.shp,200 m +,ANIMALIA,chordata,actinopterygii,perciformes,malacanthidae,malacanthidae
154819,Hoplolatilus fourmanoiri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Malacanthidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Malacanthidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,malacanthidae,malacanthidae
16545046,Lopholatilus chamaeleonticeps,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Malacanthidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Malacanthidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,malacanthidae,malacanthidae
190470,Malacanthus plumieri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Malacanthidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Malacanthidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,malacanthidae,malacanthidae
154876,Aioliops brachypterus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
20665797,Cerdale floridana,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,unknown,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
183770,Cerdale ionthas,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
178081,Cerdale paludicola,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
178082,Cerdale prolata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
