iucn_sid,spp_shp,valid,xmin,xmax,ymin,ymax,exceeds_bounds
190286,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,TRUE,-81.91217994382731,134.66340631433184,-32.333339181091105,22.248181586225485,FALSE
18140736,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-180,180,-12.112229183799457,58.957962361436614,FALSE
190485,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-180,180,-56.53317816680186,73.4266586303717,FALSE
15601934,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,TRUE,-125.25170080662411,-2.644217266328951,1.393377733153173,51.96754988425522,FALSE
198628,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-179.98274780814648,178.3592427880801,-50.802097053198985,52.370148854008264,FALSE
15601937,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,TRUE,-35.080914199447776,13.415725626525102,-11.442741159735085,21.94204791225514,FALSE
194850,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,TRUE,-0.3288000000198963,5.214700000305015,37.74183559223894,41.28107048863086,FALSE
60481712,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,TRUE,-178.68254101025713,-53.74672313633613,18.428595697536423,41.32905193253623,FALSE
60481729,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-97.86716461135364,13.865062714745932,-17.492080829189888,38.932821429677176,FALSE
60481876,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-171.2647087359461,172.71086428207138,-35.872407383839914,35.85739722717716,FALSE
15601940,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,TRUE,-30.48298351626064,23.263299889694622,-37.604519355824664,57.169911986711696,FALSE
190131,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-176.28159408664408,177.7674304167881,-25.021407442701275,37.57568282227743,FALSE
21101200,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,TRUE,-180,179.33697177110196,-48.96446182073228,45.27462346768266,FALSE
58241062,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-123.71497623659639,119.57109398707769,-37.135985229741465,63.413085937441735,FALSE
18140829,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,TRUE,-180,179.90545590535316,-61.76610196723874,45.776076117462765,FALSE
18155920,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-179.9026481280214,179.90545590535316,-30.246876389405884,60.26758146293349,FALSE
