iucn_sid,poly_range_km2
183276,1575076.701153986
183341,809694.0893086431
183623,1036269.2501775019
183587,162592.53379719675
183652,1377041.4831392025
184018,351873.96341231075
184034,879641.2319154867
193796,15875049.212459708
193799,2959437.0378772505
190172,1363332.5918260138
193601,30631.701052558194
193605,733628.3039373091
193607,1115491.9367655008
193611,352400.9713413265
193612,1780148.459377108
193613,36236.04891092995
193614,109987.72055205547
193730,709670.3301913152
193722,434850.7580374969
193723,5679765.745325702
193725,1349206.4393632864
193733,9384970.549060369
193598,1382686.8928016603
193599,6863982.413580714
193600,204565.64668545465
193621,9392386.998673849
193622,15671639.831633955
193623,8720726.976765435
193624,615897.231706322
193628,12504028.959294925
193630,4076411.945691405
193631,469450.5222869487
193632,2282120.765195888
193636,980651.7364056497
193638,261440.32857318458
193641,274396.1163479003
193642,12969300.261205694
193650,1303441.7261888692
193654,10688.146623732
193655,434863.8191215819
193656,16540743.332533568
193659,198450.97421978656
193660,1083381.6670678444
193661,491898.45717009483
193662,9577012.932368295
193663,443162.5775676994
193664,14276841.848198766
193666,493559.9197374561
193667,1603640.0437341623
193669,5977123.138646348
193670,124778.49612101485
193671,12000369.945708476
193672,4957991.354975833
193675,12862233.621666467
193676,776793.8777570039
193677,2737652.882922132
193678,2849495.368321598
193679,20511.87417491058
193680,24637.996826248676
193685,146560.76323749087
193686,924682.9563139597
193686,1340708.431213446
193751,37653.37858515703
193753,364400.038738086
193758,1049781.8371465248
193759,3119357.2903577234
193760,225536.84833549894
193762,2042103.2463999693
193766,16806101.54991669
193689,30059.226619995923
193691,539484.8604730685
193693,1259419.2866930251
193695,332813.6142807203
193696,90880.61331311983
193697,434700.6805543087
193698,1467736.762730498
193699,22527245.546570804
193769,10733296.877483778
193771,1721562.4277730528
193772,1178927.398514709
193775,6975135.69999601
193779,659879.2940141823
193701,32964.0000214675
193703,2021318.1379656817
193704,422061.70011413284
193705,2004589.369850669
193706,129410.85797644289
193709,518875.685240159
193711,2707812.180482015
193712,20533085.342177805
193716,12894355.03365084
193716,1554310.3210904594
193717,12398416.587226678
193718,1748971.9671419072
193734,27296.734908327915
193780,25163.29103834073
193781,42684.225429918726
193782,1934430.3761089714
193784,340027.8963399577
193785,1957924.1604615485
193786,99679.56249706936
193735,25464.00148900609
193741,468209.95942465955
193742,788727.0353746144
193749,411238.7613355275
193750,988515.4063137877
193788,411073.135368482
193789,919696.5091758551
193792,963597.9814042046
193793,2982411.0195472306
193802,69410.9341929423
193803,377261.14785212
193804,14427835.799640602
193805,9379844.422612958
193809,452808.12295259396
193810,14843425.556421136
193813,3329925.118349417
193820,2629358.8895404683
193822,2318627.4620984406
61936075,4814549.664309371
64528661,30683.893292562847
3764,71258.0249287036
11150,9766162.851881584
193747,861348.3851563021
62237,851850.13259606
44191,156.60518398774556
44275,210.62139056189184
44189,577.2236573163528
44181,35.879495021715535
44189,2.2517322774981965
63855,173131.99631114857
64178,1.2226866905661469
64181,0.3142356497062051
61460,80752.92099216483
61478,7342.815315659222
61538,2771.870763725319
61538,1753665.7534946313
61584,187064.41480946974
63779,967741.356680042
63780,404434.88445045234
62237,2376.9007652550386
62239,201692.068789244
62239,2624575.5635047937
64253,40.49417365644443
64255,27.7278537371183
64260,488.27345441861314
63852,50541.20341991022
63853,263278.3343294433
63758,270656.10998809664
63758,6433.188890390771
63857,338.45444994153837
63857,426073.83398066595
64261,186.9906389352739
64097,3464.564122128102
64175,0.617513600488379
64176,0.8571858960097819
64298,979.015220421169
64298,1498573.5269625112
64284,141.20391904365562
64298,2463.7850018408462
64309,931.8752464153641
64325,0.8571858960097819
178520,834406.1636102229
157256,397.7617082313131
157256,7052983.495381155
157256,65.25980253617988
172784,1380.2089120426733
157261,875861.2319454672
157261,10187.558689672145
157261,387681.09639724565
157273,7663807.283789864
169767,34633.931314194895
169879,18440.414656403693
169897,108420.66453466521
172784,1380.2089139405612
174477,2.9687251642205053
174480,830617.8282673877
174480,3.0736185882429825
176220,147045.85175640858
176209,2060.1162569863905
176220,3730127.354571725
176724,345337.55261516763
176740,12530.980410181523
176743,3313465.0166667006
176744,678615.5260540986
176745,834743.6283435088
176746,6036370.102188926
176670,99683.69398873553
176672,54372.92399408851
176680,270941.28632283135
176683,94243.40489331807
176725,140484.75351889565
176726,6240407.694521036
176727,760894.9613990779
176728,31127.027641049357
176729,1102769.1490008675
176730,148374.3957343822
176731,428429.07690766
176733,266087.4983881727
176734,1603962.5147305676
176735,3210547.939773533
176736,352250.9815218603
176737,7013171.000518493
176676,190764.05228708903
176677,130620.8136264252
176678,234278.6780208886
176691,66369.22392584648
176694,443907.46915449743
176703,279867.12756493565
176704,1139482.4116343237
176706,345386.8256293294
176707,119926.34549321303
176708,5736424.2600132795
176709,795761.1395335296
176711,2916874.511476131
176712,313285.39813238033
176713,656190.2991767921
176714,17707.87105800332
176715,1756769.1828461194
176716,20240.93535076195
176717,3803928.667459804
176718,1917166.192043954
176719,5030464.419025508
176720,647057.8086628553
176721,982311.8845127698
176722,22227.653033750852
176723,775627.0695181136
176748,870293.141398529
176749,14287.918982341773
176750,6010514.208850649
176751,2595746.570325592
176752,14052.971280521679
176753,369974.3320808912
176754,685259.2633301006
176755,141102.48764185444
176756,1679763.6836785872
176757,4222473.641624034
176759,463081.6002648312
176760,65435.21650108931
176761,798404.0473694536
176762,488448.1782672395
176763,52360.65927145833
176764,556445.6698378461
176765,1536748.4877178262
176766,505625.3976414648
176767,1742701.3215496521
176768,19865.947598279596
176769,6462874.464877462
176770,17707.87105800332
176771,6999841.611382126
176772,277229.07993281
176777,6001.0082882944425
176787,1179864.645659554
178027,49252.18145119895
177934,5351.417303767774
178201,27999.950743782247
178223,5420.253015788849
178250,1317.3874321387996
178264,1524.8875601158252
178301,1202.4983653542872
178323,5871.278421251681
178336,0.8295201370381059
178564,2164.4488979224525
178586,1111.7148578248455
199723,131.5391988306392
13152076,195.1625295535606
16285718,498322.4813329005
5659,2435910.9967266773
5660,3344510.044592132
5660,209544.23646658068
5660,975234.3829946667
5667,3884732.4700765107
47103310,81.53111177728334
47103310,0.18850629039464437
47103310,0.282286639582251
47103310,9.974546423071052
47103310,1.1477922363752693
47103310,0.40917652877755417
47103310,2.0798935990608816
48444454,4025.2175977200304
48444454,13.073624167199204
56064318,233286.06234727972
56064318,233286.06234727972
88793749,1036.4638495296992
88793780,584.9844644759747
4615,178223023.10303286
44189,1.1054436796124678
44191,3.6966225990412647
8005,299264883.8382675
11534,79913968.91793267
75316425,953.271071198117
176741,972759.8460798092
50009374,57.91353203519635
198925,8243.444838818526
198925,409656.3536345027
75306207,0.30658174813714173
75306207,4023.343703376601
75306850,1552.4677972370887
75308180,250.82218376178477
75308752,1694.5543255433265
75316425,55.53867181104931
75318343,5278.332446382288
75607290,445.7609586895277
75607290,0.18347633526345639
75607290,269.32905222458504
75320046,37954.17745708713
169714,22506.152455119485
190572,698.4089349676209
190572,108821.93393870664
178311,1530.2518222900785
178311,48433.83281050488
48445063,6533.768021319963
75320046,331.6898665278891
75320046,9338.316852267279
75320046,698.4089349676209
75320046,41.90898531496611
75320046,140.11507121846046
75320046,31.757359147068595
178451,489.6050839588097
176738,13194234.251889624
3897,3428815.757430479
102673135,11029.778623156883
22566261,2537700.4829129414
109480118,41961.732612984975
109480361,257752.2182932602
47113738,7.619259861698494
62256,2373393.8748613256
47113738,1.1477190456122779
47113738,22.756327201769743
47113738,20.59213985861817
47113738,56.90043958731828
47113738,1.0568923357540616
47113738,93.58804149170001
47113738,1209.2314433769984
47113738,3.810699170544378
47113738,0.2899201603394973
47113738,711.5022793398877
47113738,2.0381255402235374
47113738,5.207639654110626
47113738,1.7421052209023726
47113738,14.106813064827604
47113738,77.20138549481412
47113738,3.163240992890056
47113738,1.54150639269614
47113738,1.379239256686013
47113738,59.353210758664375
47113738,1.5917256107851838
47113738,5.5149012959049
47113738,2.9855367706166684
47113738,15.30406703527275
47113738,247.75474405361456
47113738,3.5756539040655526
47113738,1.8697436512304384
47113738,13.324245134836023
47113738,1.2506220893819722
47113738,7.76274502943105
47113738,9.343603180637993
47113738,20.52109364669277
47113738,6.68808366270806
83410134,48659.83745158161
1118,0.9312202877057817
3897,153718220.28503385
3897,24225146.583950587
3897,11641353.812105723
3897,4687478.035532812
3897,10161600.965291705
3897,35411738.1027134
3897,3486365.016921096
3897,6366957.937548088
3897,2627393.3730631056
3897,46538933.83208425
1118,0.1240111549226749
1118,0.07678891815981437
50009685,0.8475473214573108
1118,0.10413682464987344
50009857,0.036543620666001524
50009857,24.367012134009805
50009857,4.1936666918835215
50009857,0.4596870131156243
50009857,1.6924163894508142
50009857,2.1956309359453887
50009857,75.55671547102853
50009857,93.32981864883777
1118,69.34793274929959
15873,5292543.173464606
170197,3433040.4127834416
170221,3042466.619116833
170223,3684248.5112402467
170249,3807673.019172513
170251,4968211.510663886
154734,2848595.904213301
170201,197425.61766401227
170205,3649075.742062177
155180,103560.84969370034
155250,822496.6888156399
170212,1497148.7267766357
170198,15243792.355468962
170199,209100.66053022406
170200,275196.75807170646
170203,247760.33607532977
170204,171809.39913319045
170206,177205.22666192858
170207,3646663.6440432244
170208,148439.41011229166
170213,155598.33865083643
170209,158046.48491270846
170210,386877.6271428897
170211,158046.48491270846
170214,431625.0037187386
170215,1639720.6303398765
170216,1218745.6325554044
170218,161282.58497003428
170220,2335371.5692149405
170222,549077.6940997054
170252,2275045.5826280154
170224,3303455.8260604464
170225,354034.7712731245
170226,172786.19284610983
170227,218478.05979501788
170250,1199583.6417816596
170253,2795402.279444539
170266,4122543.660728358
170263,1220172.8412737283
170264,551929.5752578794
170265,435740.9442024186
170272,218815.0706379589
170273,94972.50907944427
170280,2315510.0967130074
154667,168918.85909714468
154680,251475.35227284863
154708,2567669.43179271
170183,174867.54425861046
170196,319159.83985899534
170170,167104.66063650476
170171,248772.1804724894
170247,185588.20652971644
170248,119586.57835827678
170262,2893462.8903860836
170155,34848.494236898565
170155,828689.3692192589
170172,201905.86055339317
170173,251099.6318559414
170174,374016.5278788108
170175,368023.7084582745
170176,424074.5283360368
170177,388329.3509522161
170178,664343.6630749338
170179,20466.50464860934
170180,674608.8597476799
170181,439765.986549697
170182,1134636.3041065838
170153,2366252.90041335
170154,2895446.5387674384
170154,978646.5090170495
170154,1916800.0297503897
170155,3310871.959110277
170184,198749.8837983329
170185,168869.0715374794
170186,2817339.8835267676
170187,332160.5421054788
170189,540227.5909175011
170190,4001863.6130986116
170191,4275924.577934747
170192,1000325.6987975445
170193,138731.25278593614
170194,199913.80613724247
170195,180180.3316865972
170155,34559.93783200239
170155,235763.7912450746
170155,158046.48491270846
170155,2019425.5711215087
170156,3094537.662087446
170158,1159573.523979341
170159,2584876.612845845
170160,4443315.9644689765
170162,1319549.5974072919
170163,53826.87789011885
170164,399939.94950691005
170165,561455.2524313508
170166,2178985.620940963
170167,6335896.32491357
170168,502789.2915982229
170169,3673417.0405863323
170228,15538.639657835998
170229,3006891.2840513056
170230,129508.61792053503
170231,143064.861852898
170232,2689614.3669081945
170233,824954.1001138644
170234,726531.3761808493
170235,40287.535098929446
170238,13570734.850669656
170239,1167952.578974383
170240,1595727.980433336
170241,993564.9469884891
170242,683280.2777305568
170243,291140.6977727378
170244,3307743.553806507
170245,2647405.2163582128
170246,158046.4855654368
170254,32172.18895867754
170256,112296.83893987347
170257,358499.7357705663
170258,4978238.825372781
170259,119667.29343701119
170260,2573537.795140222
170261,2593025.4250368853
170282,51224.438535538786
170283,2406311.6039024764
170284,2600019.6060893014
170285,837709.3110497525
47166619,571425.4468547467
47166659,762999.8576168211
47136868,1377037.062527809
47137303,169904.4337810756
47137465,1347680.209531727
47137515,169904.30136221336
47385652,7587576.781252912
49677201,488429.08721464773
59034974,1249297.9653765822
12137,227632.5168831163
170188,327631.98378970585
180441,6551067.450541101
180443,17922547.74010572
180373,1166981.6342191852
180374,432263.3735098617
180298,2774770.0706349374
180549,1988547.9508427414
180238,13818836.488366025
180324,18830406.567451283
180325,1004457.0462596404
180284,1397576.7508561069
180285,6883491.160438293
180288,958628.9780802017
180289,570195.6674175664
180465,803549.2363932809
180437,31388669.288216725
180439,8825420.995889166
180514,1391506.7863901693
180482,2761204.5960978614
180524,492944.0933375639
180545,5080184.5933810575
180290,11908799.854795378
180292,689862.782183593
180294,3289779.749729635
180295,2026418.6515189884
180297,2626858.9611476567
180316,161756.1477205365
180326,3667588.162608552
180329,1253282.4109201652
180331,9330759.898132922
180332,1403019.5914259183
180337,16772944.786539132
180340,114992.51991915403
180344,538604.365794257
180350,2542295.7879130035
180352,18282675.887794912
180355,1177536.9245132466
180525,19753628.70479895
180353,2887625.7412264002
180367,21911239.95879347
180368,207338.53039079977
180370,415272.39143311995
180375,20699248.83109415
180376,797657.804930404
180440,9680942.712127477
180377,1515072.786016405
180214,996513.5394991952
180215,8531133.109552624
180216,1498700.1621124349
180234,52650.736464483096
180235,21125120.273419585
180245,1264993.8137964788
180246,19077291.943906352
180318,5296033.480811626
180257,17311221.324112248
180258,3110352.46005203
180260,603510.7939197705
180261,481051.9162791249
180209,51707.0542098792
180263,2444.3140318586625
180264,21183.459457064382
180265,18557279.073094893
180266,12379852.199718075
180268,4750885.544210033
180218,20863.597087684284
180220,224147.8755818445
180223,1925561.300315947
180224,22168.731670228375
180227,2689481.3227398666
180228,2594324.3018432925
180230,1467723.6770407974
180231,15373821.054974675
180273,1166788.0092792225
180274,11685927.72916711
180275,14711093.391302582
180276,5754760.266145599
180282,435907.2468614238
180248,19768875.475618128
180250,203156.63089250814
180251,1438999.3999791567
180252,2374357.87478502
180254,344684.26414877
180286,23347702.675320603
180303,11461.127214832888
180305,20820.947096996893
180307,464824.6775310833
180356,71502.0617839751
180357,2875268.650691568
180358,1114709.2641990783
180363,3251921.6927896617
180365,1166300.3510641176
180379,69225.8322402054
180380,2666370.8354462776
180381,7574856.180568864
180385,3915083.627794538
180386,16302927.009932341
180387,3108238.374378612
180388,3764409.76344782
180395,12853124.175056351
180400,16915214.600740433
180405,16496.945405298127
180406,500161.91083564353
180462,41584.57154498488
180407,20863.597087684284
180409,309806.9458401723
180411,14583774.552283498
180413,3184363.530473692
180414,10690715.066530453
180421,21077470.92759936
180422,18453.17333273611
180423,2464000.4954742366
180424,1695843.2944315209
180431,1410015.7336637795
180432,379536.86582674074
180436,1641015.6650014648
180445,56163.104983992926
180448,2701606.726153284
180450,271470.4783323917
180451,8116870.625602555
180452,3565732.4313169755
180483,21767367.51270157
180484,2170352.8092990634
180487,12355524.484626377
180488,20677609.032961965
180454,20415.405603156283
180455,2763837.476182273
180456,128337.77524797842
180460,223209.02660293752
180494,24439583.18580008
180495,235842.04664859813
180498,389575.68219305907
180499,7298033.057484646
180500,14708285.092899553
180504,7272245.419733718
180506,2839329.3665465745
180508,1809625.658726908
180509,2605394.6627491126
180511,1093705.8963903522
180512,26999953.251325566
180467,34875.24181948898
180468,4701202.004657385
180469,3022385.0234326646
180473,95451.05394263864
180474,1049132.8350461638
180476,12126574.960229812
180477,19910938.15578515
180478,781396.6278201082
180479,14042099.514504733
180518,15262338.137817798
180521,608939.4663838219
180480,62448.75045129757
180481,15843308.095364846
180522,62448.75045129757
180523,1015634.6411617271
180530,3162088.1339266445
180531,965596.9853693979
180534,18288079.88651019
180535,2874167.63858419
180536,310054.8414466253
180539,2565539.736520809
180540,7835904.101045794
180541,15927619.85514054
180544,905217.2530023109
200714,737833.4643779133
200715,21301112.51923758
19711306,249577.80747410198
19712515,1556231.2972973431
19743115,576222.2472990801
19711507,20406.527129554524
19711843,405841.19656639197
19712646,1785383.0750485735
19718342,524638.9204982502
19720016,2936780.330259392
19720962,40915756.48976456
19743170,856882.3404561536
19743767,6626233.701013971
19708770,224144.13951674965
19708918,581901.7185226704
19708976,125804.32120426744
19709103,1541176.6358793264
19710303,180127.9750696698
19710863,279855.71297117614
19710984,83260.63593562673
19711070,102998.50371516719
19711112,391877.9941504615
19712826,675.005102177747
19723127,18199.68085897995
19725134,23268.661619457645
19743004,31979.736808474165
19743044,49217.28806525216
19743050,284764.02917246806
19743056,49204.22299908662
180430,662565.8129590856
180492,2993726.205826594
180493,2494191.228023235
180516,729032.7584950886
180519,3629381.077500726
173330,295675.4281768908
173375,10543847.512581028
153534,1722199.2322338268
173366,709132.5527202538
173346,2763453.2177427276
173348,2461952.6250633714
173329,213147.58158628593
173354,151536.37344542108
173337,1155448.1577260534
173360,482248.9515595966
173340,247884.5162345907
173365,772835.942776556
173372,6048339.28538404
173339,1367903.736381583
173341,390783.83009056526
173368,5645918.213912602
173351,209757.31345263254
173369,566045.4234194304
173353,795796.557338149
173378,2777528.133829835
173324,43789.07521032169
173362,1148563.6010884035
173322,42320.68992128828
173352,15312935.369803535
153535,2263703.3885934344
173331,11937888.80265312
173335,572466.6648549861
173327,11502070.439508453
173380,386295.0118108727
173381,554619.0265404951
173342,1843763.2208476374
164508,2495198.9478290495
173355,767187.2090436606
173382,174837.49098364255
173359,562625.8957489124
173357,716494.5764678483
173363,14050483.603196444
173383,186681.8990879302
173321,149908.6956416112
173343,5695939.081516377
173384,1416083.0452273986
173319,2973803.5964642437
173370,622694.1543973814
173345,32539.36863216527
173379,149908.6956416112
173325,31861.419375657028
173332,14882738.4438734
173338,130279.19976557737
173328,15062821.84668623
153538,9798956.389009371
173320,465694.83937445685
173358,13173227.550951099
173371,656885.5695754866
173376,8363291.046205644
173326,19652.06387193559
173349,431510.99722370814
173364,14325814.142060066
173344,664294.0550984988
173347,194120.58294074988
173361,2967792.028573659
173373,157139.90667437905
173350,426280.871010929
173333,869359.54994555
173374,32171.14510886917
173367,672646.5278671914
173356,757850.7545939287
173334,8921.99057628852
164280,2481766.0861578393
169015,16840248.33124152
173336,731292.0113772225
176714,17707.87105800332
176765,1536748.4877178262
176726,6240407.694521036
176760,65435.21650108931
176723,775627.0695181136
176750,6010514.208850649
176715,1756769.1828461194
176734,1603962.5147305676
176730,148374.3957343822
176737,7013171.000518493
176711,2916874.511476131
176735,3210547.939773533
176712,313285.39813238033
176763,52360.65927145833
176717,3803928.667459804
176743,3313465.0166667006
176728,31127.027641049357
176727,760894.9613990779
176748,870293.141398529
176756,1679763.6836785872
176746,6036370.102188926
176757,4222473.641624034
176708,5736424.2600132795
176753,369974.3320808912
176731,428429.07690766
176706,345386.8256293294
176721,982311.8845127698
176762,488448.1782672395
176761,798404.0473694536
176744,678615.5260540986
176752,14052.971280521679
176704,1139482.4116343237
176722,22227.653033750852
176725,140484.75351889565
176733,266087.4983881727
176724,345337.55261516763
176751,2595746.570325592
196026,331273.35180000786
176767,1742701.3215496521
176771,6999841.611382126
176740,12530.980410181523
176720,647057.8086628553
176741,972759.8460798092
176766,505625.3976414648
176716,20240.93535076195
176736,352250.9815218603
176713,656190.2991767921
176755,141102.48764185444
176754,685259.2633301006
176759,463081.6002648312
176719,5030464.419025508
176768,19865.947598279596
176770,17707.87105800332
176772,277229.07993281
176729,1102769.1490008675
176745,834743.6283435088
154818,779757.440918939
155120,17601483.69868428
154818,726753.173205057
178020,1511426.0818508957
178021,180673.31420457526
178025,551310.0187629646
177969,16533460.95737338
177959,5237459.729330446
178014,5570216.1355191935
178015,2666949.752730625
177970,20862352.488992196
177971,13633236.044523872
177972,16015892.551375322
177961,6806100.479325971
177975,5338715.093894749
177976,129410.84469233462
177981,15188505.937008714
177982,3976034.0958928945
178019,21295246.981164232
177962,2422136.798678018
177973,736026.1547717396
177960,6082786.955661857
177963,5668804.203848579
177964,2121060.8050778117
177965,21412699.81854612
177974,7350458.7860746365
177977,2296961.4080688297
177978,10741390.144662073
177979,10923373.942104092
177980,11779798.085093386
177983,12242103.11390559
177984,677643.2393330936
177985,529705.541730145
177986,6758233.700228858
177987,1206994.0750452161
177988,17085184.891420174
177989,19194801.168691017
178016,371113.298687195
178017,17841246.225190226
178018,2297965.8207831094
178022,14777220.71685207
178023,1346538.596757458
178023,59512.27871062088
178024,4750305.986769081
177966,37770.84167184107
177967,20068667.745618813
177968,5386513.206441141
177949,444717.8457427441
177950,15929290.26037565
177951,13451567.44538278
177952,1544961.3791177121
177953,3486684.3244585707
177954,109398.99383079412
177955,17575582.536055684
177956,79864.40943900029
177957,9614225.319743006
177958,11646819.38877694
177989,22931.549885608405
177990,21245780.972200226
177991,15066510.306281947
177992,3735312.918987289
177993,18834917.347545657
177994,7736193.542435094
177995,13652059.315567039
177997,4511442.066914496
177998,1920590.5148840095
177999,444684.59056337783
178001,2808189.620495201
178002,19094205.367232453
178003,1857520.5122632603
178004,4794874.690430447
178005,20082053.041174937
178006,2235399.276298121
178007,1756593.2832421656
178008,18556549.07432547
178009,1663802.5487717018
178010,16703055.544687547
178011,3412716.23773202
178012,19537561.276679136
178013,6326714.680270154
183310,788293.5064310537
183646,434451.68281489663
47139706,2855505.0587707474
47139706,2855505.0587707474
21856,198752926.01528668
21857,210022908.2380259
21858,66306897.30503824
21859,219093651.79452154
21860,31941051.481667783
170314,184881234.7934531
170321,3923818.6552476976
170315,149113011.81455687
170358,14176016.216274083
23148,268010214.57627213
155096,13372725.232390456
155276,11223684.623559635
170339,5789453.073190185
170318,10505800.133956064
170323,1546113.823439621
170324,11609220.555683525
170329,12763338.07774311
170335,4222113.091657332
170341,49465652.54020441
170345,16825164.310806278
170349,63453358.05632815
170351,21410292.579213027
170316,32805659.58356469
170319,2810388.9814070426
170353,3711428.3497200795
170354,8385234.527849283
170320,8227437.148221703
170322,61043511.608411655
170325,1443117.2568169076
170326,4095654.628323287
170328,30159939.853030957
170330,3005818.5996368146
170331,114065604.16725692
170332,1933906.8441169392
170333,47245582.47542067
170334,2498965.4444441926
170336,34771761.695593424
170337,2548741.6296915496
170338,226046801.95890257
170340,62645313.15794364
170342,14243531.926058488
170343,3214729.335124259
170344,49853877.345962815
170346,1690906.4104635965
170346,59591.52087314294
170347,175140.48207175813
170348,2605482.036691581
170352,3670826.2989801075
170355,49984310.318804935
170356,2716990.2398364088
170357,6058354.697460894
154946,3317829.630273411
170313,16327406.702437334
170306,9496725.77886188
170307,49022354.856078655
170308,1389261.0028570138
170309,169557628.64803132
170310,220997456.4942317
170311,5143329.570871808
170312,177595535.70813176
20047,285013.42590909835
19950,2302314.5545546208
21689,34849.59454770901
154697,2987533.3004481597
154841,178639.66038273272
154720,283907.1975886809
154623,18613907.537254896
154868,829014.8562063819
154891,740104.4265064038
155314,5797777.855361126
44671,204947.8325699107
155006,3712043.125094374
155146,7800228.45006285
155290,12374379.548080634
155252,1389440.87513832
154780,686890.5754539612
154904,411073.0635073571
155017,443162.50413259777
155032,1448988.9255516173
154676,9530328.800218571
154677,7897026.1541908635
154701,317342.94247828185
154706,443162.5057441395
154719,59279.390220934925
155076,954728.0342582944
154954,1084933.7789691777
154960,11981777.69031131
154971,3804652.6749947374
155292,69410.9341831521
183817,371391.870439558
183817,371385.4580536221
187495,537566.0341235704
187685,11543905.231890088
187686,194252.55303724404
187687,1893775.5055704277
187688,6416018.681907
187693,3158144.4485536152
187698,14587109.75342893
187726,1167578.5522685423
187733,16657192.6846478
187740,3842379.6832488654
187741,575640.2458158317
187774,129410.85911215261
190710,2324989.7771052956
190711,1818339.7024882913
190712,3580651.0284053655
190714,1150706.3438994444
190688,15674831.472147392
190747,11356294.976666464
190748,502176.8172251144
190749,15998602.557220094
190757,3125454.7432233174
190750,2336068.486655177
190707,7311937.222125668
190708,9505283.519114396
183305,62927.746504030176
183305,62927.746426384154
190751,603281.059115464
190752,107973.65891187478
190765,322988.65699438617
190766,1676710.691796414
190767,223899.0571638739
187803,1293876.225753945
187499,3750751.647485856
187500,259990.36712434696
187807,232571.89108826692
187808,846698.6584110839
190724,857097.8574301951
190725,7140747.45892277
190726,7925929.487124101
190727,15811714.641858883
190728,13424729.0608449
190705,4365339.099397276
190729,2609055.391207031
190731,19149813.537163433
190732,2233477.0881441412
190733,3684440.771155191
190734,2493887.6879089596
190735,501785.6927392654
190736,18138261.746031865
183985,902050.52899718
187509,179874.5768880831
186106,2893638.5987320207
187530,7595423.778639372
190745,13002169.937142385
183519,32598.791873413822
183519,32598.792039578402
183703,32515.515150766387
183703,32515.515132335284
183985,902059.0907595719
183739,32515.515150766387
183771,172654.3417475725
183739,32515.515132335284
187494,610619.7663884168
187496,526055.0453130229
187498,443162.50411377207
187501,47294.73714283966
187669,180141.9272082878
187670,2846581.635007944
187804,443371.5208895437
187805,2151971.669959691
187806,588528.7905055856
183754,217356.54786800046
183754,204307.1436733568
183771,172654.1865173722
187809,5912348.873757167
187810,7524970.09855216
183813,1075338.361308631
183822,1137797.8126609882
183822,1170379.5884614035
187682,32500.05737888582
187683,875618.509371542
187684,10815927.661409589
187691,1223724.324251419
187692,13321433.570858786
187696,6744294.570444504
187697,782522.1920944045
187699,10796838.615360167
187700,421957.0237467073
187701,1600890.3739924212
187703,3085985.7905524243
187725,370295.0789271507
187727,2281453.1075196476
187729,362131.31538388075
187730,891460.313248911
187731,878932.4816516635
187732,547285.8409348526
187734,358822.3963017655
187735,672005.5245654954
187736,2696285.919880253
187737,404485.23813780426
187738,1580835.1611550525
187739,16199762.440182172
187742,1284205.7636148275
187744,7753340.330407565
187759,7666765.605842386
187775,1620350.4708395677
183327,378860.6761474157
190740,18441308.092669547
190741,749950.1474771558
190677,122054.31011210865
187575,9692588.240437727
187405,2668632.0034124223
187406,635355.1497322309
187424,16281845.757876463
190742,3349717.632380236
190743,1490681.4341151624
190678,497533.82550859347
187456,3893257.7482124786
190675,862391.9786596519
190676,839364.4384052721
190679,927373.8782114943
190680,633259.5313115509
190681,604679.3088827202
190682,648187.106379048
190683,642966.8260147263
190684,418093.88046949595
190685,10332558.112498296
190686,724120.4239054967
190687,411073.0635174993
190689,830218.1366053598
187597,123587.4066474483
190690,434911.6469296057
190691,14202271.530995628
190692,1272439.1371371285
190693,435527.1236189633
190694,13837141.653403705
190695,7760311.051529179
190706,2605738.986008895
190709,2398982.901359266
190713,9449518.531529298
187385,864965.5770147475
187386,129410.85911215261
187387,1419391.6422440645
187388,594271.7545613328
187389,857140.5432122166
187390,1262767.8776828113
187471,297307.7782889908
183327,378860.6600316949
190715,5132166.327770283
190737,1131140.0796622573
190738,2201303.6737315296
190739,10351960.622145955
183378,923156.8529346571
183378,892156.4945608652
183433,33476.89156530779
183433,33476.89156297313
183468,666225.2341310888
183473,80694.8768881635
183473,80694.87275063367
190744,9141205.032841982
183529,473175.29909768264
183529,646723.8735752491
183539,496005.82825958036
183539,496005.84260282427
183582,66075.68147768191
183624,1258794.7636610384
183624,1258768.4234684587
183582,66075.68164662366
183625,31434.72211021054
183625,31434.7221187771
183731,887138.430961996
183731,685822.6270186963
183839,815500.4603970851
187472,3431332.4571004487
187473,1703265.5011749303
187474,13186440.178425139
187475,2359816.4828777607
187476,17269089.644856542
187477,16454226.815704312
187478,6581115.679990763
187479,393756.4549702709
183923,978116.6808053848
183923,978116.5525633256
184035,836824.8290868861
184035,836807.986641875
187480,415051.77626197727
190754,129410.85911294664
187490,18924309.38029428
190755,18936628.97455308
190756,15254438.880162459
187439,1013289.5181332392
190758,511473.3221658515
190759,1160920.6819860414
190760,502176.8172251144
190761,4858589.938849999
190762,7493832.991500536
190763,292205.0590795056
187493,1361114.8870623838
187521,510356.40880084294
190768,2906669.082942744
190769,1666078.3641275081
190770,344553.78450495895
187604,7731479.594246093
187573,1778059.3299152663
187658,15519642.507745441
187659,129410.85911215261
187469,37653.37858381467
187667,627107.5153742705
187470,304343.01143884996
187668,310575.4439341091
187649,16616351.347075598
187650,403127.96818990784
187722,18522493.901829243
187723,15458037.965726977
187757,30930.47181792153
187758,443162.48764801165
187772,9253383.04981896
187773,443141.0659634661
187508,34179.125856624996
187510,179383.80442057867
187511,1482128.7905375925
