iucn_sid,sciname,main_common_name,published_year,old_cat,criteria,cat,cat_score,iucn_version
187778,Suezichthys russelli,Russell’s slender wrasse,2010,DD,NA,DD,NA,2019-2
187779,Thalassoma hebraicum,Goldbar wrasse,2010,LC,NA,LC,0,2019-2
187780,Thalassoma jansenii,Jansen's wrasse,2010,LC,NA,LC,0,2019-2
187781,Bodianus perditio,Golden-spot Hogfish,2010,LC,NA,LC,0,2019-2
187782,Xyrichtys halsteadi,Halstead's razorfish,2010,LC,NA,LC,0,2019-2
187783,Halichoeres hartzfeldii,Orange-line wrasse,2010,LC,NA,LC,0,2019-2
187784,Anampses twistii,Yellowbreasted Wrasse,2010,LC,NA,LC,0,2019-2
187785,Coris venusta,Elegant coris,2010,LC,NA,LC,0,2019-2
187786,Halichoeres pallidus,Pale wrasse,2010,LC,NA,LC,0,2019-2
187787,Thalassoma noronhanum,Noronha wrasse,2010,LC,NA,LC,0,2019-2
187788,Cirrhilabrus joanallenae,Pulauweh wrasse,2010,DD,NA,DD,NA,2019-2
187789,Pseudocoris aequalis,NA,2010,DD,NA,DD,NA,2019-2
187790,Halichoeres leptotaenia,Thinstripe Wrasse,2015,LC,NA,LC,0,2019-2
187791,Paracheilinus rubricaudalis,NA,2010,LC,NA,LC,0,2019-2
187792,Coris centralis,NA,2010,LC,NA,LC,0,2019-2
187793,Macropharyngodon moyeri,NA,2010,LC,NA,LC,0,2019-2
187794,Choerodon monostigma,Dark-spot tuskfish,2010,LC,NA,LC,0,2019-2
187795,Pteragogus taeniops,Cheekbar wrasse,2010,LC,NA,LC,0,2019-2
187796,Ammolabrus dicrus,Sand Wrasse,2010,LC,NA,LC,0,2019-2
187797,Leptojulis cyanopleura,Shoulder-spot wrasse,2010,LC,NA,LC,0,2019-2
187798,Cirrhilabrus adornatus,Red-fin fairy wrasse,2010,LC,NA,LC,0,2019-2
187799,Stethojulis balteata,Orange band wrasse,2010,LC,NA,LC,0,2019-2
187800,Notolabrus fucicola,Yellow-saddled wrasse,2010,LC,NA,LC,0,2019-2
187801,Cirrhilabrus rubrimarginatus,Red margin fairy wrasse,2010,LC,NA,LC,0,2019-2
187802,Coris aygula,False clownwrasse,2010,LC,NA,LC,0,2019-2
187803,Centrolabrus exoletus,Rock Cook,2015,LC,NA,LC,0,2019-2
187804,Bodianus oxycephalus,NA,2010,DD,NA,DD,NA,2019-2
187805,Symphodus tinca,East Atlantic Peacock Wrasse,2010,LC,NA,LC,0,2019-2
187806,Macropharyngodon vivienae,Madagascar wrasse,2010,LC,NA,LC,0,2019-2
187807,Bodianus flavifrons,NA,2010,LC,NA,LC,0,2019-2
187808,Anampses femininus,Blue-striped Orange Tamarin,2010,LC,NA,LC,0,2019-2
187809,Xiphocheilus typus,Blue-toothed tuskfish,2010,LC,NA,LC,0,2019-2
187810,Halichoeres chloropterus,Black-blotched wrasse,2010,LC,NA,LC,0,2019-2
187811,Anampses viridis,NA,2010,DD,NA,DD,NA,2019-2
187812,Bodianus unimaculatus,Red pigfish,2010,LC,NA,LC,0,2019-2
187813,Suezichthys arquatus,Rainbow slender wrasse,2010,LC,NA,LC,0,2019-2
187814,Iniistius jacksonensis,Keel-headed Parrotfish,2010,LC,NA,LC,0,2019-2
187815,Leptojulis polylepis,Black-spot V-wrasse,2010,LC,NA,LC,0,2019-2
187874,Stenogobius ophthalmoporus,NA,2019,LC,NA,LC,0,2019-2
187905,Pseudobagarius similis,NA,2012,LC,NA,LC,0,2019-2
187935,Terapon theraps,Largescaled Terapon,2011,LC,NA,LC,0,2019-2
187944,Tenualosa toli,Toli Shad,2018,VU,"B2ab(iii,v)",VU,0.4,2019-2
187987,Eugnathogobius illotus,NA,2012,LC,NA,LC,0,2019-2
188016,Brachygobius xanthozonus,Bumblebee Fish,2019,DD,NA,DD,NA,2019-2
188021,Stigmatogobius sella,NA,2019,LC,NA,LC,0,2019-2
188065,Syngnathus schlegeli,Seaweed Pipefish,2016,LC,NA,LC,0,2019-2
188101,Ophiocara porocephala,Spangled Gudgeon ,2017,LC,NA,LC,0,2019-2
188113,Ponticola eurycephalus,Ginger Goby,2011,LC,NA,LC,0,2019-2
188304,Abudefduf abdominalis,Green Damselfish,2017,LC,NA,LC,0,2019-2
188315,Chromis enchrysura,Yellowtail Reeffish,2015,LC,NA,LC,0,2019-2
188318,Chromis dimidiata,Half-and-half Chromis,2017,LC,NA,LC,0,2019-2
188319,Neopomacentrus aquadulcis,NA,2012,EN,"B2ab(ii,iii)",EN,0.6,2019-2
188320,Amphiprion bicinctus,Twoband Anemonefish (FB),2017,LC,NA,LC,0,2019-2
188324,Chromis chromis,Damselfish,2015,LC,NA,LC,0,2019-2
188326,Chromis cinerascens,Green Chromis,2017,LC,NA,LC,0,2019-2
188327,Chromis flavipectoralis,White-fined Puller,2017,LC,NA,LC,0,2019-2
188340,Amphiprion perideraion,False Skunk Striped Anemonefish,2017,LC,NA,LC,0,2019-2
188343,Amblyglyphidodon curacao,Black-snouted Sergeant-major,2017,LC,NA,LC,0,2019-2
188344,Amphiprion omanensis,Oman Anemonefish,2017,LC,NA,LC,0,2019-2
188348,Amphiprion rubrocinctus,Redgirdled Anemonefish,2017,LC,NA,LC,0,2019-2
188352,Chromis cadenati,Cadenat's Chromis,2015,LC,NA,LC,0,2019-2
188366,Chromis caudalis,Blue-axil Chromis,2017,LC,NA,LC,0,2019-2
188368,Abudefduf margariteus,Pearly Sergeant,2017,DD,NA,DD,NA,2019-2
188369,Chromis hypsilepis,One Spot Demoiselle,2017,LC,NA,LC,0,2019-2
188371,Abudefduf lorenzi,Black-tailed Sergeant-major,2017,LC,NA,LC,0,2019-2
188372,Amphiprion percula,Blackfinned Clownfish,2017,LC,NA,LC,0,2019-2
188376,Chromis lubbocki,Lubbock's Chromis,2015,LC,NA,LC,0,2019-2
188382,Chromis analis,Yellow Chromis,2017,LC,NA,LC,0,2019-2
188390,Abudefduf conformis,NA,2017,LC,NA,LC,0,2019-2
188397,Altrichthys curatus,NA,2017,VU,"B2ab(iii,v)",VU,0.4,2019-2
188398,Chromis amboinensis,Ambon Chromis,2017,LC,NA,LC,0,2019-2
188401,Abudefduf sparoides,False-eye Sergeant,2017,LC,NA,LC,0,2019-2
188409,Chromis fatuhivae,NA,2017,LC,NA,LC,0,2019-2
188414,Chromis dispilus,Demoiselle,2017,LC,NA,LC,0,2019-2
188419,Abudefduf luridus,Canary Damsel,2015,LC,NA,LC,0,2019-2
188423,Chromis alleni,Allen's Chromis,2017,LC,NA,LC,0,2019-2
188425,Chrysiptera unimaculata,One-spot Demoiselle,2015,LC,NA,LC,0,2019-2
188426,Amblypomacentrus clarus,NA,2017,LC,NA,LC,0,2019-2
188430,Chromis atripes,Dark-fin Chromis,2017,LC,NA,LC,0,2019-2
188434,Abudefduf taurus,Night Sergeant,2015,LC,NA,LC,0,2019-2
188445,Amblyglyphidodon leucogaster,White-breasted Sergeant-major,2017,LC,NA,LC,0,2019-2
188450,Amblypomacentrus breviceps,Small-headed Demoiselle,2017,LC,NA,LC,0,2019-2
188453,Abudefduf septemfasciatus,Seven-banded Sergeant-major,2017,LC,NA,LC,0,2019-2
188463,Amphiprion ephippium,Red Saddleback Anemonefish,2017,LC,NA,LC,0,2019-2
188464,Acanthochromis polyacanthus,Spiny-tail Puller,2017,LC,NA,LC,0,2019-2
188467,Abudefduf sordidus,Yellow-banded Sergeant-major,2017,LC,NA,LC,0,2019-2
188469,Chromis scotti,Purple Reeffish,2015,LC,NA,LC,0,2019-2
188470,Amphiprion allardi,Allard's Anemonefish,2017,LC,NA,LC,0,2019-2
188471,Stegastes otophorus,Freshwater Gregory,2015,DD,NA,DD,NA,2019-2
188472,Altrichthys azurelineatus,Azure Damsel,2017,VU,"B2ab(iii,v)",VU,0.4,2019-2
188474,Amblyglyphidodon melanopterus,NA,2017,LC,NA,LC,0,2019-2
188483,Chromis albomaculata,White-spotted Chromis,2017,LC,NA,LC,0,2019-2
188486,Chromis limbata,Azores Chromis,2015,LC,NA,LC,0,2019-2
188491,Amphiprion melanopus,Red-and-black Anemonefish,2017,LC,NA,LC,0,2019-2
188496,Stegastes planifrons,Threespot Damselfish,2015,LC,NA,LC,0,2019-2
188500,Chromis axillaris,Grey Chromis,2017,LC,NA,LC,0,2019-2
188505,Chromis flavapicis,NA,2017,LC,NA,LC,0,2019-2
188507,Amphiprion chagosensis,Chagos Anemonefish,2017,LC,NA,LC,0,2019-2
188508,Amphiprion fuscocaudatus,Seychelles Anemonefish,2017,LC,NA,LC,0,2019-2
188511,Chromis delta,Deep Reef Chromis,2017,LC,NA,LC,0,2019-2
188518,Amphiprion frenatus,Blackback Anemonefish,2017,LC,NA,LC,0,2019-2
188520,Chromis abrupta,NA,2017,LC,NA,LC,0,2019-2
188523,Abudefduf whitleyi,Whitley's Seargent,2017,LC,NA,LC,0,2019-2
188528,Amblyglyphidodon batunai,Green Sergeant,2017,VU,A2bc,VU,0.4,2019-2
188532,Abudefduf bengalensis,Bengal Sergeant,2017,LC,NA,LC,0,2019-2
188537,Abudefduf notatus,Dusky Damsel,2017,LC,NA,LC,0,2019-2
188538,Amphiprion akallopisos,Skunk Striped Anemonefish,2017,LC,NA,LC,0,2019-2
188539,Stegastes partitus,Bicolor Damselfish,2015,LC,NA,LC,0,2019-2
188542,Abudefduf natalensis,Natal Sergeant,2017,LC,NA,LC,0,2019-2
188546,Amblyglyphidodon ternatensis,Ternate Damsel,2017,VU,A2bc,VU,0.4,2019-2
188551,Stegastes adustus,Dusky Damselfish,2015,LC,NA,LC,0,2019-2
188552,Amphiprion akindynos,Barrier Reef Anemonefish,2017,LC,NA,LC,0,2019-2
188556,Chromis fumea,Yellow Demoiselle,2017,LC,NA,LC,0,2019-2
188557,Abudefduf sexfasciatus,Scissortail Sergeant,2017,LC,NA,LC,0,2019-2
188560,Amblyglyphidodon flavilatus,Yellowflank Damsel,2017,LC,NA,LC,0,2019-2
188569,Stegastes leucostictus,Beaugregory,2015,LC,NA,LC,0,2019-2
188572,Stegastes lubbocki,NA,2015,LC,NA,LC,0,2019-2
188579,Amphiprion polymnus,White-tipped Anemonefish,2017,LC,NA,LC,0,2019-2
188580,Amblyglyphidodon aureus,Golden Damselfish,2017,LC,NA,LC,0,2019-2
188581,Abudefduf saxatilis,Sergeant-major,2015,LC,NA,LC,0,2019-2
188586,Stegastes imbricatus,Cape Verde Gregory,2015,LC,NA,LC,0,2019-2
188590,Chromis elerae,Twin-spot Chromis,2017,LC,NA,LC,0,2019-2
188592,Stegastes diencaeus,Longfin Damselfish,2015,LC,NA,LC,0,2019-2
188596,Amblyglyphidodon indicus,NA,2017,LC,NA,LC,0,2019-2
188607,Chromis multilineata,Brown Chromis,2015,LC,NA,LC,0,2019-2
188609,Abudefduf vaigiensis,Five-banded Sergeant-major,2017,LC,NA,LC,0,2019-2
188610,Chromis dasygenys,Blue-spotted Chromis,2017,LC,NA,LC,0,2019-2
188617,Microspathodon chrysurus,Yellowtail Damselfish,2015,LC,NA,LC,0,2019-2
188620,Amphiprion tricinctus,Three-banded Anemonefish,2017,LC,NA,LC,0,2019-2
188621,Abudefduf hoefleri,African Sergeant,2015,DD,NA,DD,NA,2019-2
188622,Microspathodon frontatus,Guinean Damselfish,2015,LC,NA,LC,0,2019-2
188624,Chromis insolata,Sunshinefish,2015,LC,NA,LC,0,2019-2
188919,Melampus sincaporensis,NA,2011,LC,NA,LC,0,2019-2
188952,Stenothyra perdives,NA,2011,DD,NA,DD,NA,2019-2
188980,Ascorhis occidua,NA,2011,LC,NA,LC,0,2019-2
189043,Angustassiminea castanea,NA,2011,LC,NA,LC,0,2019-2
189048,Clithon fuliginosum,NA,2012,DD,NA,DD,NA,2019-2
189103,Iravadia mahimensis,NA,2011,LC,NA,LC,0,2019-2
189121,Ophicardelus sulcatus,NA,2011,LC,NA,LC,0,2019-2
189201,Laemodonta exaratoides,NA,2011,DD,NA,DD,NA,2019-2
189217,Melanopsis trifasciata,NA,2013,LC,NA,LC,0,2019-2
189357,Cerithidea pliculosa,Horn Shell,2011,LC,NA,LC,0,2019-2
189378,Laemodonta punctigera,NA,2011,LC,NA,LC,0,2019-2
189403,Ellobium chinense,NA,2011,DD,NA,DD,NA,2019-2
189405,Chilina patagonica,NA,2011,LC,NA,LC,0,2019-2
189416,Clithon faba,NA,2011,LC,NA,LC,0,2019-2
189417,Melampus striatus,NA,2011,LC,NA,LC,0,2019-2
189424,Melampus coffeus,Coffee Melampus,2011,LC,NA,LC,0,2019-2
189436,Neritina virginea,Virgin Nerite,2012,LC,NA,LC,0,2019-2
189463,Salinator solida,NA,2011,LC,NA,LC,0,2019-2
189470,Pleuroloba quoyi,NA,2011,LC,NA,LC,0,2019-2
189480,Laemodonta striata,NA,2011,LC,NA,LC,0,2019-2
189512,Amphibola crenata,NA,2011,LC,NA,LC,0,2019-2
189513,Assiminea obtusa,NA,2011,LC,NA,LC,0,2019-2
189550,Littoraria undulata,NA,2011,LC,NA,LC,0,2019-2
189591,Helicorbis australiensis,NA,2011,LC,NA,LC,0,2019-2
189618,Laemodonta bella,NA,2011,LC,NA,LC,0,2019-2
189675,Neritina granosa,NA,2012,VU,"B1ab(ii,iii,iv)",VU,0.4,2019-2
189728,Sepia grahami,NA,2012,LC,NA,LC,0,2019-2
189729,Sepia ramani,NA,2012,DD,NA,DD,NA,2019-2
189730,Sepia prabahari,NA,2012,DD,NA,DD,NA,2019-2
189731,Sepia smithi,Smith's Cuttlefish,2012,LC,NA,LC,0,2019-2
189732,Sepia subplana,NA,2012,DD,NA,DD,NA,2019-2
189733,Sepia vecchioni,NA,2012,DD,NA,DD,NA,2019-2
189734,Sepia furcata,NA,2012,DD,NA,DD,NA,2019-2
189735,Sepia hirunda,NA,2012,DD,NA,DD,NA,2019-2
189736,Sepia filibrachia,NA,2012,LC,NA,LC,0,2019-2
189738,Amphorateuthis alveatus,NA,2012,DD,NA,DD,NA,2019-2
189740,Choneteuthis tongaensis,NA,2012,DD,NA,DD,NA,2019-2
189742,Sepioloidea magna,NA,2012,LC,NA,LC,0,2019-2
189744,Clinus arborescens,NA,2014,LC,NA,LC,0,2019-2
189746,Enneapterygius hsiojenae,NA,2014,LC,NA,LC,0,2019-2
189747,Enneapterygius leucopunctatus,NA,2014,NT,NA,NT,0.2,2019-2
189748,Enneapterygius pallidus,NA,2014,LC,NA,LC,0,2019-2
189750,Helcogramma ascensionis,NA,2014,LC,NA,LC,0,2019-2
189752,Ruanoho whero,NA,2014,LC,NA,LC,0,2019-2
189810,Clinus ornatus,NA,2014,DD,NA,DD,NA,2019-2
189818,Lestidiops jayakari,Pacific Barracudina,2015,LC,NA,LC,0,2019-2
189819,Strongylura notata,Redfin Needlefish,2015,LC,NA,LC,0,2019-2
189820,Tylosurus acus,Agujon Needlefish,2015,LC,NA,LC,0,2019-2
189823,Cyprinodon variegatus,Sheepshead Minnow,2019,LC,NA,LC,0,2019-2
189824,Fundulus heteroclitus,Mummichog,2013,LC,NA,LC,0,2019-2
189828,Trachyscorpia cristulata,Atlantic Thornyhead,2015,LC,NA,LC,0,2019-2
189829,Chilomycterus spinosus,NA,2015,LC,NA,LC,0,2019-2
190064,Chaunax pictus,Pink Frogmouth,2015,LC,NA,LC,0,2019-2
190065,Cottunculus thomsonii,Pallid Sculpin,2015,LC,NA,LC,0,2019-2
190066,Foetorepus goodenbeani,Palefin Dragonet,2015,LC,NA,LC,0,2019-2
190067,Cryptopsaras couesii,Triplewart Seadevil,2015,LC,NA,LC,0,2019-2
190068,Eustomias bituberatus,NA,2019,LC,NA,LC,0,2019-2
190069,Gadella imberbis,Beardless Codling,2015,LC,NA,LC,0,2019-2
190070,Pseudocaranx dentex,White Trevally,2015,LC,NA,LC,0,2019-2
190071,Channomuraena vittata,Broadbanded Moray,2015,LC,NA,LC,0,2019-2
190072,Bembrops macromma,Scaled-eye Duckbill,2015,LC,NA,LC,0,2019-2
190073,Desmodema polystictum,Polka-dot Ribbonfish,2015,LC,NA,LC,0,2019-2
190074,Laemonema melanurum,Mora Codling,2019,LC,NA,LC,0,2019-2
190075,Eustomias acinosus,NA,2015,DD,NA,DD,NA,2019-2
190076,Opistognathus signatus,Dark-spotted Jawfish,2015,LC,NA,LC,0,2019-2
190077,Vladichthys gloverensis,Glover's Reef Toadfish,2015,VU,B2ab(iii),VU,0.4,2019-2
190078,Ariopsis assimilis,Mayan Sea Catfish,2019,LC,NA,LC,0,2019-2
190079,Opistognathus aurifrons,Yellowhead Jawfish,2015,LC,NA,LC,0,2019-2
190080,Remora osteochir,Marlin Sucker,2015,LC,NA,LC,0,2019-2
190081,Paralichthys squamilentus,Broad Flounder,2015,LC,NA,LC,0,2019-2
190082,Trinectes maculatus,Freshwater Flounder,2019,LC,NA,LC,0,2019-2
190083,Lutjanus mahogoni,Mahogany Snapper,2016,LC,NA,LC,0,2019-2
190084,Nezumia cyrano,NA,2019,LC,NA,LC,0,2019-2
190085,Xenomystax congroides,Bristletooth Conger,2015,LC,NA,LC,0,2019-2
190086,Pontinus longispinis,Longspine Scorpionfish,2015,LC,NA,LC,0,2019-2
190087,Pollichthys mauli,Stareye Lightfish,2015,LC,NA,LC,0,2019-2
190088,Leptostomias bilobatus,NA,2019,LC,NA,LC,0,2019-2
190089,Diceratias pileatus,NA,2015,LC,NA,LC,0,2019-2
190090,Trichiurus lepturus,Largehead Hairtail,2015,LC,NA,LC,0,2019-2
190091,Physiculus fulvus,Metallic Codling,2015,LC,NA,LC,0,2019-2
190092,Anchoviella elongata,Elongate Anchovy,2015,LC,NA,LC,0,2019-2
190093,Malacocephalus laevis,Softhead Grenadier,2015,LC,NA,LC,0,2019-2
190094,Eustomias decoratus,NA,2019,DD,NA,DD,NA,2019-2
190095,Evoxymetopon taeniatus,Channel Scabbardfish,2015,LC,NA,LC,0,2019-2
190096,Rhynchoconger guppyi,Guppy's Conger Eel,2015,LC,NA,LC,0,2019-2
190097,Bellator brachychir,Shortfin Searobin,2015,LC,NA,LC,0,2019-2
190099,Lestidium atlanticum,Atlantic Barracudina,2015,LC,NA,LC,0,2019-2
190100,Hygophum benoiti,Benoit's Lanternfish,2015,LC,NA,LC,0,2019-2
190101,Sudis hyalina,Barracudina,2015,DD,NA,DD,NA,2019-2
190102,Bothus lunatus,Plate Fish,2015,LC,NA,LC,0,2019-2
190103,Melanostomias biseriatus,NA,2015,LC,NA,LC,0,2019-2
190104,Anchoa parva,Little Anchovy,2015,LC,NA,LC,0,2019-2
190105,Plectranthias garrupellus,Apricot Bass,2015,LC,NA,LC,0,2019-2
190106,Lactophrys bicaudalis,Spotted Trunkfish,2015,LC,NA,LC,0,2019-2
190107,Eumecichthys fiski,Unicorn Crestfish,2015,LC,NA,LC,0,2019-2
190108,Eustomias achirus,Proud Dragonfish,2019,LC,NA,LC,0,2019-2
190109,Chiasmodon subniger,NA,2015,LC,NA,LC,0,2019-2
190110,Leucicorus atlanticus,NA,2019,LC,NA,LC,0,2019-2
190111,Fundulus grandis,Gulf Killifish,2019,LC,NA,LC,0,2019-2
190112,Monomitopus magnus,NA,2019,LC,NA,LC,0,2019-2
190116,Luvarus imperialis,Louvar,2015,LC,NA,LC,0,2019-2
190117,Decapterus macarellus,Mackerel Scad,2015,LC,NA,LC,0,2019-2
190118,Argyropelecus affinis,Pacific Hatchet Fish,2015,LC,NA,LC,0,2019-2
190119,Notarius quadriscutis,Bressou Sea Catfish,2015,LC,NA,LC,0,2019-2
190120,Myrophis anterodorsalis,Longfin Worm Eel,2015,LC,NA,LC,0,2019-2
190121,Hypoplectrus chlorurus,Yellowtail Hamlet,2015,LC,NA,LC,0,2019-2
190123,Cheilopogon cyanopterus,Margined Flyingfish,2015,LC,NA,LC,0,2019-2
190125,Aluterus scriptus,Scribbled Leatherjacket Filefish,2015,LC,NA,LC,0,2019-2
190126,Gadomus dispar,Longbeard Grenadier,2019,LC,NA,LC,0,2019-2
190127,Barathrites parri,Smallhead Cusk-eel,2019,LC,NA,LC,0,2019-2
190128,Muraena melanotis,Honeycomb Moray,2015,LC,NA,LC,0,2019-2
190129,Ancylopsetta ommata,Ocellated Flounder,2015,LC,NA,LC,0,2019-2
190130,Argyripnus atlanticus,NA,2015,LC,NA,LC,0,2019-2
190131,Xenophthalmichthys danae,NA,2015,LC,NA,LC,0,2019-2
190132,Haemulon plumierii,White Grunt,2016,LC,NA,LC,0,2019-2
190133,Cyclothone microdon,Small-toothed Portholefish,2015,LC,NA,LC,0,2019-2
190134,Brevoortia tyrannus,Atlantic Menhaden,2015,LC,NA,LC,0,2019-2
190135,Xenocephalus egregius,Freckled Stargazer,2015,LC,NA,LC,0,2019-2
190136,Ogcocephalus pantostictus,Spotted Batfish,2015,LC,NA,LC,0,2019-2
190137,Diretmichthys parini,Parin's Spinyfish,2015,LC,NA,LC,0,2019-2
190138,Rhomboplites aurorubens,Vermilion Snapper,2016,VU,A2bd,VU,0.4,2019-2
190139,Seriola fasciata,Lesser Amberjack,2015,LC,NA,LC,0,2019-2
190140,Hyperoglyphe bythites,Black Driftfish,2015,LC,NA,LC,0,2019-2
190141,Gyrinomimus parri,Parr's Combtooth Whalefish,2019,DD,NA,DD,NA,2019-2
190142,Hoplunnis tenuis,Spotted Pike-conger,2015,LC,NA,LC,0,2019-2
190143,Symphurus marginatus,Margined Tonguefish,2019,LC,NA,LC,0,2019-2
190144,Eustomias pyrifer,NA,2019,DD,NA,DD,NA,2019-2
190145,Sternoptyx pseudobscura,Highlight Hatchetfish,2015,LC,NA,LC,0,2019-2
190146,Stemonosudis intermedia,NA,2015,LC,NA,LC,0,2019-2
190147,Searsia koefoedi,Koefoed's Searsid,2015,LC,NA,LC,0,2019-2
190148,Emmelichthys ruber,Red Rover,2015,LC,NA,LC,0,2019-2
190149,Malacosteus niger,Stoplight Loosejaw,2015,LC,NA,LC,0,2019-2
190151,Kathetostoma albigutta,Lancer Stargazer,2015,LC,NA,LC,0,2019-2
190152,Platax orbicularis,Orbiculate Batfish,2019,LC,NA,LC,0,2019-2
190153,Cynoponticus savanna,Guayana Pike-conger,2015,LC,NA,LC,0,2019-2
190154,Bassozetus compressus,Abyssal Assfish,2015,LC,NA,LC,0,2019-2
190155,Parophidion schmidti,Dusky Cusk-eel,2015,LC,NA,LC,0,2019-2
190156,Pristipomoides aquilonaris,Wenchman,2015,LC,NA,LC,0,2019-2
190157,Lophodolos acanthognathus,Whalehead Dreamer,2015,LC,NA,LC,0,2019-2
190158,Stemonosudis siliquiventer,NA,2015,LC,NA,LC,0,2019-2
190159,Diaphus adenomus,Gilbert's Large Lantern Fish,2019,LC,NA,LC,0,2019-2
190160,Ophichthus ophis,Spotted Snake Eel,2015,LC,NA,LC,0,2019-2
190161,Synagrops trispinosus,Threespine Bass,2015,LC,NA,LC,0,2019-2
190163,Exocoetus obtusirostris,Oceanic Two-wing Flyingfish,2015,LC,NA,LC,0,2019-2
190164,Decapterus tabl,Roughear Scad,2015,LC,NA,LC,0,2019-2
190166,Ariosoma anale,Longtrunk Conger,2015,LC,NA,LC,0,2019-2
190168,Mugil curema,White Mullet,2019,LC,NA,LC,0,2019-2
190169,Asquamiceps caeruleus,NA,2015,LC,NA,LC,0,2019-2
190170,Lutjanus buccanella,Blackfin Snapper,2016,DD,NA,DD,NA,2019-2
190172,Canthigaster figueiredoi,Southern Atlantic Sharpnose-puffer,2014,LC,NA,LC,0,2019-2
190173,Hypoplectrus aberrans,Yellowbelly Hamlet,2015,LC,NA,LC,0,2019-2
190175,Polymixia lowei,Beardfish,2019,LC,NA,LC,0,2019-2
190176,Bonapartia pedaliota,Longray Fangjaw,2015,LC,NA,LC,0,2019-2
190178,Centropristis fuscula,Twospot Sea Bass,2015,LC,NA,LC,0,2019-2
190180,Gigantura indica,Lisa's Pacific Telescope Fish,2015,LC,NA,LC,0,2019-2
190181,Grammatostomias circularis,NA,2019,LC,NA,LC,0,2019-2
190182,Calamopteryx goslinei,Longarm Brotula,2015,LC,NA,LC,0,2019-2
190183,Histrio histrio,Sargassumfish,2015,LC,NA,LC,0,2019-2
190184,Photonectes achirus,NA,2019,LC,NA,LC,0,2019-2
190185,Brevoortia smithi,Yellowfin Menhaden,2015,LC,NA,LC,0,2019-2
190186,Lophiodes reticulatus,Reticulated Goosefish,2015,LC,NA,LC,0,2019-2
190189,Dicrolene kanazawai,West Atlantic Cusk-eel,2019,LC,NA,LC,0,2019-2
190190,Rachycentron canadum,Cobia,2015,LC,NA,LC,0,2019-2
190191,Caulolatilus microps,Blueline Tilefish,2015,DD,NA,DD,NA,2019-2
190192,Ogilbichthys kakuki,Kakuk's Coralbrotula,2015,LC,NA,LC,0,2019-2
190193,Sphoeroides pachygaster,Blunthead Puffer,2014,LC,NA,LC,0,2019-2
190194,Ogilbichthys ferocis,Ferocious Coralbrotula,2015,EN,B2ab(iii),EN,0.6,2019-2
190195,Strongylura timucu,Timucu,2019,LC,NA,LC,0,2019-2
190196,Halosaurus guentheri,NA,2015,LC,NA,LC,0,2019-2
190197,Diaphus mollis,Soft Lanternfish,2015,LC,NA,LC,0,2019-2
190198,Talismania antillarum,Antillean Smooth-head,2015,LC,NA,LC,0,2019-2
190199,Bellator ribeiroi,Caribbean Searobin,2015,LC,NA,LC,0,2019-2
190200,Ogcocephalus corniger,Longnose Batfish,2015,LC,NA,LC,0,2019-2
190201,Acanthonus armatus,Bony-eared Assfish,2015,LC,NA,LC,0,2019-2
190202,Saurenchelys cognita,Longface Eel,2015,LC,NA,LC,0,2019-2
190203,Chauliodus danae,Dana Viperfish,2015,LC,NA,LC,0,2019-2
190204,Ogilbia jeffwilliamsi,Ghost Brotula,2015,LC,NA,LC,0,2019-2
190205,Emmelichthyops atlanticus,Bonnetmouth,2015,LC,NA,LC,0,2019-2
190206,Haemulon album,White Margate,2016,DD,NA,DD,NA,2019-2
190207,Lophotus lacepede,Crested Oarfish,2015,LC,NA,LC,0,2019-2
190208,Symphurus piger,Deepwater Tonguefish,2015,LC,NA,LC,0,2019-2
190209,Symphurus stigmosus,Blotchfin Tonguefish,2019,LC,NA,LC,0,2019-2
190211,Scomberesox saurus,Atlantic Saury,2015,LC,NA,LC,0,2019-2
190212,Callechelys springeri,Ridgefin Eel,2015,DD,NA,DD,NA,2019-2
190213,Ophidion marginatum,Striped Cusk-eel,2015,LC,NA,LC,0,2019-2
190214,Nemichthys scolopaceus,Slender Snipe Eel,2015,LC,NA,LC,0,2019-2
190216,Laemonema goodebeanorum,NA,2019,LC,NA,LC,0,2019-2
190217,Platytroctes apus,Legless Searsid,2015,LC,NA,LC,0,2019-2
190218,Serranus atrobranchus,Blackear Bass,2015,LC,NA,LC,0,2019-2
190219,Syacium gunteri,Shoal Flounder,2015,LC,NA,LC,0,2019-2
190220,Pseudomyrophis fugesae,Diminutive Worm Eel,2015,LC,NA,LC,0,2019-2
190221,Lutjanus jocu,Dog Snapper,2016,DD,NA,DD,NA,2019-2
190222,Anchoa mitchilli,Bay Anchovy,2013,LC,NA,LC,0,2019-2
190223,Manducus maderensis,NA,2015,DD,NA,DD,NA,2019-2
190224,Notarius bonillai,Cazon Sea Catfish,1996,EN,B1+2cd,EN,0.6,2019-2
190225,Paraconger guianensis,NA,2019,LC,NA,LC,0,2019-2
190226,Diplectrum radiale,Pond Perch,2015,LC,NA,LC,0,2019-2
190227,Symphurus tessellatus,Tessellated Tonguefish,2015,LC,NA,LC,0,2019-2
190228,Bagre bagre,Coco Sea Catfish,2015,LC,NA,LC,0,2019-2
190229,Astronesthes leucopogon,NA,2015,LC,NA,LC,0,2019-2
190230,Symphurus oculellus,Caribbean Smalleyed Tonguefish,2015,LC,NA,LC,0,2019-2
190231,Robinsia catherinae,Catherine's False Moray,2015,LC,NA,LC,0,2019-2
