iucn_sid,iucn_rgn,pop_trend,trend_score,trend_source
192551,global,unknown,NA,NA
192552,global,unknown,NA,NA
192554,global,unknown,NA,NA
192555,global,unknown,NA,NA
192556,global,decreasing,0.00406,regr
192557,global,unknown,NA,NA
192558,global,unknown,NA,NA
192559,global,unknown,NA,NA
192560,global,unknown,NA,NA
192561,global,unknown,NA,NA
192562,global,unknown,NA,NA
192563,global,unknown,NA,NA
192565,global,unknown,NA,NA
192566,global,unknown,NA,NA
192567,global,unknown,NA,NA
192568,global,unknown,NA,NA
192569,global,unknown,NA,NA
192570,global,unknown,NA,NA
192571,global,stable,0,regr
192572,global,stable,0,regr
192573,global,unknown,NA,NA
192574,global,unknown,NA,NA
192575,global,unknown,NA,NA
192576,global,NA,NA,NA
192577,global,unknown,NA,NA
192578,global,unknown,NA,NA
192579,global,unknown,NA,NA
192580,global,unknown,NA,NA
192581,global,NA,NA,NA
192582,global,unknown,NA,NA
192583,global,NA,NA,NA
192584,global,stable,0,regr
192585,global,unknown,NA,NA
192586,global,unknown,NA,NA
192587,global,unknown,NA,NA
192588,global,unknown,NA,NA
192589,global,unknown,NA,NA
192590,global,unknown,NA,NA
192591,global,unknown,NA,NA
192592,global,unknown,NA,NA
192593,global,unknown,NA,NA
192594,global,unknown,NA,NA
192595,global,unknown,NA,NA
192597,global,unknown,NA,NA
192598,global,unknown,NA,NA
192599,global,unknown,NA,NA
192600,global,unknown,NA,NA
192601,global,unknown,NA,NA
192602,global,decreasing,0.00406,regr
192603,global,unknown,NA,NA
192604,global,NA,NA,NA
192605,global,unknown,NA,NA
192606,global,unknown,NA,NA
192608,global,unknown,NA,NA
192609,global,unknown,NA,NA
192610,global,unknown,NA,NA
192611,global,unknown,NA,NA
192612,global,unknown,NA,NA
192613,global,unknown,NA,NA
192614,global,NA,NA,NA
192615,global,unknown,NA,NA
192616,global,unknown,NA,NA
192617,global,unknown,NA,NA
192618,global,unknown,NA,NA
192619,global,unknown,NA,NA
192620,global,NA,NA,NA
192621,global,unknown,NA,NA
192622,global,unknown,NA,NA
192623,global,unknown,NA,NA
192624,global,unknown,NA,NA
192625,global,unknown,NA,NA
192626,global,decreasing,0.00406,regr
192627,global,unknown,NA,NA
192628,global,unknown,NA,NA
192629,global,unknown,NA,NA
192630,global,unknown,NA,NA
192631,global,unknown,NA,NA
192632,global,unknown,NA,NA
192633,global,unknown,NA,NA
192634,global,unknown,NA,NA
192635,global,unknown,NA,NA
192636,global,unknown,NA,NA
192637,global,unknown,NA,NA
192641,global,unknown,NA,NA
192642,global,unknown,NA,NA
192643,global,unknown,NA,NA
192644,global,unknown,NA,NA
192645,global,unknown,NA,NA
192647,global,unknown,NA,NA
192648,global,unknown,NA,NA
192649,global,unknown,NA,NA
192650,global,unknown,NA,NA
192651,global,stable,0,regr
192652,global,unknown,NA,NA
192653,global,unknown,NA,NA
192654,global,unknown,NA,NA
192656,global,unknown,NA,NA
192658,global,unknown,NA,NA
192660,global,unknown,NA,NA
192663,global,unknown,NA,NA
192664,global,unknown,NA,NA
192665,global,unknown,NA,NA
192666,global,unknown,NA,NA
192667,global,unknown,NA,NA
192668,global,NA,NA,NA
192669,global,unknown,NA,NA
192670,global,NA,NA,NA
192671,global,unknown,NA,NA
192672,global,unknown,NA,NA
192674,global,stable,0,regr
192675,global,unknown,NA,NA
192676,global,unknown,NA,NA
192677,global,unknown,NA,NA
192678,global,unknown,NA,NA
192679,global,NA,NA,NA
192680,global,unknown,NA,NA
192681,global,unknown,NA,NA
192682,global,unknown,NA,NA
192683,global,unknown,NA,NA
192684,global,unknown,NA,NA
192685,global,stable,0,regr
192686,global,unknown,NA,NA
192687,global,stable,0,regr
192688,global,unknown,NA,NA
192689,global,unknown,NA,NA
192691,global,unknown,NA,NA
192692,global,unknown,NA,NA
192693,global,unknown,NA,NA
192694,global,unknown,NA,NA
192695,global,unknown,NA,NA
192696,global,NA,NA,NA
192697,global,unknown,NA,NA
192698,global,unknown,NA,NA
192699,global,unknown,NA,NA
192700,global,unknown,NA,NA
192701,global,unknown,NA,NA
192702,global,stable,0,regr
192703,global,unknown,NA,NA
192704,global,unknown,NA,NA
192706,global,unknown,NA,NA
192707,global,unknown,NA,NA
192708,global,unknown,NA,NA
192709,global,decreasing,0.00406,regr
192710,global,unknown,NA,NA
192711,global,unknown,NA,NA
192712,global,unknown,NA,NA
192713,global,unknown,NA,NA
192714,global,unknown,NA,NA
192715,global,NA,NA,NA
192716,global,unknown,NA,NA
192717,global,unknown,NA,NA
192718,global,unknown,NA,NA
192719,global,unknown,NA,NA
192720,global,unknown,NA,NA
192721,global,unknown,NA,NA
192722,global,unknown,NA,NA
192723,global,NA,NA,NA
192724,global,NA,NA,NA
192726,global,stable,0,regr
192727,global,unknown,NA,NA
192729,global,unknown,NA,NA
192730,global,unknown,NA,NA
192731,global,unknown,NA,NA
192733,global,unknown,NA,NA
192734,global,unknown,NA,NA
192735,global,NA,NA,NA
192736,global,unknown,NA,NA
192737,global,unknown,NA,NA
192738,global,unknown,NA,NA
192740,global,unknown,NA,NA
192741,global,unknown,NA,NA
192742,global,stable,0,regr
192743,global,stable,0,regr
192744,global,stable,0,regr
192745,global,unknown,NA,NA
192746,global,NA,NA,NA
192747,global,unknown,NA,NA
192748,global,unknown,NA,NA
192749,global,unknown,NA,NA
192750,global,unknown,NA,NA
192751,global,unknown,NA,NA
192752,global,unknown,NA,NA
192754,global,unknown,NA,NA
192755,global,unknown,NA,NA
192757,global,unknown,NA,NA
192758,global,unknown,NA,NA
192759,global,unknown,NA,NA
192760,global,unknown,NA,NA
192761,global,unknown,NA,NA
192762,global,unknown,NA,NA
192764,global,unknown,NA,NA
192765,global,unknown,NA,NA
192766,global,unknown,NA,NA
192767,global,stable,0,regr
192768,global,unknown,NA,NA
192769,global,NA,NA,NA
192771,global,stable,0,regr
192772,global,unknown,NA,NA
192773,global,unknown,NA,NA
192775,global,NA,NA,NA
192776,global,unknown,NA,NA
192777,global,unknown,NA,NA
192778,global,unknown,NA,NA
192779,global,unknown,NA,NA
192781,global,unknown,NA,NA
192782,global,unknown,NA,NA
192783,global,unknown,NA,NA
192784,global,unknown,NA,NA
192785,global,stable,0,regr
192786,global,unknown,NA,NA
192788,global,unknown,NA,NA
192789,global,unknown,NA,NA
192790,global,unknown,NA,NA
192791,global,unknown,NA,NA
192792,global,unknown,NA,NA
192793,global,unknown,NA,NA
192794,global,unknown,NA,NA
192795,global,unknown,NA,NA
192796,global,unknown,NA,NA
192797,global,unknown,NA,NA
192798,global,unknown,NA,NA
192799,global,unknown,NA,NA
192800,global,unknown,NA,NA
192801,global,unknown,NA,NA
192802,global,unknown,NA,NA
192803,global,unknown,NA,NA
192804,global,unknown,NA,NA
192805,global,unknown,NA,NA
192806,global,unknown,NA,NA
192807,global,unknown,NA,NA
192808,global,stable,0,regr
192809,global,unknown,NA,NA
192810,global,NA,NA,NA
192811,global,unknown,NA,NA
192812,global,unknown,NA,NA
192813,global,unknown,NA,NA
192814,global,unknown,NA,NA
192815,global,unknown,NA,NA
192816,global,NA,NA,NA
192817,global,unknown,NA,NA
192818,global,unknown,NA,NA
192819,global,unknown,NA,NA
192820,global,unknown,NA,NA
192821,global,unknown,NA,NA
192822,global,unknown,NA,NA
192823,global,unknown,NA,NA
192824,global,unknown,NA,NA
192825,global,unknown,NA,NA
192826,global,unknown,NA,NA
192827,global,unknown,NA,NA
192828,global,NA,NA,NA
192829,global,unknown,NA,NA
192830,global,unknown,NA,NA
192831,global,unknown,NA,NA
192833,global,unknown,NA,NA
192834,global,unknown,NA,NA
192835,global,unknown,NA,NA
192836,global,unknown,NA,NA
192837,global,NA,NA,NA
192838,global,unknown,NA,NA
192839,global,NA,NA,NA
192840,global,NA,NA,NA
192841,global,stable,0,regr
192842,global,unknown,NA,NA
192843,global,unknown,NA,NA
192844,global,unknown,NA,NA
192845,global,unknown,NA,NA
192847,global,unknown,NA,NA
192848,global,unknown,NA,NA
192849,global,unknown,NA,NA
192851,global,unknown,NA,NA
192852,global,decreasing,0.00406,regr
192853,global,unknown,NA,NA
192854,global,unknown,NA,NA
192856,global,unknown,NA,NA
192857,global,unknown,NA,NA
192858,global,stable,0,regr
192859,global,unknown,NA,NA
192860,global,unknown,NA,NA
192861,global,unknown,NA,NA
192862,global,unknown,NA,NA
192864,global,unknown,NA,NA
192865,global,unknown,NA,NA
192866,global,unknown,NA,NA
192867,global,unknown,NA,NA
192868,global,unknown,NA,NA
192869,global,unknown,NA,NA
192870,global,unknown,NA,NA
192871,global,unknown,NA,NA
192872,global,unknown,NA,NA
192873,global,unknown,NA,NA
192874,global,NA,NA,NA
192875,global,unknown,NA,NA
192876,global,unknown,NA,NA
192877,global,unknown,NA,NA
192878,global,NA,NA,NA
192879,global,unknown,NA,NA
192929,global,stable,0,regr
192930,global,unknown,NA,NA
192932,global,unknown,NA,NA
192934,global,unknown,0,lm
192937,global,unknown,NA,NA
192939,global,unknown,NA,NA
192941,global,unknown,NA,NA
192942,global,unknown,NA,NA
192943,global,stable,0,regr
192945,global,unknown,NA,NA
192948,global,unknown,NA,NA
192982,global,unknown,NA,NA
192987,global,unknown,NA,NA
192996,global,unknown,NA,NA
192997,global,unknown,NA,NA
192998,global,unknown,NA,NA
193000,global,stable,0,regr
193002,global,unknown,NA,NA
193003,global,unknown,NA,NA
193016,global,unknown,NA,NA
193018,global,unknown,NA,NA
193022,global,unknown,NA,NA
193024,global,unknown,NA,NA
193025,global,stable,0,regr
193027,global,unknown,NA,NA
193031,global,stable,0,regr
193035,global,stable,0,regr
193037,global,unknown,NA,NA
193039,global,unknown,NA,NA
193040,global,stable,0,regr
193041,global,unknown,NA,NA
193057,global,unknown,NA,NA
193059,global,unknown,NA,NA
193062,global,unknown,NA,NA
193066,global,unknown,NA,NA
193067,global,unknown,NA,NA
193068,global,unknown,NA,NA
193073,global,unknown,NA,NA
193074,global,unknown,NA,NA
193075,global,unknown,NA,NA
193076,global,stable,0,regr
193078,global,unknown,NA,NA
193082,global,unknown,NA,NA
193087,global,unknown,NA,NA
193091,global,unknown,NA,NA
193092,global,stable,0,regr
193093,global,unknown,NA,NA
193107,global,unknown,NA,NA
193108,global,unknown,NA,NA
193109,global,stable,0,regr
193114,global,unknown,NA,NA
193123,global,stable,0,regr
193127,global,unknown,NA,NA
193128,global,unknown,NA,NA
193130,global,stable,0,regr
193131,global,unknown,NA,NA
193139,global,unknown,NA,NA
193143,global,unknown,NA,NA
193145,global,unknown,NA,NA
193148,global,unknown,NA,NA
193151,global,stable,0,regr
193152,global,unknown,NA,NA
193156,global,unknown,NA,NA
193159,global,stable,0,regr
193160,global,unknown,NA,NA
193162,global,unknown,NA,NA
193163,global,unknown,NA,NA
193167,global,stable,0,regr
193174,global,unknown,NA,NA
193175,global,stable,0,regr
193196,global,stable,0,regr
193200,global,unknown,NA,NA
193203,global,unknown,NA,NA
193204,global,stable,0,regr
193205,global,stable,0,regr
193206,global,unknown,NA,NA
193209,global,unknown,NA,NA
193213,global,unknown,NA,NA
193215,global,unknown,NA,NA
193216,global,unknown,NA,NA
193221,global,unknown,NA,NA
193223,global,unknown,NA,NA
193226,global,unknown,NA,NA
193227,global,unknown,NA,NA
193228,global,unknown,NA,NA
193229,global,unknown,NA,NA
193230,global,unknown,NA,NA
193235,global,unknown,NA,NA
193237,global,unknown,NA,NA
193238,global,unknown,NA,NA
193241,global,unknown,NA,NA
193242,global,unknown,NA,NA
193244,global,unknown,NA,NA
193245,global,unknown,NA,NA
193246,global,stable,0,regr
193247,global,unknown,NA,NA
193248,global,unknown,NA,NA
193251,global,unknown,NA,NA
193256,global,unknown,NA,NA
193264,global,unknown,NA,NA
193265,global,unknown,NA,NA
193266,global,increasing,-0.00406,regr
193267,global,unknown,NA,NA
193268,global,unknown,NA,NA
193269,global,decreasing,0.00406,regr
193270,global,stable,0,regr
193271,global,unknown,NA,NA
193272,global,unknown,NA,NA
193273,global,unknown,NA,NA
193274,global,unknown,NA,NA
193318,global,unknown,NA,NA
193467,global,unknown,NA,NA
193471,global,stable,0,regr
193472,global,unknown,NA,NA
193598,global,decreasing,0.00406,regr
193599,global,unknown,NA,NA
193600,global,unknown,NA,NA
193601,global,unknown,NA,NA
193602,global,decreasing,0.00406,regr
193605,global,decreasing,0.00406,regr
193606,global,unknown,NA,NA
193607,global,unknown,NA,NA
193609,global,unknown,NA,NA
193611,global,unknown,NA,NA
193612,global,decreasing,0.00406,regr
193613,global,unknown,NA,NA
193614,global,unknown,NA,NA
193615,global,unknown,NA,NA
193621,global,unknown,NA,NA
193622,global,decreasing,0.00406,regr
193623,global,unknown,NA,NA
193624,global,decreasing,0.00406,regr
193628,global,unknown,NA,NA
193630,global,unknown,NA,NA
193631,global,unknown,NA,NA
193632,global,unknown,NA,NA
193634,global,unknown,NA,NA
193636,global,unknown,NA,NA
193638,global,unknown,NA,NA
193641,global,decreasing,0.00406,regr
193642,global,unknown,NA,NA
193644,global,unknown,NA,NA
193647,global,stable,0,regr
193650,global,unknown,NA,NA
193654,global,unknown,NA,NA
193655,global,unknown,NA,NA
193656,global,unknown,NA,NA
193659,global,stable,0,regr
193660,global,unknown,NA,NA
193661,global,unknown,NA,NA
193662,global,stable,0,regr
193663,global,unknown,NA,NA
193664,global,unknown,NA,NA
193666,global,decreasing,0.00406,regr
193667,global,unknown,NA,NA
193668,global,unknown,NA,NA
193669,global,unknown,NA,NA
193670,global,unknown,NA,NA
193671,global,unknown,NA,NA
193672,global,unknown,NA,NA
193675,global,unknown,NA,NA
193676,global,unknown,NA,NA
193677,global,unknown,NA,NA
193678,global,unknown,NA,NA
193679,global,unknown,NA,NA
193680,global,unknown,NA,NA
193685,global,stable,0,regr
193686,global,unknown,NA,NA
193689,global,unknown,NA,NA
193691,global,unknown,NA,NA
193693,global,unknown,NA,NA
193695,global,unknown,NA,NA
193696,global,stable,0,regr
193697,global,unknown,NA,NA
193698,global,unknown,NA,NA
193699,global,unknown,NA,NA
193700,global,decreasing,0.00406,regr
193701,global,unknown,NA,NA
193703,global,unknown,NA,NA
193704,global,unknown,NA,NA
193705,global,unknown,NA,NA
193706,global,unknown,NA,NA
193709,global,unknown,NA,NA
193711,global,unknown,NA,NA
193712,global,unknown,NA,NA
193716,global,unknown,NA,NA
193717,global,unknown,NA,NA
193718,global,unknown,NA,NA
193722,global,unknown,NA,NA
193723,global,unknown,NA,NA
193725,global,unknown,NA,NA
193730,global,unknown,NA,NA
193733,global,unknown,NA,NA
193734,global,unknown,NA,NA
193735,global,unknown,NA,NA
193736,global,decreasing,0.00406,regr
193741,global,unknown,NA,NA
193742,global,unknown,NA,NA
193747,global,unknown,NA,NA
193749,global,unknown,NA,NA
193750,global,unknown,NA,NA
193751,global,unknown,NA,NA
193752,global,unknown,NA,NA
193753,global,unknown,NA,NA
193758,global,unknown,NA,NA
193759,global,unknown,NA,NA
193760,global,unknown,NA,NA
193762,global,unknown,NA,NA
193766,global,unknown,NA,NA
193767,global,unknown,NA,NA
193768,global,unknown,NA,NA
193769,global,unknown,NA,NA
193771,global,unknown,NA,NA
193772,global,unknown,NA,NA
193775,global,unknown,NA,NA
193779,global,unknown,NA,NA
193780,global,unknown,NA,NA
193781,global,decreasing,0.00406,regr
193782,global,unknown,NA,NA
193784,global,unknown,NA,NA
193785,global,unknown,NA,NA
193786,global,unknown,NA,NA
193788,global,unknown,NA,NA
193789,global,unknown,NA,NA
193792,global,unknown,NA,NA
193793,global,unknown,NA,NA
193796,global,decreasing,0.00406,regr
193799,global,unknown,NA,NA
193802,global,unknown,NA,NA
193803,global,unknown,NA,NA
193804,global,unknown,NA,NA
193805,global,unknown,NA,NA
193809,global,decreasing,0.00406,regr
193810,global,decreasing,0.00406,regr
193813,global,unknown,NA,NA
193815,global,unknown,NA,NA
193816,global,unknown,NA,NA
193817,global,unknown,NA,NA
193820,global,unknown,NA,NA
193822,global,unknown,NA,NA
193825,global,unknown,NA,NA
193826,global,unknown,NA,NA
194289,global,unknown,NA,NA
194298,global,unknown,NA,NA
194299,global,decreasing,0.00406,regr
194300,global,decreasing,0.00406,regr
194301,global,unknown,NA,NA
194302,global,unknown,NA,NA
194303,global,decreasing,0.00406,regr
194305,global,unknown,NA,NA
194306,global,unknown,NA,NA
194307,global,unknown,NA,NA
194308,global,unknown,NA,NA
194309,global,unknown,NA,NA
194331,global,unknown,NA,NA
194332,global,unknown,NA,NA
194334,global,unknown,NA,NA
194335,global,unknown,NA,NA
194336,global,unknown,NA,NA
194337,global,unknown,NA,NA
194339,global,unknown,NA,NA
194342,global,unknown,NA,NA
194343,global,decreasing,0.00406,regr
194344,global,decreasing,0.00406,regr
194345,global,unknown,NA,NA
194347,global,unknown,NA,NA
194349,global,unknown,NA,NA
194350,global,unknown,NA,NA
194351,global,unknown,NA,NA
194353,global,unknown,NA,NA
194354,global,unknown,NA,NA
194356,global,unknown,NA,NA
194359,global,unknown,NA,NA
194360,global,unknown,NA,NA
194361,global,unknown,NA,NA
194363,global,unknown,NA,NA
194364,global,unknown,NA,NA
194365,global,decreasing,0.00406,regr
194366,global,unknown,NA,NA
194368,global,unknown,NA,NA
194370,global,unknown,NA,NA
194371,global,unknown,NA,NA
194373,global,unknown,NA,NA
194374,global,unknown,NA,NA
194376,global,stable,0,regr
194377,global,unknown,NA,NA
194379,global,unknown,NA,NA
194380,global,unknown,NA,NA
194382,global,unknown,NA,NA
194383,global,unknown,NA,NA
194385,global,unknown,NA,NA
194387,global,unknown,NA,NA
194388,global,unknown,NA,NA
194389,global,unknown,NA,NA
194391,global,unknown,NA,NA
194393,global,unknown,NA,NA
194394,global,unknown,NA,NA
194398,global,unknown,NA,NA
194399,global,unknown,NA,NA
194400,global,unknown,NA,NA
194401,global,unknown,NA,NA
194402,global,unknown,NA,NA
194405,global,unknown,NA,NA
194406,global,decreasing,0.00406,regr
194407,global,unknown,NA,NA
194408,global,unknown,NA,NA
194409,global,unknown,NA,NA
194413,global,unknown,NA,NA
194414,global,unknown,NA,NA
194415,global,unknown,NA,NA
194416,global,unknown,NA,NA
194417,global,unknown,NA,NA
194418,global,unknown,NA,NA
194419,global,unknown,NA,NA
194420,global,unknown,NA,NA
194421,global,unknown,NA,NA
194422,global,unknown,NA,NA
194425,global,unknown,NA,NA
194427,global,unknown,NA,NA
194428,global,unknown,NA,NA
194432,global,unknown,NA,NA
194433,global,unknown,NA,NA
194436,global,unknown,NA,NA
194437,global,unknown,NA,NA
194440,global,unknown,NA,NA
194441,global,unknown,NA,NA
194812,global,unknown,NA,NA
194814,global,unknown,NA,NA
194815,global,stable,0,lm
194816,global,unknown,NA,NA
194818,global,unknown,0,lm
194838,global,unknown,0,lm
194840,global,unknown,NA,NA
194843,global,stable,-0.13333,lm
194844,global,stable,0,lm
194845,global,unknown,0,lm
194846,global,unknown,NA,NA
194847,global,unknown,NA,NA
194848,global,unknown,NA,NA
194850,global,unknown,NA,NA
194851,global,unknown,NA,NA
194853,global,unknown,NA,NA
194854,global,unknown,0,lm
194855,global,stable,0,lm
194856,global,unknown,0,lm
194857,global,unknown,0,lm
194859,global,unknown,0,lm
194860,global,unknown,NA,NA
194862,global,unknown,0,lm
194863,global,unknown,0,lm
194865,global,unknown,NA,NA
194867,global,unknown,NA,NA
194868,global,unknown,NA,NA
194869,global,unknown,NA,NA
194872,global,unknown,NA,NA
194873,global,stable,0,regr
194874,global,unknown,0,lm
194875,global,unknown,NA,NA
194877,global,stable,0,lm
194879,global,stable,0,regr
194881,global,stable,0,regr
194882,global,stable,0,regr
194883,global,unknown,NA,NA
194884,global,stable,0,lm
194885,global,unknown,0,lm
194887,global,stable,0,lm
194889,global,unknown,NA,NA
194891,global,stable,0,lm
194893,global,stable,0,lm
194895,global,stable,0,lm
194896,global,stable,0,lm
194897,global,unknown,NA,NA
194898,global,stable,0,lm
194900,global,unknown,NA,NA
194901,global,unknown,NA,NA
194902,global,unknown,0,lm
194903,global,unknown,NA,NA
194904,global,unknown,NA,NA
194905,global,stable,0,regr
194906,global,stable,0,regr
194907,global,unknown,NA,NA
194908,global,unknown,NA,NA
194909,global,stable,0,regr
194910,global,stable,-0.6,lm
194911,global,stable,0,regr
194912,global,stable,0,regr
194914,global,stable,0,regr
194960,global,stable,0,regr
194967,global,unknown,NA,NA
194968,global,unknown,NA,NA
194969,global,increasing,-0.00406,regr
194971,global,unknown,NA,NA
194973,global,unknown,NA,NA
194974,global,unknown,NA,NA
194980,global,unknown,NA,NA
194981,global,unknown,NA,NA
194984,global,unknown,NA,NA
194986,global,unknown,NA,NA
194988,global,stable,0.2,lm
194989,global,unknown,NA,NA
194991,global,unknown,NA,NA
194992,global,unknown,NA,NA
194993,global,unknown,NA,NA
194995,global,unknown,NA,NA
194997,global,unknown,NA,NA
194998,global,unknown,NA,NA
195001,global,unknown,NA,NA
195003,global,unknown,NA,NA
195021,global,unknown,NA,NA
195022,global,unknown,NA,NA
195038,global,unknown,NA,NA
195074,global,decreasing,0.00406,regr
195075,global,unknown,NA,NA
195076,global,decreasing,0.00406,regr
195080,global,stable,0,regr
195091,global,unknown,NA,NA
195093,global,unknown,NA,NA
195097,global,stable,0,regr
195098,global,stable,0,regr
195100,global,decreasing,0.00406,regr
195291,global,unknown,NA,NA
195292,global,unknown,NA,NA
195319,global,unknown,0,lm
195320,global,decreasing,0,lm
195345,global,unknown,NA,NA
195409,global,unknown,NA,NA
195423,global,unknown,NA,NA
195424,global,unknown,NA,NA
195426,global,unknown,NA,NA
195427,global,unknown,0,lm
195428,global,unknown,NA,NA
195429,global,stable,0,lm
195430,global,unknown,0,lm
195431,global,unknown,NA,NA
195432,global,unknown,NA,NA
195433,global,unknown,NA,NA
195434,global,unknown,NA,NA
195435,global,unknown,NA,NA
195436,global,unknown,NA,NA
195437,global,unknown,NA,NA
195438,global,unknown,NA,NA
195439,global,unknown,NA,NA
195442,global,unknown,NA,NA
195444,global,unknown,0,lm
195446,global,unknown,NA,NA
195448,global,stable,0,lm
195452,global,unknown,NA,NA
195454,global,unknown,NA,NA
195455,global,unknown,0,lm
195456,global,decreasing,0,lm
195457,global,unknown,NA,NA
195459,global,decreasing,0.00406,regr
195460,global,unknown,0,lm
195462,global,unknown,0,lm
195463,global,unknown,NA,NA
195464,global,unknown,0,lm
195465,global,unknown,0,lm
195466,global,unknown,NA,NA
195467,global,unknown,NA,NA
195468,global,unknown,0,lm
195470,global,unknown,0,lm
195471,global,unknown,NA,NA
195477,global,unknown,NA,NA
195478,global,unknown,NA,NA
195485,global,unknown,NA,NA
195486,global,unknown,NA,NA
195487,global,stable,0,regr
195488,global,stable,0,regr
195489,global,unknown,NA,NA
195501,global,unknown,NA,NA
195503,global,unknown,NA,NA
195512,global,unknown,NA,NA
195513,global,unknown,NA,NA
195643,global,unknown,NA,NA
195647,global,unknown,NA,NA
195656,global,unknown,NA,NA
195657,global,unknown,NA,NA
195658,global,unknown,NA,NA
195661,global,unknown,NA,NA
195672,global,unknown,NA,NA
195674,global,unknown,NA,NA
195680,global,unknown,NA,NA
195688,global,unknown,NA,NA
195691,global,unknown,NA,NA
195694,global,unknown,NA,NA
195701,global,unknown,NA,NA
195708,global,unknown,NA,NA
195731,global,unknown,NA,NA
195738,global,unknown,NA,NA
195744,global,unknown,NA,NA
195748,global,unknown,NA,NA
195756,global,unknown,NA,NA
195762,global,unknown,NA,NA
195771,global,unknown,NA,NA
195780,global,unknown,NA,NA
195796,global,unknown,NA,NA
195805,global,unknown,NA,NA
195810,global,unknown,NA,NA
195811,global,unknown,NA,NA
195812,global,unknown,NA,NA
195813,global,unknown,NA,NA
195825,global,unknown,NA,NA
195838,global,unknown,NA,NA
195852,global,unknown,NA,NA
195871,global,unknown,NA,NA
195872,global,unknown,NA,NA
195877,global,unknown,NA,NA
195881,global,unknown,NA,NA
195883,global,unknown,NA,NA
195885,global,stable,0,regr
195886,global,stable,0,regr
196012,global,unknown,NA,NA
196013,global,unknown,NA,NA
196014,global,unknown,NA,NA
196015,global,unknown,NA,NA
196016,global,decreasing,0.00406,regr
196017,global,unknown,NA,NA
196018,global,unknown,NA,NA
196019,global,decreasing,0.00406,regr
196020,global,unknown,NA,NA
196021,global,unknown,NA,NA
196022,global,unknown,NA,NA
196023,global,unknown,NA,NA
196024,global,unknown,NA,NA
196025,global,unknown,NA,NA
196026,global,unknown,NA,NA
196027,global,unknown,NA,NA
196028,global,unknown,NA,NA
196029,global,unknown,NA,NA
196030,global,unknown,NA,NA
196031,global,unknown,NA,NA
196032,global,unknown,NA,NA
196033,global,unknown,NA,NA
196034,global,unknown,NA,NA
196035,global,unknown,NA,NA
196036,global,unknown,NA,NA
196037,global,unknown,NA,NA
196038,global,unknown,NA,NA
196039,global,unknown,NA,NA
196040,global,unknown,NA,NA
196041,global,unknown,NA,NA
196042,global,unknown,NA,NA
196043,global,unknown,NA,NA
196044,global,decreasing,0.00406,regr
196045,global,unknown,NA,NA
196046,global,unknown,NA,NA
196047,global,unknown,NA,NA
196049,global,unknown,NA,NA
196050,global,unknown,NA,NA
196051,global,unknown,NA,NA
196052,global,unknown,NA,NA
196053,global,unknown,NA,NA
196054,global,unknown,NA,NA
196055,global,unknown,NA,NA
196056,global,decreasing,0.00406,regr
196057,global,unknown,NA,NA
196058,global,unknown,NA,NA
196059,global,unknown,NA,NA
196060,global,unknown,NA,NA
196061,global,unknown,NA,NA
196062,global,unknown,NA,NA
196063,global,unknown,NA,NA
196064,global,unknown,NA,NA
196065,global,unknown,NA,NA
196066,global,unknown,NA,NA
196067,global,unknown,NA,NA
196068,global,unknown,NA,NA
196069,global,unknown,NA,NA
196071,global,unknown,NA,NA
196072,global,unknown,NA,NA
196074,global,unknown,NA,NA
196076,global,unknown,NA,NA
196078,global,unknown,NA,NA
196079,global,unknown,NA,NA
196080,global,unknown,NA,NA
196081,global,unknown,NA,NA
196082,global,unknown,NA,NA
196083,global,unknown,NA,NA
196084,global,unknown,NA,NA
196085,global,unknown,NA,NA
196086,global,unknown,NA,NA
196087,global,unknown,NA,NA
196088,global,unknown,NA,NA
196090,global,unknown,NA,NA
196091,global,unknown,NA,NA
196301,global,unknown,NA,NA
196302,global,unknown,NA,NA
196305,global,unknown,NA,NA
196307,global,unknown,NA,NA
196308,global,unknown,NA,NA
196310,global,unknown,NA,NA
196312,global,unknown,NA,NA
196313,global,stable,0,regr
196315,global,stable,0,regr
196317,global,stable,0,lm
196318,global,unknown,NA,NA
196319,global,unknown,NA,NA
196322,global,decreasing,0.00406,regr
196323,global,unknown,NA,NA
196324,global,unknown,NA,NA
196325,global,unknown,NA,NA
196327,global,unknown,NA,NA
196328,global,unknown,NA,NA
196334,global,unknown,NA,NA
196335,global,unknown,NA,NA
196336,global,unknown,NA,NA
196337,global,unknown,NA,NA
196338,global,unknown,NA,NA
196339,global,unknown,NA,NA
196341,global,unknown,NA,NA
196342,global,unknown,NA,NA
196343,global,unknown,NA,NA
196344,global,unknown,NA,NA
196345,global,unknown,NA,NA
196347,global,unknown,NA,NA
196350,global,unknown,NA,NA
196351,global,stable,0,lm
196352,global,unknown,NA,NA
196367,global,unknown,NA,NA
196371,global,stable,0,regr
196382,global,unknown,NA,NA
196384,global,unknown,NA,NA
196385,global,unknown,NA,NA
196403,global,unknown,NA,NA
196407,global,unknown,NA,NA
196408,global,stable,0,regr
196409,global,unknown,NA,NA
196410,global,unknown,NA,NA
196411,global,unknown,NA,NA
196412,global,unknown,NA,NA
196413,global,unknown,NA,NA
196414,global,unknown,NA,NA
196417,global,unknown,0,lm
196421,global,unknown,0,lm
196422,global,unknown,NA,NA
196426,global,unknown,NA,NA
196427,global,unknown,NA,NA
196436,global,unknown,NA,NA
196438,global,unknown,NA,NA
196440,global,unknown,NA,NA
