iucn_sid,sciname
40775,Arielulus cuprosus
40776,Arielulus societatis
40032,Arielulus torquatus
2110,Ariteus flavescens
88109970,Artibeus aequatorialis
2121,Artibeus amplus
2125,Artibeus concolor
2126,Artibeus fimbriatus
2127,Artibeus fraterculus
2131,Artibeus hirsutus
2132,Artibeus inopinatus
88109731,Artibeus jamaicensis
2136,Artibeus lituratus
2137,Artibeus obscurus
2139,Artibeus planirostris
88109897,Artibeus schwartzi
2144,Arvicanthis abyssinicus
44991,Arvicanthis ansorgei
2145,Arvicanthis blicki
2146,Arvicanthis nairobae
2148,Arvicanthis neumanni
2147,Arvicanthis niloticus
44992,Arvicanthis rufinus
2149,Arvicola amphibius
2150,Arvicola sapidus
136766,Arvicola scherman
80222726,Asellia arabica
80221456,Asellia italosomalica
2153,Asellia patrizii
80221529,Asellia tridens
2155,Aselliscus stoliczkanus
2156,Aselliscus tricuspidatus
40602,Atelerix albiventris
27926,Atelerix algirus
2274,Atelerix frontalis
2275,Atelerix sclateri
2276,Ateles belzebuth
41547,Ateles chamek
135446,Ateles fusciceps
39922,Ateles fusciceps ssp. fusciceps
39921,Ateles fusciceps ssp. rufiventris
2279,Ateles geoffroyi
2286,Ateles geoffroyi ssp. azuerensis
2280,Ateles geoffroyi ssp. frontatus
43901,Ateles geoffroyi ssp. geoffroyi
2287,Ateles geoffroyi ssp. grisescens
2289,Ateles geoffroyi ssp. ornatus
39923,Ateles geoffroyi ssp. vellerosus
2290,Ateles geoffroyi ssp. yucatanensis
39961,Ateles hybridus
39919,Ateles hybridus ssp. brunneus
39920,Ateles hybridus ssp. hybridus
2282,Ateles marginatus
2283,Ateles paniscus
6924,Atelocynus microtis
2353,Atherurus africanus
2354,Atherurus macrourus
41590,Atilax paludinosus
2358,Atlantoxerus getulus
20320,Atopogale cubana
2395,Auliscomys boliviensis
2397,Auliscomys pictus
2398,Auliscomys sublimis
21313,Austronomus australis
136201,Austronomus kuboriensis
136767,Avahi betsileo
136335,Avahi cleesei
2434,Avahi laniger
136369,Avahi meridionalis
16971566,Avahi mooreorum
2435,Avahi occidentalis
136285,Avahi peyrierasi
136434,Avahi ramanantsoavanai
41579,Avahi unicolor
41783,Axis axis
2446,Axis calamianensis
2447,Axis kuhlii
41784,Axis porcinus
2461,Babyrousa babyrussa
136446,Babyrousa celebensis
136472,Babyrousa togeanensis
19679,Baeodon alleni
19681,Baeodon gracilis
2465,Baiomys musculus
2466,Baiomys taylori
10311,Baiyankamys habbema
10314,Baiyankamys shawmayeri
2467,Balaena mysticetus
2468,Balaena mysticetus Bering-Chukchi-Beaufort Sea subpopulation
2472,Balaena mysticetus East Greenland-Svalbard-Barents Sea subpopulation
2469,Balaena mysticetus Okhotsk Sea subpopulation
2474,Balaenoptera acutorostrata
2480,Balaenoptera bonaerensis
2475,Balaenoptera borealis
2476,Balaenoptera edeni
117636167,Balaenoptera edeni Gulf of Mexico subpopulation
2477,Balaenoptera musculus
41713,Balaenoptera musculus ssp. intermedia
136623,Balaenoptera omurai
2478,Balaenoptera physalus
16208224,Balaenoptera physalus Mediterranean subpopulation
2531,Balantiopteryx infusca
2532,Balantiopteryx io
2533,Balantiopteryx plicata
2538,Balionycteris maculata
2540,Bandicota bengalensis
2541,Bandicota indica
2542,Bandicota savilei
2553,Barbastella barbastellus
85181182,Barbastella leucomelas
48637566,Bassaricyon alleni
48637946,Bassaricyon gabbii
48637802,Bassaricyon medius
48637280,Bassaricyon neblina
41680,Bassariscus astutus
2613,Bassariscus sumichrasti
2619,Bathyergus janetta
2620,Bathyergus suillus
2642,Batomys dentatus
111876319,Batomys granti
45954108,Batomys hamiguitan
136394,Batomys russatus
2643,Batomys salomonseni
111876611,Batomys uragon
1789,Bauerus dubiaquercus
41591,Bdeogale crassicauda
2675,Bdeogale jacksoni
41592,Bdeogale nigripes
136686,Bdeogale omnivora
2676,Beamys hindei
6234,Beatragus hunteri
2756,Belomys pearsonii
2762,Berardius arnuxii
2763,Berardius bairdii
2767,Berylmys berdmorei
2768,Berylmys bowersi
2769,Berylmys mackenziei
2770,Berylmys manipulus
71510353,Bettongia anhydra
2783,Bettongia gaimardi
2784,Bettongia lesueur
2785,Bettongia penicillata
136805,Bettongia pusilla
2787,Bettongia tropica
2801,Bibimys chacoensis
2802,Bibimys labiosus
2803,Bibimys torresi
2815,Bison bison
2814,Bison bonasus
2816,Biswamoyopterus biswasi
88700294,Biswamoyopterus laoensis
2823,Blanfordimys afghanus
2824,Blanfordimys bucharensis
41451,Blarina brevicauda
41452,Blarina carolinensis
41453,Blarina hylophaga
136365,Blarinella griselda
40613,Blarinella quadraticauda
2825,Blarinella wardi
2827,Blarinomys breviceps
2828,Blastocerus dichotomus
2885,Boromys offella
2886,Boromys torrei
2893,Boselaphus tragocamelus
2891,Bos gaurus
2888,Bos javanicus
2892,Bos mutus
136721,Bos primigenius
2890,Bos sauveli
2957,Brachiones przewalskii
2963,Brachylagus idahoensis
2982,Brachyphylla cavernarum
2983,Brachyphylla nana
2991,Brachytarsomys albicauda
136399,Brachytarsomys villosa
2993,Brachyteles arachnoides
2994,Brachyteles hypoxanthus
2997,Brachyuromys betsileoensis
2998,Brachyuromys ramirohitra
61925,Bradypus pygmaeus
3036,Bradypus torquatus
3037,Bradypus tridactylus
3038,Bradypus variegatus
5042,Brassomys albidens
3121,Brotomys voratus
114980541,Brucepattersonius griserufescens
136402,Brucepattersonius guarani
136672,Brucepattersonius igniventris
15787,Brucepattersonius iheringi
136457,Brucepattersonius misionensis
136198,Brucepattersonius paradisus
136442,Brucepattersonius soricinus
3129,Bubalus arnee
3126,Bubalus depressicornis
3127,Bubalus mindorensis
3128,Bubalus quarlesi
3160,Budorcas taxicolor
3322,Bullimus bagobus
136264,Bullimus gamay
3323,Bullimus luzonicus
3326,Bunolagus monticularis
3327,Bunomys andrewsi
3328,Bunomys chrysocomus
3329,Bunomys coelestis
3330,Bunomys fratrorum
92440861,Bunomys karokophilus
3332,Bunomys penitus
3333,Bunomys prolatus
92440844,Bunomys torajae
3339,Burramys parvus
3412,Cabassous centralis
3413,Cabassous chacoensis
3414,Cabassous tatouay
3415,Cabassous unicinctus
3416,Cacajao calvus
3419,Cacajao calvus ssp. calvus
3421,Cacajao calvus ssp. novaesi
3422,Cacajao calvus ssp. rubicundus
3420,Cacajao calvus ssp. ucayalii
136640,Cacajao hosomi
70558706,Cacajao melanocephalus
136419,Cacajao melanocephalus ssp. ayresi
40521,Caenolestes caniventer
136743,Caenolestes condorensis
40522,Caenolestes convelatus
41506,Caenolestes fuliginosus
51222063,Caenolestes sangay
3519,Calcochloris obtusirostris
4767,Calcochloris tytonis
41584,Callibella humilis
39929,Callicebus barbarabrownae
39954,Callicebus coimbrai
39930,Callicebus melanochir
39943,Callicebus nigrifrons
3555,Callicebus personatus
3564,Callimico goeldii
6985,Callistomys pictus
3570,Callithrix aurita
3571,Callithrix flaviceps
3572,Callithrix geoffroyi
41518,Callithrix jacchus
3575,Callithrix kuhlii
41519,Callithrix penicillata
3590,Callorhinus ursinus
3591,Callosciurus adamsi
3592,Callosciurus albescens
3593,Callosciurus baluensis
3594,Callosciurus caniceps
3595,Callosciurus erythraeus
3596,Callosciurus finlaysonii
3597,Callosciurus inornatus
3598,Callosciurus melanogaster
3599,Callosciurus nigrovittatus
3600,Callosciurus notatus
3601,Callosciurus orestes
3602,Callosciurus phayrei
3603,Callosciurus prevostii
3604,Callosciurus pygerythrus
3605,Callosciurus quinquestriatus
42468,Callospermophilus lateralis
20485,Callospermophilus madrensis
42562,Callospermophilus saturatus
3609,Calomys boliviae
3610,Calomys callidus
3611,Calomys callosus
3618,Calomyscus bailwardi
3619,Calomyscus baluchi
136377,Calomyscus elburzensis
136252,Calomyscus grandis
3620,Calomyscus hotsoni
3621,Calomyscus mystax
3622,Calomyscus tsolovi
3623,Calomyscus urartensis
136689,Calomys expulsus
136737,Calomys fecundus
3612,Calomys hummelincki
3613,Calomys laucha
3614,Calomys lepidus
3615,Calomys musculinus
3616,Calomys sorellus
3617,Calomys tener
136679,Calomys tocantinsi
136304,Calomys venustus
3626,Caloprymnus campestris
3650,Caluromys derbianus
3651,Caluromysiops irrupta
3648,Caluromys lanatus
3649,Caluromys philander
4703,Calyptophractus retusus
63543,Camelus ferus
3753,Canis adustus
118264161,Canis aureus
3745,Canis latrans
118264888,Canis lupaster
3746,Canis lupus
3755,Canis mesomelas
3747,Canis rufus
3748,Canis simensis
3759,Cannomys badius
3760,Cansumys canus
3778,Caperea marginata
3786,Capra aegagrus
3794,Capra caucasica
3795,Capra cylindricornis
3787,Capra falconeri
42397,Capra ibex
3796,Capra nubiana
3798,Capra pyrenaica
42398,Capra sibirica
3797,Capra walie
42395,Capreolus capreolus
42396,Capreolus pygargus
3811,Capricornis crispus
3814,Capricornis milneedwardsii
3815,Capricornis rubidus
3812,Capricornis sumatraensis
3810,Capricornis swinhoei
3816,Capricornis thar
3833,Caprolagus hispidus
3842,Capromys pilorides
18306,Caracal aurata
3847,Caracal caracal
3858,Cardiocranius paradoxus
3859,Cardioderma cor
88110352,Carollia benkeithi
3903,Carollia brevicauda
88110411,Carollia castanea
136782,Carollia manu
88110257,Carollia monohernandezi
3905,Carollia perspicillata
136268,Carollia sowelli
3906,Carollia subrufa
40596,Carpitalpa arendsi
3917,Carpomys melanurus
3916,Carpomys phaeurus
3921,Carterodon sulcidens
7799,Caryomys eva
7800,Caryomys inez
3999,Casinycteris argynnis
84455300,Casinycteris campomaanensis
4003,Castor canadensis
4007,Castor fiber
4015,Catagonus wagneri
4037,Catopuma badia
4038,Catopuma temminckii
86257782,Cavia aperea
4065,Cavia fulgida
136520,Cavia intermedia
4066,Cavia magna
86263590,Cavia patzelti
4068,Cavia tschudii
41535,Cebuella pygmaea
136865,Cebuella pygmaea ssp. niveiventris
136926,Cebuella pygmaea ssp. pygmaea
4081,Cebus aequatorialis
39951,Cebus albifrons
43940,Cebus brunneus
43934,Cebus capucinus ssp. capucinus
4087,Cebus capucinus ssp. curtus
43941,Cebus castaneus
4082,Cebus cesarae
4075,Cebus cuscinus
40019,Cebus kaapori
4084,Cebus malitiosus
39952,Cebus versicolor
136350,Centronycteris centralis
4112,Centronycteris maximiliani
4133,Centurio senex
4137,Cephalophus adersi
4138,Cephalophus callipygus
4139,Cephalophus dorsalis
4154,Cephalophus harveyi
4140,Cephalophus jentinki
4141,Cephalophus leucogaster
4144,Cephalophus natalensis
4145,Cephalophus niger
4146,Cephalophus nigrifrons
4147,Cephalophus nigrifrons ssp. rubidus
4148,Cephalophus ogilbyi
136902,Cephalophus ogilbyi ssp. brookei
4155,Cephalophus ogilbyi ssp. crusalbum
136878,Cephalophus ogilbyi ssp. ogilbyi
4149,Cephalophus rufilatus
4150,Cephalophus silvicultor
4151,Cephalophus spadix
4152,Cephalophus weynsi
4153,Cephalophus zebra
4159,Cephalorhynchus commersonii
4160,Cephalorhynchus eutropia
4161,Cephalorhynchus heavisidii
4162,Cephalorhynchus hectori
39427,Cephalorhynchus hectori ssp. maui
4185,Ceratotherium simum
4183,Ceratotherium simum ssp. cottoni
39317,Ceratotherium simum ssp. simum
4192,Cercartetus caudatus
40576,Cercartetus concinnus
40577,Cercartetus lepidus
40578,Cercartetus nanus
136615,Cercocebus agilis
136933,Cercocebus atys
4207,Cercocebus chrysogaster
4200,Cercocebus galeritus
4206,Cercocebus lunulatus
4203,Cercocebus sanjei
4201,Cercocebus torquatus
4212,Cercopithecus ascanius
136869,Cercopithecus ascanius ssp. atrinasus
136917,Cercopithecus ascanius ssp. schmidti
136930,Cercopithecus campbelli
4214,Cercopithecus cephus
136882,Cercopithecus cephus ssp. cephus
40011,Cercopithecus cephus ssp. ngottoensis
136885,Cercopithecus denti
4245,Cercopithecus diana
4216,Cercopithecus dryas
4217,Cercopithecus erythrogaster
40003,Cercopithecus erythrogaster ssp. erythrogaster
40004,Cercopithecus erythrogaster ssp. pococki
4218,Cercopithecus erythrotis
136851,Cercopithecus erythrotis ssp. camerunensis
4235,Cercopithecus erythrotis ssp. erythrotis
4219,Cercopithecus hamlyni
136931,Cercopithecus lowei
4221,Cercopithecus mitis
40645,Cercopithecus mitis ssp. albogularis
39990,Cercopithecus mitis ssp. albotorquatus
136901,Cercopithecus mitis ssp. boutourlinii
136861,Cercopithecus mitis ssp. doggetti
136887,Cercopithecus mitis ssp. erythrarchus
136877,Cercopithecus mitis ssp. heymansi
4236,Cercopithecus mitis ssp. kandti
136927,Cercopithecus mitis ssp. kolbi
41245,Cercopithecus mitis ssp. labiatus
136943,Cercopithecus mitis ssp. mitis
136864,Cercopithecus mitis ssp. moloneyi
136942,Cercopithecus mitis ssp. monoides
136850,Cercopithecus mitis ssp. opisthostictus
39991,Cercopithecus mitis ssp. stuhlmanni
136925,Cercopithecus mitis ssp. zammaronoi
4222,Cercopithecus mona
4223,Cercopithecus neglectus
4224,Cercopithecus nictitans
136922,Cercopithecus nictitans ssp. nictitans
4225,Cercopithecus petaurista
136910,Cercopithecus petaurista ssp. buettikoferi
136905,Cercopithecus petaurista ssp. petaurista
136907,Cercopithecus pogonias ssp. grayi
136940,Cercopithecus pogonias ssp. nigripes
4239,Cercopithecus pogonias ssp. pogonias
4232,Cercopithecus roloway
4229,Cercopithecus sclateri
136938,Cercopithecus wolfi ssp. elegans
40646,Cercopithecus wolfi ssp. wolfi
4248,Cerdocyon thous
136276,Cerradomys maracajuensis
136511,Cerradomys marinhus
114955348,Cerradomys scotti
15614,Cerradomys subflavus
4256,Cervus albirostris
55997823,Cervus canadensis
55997072,Cervus elaphus
4261,Cervus hanglu
113259123,Cervus hanglu ssp. hanglu
41788,Cervus nippon
136547,Chacodelphys formosa
4305,Chaerephon aloysiisabaudiae
4306,Chaerephon ansorgei
67360705,Chaerephon atsinanana
4307,Chaerephon bemmeleni
4308,Chaerephon bivittatus
4309,Chaerephon bregullae
4310,Chaerephon chapini
4311,Chaerephon gallagheri
4312,Chaerephon jobensis
136393,Chaerephon jobimena
4313,Chaerephon johorensis
4314,Chaerephon major
4315,Chaerephon nigeriae
4316,Chaerephon plicatus
4317,Chaerephon pumilus
4319,Chaerephon russatus
4320,Chaerephon solomonis
4321,Chaerephon tomensis
4322,Chaeropus ecaudatus
6860,Chaetocauda sichuanensis
96812094,Chaetodipus ammophilus
136421,Chaetodipus ammophilus ssp. dalquesti
92459293,Chaetodipus arenarius
4327,Chaetodipus artus
4328,Chaetodipus baileyi
4329,Chaetodipus californicus
136606,Chaetodipus eremicus
4330,Chaetodipus fallax
4331,Chaetodipus formosus
4332,Chaetodipus goldmani
4333,Chaetodipus hispidus
4334,Chaetodipus intermedius
136361,Chaetodipus lineatus
4335,Chaetodipus nelsoni
4336,Chaetodipus penicillatus
4337,Chaetodipus pernix
136837,Chaetodipus rudinoris
92461708,Chaetodipus siccus
4338,Chaetodipus spinatus
4366,Chaetomys subspinosus
89604632,Chaetophractus vellerosus
4369,Chaetophractus villosus
4414,Chalinolobus dwyeri
4417,Chalinolobus gouldii
4419,Chalinolobus morio
4420,Chalinolobus neocaledonicus
4421,Chalinolobus nigrogriseus
4422,Chalinolobus picatus
4425,Chalinolobus tuberculatus
136235,Cheirogaleus crossleyi
54778911,Cheirogaleus major
54778866,Cheirogaleus medius
136800,Cheirogaleus minusculus
41576,Cheirogaleus sibreei
4600,Cheiromeles parvidens
4601,Cheiromeles torquatus
4603,Chelemys macronyx
4604,Chelemys megalonyx
41564,Cheracebus lucifer
41563,Cheracebus lugens
39944,Cheracebus medemi
41565,Cheracebus purinus
41566,Cheracebus regulus
41562,Cheracebus torquatus
136775,Chibchanomys orcesi
4627,Chibchanomys trichotis
4634,Chilomys instans
88088745,Chilonatalus macer
88088852,Chilonatalus micropus
14361,Chilonatalus tumidifrons
4647,Chimarrogale hantu
40614,Chimarrogale himalayica
4648,Chimarrogale phaeura
40615,Chimarrogale platycephalus
40616,Chimarrogale styani
4649,Chimarrogale sumatrana
4651,Chinchilla chinchilla
4652,Chinchilla lanigera
4655,Chinchillula sahamae
4658,Chionomys gud
4659,Chionomys nivalis
4660,Chionomys roberti
4664,Chiroderma doriae
4665,Chiroderma improvisum
4666,Chiroderma salvini
4667,Chiroderma trinitatum
4668,Chiroderma villosum
88108434,Chiroderma vizottoi
4669,Chiromyscus chiropus
4670,Chironax melanocephalus
4671,Chironectes minimus
4679,Chiropodomys calamianensis
4680,Chiropodomys gliroides
4681,Chiropodomys karlkoopmani
4682,Chiropodomys major
4683,Chiropodomys muroides
4684,Chiropodomys pusillus
4685,Chiropotes albinasus
43891,Chiropotes chiropotes
39956,Chiropotes satanas
43892,Chiropotes utahickae
4691,Chiruromys forbesi
4692,Chiruromys lamia
4693,Chiruromys vates
4704,Chlamyphorus truncatus
4233,Chlorocebus aethiops
136291,Chlorocebus cynosuros
4240,Chlorocebus djamdjamensis
136271,Chlorocebus pygerythrus
136265,Chlorocebus sabaeus
136208,Chlorocebus tantalus
4768,Chlorotalpa duthieae
4766,Chlorotalpa sclateri
136259,Chodsigoa caovansunga
41430,Chodsigoa hypsibia
41431,Chodsigoa lamula
41435,Chodsigoa parca
136298,Chodsigoa parva
20416,Chodsigoa salenskii
41436,Chodsigoa smithii
136760,Chodsigoa sodalis
4772,Choeroniscus godmani
4774,Choeroniscus minor
4775,Choeroniscus periosus
4776,Choeronycteris mexicana
10032,Choeropsis liberiensis
4777,Choloepus didactylus
4778,Choloepus hoffmanni
4806,Chrotogale owstoni
4807,Chrotomys gonzalesi
4808,Chrotomys mindorensis
136388,Chrotomys sibuyanensis
4092,Chrotomys silaceus
4810,Chrotomys whiteheadi
4811,Chrotopterus auritus
40600,Chrysochloris asiatica
40601,Chrysochloris stuhlmanni
4812,Chrysochloris visagiei
4819,Chrysocyon brachyurus
4828,Chrysospalax trevelyani
4829,Chrysospalax villosus
44787,Cistugo lesueuri
44788,Cistugo seabrae
41695,Civettictis civetta
4983,Cloeotis percivali
4989,Clyomys laticeps
112391705,Coccymys kirrhos
112464492,Coccymys ruemmleri
112393452,Coccymys shawmayeri
5074,Coelops frithii
5076,Coelops robinsoni
5075,Coelops robinsoni ssp. hirsutus
87411473,Coendou baturitensis
5083,Coendou bicolor
136597,Coendou ichillus
20631,Coendou insidiosus
136738,Coendou melanurus
20629,Coendou mexicanus
5084,Coendou nycthemera
101228458,Coendou prehensilis
136485,Coendou pruinosus
136702,Coendou quichua
136518,Coendou roosmalenorum
7010,Coendou rufescens
46205559,Coendou speratus
20630,Coendou spinosus
20633,Coendou vestitus
5113,Coleura afra
80221085,Coleura kibomalandy
5112,Coleura seychellensis
5142,Colobus angolensis
136929,Colobus angolensis ssp. angolensis
136935,Colobus angolensis ssp. cordieri
136923,Colobus angolensis ssp. cottoni
5148,Colobus angolensis ssp. palliatus
5149,Colobus angolensis ssp. prigoginei
5147,Colobus angolensis ssp. ruwenzorii
5143,Colobus guereza
136858,Colobus guereza ssp. caudatus
136880,Colobus guereza ssp. dodingae
5150,Colobus guereza ssp. gallarum
136896,Colobus guereza ssp. guereza
136883,Colobus guereza ssp. kikuyuensis
136846,Colobus guereza ssp. matschiei
136891,Colobus guereza ssp. occidentalis
40007,Colobus guereza ssp. percivali
5144,Colobus polykomos
5145,Colobus satanas
40012,Colobus satanas ssp. anthracinus
40008,Colobus satanas ssp. satanas
5146,Colobus vellerosus
5151,Colomys goslingi
41458,Condylura cristata
41630,Conepatus chinga
41631,Conepatus humboldtii
41632,Conepatus leuconotus
41633,Conepatus semistriatus
136343,Congosorex phillipsorum
5221,Congosorex polli
44935,Congosorex verheyeni
5223,Conilurus albipes
75927841,Conilurus capricornensis
5224,Conilurus penicillatus
5228,Connochaetes gnou
5229,Connochaetes taurinus
41527,Cormura brevirostris
17599,Corynorhinus mexicanus
17600,Corynorhinus rafinesquii
17598,Corynorhinus townsendii
5414,Coryphomys buehleri
5481,Craseonycteris thonglongyai
5499,Crateromys australis
5502,Crateromys heaneyi
5501,Crateromys paulus
5500,Crateromys schadenbergi
16025,Cratogeomys castanops
136215,Cratogeomys fulvescens
16026,Cratogeomys fumosus
136647,Cratogeomys goldmani
16028,Cratogeomys merriami
136396,Cratogeomys perotensis
136249,Cratogeomys planiceps
5513,Cremnomys cutchicus
5514,Cremnomys elvira
112256552,Cricetomys ansorgei
5521,Cricetomys emini
112169507,Cricetomys gambianus
5523,Cricetulus alticola
5524,Cricetulus barabensis
5525,Cricetulus kamensis
136746,Cricetulus lama
5526,Cricetulus longicaudatus
5528,Cricetulus migratorius
5527,Cricetulus sokolovi
136527,Cricetulus tibetanus
5529,Cricetus cricetus
111747853,Crocidura absconditus
112517405,Crocidura afeworkbekelei
40617,Crocidura aleksandrisi
5620,Crocidura allex
5595,Crocidura andamanensis
48296764,Crocidura annamitensis
5558,Crocidura ansellorum
40618,Crocidura arabica
136270,Crocidura arispa
5596,Crocidura armenica
48296412,Crocidura attenuata
5621,Crocidura attila
5559,Crocidura baileyi
136726,Crocidura baluensis
48297939,Crocidura batakorum
40620,Crocidura batesi
5597,Crocidura beatus
5598,Crocidura beccarii
40621,Crocidura bottegi
5622,Crocidura bottegoides
136742,Crocidura brunnea
40622,Crocidura buettikoferi
5623,Crocidura caliginea
5560,Crocidura canariensis
136444,Crocidura caspica
41317,Crocidura cinderella
5561,Crocidura congobelgica
48296479,Crocidura cranbrooki
5562,Crocidura crenata
40624,Crocidura crossei
40625,Crocidura cyanea
40626,Crocidura denti
5624,Crocidura desperata
5599,Crocidura dhofarensis
40628,Crocidura dolichura
40629,Crocidura douceti
40627,Crocidura dsinezumi
111764928,Crocidura eburnea
5565,Crocidura eisentrauti
5625,Crocidura elgonius
40630,Crocidura elongata
5626,Crocidura erica
111739377,Crocidura fingui
5627,Crocidura fischeri
5628,Crocidura flavescens
5600,Crocidura floweri
136578,Crocidura foetida
5629,Crocidura foxi
40631,Crocidura fuliginosa
40632,Crocidura fulvastra
5630,Crocidura fumosa
40633,Crocidura fuscomurina
111765432,Crocidura gathornei
5566,Crocidura glassi
41319,Crocidura gmelini
41318,Crocidura goliath
5631,Crocidura gracilipes
41321,Crocidura grandiceps
5601,Crocidura grandis
5567,Crocidura grassei
5602,Crocidura grayi
5632,Crocidura greenwoodi
48296877,Crocidura guy
5633,Crocidura harenna
136596,Crocidura hikmiya
41322,Crocidura hildegardeae
136226,Crocidura hilliana
41323,Crocidura hirta
5603,Crocidura hispida
41324,Crocidura horsfieldii
136781,Crocidura hutanis
136733,Crocidura indochinensis
41325,Crocidura jacksoni
5604,Crocidura jenkinsi
136327,Crocidura jouvenetae
136634,Crocidura katinka
5568,Crocidura kivuana
41326,Crocidura lamottei
5569,Crocidura lanosa
41327,Crocidura lasiura
5570,Crocidura latona
41328,Crocidura lea
136792,Crocidura lepidura
29651,Crocidura leucodon
41329,Crocidura levicula
41330,Crocidura littoralis
5571,Crocidura longipes
5572,Crocidura lucina
5589,Crocidura ludia
41331,Crocidura luna
41332,Crocidura lusitania
112139630,Crocidura lwiroensis
41333,Crocidura macarthuri
5634,Crocidura macmillani
5635,Crocidura macowi
5605,Crocidura malayana
5575,Crocidura manengubae
5576,Crocidura maquassiensis
41334,Crocidura mariquensis
41335,Crocidura maurisca
41336,Crocidura maxi
112503346,Crocidura mdumai
48269124,Crocidura mindorus
5608,Crocidura miya
111767309,Crocidura monax
41337,Crocidura monticola
41338,Crocidura montis
112503202,Crocidura munissii
41339,Crocidura muricauda
136711,Crocidura musseri
41340,Crocidura mutesae
41341,Crocidura nana
41342,Crocidura nanilla
136786,Crocidura negligens
5609,Crocidura negrina
112503255,Crocidura newmarki
5610,Crocidura nicobarica
41344,Crocidura nigeriae
41345,Crocidura nigricans
41447,Crocidura nigripes
41346,Crocidura nigrofusca
5578,Crocidura nimbae
48269338,Crocidura ninoyi
41347,Crocidura niobe
111754705,Crocidura obscurior
41348,Crocidura olivieri
5611,Crocidura orientalis
5590,Crocidura orii
40623,Crocidura pachyura
5613,Crocidura palawanensis
48297786,Crocidura panayensis
5614,Crocidura paradoxura
41349,Crocidura parvipes
41350,Crocidura pasha
5615,Crocidura pergrisea
5580,Crocidura phaeura
45954204,Crocidura phanluongi
45954289,Crocidura phuquocensis
5636,Crocidura picea
5637,Crocidura pitmani
41351,Crocidura planiceps
41352,Crocidura poensis
5591,Crocidura polia
41353,Crocidura pullata
5592,Crocidura raineyi
136722,Crocidura ramona
136783,Crocidura rapax
5616,Crocidura religiosa
41354,Crocidura rhoditis
41355,Crocidura roosevelti
29652,Crocidura russula
112465460,Crocidura sapaensis
5593,Crocidura selina
29654,Crocidura serezkyensis
5617,Crocidura shantungensis
41356,Crocidura sibirica
29655,Crocidura sicula
41357,Crocidura silacea
41358,Crocidura smithii
45954331,Crocidura sokolovi
41359,Crocidura somalica
5582,Crocidura stenocephala
29656,Crocidura suaveolens
5618,Crocidura susiana
136238,Crocidura tanakae
112513345,Crocidura tansaniana
41360,Crocidura tarella
41361,Crocidura tarfayensis
5584,Crocidura telfordi
5619,Crocidura tenuis
5585,Crocidura thalia
41362,Crocidura theresae
5594,Crocidura thomensis
136379,Crocidura trichura
41363,Crocidura turba
5638,Crocidura ultima
112465479,Crocidura umbra
112515709,Crocidura usambarae
41364,Crocidura viaria
136602,Crocidura virgata
41365,Crocidura voi
136454,Crocidura vorax
136447,Crocidura vosmaeri
136341,Crocidura watasei
41366,Crocidura whitakeri
5587,Crocidura wimmeri
136382,Crocidura wuchihensis
5639,Crocidura xantippe
112517512,Crocidura yaldeni
41367,Crocidura yankariensis
45954341,Crocidura zaitsevi
41368,Crocidura zaphiri
41369,Crocidura zarudnyi
5640,Crocidura zimmeri
5588,Crocidura zimmermanni
5674,Crocuta crocuta
41593,Crossarchus alexandri
41594,Crossarchus ansorgei
41595,Crossarchus obscurus
41596,Crossarchus platycephalus
5679,Crossomys moncktoni
5704,Crunomys celebensis
5705,Crunomys fallax
5706,Crunomys melanius
29458,Crunomys suncoides
5748,Cryptochloris wintoni
5749,Cryptochloris zyli
111932681,Cryptomys hottentotus
111933779,Cryptomys mahali
111935513,Cryptomys natalensis
111935780,Cryptomys pretoriae
136545,Cryptonanus agricolai
136845,Cryptonanus chacoensis
136705,Cryptonanus guahybae
41320,Cryptonanus ignitus
136749,Cryptonanus unduaviensis
5760,Cryptoprocta ferox
136456,Cryptoprocta spelea
136789,Cryptotis alticola
45954361,Cryptotis aroensis
136736,Cryptotis brachyonyx
96829126,Cryptotis cavatorculus
96828906,Cryptotis celaque
136795,Cryptotis colombiana
5763,Cryptotis endersi
136438,Cryptotis equatoris
41371,Cryptotis goldmani
48269679,Cryptotis goodwini
5764,Cryptotis gracilis
48269619,Cryptotis griseoventris
5765,Cryptotis hondurensis
48269646,Cryptotis lacertosus
5766,Cryptotis magna
48269568,Cryptotis mam
136488,Cryptotis mayensis
96829093,Cryptotis mccarthyi
136267,Cryptotis medellinia
48268560,Cryptotis meridensis
136398,Cryptotis merriami
136299,Cryptotis merus
41374,Cryptotis mexicana
41375,Cryptotis montivaga
136389,Cryptotis nelsoni
96829156,Cryptotis niausia
41376,Cryptotis nigrescens
136462,Cryptotis obscura
136838,Cryptotis orophila
41377,Cryptotis parva
136550,Cryptotis peregrina
91356351,Cryptotis perijensis
136734,Cryptotis peruviensis
136639,Cryptotis phillipsii
41378,Cryptotis squamipes
136780,Cryptotis tamensis
41379,Cryptotis thomasi
136757,Cryptotis tropicalis
48267978,Cryptotis venezuelensis
5792,Ctenodactylus gundi
5793,Ctenodactylus vali
5795,Ctenomys argentinus
5796,Ctenomys australis
5797,Ctenomys azarae
136687,Ctenomys bergi
5798,Ctenomys boliviensis
5799,Ctenomys bonettoi
5800,Ctenomys brasiliensis
5801,Ctenomys colburni
136308,Ctenomys coludo
5802,Ctenomys conoveri
