iucn_sid,iucn_rgn,pop_trend,trend_score,trend_source
183845,global,unknown,NA,NA
183846,global,unknown,NA,NA
183847,global,unknown,NA,NA
183848,global,unknown,NA,NA
183849,global,stable,0,regr
183850,global,unknown,NA,NA
183851,global,unknown,NA,NA
183852,global,unknown,NA,NA
183853,global,unknown,NA,NA
183854,global,unknown,NA,NA
183855,global,unknown,NA,NA
183856,global,stable,0,regr
183857,global,unknown,NA,NA
183858,global,unknown,NA,NA
183859,global,unknown,NA,NA
183860,global,unknown,NA,NA
183861,global,unknown,NA,NA
183862,global,unknown,NA,NA
183863,global,unknown,NA,NA
183864,global,unknown,NA,NA
183865,global,unknown,NA,NA
183866,global,unknown,NA,NA
183867,global,unknown,NA,NA
183868,global,unknown,NA,NA
183869,global,unknown,NA,NA
183870,global,unknown,NA,NA
183871,global,unknown,NA,NA
183872,global,unknown,NA,NA
183873,global,unknown,NA,NA
183874,global,unknown,NA,NA
183875,global,unknown,NA,NA
183876,global,unknown,NA,NA
183877,global,unknown,NA,NA
183878,global,stable,0,regr
183879,global,unknown,NA,NA
183880,global,unknown,NA,NA
183881,global,unknown,NA,NA
183882,global,unknown,NA,NA
183883,global,unknown,NA,NA
183884,global,unknown,NA,NA
183885,global,unknown,NA,NA
183886,global,unknown,NA,NA
183887,global,unknown,NA,NA
183888,global,unknown,NA,NA
183889,global,unknown,NA,NA
183890,global,unknown,NA,NA
183891,global,unknown,NA,NA
183892,global,unknown,NA,NA
183893,global,unknown,NA,NA
183894,global,unknown,NA,NA
183895,global,unknown,NA,NA
183896,global,unknown,NA,NA
183897,global,unknown,NA,NA
183898,global,unknown,NA,NA
183899,global,unknown,NA,NA
183900,global,unknown,NA,NA
183901,global,unknown,NA,NA
183902,global,unknown,NA,NA
183903,global,unknown,NA,NA
183904,global,unknown,NA,NA
183905,global,unknown,NA,NA
183906,global,unknown,NA,NA
183907,global,unknown,NA,NA
183908,global,unknown,NA,NA
183909,global,stable,0,regr
183910,global,stable,0,regr
183911,global,unknown,NA,NA
183912,global,unknown,NA,NA
183913,global,unknown,NA,NA
183914,global,unknown,NA,NA
183915,global,unknown,NA,NA
183916,global,unknown,NA,NA
183917,global,unknown,NA,NA
183918,global,unknown,NA,NA
183919,global,unknown,NA,NA
183920,global,unknown,NA,NA
183921,global,unknown,NA,NA
183922,global,unknown,NA,NA
183923,global,unknown,NA,NA
183924,global,stable,0,regr
183925,global,unknown,NA,NA
183926,global,unknown,NA,NA
183927,global,unknown,NA,NA
183928,global,unknown,NA,NA
183929,global,unknown,NA,NA
183930,global,unknown,NA,NA
183931,global,unknown,NA,NA
183932,global,unknown,0,lm
183933,global,unknown,NA,NA
183934,global,unknown,NA,NA
183935,global,unknown,NA,NA
183936,global,unknown,NA,NA
183937,global,unknown,NA,NA
183938,global,unknown,NA,NA
183939,global,decreasing,0.00394,regr
183940,global,unknown,NA,NA
183941,global,unknown,NA,NA
183942,global,unknown,NA,NA
183943,global,unknown,NA,NA
183944,global,unknown,NA,NA
183945,global,unknown,NA,NA
183946,global,unknown,NA,NA
183947,global,unknown,NA,NA
183948,global,unknown,NA,NA
183949,global,unknown,NA,NA
183950,global,unknown,NA,NA
183951,global,unknown,NA,NA
183952,global,unknown,NA,NA
183953,global,unknown,NA,NA
183954,global,unknown,NA,NA
183955,global,unknown,NA,NA
183956,global,unknown,NA,NA
183957,global,stable,0,regr
183958,global,unknown,NA,NA
183959,global,unknown,NA,NA
183960,global,unknown,NA,NA
183961,global,unknown,0,lm
183962,global,unknown,NA,NA
183963,global,unknown,NA,NA
183964,global,unknown,NA,NA
183965,global,unknown,NA,NA
183966,global,unknown,NA,NA
183967,global,unknown,NA,NA
183968,global,unknown,NA,NA
183969,global,unknown,NA,NA
183970,global,unknown,NA,NA
183971,global,unknown,NA,NA
183972,global,unknown,0,lm
183973,global,unknown,NA,NA
183974,global,unknown,NA,NA
183975,global,unknown,NA,NA
183976,global,unknown,NA,NA
183977,global,unknown,NA,NA
183978,global,unknown,NA,NA
183979,global,unknown,NA,NA
183980,global,stable,0,regr
183981,global,unknown,0,lm
183982,global,unknown,NA,NA
183983,global,unknown,NA,NA
183984,global,stable,0,regr
183985,global,stable,0,regr
183986,global,unknown,0,lm
183987,global,unknown,NA,NA
183988,global,unknown,NA,NA
183989,global,unknown,NA,NA
183990,global,unknown,NA,NA
183991,global,unknown,NA,NA
183992,global,unknown,NA,NA
183993,global,unknown,NA,NA
183994,global,unknown,NA,NA
183995,global,unknown,NA,NA
183996,global,unknown,NA,NA
183997,global,unknown,NA,NA
183998,global,unknown,NA,NA
183999,global,unknown,NA,NA
184000,global,unknown,NA,NA
184001,global,unknown,NA,NA
184002,global,unknown,NA,NA
184003,global,unknown,NA,NA
184004,global,unknown,NA,NA
184005,global,unknown,NA,NA
184006,global,unknown,NA,NA
184007,global,unknown,NA,NA
184008,global,unknown,NA,NA
184009,global,unknown,NA,NA
184010,global,unknown,NA,NA
184011,global,unknown,NA,NA
184012,global,unknown,NA,NA
184013,global,unknown,NA,NA
184014,global,unknown,NA,NA
184015,global,unknown,NA,NA
184016,global,stable,0,regr
184017,global,unknown,NA,NA
184018,global,unknown,NA,NA
184019,global,unknown,NA,NA
184020,global,unknown,NA,NA
184021,global,unknown,NA,NA
184022,global,unknown,NA,NA
184023,global,unknown,NA,NA
184024,global,unknown,NA,NA
184025,global,unknown,NA,NA
184026,global,unknown,NA,NA
184027,global,unknown,NA,NA
184028,global,unknown,NA,NA
184029,global,unknown,NA,NA
184030,global,decreasing,0.00394,regr
184031,global,unknown,NA,NA
184032,global,unknown,NA,NA
184033,global,unknown,NA,NA
184034,global,unknown,NA,NA
184035,global,stable,0,regr
184036,global,unknown,0,lm
184037,global,unknown,NA,NA
184038,global,unknown,NA,NA
184039,global,unknown,NA,NA
184040,global,stable,-0.02222,lm
184041,global,unknown,NA,NA
184042,global,unknown,NA,NA
184043,global,unknown,NA,NA
184044,global,unknown,0,lm
184045,global,unknown,NA,NA
184046,global,unknown,NA,NA
184047,global,unknown,NA,NA
184048,global,unknown,NA,NA
184049,global,unknown,NA,NA
184050,global,unknown,NA,NA
184051,global,unknown,NA,NA
184052,global,unknown,NA,NA
184053,global,unknown,NA,NA
184055,global,unknown,NA,NA
184056,global,unknown,NA,NA
184088,global,stable,0,lm
184099,global,unknown,0,lm
18428,global,unknown,0.01579,lm
18435966,global,unknown,NA,NA
184493,global,unknown,NA,NA
184520,global,unknown,NA,NA
184523,global,unknown,NA,NA
184554,global,unknown,NA,NA
184576,global,unknown,NA,NA
184590,global,unknown,NA,NA
184626,global,unknown,NA,NA
184635,global,unknown,NA,NA
184679,global,stable,0,lm
184700,global,unknown,NA,NA
184711,global,unknown,NA,NA
184723,global,unknown,NA,NA
184732,global,unknown,NA,NA
184812,global,unknown,NA,NA
184814,global,unknown,NA,NA
184829,global,unknown,NA,NA
184847,global,unknown,NA,NA
184861,global,unknown,NA,NA
184867,global,unknown,NA,NA
184876,global,unknown,NA,NA
184889,global,unknown,NA,NA
184904,global,unknown,NA,NA
184918,global,unknown,0,lm
184929,global,unknown,NA,NA
184939,global,unknown,NA,NA
184940,global,unknown,NA,NA
184985,global,unknown,NA,NA
184986,global,unknown,NA,NA
184987,global,unknown,NA,NA
184988,global,unknown,NA,NA
184989,global,unknown,NA,NA
184990,global,unknown,NA,NA
184991,global,unknown,NA,NA
184992,global,unknown,NA,NA
184993,global,unknown,NA,NA
184994,global,unknown,NA,NA
184995,global,unknown,NA,NA
184996,global,unknown,NA,NA
184997,global,unknown,NA,NA
184998,global,unknown,NA,NA
184999,global,unknown,NA,NA
185000,global,stable,0,regr
185001,global,unknown,NA,NA
185002,global,unknown,NA,NA
185003,global,unknown,NA,NA
185004,global,unknown,NA,NA
185005,global,unknown,NA,NA
185006,global,unknown,NA,NA
185007,global,unknown,NA,NA
185008,global,unknown,NA,NA
185009,global,unknown,NA,NA
185010,global,unknown,NA,NA
185011,global,unknown,NA,NA
185012,global,stable,0,regr
185013,global,unknown,NA,NA
185014,global,unknown,NA,NA
185015,global,unknown,NA,NA
185016,global,unknown,NA,NA
185017,global,stable,0,regr
185018,global,unknown,NA,NA
185019,global,unknown,NA,NA
185020,global,unknown,NA,NA
185021,global,unknown,NA,NA
185022,global,unknown,NA,NA
185023,global,unknown,NA,NA
185024,global,unknown,NA,NA
185025,global,unknown,NA,NA
185026,global,stable,0,regr
185027,global,unknown,NA,NA
185028,global,unknown,NA,NA
185029,global,unknown,NA,NA
185030,global,unknown,NA,NA
185031,global,unknown,NA,NA
185032,global,unknown,NA,NA
185033,global,unknown,NA,NA
185034,global,unknown,NA,NA
185035,global,unknown,NA,NA
185036,global,unknown,NA,NA
185037,global,stable,0,regr
185038,global,stable,0,regr
185039,global,stable,0,regr
185040,global,unknown,NA,NA
185041,global,unknown,NA,NA
185042,global,unknown,NA,NA
185043,global,unknown,NA,NA
185044,global,unknown,NA,NA
185045,global,unknown,NA,NA
185046,global,unknown,NA,NA
185047,global,unknown,NA,NA
185048,global,unknown,NA,NA
185049,global,unknown,NA,NA
185050,global,stable,0,regr
185051,global,unknown,NA,NA
185052,global,unknown,NA,NA
185053,global,unknown,NA,NA
185054,global,unknown,NA,NA
185055,global,unknown,NA,NA
185056,global,unknown,NA,NA
185057,global,unknown,NA,NA
185058,global,stable,0,regr
185059,global,unknown,NA,NA
185060,global,unknown,NA,NA
185061,global,unknown,NA,NA
185062,global,unknown,NA,NA
185063,global,unknown,NA,NA
185064,global,unknown,NA,NA
185065,global,unknown,NA,NA
185066,global,unknown,NA,NA
185067,global,unknown,NA,NA
185068,global,unknown,NA,NA
185069,global,unknown,NA,NA
185070,global,unknown,NA,NA
185071,global,unknown,NA,NA
185072,global,unknown,NA,NA
185073,global,unknown,NA,NA
185074,global,unknown,NA,NA
185075,global,unknown,NA,NA
185076,global,unknown,NA,NA
185077,global,unknown,NA,NA
185078,global,unknown,NA,NA
185079,global,unknown,NA,NA
185080,global,unknown,NA,NA
185081,global,unknown,NA,NA
185082,global,unknown,NA,NA
185083,global,unknown,NA,NA
185084,global,unknown,NA,NA
185085,global,unknown,NA,NA
185086,global,stable,0,regr
185087,global,unknown,NA,NA
185088,global,unknown,NA,NA
185089,global,unknown,NA,NA
185090,global,unknown,NA,NA
185091,global,unknown,NA,NA
185092,global,unknown,NA,NA
185093,global,unknown,NA,NA
185094,global,unknown,NA,NA
185095,global,unknown,NA,NA
185096,global,unknown,NA,NA
18510,global,NA,NA,NA
185126,global,stable,0,regr
185127,global,stable,0,regr
185128,global,stable,0,regr
185129,global,unknown,NA,NA
185130,global,unknown,NA,NA
185131,global,unknown,NA,NA
185132,global,unknown,NA,NA
185133,global,unknown,NA,NA
185134,global,unknown,NA,NA
185135,global,unknown,NA,NA
185136,global,unknown,NA,NA
185137,global,unknown,NA,NA
185138,global,unknown,NA,NA
185139,global,stable,0,regr
185140,global,unknown,NA,NA
185141,global,unknown,NA,NA
185142,global,unknown,NA,NA
185143,global,stable,0,regr
185144,global,unknown,NA,NA
185145,global,unknown,NA,NA
185146,global,stable,0,regr
185147,global,unknown,NA,NA
185148,global,unknown,NA,NA
185149,global,unknown,NA,NA
185150,global,unknown,NA,NA
185151,global,unknown,NA,NA
185152,global,decreasing,0.00394,regr
185153,global,unknown,NA,NA
185154,global,unknown,NA,NA
185155,global,stable,0,regr
185156,global,stable,0,regr
185157,global,stable,0,regr
185158,global,unknown,NA,NA
185159,global,unknown,NA,NA
185160,global,unknown,NA,NA
185161,global,unknown,NA,NA
185162,global,stable,0,regr
185163,global,unknown,NA,NA
185164,global,unknown,NA,NA
185165,global,stable,0,regr
185166,global,unknown,NA,NA
185167,global,unknown,NA,NA
185168,global,stable,0,regr
185169,global,unknown,NA,NA
185171,global,unknown,NA,NA
185172,global,unknown,NA,NA
185173,global,stable,0,regr
185174,global,stable,0,regr
185175,global,stable,0,regr
185176,global,stable,0,regr
185177,global,unknown,NA,NA
185178,global,unknown,NA,NA
185179,global,stable,0,regr
185180,global,unknown,NA,NA
185181,global,stable,0,regr
185182,global,unknown,NA,NA
185183,global,stable,0,regr
185184,global,unknown,NA,NA
185185,global,stable,0,regr
185186,global,unknown,NA,NA
185187,global,unknown,NA,NA
185188,global,unknown,NA,NA
185189,global,unknown,NA,NA
185190,global,unknown,NA,NA
185191,global,unknown,NA,NA
185192,global,stable,0,regr
185193,global,stable,0,regr
185194,global,stable,0,regr
185195,global,unknown,NA,NA
185196,global,stable,0,regr
185774,global,unknown,NA,NA
18584848,global,decreasing,0.00394,regr
185865,global,stable,0,regr
185866,global,stable,0,regr
185868,global,unknown,NA,NA
185869,global,decreasing,0.00394,regr
185870,global,unknown,NA,NA
185872,global,unknown,NA,NA
185874,global,stable,0,regr
185876,global,unknown,NA,NA
185877,global,unknown,NA,NA
185879,global,unknown,NA,NA
185880,global,unknown,NA,NA
185881,global,unknown,NA,NA
185885,global,unknown,NA,NA
185887,global,unknown,NA,NA
185889,global,unknown,NA,NA
185891,global,unknown,NA,NA
185892,global,unknown,NA,NA
185893,global,unknown,NA,NA
185894,global,unknown,NA,NA
185895,global,unknown,NA,NA
185896,global,unknown,NA,NA
185898,global,unknown,NA,NA
185900,global,unknown,NA,NA
185902,global,unknown,NA,NA
185903,global,unknown,NA,NA
185904,global,unknown,NA,NA
185905,global,unknown,NA,NA
185906,global,unknown,NA,NA
185908,global,unknown,NA,NA
185909,global,unknown,NA,NA
185911,global,unknown,NA,NA
185913,global,unknown,NA,NA
185914,global,unknown,NA,NA
185915,global,unknown,NA,NA
185916,global,unknown,NA,NA
185917,global,unknown,NA,NA
185919,global,stable,0,regr
185920,global,stable,0,regr
185921,global,unknown,NA,NA
185922,global,unknown,NA,NA
185923,global,stable,0,regr
185924,global,unknown,NA,NA
185925,global,unknown,NA,NA
185926,global,stable,0,regr
185927,global,unknown,NA,NA
185928,global,unknown,NA,NA
185929,global,unknown,NA,NA
185930,global,unknown,NA,NA
185931,global,stable,0,regr
185932,global,unknown,NA,NA
185933,global,unknown,NA,NA
185934,global,unknown,NA,NA
185935,global,unknown,NA,NA
185936,global,stable,0,regr
185937,global,stable,0,regr
185938,global,unknown,NA,NA
185939,global,unknown,NA,NA
185941,global,unknown,NA,NA
185942,global,unknown,NA,NA
185943,global,unknown,0,lm
185944,global,unknown,NA,NA
185945,global,unknown,NA,NA
185946,global,unknown,NA,NA
185947,global,unknown,NA,NA
185948,global,unknown,NA,NA
185949,global,unknown,NA,NA
185950,global,unknown,NA,NA
185951,global,unknown,NA,NA
185952,global,unknown,NA,NA
185953,global,unknown,NA,NA
185954,global,unknown,NA,NA
185955,global,unknown,NA,NA
185956,global,unknown,NA,NA
185957,global,unknown,NA,NA
185958,global,unknown,NA,NA
185959,global,unknown,NA,NA
18596,global,unknown,0.00909,lm
185960,global,unknown,NA,NA
185961,global,unknown,NA,NA
185962,global,unknown,NA,NA
185963,global,stable,0,lm
185964,global,unknown,NA,NA
185965,global,unknown,NA,NA
185966,global,unknown,NA,NA
185967,global,unknown,NA,NA
185968,global,unknown,0,lm
185969,global,unknown,NA,NA
185970,global,unknown,NA,NA
185971,global,unknown,NA,NA
185972,global,stable,0,lm
185973,global,unknown,NA,NA
185974,global,unknown,NA,NA
185975,global,unknown,NA,NA
185976,global,unknown,NA,NA
185977,global,decreasing,0.00394,regr
185978,global,unknown,NA,NA
185979,global,unknown,NA,NA
185980,global,unknown,NA,NA
185981,global,unknown,NA,NA
185982,global,unknown,NA,NA
185983,global,unknown,NA,NA
185984,global,unknown,NA,NA
185985,global,unknown,NA,NA
185986,global,unknown,NA,NA
185987,global,unknown,NA,NA
185988,global,unknown,NA,NA
185989,global,stable,0,lm
185990,global,unknown,0,lm
185991,global,stable,0,regr
185992,global,unknown,NA,NA
185993,global,unknown,NA,NA
185994,global,stable,0,regr
185995,global,unknown,NA,NA
185996,global,unknown,NA,NA
185997,global,stable,0,regr
185998,global,stable,0,regr
185999,global,unknown,0,lm
186000,global,unknown,NA,NA
186001,global,unknown,NA,NA
186003,global,unknown,NA,NA
186004,global,unknown,NA,NA
186005,global,unknown,NA,NA
186006,global,unknown,NA,NA
186007,global,unknown,0,lm
186008,global,unknown,0,lm
186010,global,unknown,NA,NA
186011,global,unknown,NA,NA
186012,global,unknown,0,lm
186013,global,unknown,NA,NA
186014,global,decreasing,0.00394,regr
186015,global,unknown,NA,NA
186016,global,decreasing,0.00394,regr
186018,global,unknown,NA,NA
186019,global,unknown,0,lm
186020,global,unknown,NA,NA
186021,global,stable,0,regr
186022,global,unknown,NA,NA
186023,global,unknown,NA,NA
186024,global,stable,0,regr
186025,global,unknown,NA,NA
186026,global,unknown,NA,NA
186027,global,unknown,NA,NA
186028,global,unknown,NA,NA
186029,global,unknown,NA,NA
186030,global,unknown,NA,NA
186031,global,unknown,NA,NA
186032,global,unknown,NA,NA
186033,global,unknown,NA,NA
186034,global,unknown,NA,NA
186035,global,unknown,NA,NA
186036,global,unknown,NA,NA
186037,global,unknown,NA,NA
186038,global,unknown,NA,NA
186039,global,unknown,NA,NA
186040,global,unknown,NA,NA
186041,global,unknown,NA,NA
186042,global,unknown,NA,NA
186043,global,unknown,NA,NA
186044,global,unknown,NA,NA
186045,global,unknown,NA,NA
186052,global,unknown,NA,NA
186053,global,unknown,NA,NA
186054,global,unknown,NA,NA
186056,global,decreasing,0.00394,regr
186057,global,unknown,NA,NA
186058,global,unknown,NA,NA
186059,global,unknown,NA,NA
186060,global,unknown,NA,NA
186061,global,unknown,NA,NA
186062,global,unknown,NA,NA
186069,global,unknown,NA,NA
186078,global,unknown,NA,NA
186087,global,unknown,NA,NA
186088,global,unknown,NA,NA
186089,global,unknown,NA,NA
186090,global,unknown,NA,NA
186106,global,unknown,NA,NA
186512,global,unknown,NA,NA
1866,global,NA,NA,NA
186910,global,unknown,NA,NA
187368,global,unknown,NA,NA
187369,global,unknown,NA,NA
187370,global,unknown,NA,NA
187371,global,unknown,NA,NA
187372,global,unknown,NA,NA
187373,global,unknown,NA,NA
187374,global,unknown,NA,NA
187375,global,unknown,NA,NA
187376,global,unknown,NA,NA
187377,global,unknown,NA,NA
187378,global,unknown,NA,NA
187379,global,unknown,NA,NA
187380,global,unknown,NA,NA
187381,global,stable,0,regr
187382,global,unknown,NA,NA
187383,global,unknown,NA,NA
187384,global,unknown,NA,NA
187385,global,unknown,NA,NA
187386,global,unknown,NA,NA
187387,global,unknown,NA,NA
187388,global,unknown,NA,NA
187389,global,unknown,NA,NA
187390,global,unknown,NA,NA
187391,global,unknown,NA,NA
187392,global,decreasing,0.00394,regr
187393,global,unknown,NA,NA
187394,global,unknown,NA,NA
187395,global,unknown,NA,NA
187396,global,unknown,NA,NA
187397,global,stable,0,regr
187398,global,unknown,NA,NA
187399,global,unknown,NA,NA
187400,global,stable,0,regr
187401,global,unknown,NA,NA
187402,global,unknown,NA,NA
187403,global,unknown,NA,NA
187404,global,unknown,NA,NA
187405,global,unknown,NA,NA
187406,global,unknown,NA,NA
187407,global,unknown,NA,NA
187408,global,unknown,NA,NA
187409,global,unknown,NA,NA
187410,global,unknown,NA,NA
187411,global,unknown,NA,NA
187412,global,unknown,NA,NA
187413,global,unknown,NA,NA
187414,global,unknown,NA,NA
187415,global,unknown,NA,NA
187416,global,unknown,NA,NA
187417,global,unknown,NA,NA
187418,global,stable,0,regr
187419,global,unknown,NA,NA
187420,global,unknown,NA,NA
187421,global,unknown,NA,NA
187422,global,unknown,NA,NA
187423,global,unknown,NA,NA
187424,global,unknown,NA,NA
187425,global,unknown,NA,NA
187426,global,stable,0,regr
187427,global,unknown,NA,NA
187428,global,unknown,NA,NA
187429,global,unknown,NA,NA
187430,global,unknown,NA,NA
187431,global,unknown,NA,NA
187432,global,unknown,NA,NA
187433,global,unknown,NA,NA
187434,global,unknown,NA,NA
187435,global,unknown,-0.04,lm
187436,global,stable,0,regr
187437,global,unknown,NA,NA
187438,global,unknown,NA,NA
187439,global,unknown,NA,NA
187440,global,unknown,NA,NA
187441,global,unknown,NA,NA
187442,global,stable,0,regr
187443,global,unknown,NA,NA
187444,global,unknown,NA,NA
187445,global,unknown,NA,NA
187446,global,unknown,NA,NA
187447,global,unknown,NA,NA
187448,global,unknown,NA,NA
187449,global,unknown,NA,NA
187450,global,unknown,NA,NA
187451,global,unknown,NA,NA
187452,global,unknown,NA,NA
187453,global,stable,0,regr
187454,global,unknown,NA,NA
187455,global,unknown,0,lm
187456,global,unknown,NA,NA
187457,global,unknown,NA,NA
187458,global,unknown,NA,NA
187459,global,unknown,NA,NA
187460,global,unknown,NA,NA
187461,global,unknown,NA,NA
187462,global,unknown,NA,NA
187463,global,unknown,NA,NA
187464,global,unknown,NA,NA
187465,global,unknown,NA,NA
187466,global,unknown,NA,NA
187467,global,unknown,NA,NA
187468,global,unknown,NA,NA
187469,global,unknown,NA,NA
187470,global,unknown,NA,NA
187471,global,unknown,NA,NA
187472,global,unknown,NA,NA
187473,global,unknown,NA,NA
187474,global,unknown,NA,NA
187475,global,stable,0,regr
187476,global,unknown,NA,NA
187477,global,unknown,NA,NA
187478,global,unknown,NA,NA
187479,global,decreasing,0.00394,regr
187480,global,unknown,NA,NA
187481,global,unknown,NA,NA
187482,global,unknown,NA,NA
187483,global,unknown,NA,NA
187484,global,unknown,NA,NA
187485,global,unknown,NA,NA
187486,global,unknown,NA,NA
187487,global,unknown,NA,NA
187488,global,unknown,NA,NA
187489,global,unknown,NA,NA
187490,global,unknown,NA,NA
187491,global,stable,0,regr
187492,global,stable,0,lm
187493,global,decreasing,0.00394,regr
187494,global,unknown,NA,NA
187495,global,decreasing,0.00394,regr
187496,global,unknown,NA,NA
187497,global,unknown,NA,NA
187498,global,unknown,NA,NA
187499,global,unknown,NA,NA
187500,global,unknown,NA,NA
187501,global,unknown,NA,NA
187502,global,unknown,NA,NA
187503,global,unknown,NA,NA
187504,global,unknown,NA,NA
187505,global,unknown,NA,NA
187506,global,decreasing,0.00394,regr
187507,global,unknown,NA,NA
187508,global,unknown,NA,NA
187509,global,unknown,NA,NA
187510,global,unknown,NA,NA
187511,global,unknown,NA,NA
187512,global,unknown,NA,NA
187513,global,unknown,NA,NA
187514,global,unknown,NA,NA
187515,global,unknown,NA,NA
187516,global,unknown,NA,NA
187517,global,unknown,NA,NA
187518,global,unknown,NA,NA
187519,global,unknown,NA,NA
187520,global,decreasing,0.00394,regr
187521,global,unknown,NA,NA
187522,global,unknown,NA,NA
187523,global,unknown,NA,NA
187524,global,unknown,NA,NA
187525,global,unknown,NA,NA
187526,global,unknown,NA,NA
187527,global,unknown,NA,NA
187528,global,unknown,NA,NA
187529,global,unknown,NA,NA
187530,global,unknown,NA,NA
187531,global,unknown,NA,NA
187532,global,unknown,NA,NA
187533,global,unknown,NA,NA
187534,global,unknown,NA,NA
187535,global,unknown,NA,NA
187536,global,unknown,NA,NA
187537,global,unknown,NA,NA
187538,global,unknown,NA,NA
187539,global,unknown,NA,NA
187540,global,unknown,NA,NA
187541,global,stable,0,regr
187542,global,unknown,NA,NA
187543,global,unknown,NA,NA
187544,global,decreasing,0.00394,regr
187545,global,decreasing,0.00394,regr
187546,global,unknown,NA,NA
187547,global,unknown,NA,NA
187548,global,unknown,NA,NA
187549,global,unknown,NA,NA
187550,global,unknown,NA,NA
187551,global,unknown,NA,NA
187552,global,unknown,NA,NA
187553,global,unknown,NA,NA
187554,global,unknown,NA,NA
187555,global,stable,0,regr
187556,global,unknown,NA,NA
187557,global,unknown,NA,NA
187558,global,unknown,NA,NA
187559,global,unknown,NA,NA
187560,global,unknown,NA,NA
187561,global,unknown,NA,NA
187562,global,unknown,NA,NA
187563,global,unknown,NA,NA
187564,global,unknown,NA,NA
187565,global,decreasing,0.00394,regr
187566,global,unknown,NA,NA
187567,global,stable,0,regr
187568,global,decreasing,0.00394,regr
187569,global,unknown,NA,NA
187570,global,unknown,NA,NA
187571,global,unknown,NA,NA
187572,global,stable,0,regr
187573,global,stable,0,lm
187574,global,unknown,NA,NA
187575,global,unknown,NA,NA
187576,global,unknown,NA,NA
187577,global,unknown,NA,NA
187578,global,unknown,NA,NA
187579,global,unknown,NA,NA
187580,global,unknown,NA,NA
187581,global,unknown,NA,NA
187582,global,unknown,NA,NA
187583,global,unknown,NA,NA
187584,global,unknown,NA,NA
187585,global,unknown,NA,NA
187586,global,unknown,NA,NA
187587,global,unknown,NA,NA
187588,global,unknown,NA,NA
187589,global,unknown,NA,NA
187590,global,unknown,NA,NA
187591,global,unknown,NA,NA
187592,global,unknown,NA,NA
187593,global,unknown,NA,NA
187594,global,unknown,NA,NA
187595,global,unknown,0,lm
187596,global,unknown,NA,NA
187597,global,unknown,NA,NA
187598,global,unknown,NA,NA
187599,global,unknown,NA,NA
187600,global,unknown,NA,NA
187601,global,unknown,NA,NA
187602,global,unknown,NA,NA
187603,global,unknown,NA,NA
187604,global,unknown,NA,NA
187605,global,unknown,NA,NA
187606,global,unknown,NA,NA
187607,global,unknown,NA,NA
187608,global,unknown,NA,NA
187609,global,unknown,NA,NA
187610,global,unknown,NA,NA
187611,global,unknown,NA,NA
187612,global,unknown,NA,NA
187613,global,unknown,NA,NA
187614,global,unknown,NA,NA
187615,global,unknown,NA,NA
187616,global,unknown,NA,NA
187617,global,unknown,NA,NA
187618,global,unknown,NA,NA
187619,global,unknown,NA,NA
187620,global,unknown,NA,NA
187621,global,unknown,NA,NA
187622,global,unknown,NA,NA
187623,global,unknown,NA,NA
187624,global,unknown,NA,NA
187625,global,unknown,NA,NA
187626,global,unknown,NA,NA
187627,global,unknown,NA,NA
187628,global,unknown,NA,NA
187629,global,unknown,NA,NA
187630,global,unknown,NA,NA
187631,global,unknown,NA,NA
187632,global,unknown,NA,NA
187633,global,unknown,NA,NA
187634,global,unknown,NA,NA
187635,global,unknown,NA,NA
187636,global,unknown,NA,NA
187638,global,unknown,NA,NA
187639,global,unknown,NA,NA
187640,global,unknown,NA,NA
187641,global,unknown,NA,NA
187642,global,unknown,NA,NA
187643,global,unknown,NA,NA
187644,global,unknown,NA,NA
187645,global,unknown,NA,NA
187646,global,unknown,NA,NA
187647,global,unknown,NA,NA
187648,global,unknown,NA,NA
187649,global,unknown,NA,NA
187650,global,unknown,NA,NA
187651,global,unknown,NA,NA
187652,global,unknown,NA,NA
187653,global,stable,0,regr
187654,global,decreasing,0.00394,regr
187655,global,unknown,NA,NA
187656,global,unknown,NA,NA
187657,global,unknown,NA,NA
187658,global,unknown,NA,NA
187659,global,unknown,NA,NA
187660,global,unknown,NA,NA
187661,global,unknown,NA,NA
187662,global,unknown,NA,NA
187663,global,stable,0,regr
187664,global,unknown,NA,NA
187665,global,unknown,NA,NA
187666,global,unknown,NA,NA
187667,global,unknown,NA,NA
187668,global,unknown,NA,NA
187669,global,unknown,NA,NA
187670,global,unknown,NA,NA
187671,global,unknown,NA,NA
187672,global,unknown,NA,NA
187673,global,unknown,NA,NA
187674,global,unknown,NA,NA
187675,global,unknown,NA,NA
187676,global,unknown,NA,NA
187677,global,unknown,NA,NA
187678,global,stable,0,lm
187679,global,stable,0,regr
187680,global,unknown,NA,NA
187681,global,unknown,NA,NA
187682,global,unknown,NA,NA
187683,global,unknown,NA,NA
187684,global,unknown,NA,NA
187685,global,unknown,NA,NA
187686,global,unknown,NA,NA
187687,global,unknown,NA,NA
187688,global,unknown,NA,NA
187689,global,unknown,NA,NA
187690,global,unknown,NA,NA
187691,global,unknown,NA,NA
187692,global,unknown,NA,NA
187693,global,unknown,NA,NA
187694,global,unknown,NA,NA
187695,global,unknown,NA,NA
187696,global,stable,0,regr
187697,global,unknown,NA,NA
187698,global,unknown,NA,NA
187699,global,unknown,NA,NA
187700,global,unknown,NA,NA
187701,global,unknown,NA,NA
