iucn_sid,year,cat_ts,cat_ts_score,iucn_version
16759221,2015,LC,0,2018-1
16759230,2015,LC,0,2018-1
16759242,2015,LC,0,2018-1
16759321,2015,LC,0,2018-1
16759340,2015,LC,0,2018-1
16759348,2015,LC,0,2018-1
16759353,2015,LC,0,2018-1
16759357,2015,LC,0,2018-1
16759367,2015,LC,0,2018-1
16759398,2015,LC,0,2018-1
16759463,2015,LC,0,2018-1
16759509,2015,LC,0,2018-1
16759518,2015,LC,0,2018-1
16759535,2015,LC,0,2018-1
16759549,2015,LC,0,2018-1
16759552,2015,LC,0,2018-1
16759556,2015,LC,0,2018-1
16759559,2015,LC,0,2018-1
16759567,2015,LC,0,2018-1
16759571,2015,LC,0,2018-1
16759591,2015,LC,0,2018-1
16765067,2015,LC,0,2018-1
16765076,2015,LC,0,2018-1
16765093,2015,LC,0,2018-1
16765190,2015,LC,0,2018-1
16765727,2015,LC,0,2018-1
16765806,2015,LC,0,2018-1
16766162,2015,LC,0,2018-1
16766235,2015,LC,0,2018-1
16766319,2015,LC,0,2018-1
167710,2009,LC,0,2018-1
16777231,2015,LC,0,2018-1
16777242,2015,LC,0,2018-1
16777283,2015,LC,0,2018-1
16777340,2015,LC,0,2018-1
16777344,2015,LC,0,2018-1
16777347,2015,LC,0,2018-1
16777353,2015,LC,0,2018-1
16777363,2015,LC,0,2018-1
16777371,2015,LC,0,2018-1
16777804,2015,LC,0,2018-1
16777808,2015,LC,0,2018-1
16777813,2015,LC,0,2018-1
16778030,2015,LC,0,2018-1
16778128,2015,LC,0,2018-1
16778406,2015,LC,0,2018-1
16778475,2015,LC,0,2018-1
16778632,2015,LC,0,2018-1
16778750,2015,LC,0,2018-1
16778824,2015,LC,0,2018-1
16779096,2015,LC,0,2018-1
16779138,2015,LC,0,2018-1
16779209,2015,LC,0,2018-1
16779221,2015,LC,0,2018-1
16779231,2015,LC,0,2018-1
16779236,2015,LC,0,2018-1
16779248,2015,LC,0,2018-1
16779254,2015,LC,0,2018-1
16779258,2015,LC,0,2018-1
16779264,2015,LC,0,2018-1
16779308,2015,LC,0,2018-1
16779383,2015,LC,0,2018-1
16779424,2015,LC,0,2018-1
16779436,2015,LC,0,2018-1
16779444,2015,LC,0,2018-1
16779491,2015,LC,0,2018-1
16780973,2015,LC,0,2018-1
16781,1996,LC,0,2018-1
16781,2008,LC,0,2018-1
16781,2013,LC,0,2018-1
16781047,2015,LC,0,2018-1
16781050,2015,LC,0,2018-1
16781072,2015,LC,0,2018-1
16781081,2015,LC,0,2018-1
16781085,2015,LC,0,2018-1
16781101,2015,LC,0,2018-1
16781113,2015,LC,0,2018-1
16781124,2015,LC,0,2018-1
16781145,2015,LC,0,2018-1
16781154,2015,LC,0,2018-1
16781168,2015,LC,0,2018-1
16781181,2015,LC,0,2018-1
16781189,2015,LC,0,2018-1
167997,2010,LC,0,2018-1
168000,2010,LC,0,2018-1
168000,2017,LC,0,2018-1
16811574,2015,LC,0,2018-1
168374,2010,LC,0,2018-1
16869,1996,CR,0.8,2018-1
168780,2011,LC,0,2018-1
169015,2010,LC,0,2018-1
169353,2009,LC,0,2018-1
169358,2009,LC,0,2018-1
169358,2012,LC,0,2018-1
169358,2016,LC,0,2018-1
169358,2017,LC,0,2018-1
169359,2009,LC,0,2018-1
169360,2009,LC,0,2018-1
169361,2009,LC,0,2018-1
169361,2017,LC,0,2018-1
169365,2009,LC,0,2018-1
169374,2015,EN,0.6,2018-1
169376,2009,LC,0,2018-1
169376,2010,NT,0.2,2018-1
169587,2009,LC,0,2018-1
169587,2017,LC,0,2018-1
169590,2009,LC,0,2018-1
169595,2009,LC,0,2018-1
169599,2009,LC,0,2018-1
169599,2014,LC,0,2018-1
169628,2009,VU,0.4,2018-1
169632,2009,LC,0,2018-1
169632,2017,LC,0,2018-1
169676,2010,EN,0.6,2018-1
169679,2010,LC,0,2018-1
169949,2011,LC,0,2018-1
169951,2011,LC,0,2018-1
169954,2011,LC,0,2018-1
169955,2011,LC,0,2018-1
169956,2011,LC,0,2018-1
169957,2011,LC,0,2018-1
169958,2011,LC,0,2018-1
169960,2011,LC,0,2018-1
169962,2011,LC,0,2018-1
169963,2011,LC,0,2018-1
169964,2011,LC,0,2018-1
169965,2011,LC,0,2018-1
169966,2011,LC,0,2018-1
169967,2011,LC,0,2018-1
169967,2015,LC,0,2018-1
169968,2011,LC,0,2018-1
169969,2011,LC,0,2018-1
169970,2011,LC,0,2018-1
169972,2011,LC,0,2018-1
169973,2011,LC,0,2018-1
169974,2011,LC,0,2018-1
169975,2014,VU,0.4,2018-1
169978,2011,LC,0,2018-1
169979,2011,LC,0,2018-1
169984,2011,LC,0,2018-1
169985,2011,LC,0,2018-1
169986,2011,LC,0,2018-1
169987,2011,LC,0,2018-1
169988,2011,LC,0,2018-1
169989,2011,LC,0,2018-1
169990,2011,LC,0,2018-1
169991,2011,LC,0,2018-1
169993,2011,LC,0,2018-1
169996,2011,LC,0,2018-1
169997,2011,LC,0,2018-1
169999,2011,LC,0,2018-1
170000,2011,LC,0,2018-1
170002,2011,LC,0,2018-1
170004,2011,LC,0,2018-1
170005,2011,LC,0,2018-1
170008,2011,LC,0,2018-1
170009,2011,LC,0,2018-1
170010,2011,LC,0,2018-1
170011,2011,LC,0,2018-1
170015,2011,LC,0,2018-1
170016,2011,LC,0,2018-1
170017,2011,LC,0,2018-1
170018,2011,LC,0,2018-1
170019,2011,LC,0,2018-1
170021,2011,LC,0,2018-1
170023,2011,LC,0,2018-1
170024,2011,LC,0,2018-1
170025,2011,LC,0,2018-1
170026,2011,LC,0,2018-1
170029,2011,LC,0,2018-1
170031,2011,LC,0,2018-1
170032,2011,LC,0,2018-1
170034,2011,LC,0,2018-1
170035,2011,LC,0,2018-1
170037,2011,LC,0,2018-1
170038,2011,LC,0,2018-1
170042,2011,LC,0,2018-1
170043,2011,LC,0,2018-1
170044,2011,LC,0,2018-1
170046,2011,NT,0.2,2018-1
170048,2011,LC,0,2018-1
170049,2011,LC,0,2018-1
170050,2011,LC,0,2018-1
170051,2011,LC,0,2018-1
170052,2011,LC,0,2018-1
170053,2011,LC,0,2018-1
170054,2011,LC,0,2018-1
170055,2011,LC,0,2018-1
170056,2011,LC,0,2018-1
170062,2011,LC,0,2018-1
170063,2011,LC,0,2018-1
170064,2011,LC,0,2018-1
170065,2011,LC,0,2018-1
170066,2011,LC,0,2018-1
170069,2011,LC,0,2018-1
170070,2011,LC,0,2018-1
170071,2011,LC,0,2018-1
170072,2011,LC,0,2018-1
170073,2011,LC,0,2018-1
170075,2011,LC,0,2018-1
170080,2011,LC,0,2018-1
170082,2011,LC,0,2018-1
170083,2011,LC,0,2018-1
170086,2011,LC,0,2018-1
170087,2011,LC,0,2018-1
170088,2011,LC,0,2018-1
170089,2011,LC,0,2018-1
170092,2011,LC,0,2018-1
170093,2011,LC,0,2018-1
170095,2011,LC,0,2018-1
170096,2011,LC,0,2018-1
17013,1996,LC,0,2018-1
17013,2008,LC,0,2018-1
17013,2016,LC,0,2018-1
17014,1988,VU,0.4,2018-1
17014,1990,VU,0.4,2018-1
17014,1994,VU,0.4,2018-1
17014,1996,LC,0,2018-1
170153,2014,LC,0,2018-1
170154,2014,LC,0,2018-1
170155,2014,LC,0,2018-1
170156,2014,LC,0,2018-1
170157,2014,LC,0,2018-1
170158,2014,NT,0.2,2018-1
170159,2014,LC,0,2018-1
170160,2014,LC,0,2018-1
170161,2014,VU,0.4,2018-1
170162,2014,LC,0,2018-1
170164,2014,LC,0,2018-1
170165,2014,LC,0,2018-1
170166,2014,LC,0,2018-1
170167,2014,LC,0,2018-1
170168,2014,NT,0.2,2018-1
170169,2014,LC,0,2018-1
170170,2014,NT,0.2,2018-1
170172,2014,LC,0,2018-1
170173,2014,VU,0.4,2018-1
170174,2014,LC,0,2018-1
170175,2014,LC,0,2018-1
170176,2014,LC,0,2018-1
170177,2014,LC,0,2018-1
170178,2014,LC,0,2018-1
170179,2014,NT,0.2,2018-1
170180,2014,LC,0,2018-1
170181,2014,LC,0,2018-1
170182,2014,LC,0,2018-1
170183,2014,CR,0.8,2018-1
170184,2014,VU,0.4,2018-1
170185,2014,LC,0,2018-1
170186,2014,LC,0,2018-1
170189,2014,LC,0,2018-1
170190,2014,LC,0,2018-1
170191,2014,LC,0,2018-1
170192,2014,LC,0,2018-1
170193,2014,LC,0,2018-1
170194,2014,NT,0.2,2018-1
170195,2014,LC,0,2018-1
170196,2014,LC,0,2018-1
170197,2014,LC,0,2018-1
170198,2014,LC,0,2018-1
170199,2014,VU,0.4,2018-1
17020,1996,LC,0,2018-1
17020,2016,LC,0,2018-1
170200,2014,NT,0.2,2018-1
170201,2014,LC,0,2018-1
170203,2014,LC,0,2018-1
170204,2014,VU,0.4,2018-1
170205,2014,LC,0,2018-1
170206,2014,CR,0.8,2018-1
170207,2014,LC,0,2018-1
170208,2014,NT,0.2,2018-1
170209,2014,LC,0,2018-1
17021,1996,LC,0,2018-1
17021,2016,LC,0,2018-1
170210,2014,LC,0,2018-1
170211,2014,LC,0,2018-1
170212,2014,LC,0,2018-1
170213,2014,LC,0,2018-1
170214,2014,LC,0,2018-1
170216,2014,LC,0,2018-1
170218,2014,LC,0,2018-1
17022,1996,LC,0,2018-1
17022,2016,LC,0,2018-1
170220,2014,LC,0,2018-1
170222,2014,LC,0,2018-1
170223,2014,LC,0,2018-1
170224,2014,LC,0,2018-1
170225,2014,VU,0.4,2018-1
170226,2014,NT,0.2,2018-1
170229,2014,LC,0,2018-1
17023,1996,LC,0,2018-1
17023,2016,LC,0,2018-1
170231,2014,NT,0.2,2018-1
170232,2014,LC,0,2018-1
170233,2014,LC,0,2018-1
170234,2014,LC,0,2018-1
170238,2014,LC,0,2018-1
170239,2014,LC,0,2018-1
170240,2014,LC,0,2018-1
170241,2014,LC,0,2018-1
170242,2014,LC,0,2018-1
170243,2014,LC,0,2018-1
170244,2014,NT,0.2,2018-1
170245,2014,VU,0.4,2018-1
170246,2014,LC,0,2018-1
170247,2014,EN,0.6,2018-1
170248,2014,LC,0,2018-1
170249,2014,LC,0,2018-1
170250,2014,LC,0,2018-1
170251,2014,LC,0,2018-1
170252,2014,LC,0,2018-1
170253,2014,LC,0,2018-1
170254,2014,LC,0,2018-1
170256,2014,EN,0.6,2018-1
170257,2014,LC,0,2018-1
170258,2014,LC,0,2018-1
170259,2014,LC,0,2018-1
17026,1994,VU,0.4,2018-1
17026,1996,VU,0.4,2018-1
17026,2008,VU,0.4,2018-1
17026,2015,EN,0.6,2018-1
170260,2014,LC,0,2018-1
170261,2014,LC,0,2018-1
170262,2014,LC,0,2018-1
170264,2014,LC,0,2018-1
170265,2014,LC,0,2018-1
170266,2014,LC,0,2018-1
170266,2017,LC,0,2018-1
170267,2014,LC,0,2018-1
170269,2014,LC,0,2018-1
17027,1996,VU,0.4,2018-1
17027,2008,LC,0,2018-1
170270,2014,LC,0,2018-1
170271,2014,LC,0,2018-1
170272,2014,LC,0,2018-1
170273,2014,LC,0,2018-1
170275,2014,LC,0,2018-1
170276,2014,LC,0,2018-1
170277,2014,LC,0,2018-1
170278,2014,LC,0,2018-1
17028,1986,VU,0.4,2018-1
17028,1988,VU,0.4,2018-1
17028,1990,EN,0.6,2018-1
17028,1994,EN,0.6,2018-1
17028,1996,CR,0.8,2018-1
17028,2007,CR,0.8,2018-1
17028,2008,CR,0.8,2018-1
17028,2017,CR,0.8,2018-1
170280,2014,LC,0,2018-1
170281,2014,LC,0,2018-1
170282,2014,LC,0,2018-1
170283,2014,LC,0,2018-1
170284,2014,LC,0,2018-1
170285,2014,LC,0,2018-1
170286,2014,LC,0,2018-1
17030,1996,VU,0.4,2018-1
17030,2008,EN,0.6,2018-1
170306,2011,LC,0,2018-1
170307,2011,LC,0,2018-1
170308,2011,LC,0,2018-1
170309,2011,NT,0.2,2018-1
17031,1996,VU,0.4,2018-1
17031,2008,CR,0.8,2018-1
170310,2011,LC,0,2018-1
170313,2011,LC,0,2018-1
170314,2011,VU,0.4,2018-1
170316,2011,NT,0.2,2018-1
170319,2011,LC,0,2018-1
17032,1996,VU,0.4,2018-1
17032,2008,LC,0,2018-1
17032,2012,LC,0,2018-1
170320,2011,LC,0,2018-1
170321,2011,LC,0,2018-1
170322,2011,VU,0.4,2018-1
170323,2011,LC,0,2018-1
170325,2011,LC,0,2018-1
170326,2011,LC,0,2018-1
170327,2011,LC,0,2018-1
170329,2011,LC,0,2018-1
170330,2011,NT,0.2,2018-1
170331,2011,LC,0,2018-1
170332,2011,LC,0,2018-1
170334,2015,LC,0,2018-1
170335,2011,LC,0,2018-1
170336,2011,LC,0,2018-1
170337,2011,LC,0,2018-1
170338,2011,LC,0,2018-1
170339,2011,LC,0,2018-1
170340,2011,LC,0,2018-1
170341,2011,LC,0,2018-1
170341,2014,VU,0.4,2018-1
170342,2011,LC,0,2018-1
170343,2011,LC,0,2018-1
170344,2011,LC,0,2018-1
170345,2011,LC,0,2018-1
170347,2011,LC,0,2018-1
170349,2011,LC,0,2018-1
170350,2011,LC,0,2018-1
170352,2011,LC,0,2018-1
170353,2011,LC,0,2018-1
170354,2011,LC,0,2018-1
170355,2011,LC,0,2018-1
170357,2011,LC,0,2018-1
170358,2011,LC,0,2018-1
170501,2016,CR,0.8,2018-1
170600,2018,LC,0,2018-1
170603,2017,LC,0,2018-1
170605,2017,LC,0,2018-1
17096,2006,NT,0.2,2018-1
17096,2017,LC,0,2018-1
17177,2006,NT,0.2,2018-1
17177,2017,LC,0,2018-1
171815,2012,LC,0,2018-1
171906,2012,LC,0,2018-1
172359,2011,LC,0,2018-1
172359,2012,LC,0,2018-1
172363,2012,LC,0,2018-1
172363,2016,LC,0,2018-1
172376,2014,LC,0,2018-1
172393,2011,LC,0,2018-1
172393,2012,LC,0,2018-1
172404,2011,LC,0,2018-1
172404,2012,LC,0,2018-1
172416,2014,LC,0,2018-1
172443,2011,LC,0,2018-1
172443,2017,LC,0,2018-1
172447,2014,LC,0,2018-1
17245,1996,CR,0.8,2018-1
172450,2011,LC,0,2018-1
172450,2012,LC,0,2018-1
172468,2011,LC,0,2018-1
172468,2017,LC,0,2018-1
172469,2011,LC,0,2018-1
172469,2017,LC,0,2018-1
172470,2011,LC,0,2018-1
172487,2014,LC,0,2018-1
172491,2011,LC,0,2018-1
172495,2016,LC,0,2018-1
172497,2012,LC,0,2018-1
173319,2010,LC,0,2018-1
173320,2010,LC,0,2018-1
173321,2010,LC,0,2018-1
173322,2010,EN,0.6,2018-1
173324,2010,LC,0,2018-1
173327,2010,LC,0,2018-1
173328,2010,LC,0,2018-1
173330,2010,LC,0,2018-1
173331,2010,LC,0,2018-1
173332,2010,LC,0,2018-1
173333,2010,NT,0.2,2018-1
173335,2010,NT,0.2,2018-1
173336,2010,LC,0,2018-1
173337,2010,NT,0.2,2018-1
173338,2010,VU,0.4,2018-1
173339,2010,NT,0.2,2018-1
173340,2010,LC,0,2018-1
173341,2010,EN,0.6,2018-1
173342,2010,VU,0.4,2018-1
173343,2010,LC,0,2018-1
173344,2010,VU,0.4,2018-1
173345,2010,EN,0.6,2018-1
173346,2010,LC,0,2018-1
173348,2010,LC,0,2018-1
173349,2010,VU,0.4,2018-1
173350,2010,LC,0,2018-1
173351,2010,LC,0,2018-1
173352,2010,LC,0,2018-1
173354,2010,LC,0,2018-1
173355,2010,LC,0,2018-1
173356,2010,LC,0,2018-1
173357,2010,VU,0.4,2018-1
173358,2010,LC,0,2018-1
173360,2010,LC,0,2018-1
173361,2010,LC,0,2018-1
173363,2010,LC,0,2018-1
173364,2010,LC,0,2018-1
173365,2010,LC,0,2018-1
173366,2010,LC,0,2018-1
173367,2010,LC,0,2018-1
173368,2010,LC,0,2018-1
173369,2010,LC,0,2018-1
173370,2010,VU,0.4,2018-1
173371,2010,LC,0,2018-1
173372,2010,LC,0,2018-1
173373,2010,LC,0,2018-1
173375,2010,LC,0,2018-1
173376,2010,LC,0,2018-1
173378,2010,LC,0,2018-1
173379,2010,LC,0,2018-1
173380,2010,LC,0,2018-1
173381,2010,NT,0.2,2018-1
173382,2010,VU,0.4,2018-1
173383,2010,LC,0,2018-1
173384,2010,LC,0,2018-1
17345844,2012,LC,0,2018-1
17345844,2016,LC,0,2018-1
17367725,2012,EN,0.6,2018-1
17367725,2016,EN,0.6,2018-1
174486,2014,LC,0,2018-1
174487,2014,LC,0,2018-1
175075,2011,LC,0,2018-1
175104,2011,LC,0,2018-1
17595,1994,EN,0.6,2018-1
17595,1996,EN,0.6,2018-1
17604,1996,VU,0.4,2018-1
176050,2014,VU,0.4,2018-1
176053,2014,LC,0,2018-1
176054,2014,LC,0,2018-1
176055,2014,LC,0,2018-1
176065,2014,LC,0,2018-1
176066,2014,LC,0,2018-1
176068,2014,LC,0,2018-1
176070,2014,LC,0,2018-1
176074,2014,LC,0,2018-1
176075,2014,LC,0,2018-1
176079,2014,LC,0,2018-1
176085,2014,LC,0,2018-1
176088,2014,LC,0,2018-1
176670,2010,LC,0,2018-1
176672,2010,LC,0,2018-1
176677,2010,LC,0,2018-1
176678,2010,LC,0,2018-1
176680,2010,LC,0,2018-1
176694,2010,LC,0,2018-1
176694,2018,LC,0,2018-1
176703,2010,LC,0,2018-1
176703,2018,LC,0,2018-1
176704,2010,LC,0,2018-1
176706,2010,LC,0,2018-1
176708,2010,LC,0,2018-1
176709,2010,LC,0,2018-1
176711,2010,LC,0,2018-1
176712,2010,NT,0.2,2018-1
176714,2010,CR,0.8,2018-1
176715,2010,LC,0,2018-1
176717,2010,LC,0,2018-1
176718,2010,LC,0,2018-1
176718,2012,LC,0,2018-1
176719,2010,LC,0,2018-1
176720,2010,LC,0,2018-1
176721,2010,NT,0.2,2018-1
176725,2010,LC,0,2018-1
176726,2010,LC,0,2018-1
176727,2010,LC,0,2018-1
176729,2010,LC,0,2018-1
176734,2010,LC,0,2018-1
176735,2010,LC,0,2018-1
176736,2010,NT,0.2,2018-1
176737,2010,LC,0,2018-1
176738,2010,LC,0,2018-1
176739,2010,NT,0.2,2018-1
176740,2010,VU,0.4,2018-1
176741,2010,LC,0,2018-1
176743,2010,LC,0,2018-1
176744,2010,LC,0,2018-1
176745,2010,LC,0,2018-1
176746,2010,LC,0,2018-1
176748,2010,LC,0,2018-1
176750,2010,LC,0,2018-1
176752,2010,LC,0,2018-1
176754,2010,LC,0,2018-1
176755,2010,LC,0,2018-1
176756,2010,LC,0,2018-1
176757,2010,LC,0,2018-1
176761,2010,LC,0,2018-1
176763,2010,EN,0.6,2018-1
176765,2010,LC,0,2018-1
176766,2010,LC,0,2018-1
176767,2010,LC,0,2018-1
176769,2010,LC,0,2018-1
176770,2010,CR,0.8,2018-1
176771,2010,LC,0,2018-1
17710,1996,VU,0.4,2018-1
177110,2010,LC,0,2018-1
177115,2011,LC,0,2018-1
177949,2012,LC,0,2018-1
177950,2012,LC,0,2018-1
177951,2012,LC,0,2018-1
177953,2012,LC,0,2018-1
177955,2012,LC,0,2018-1
177957,2012,LC,0,2018-1
177958,2012,LC,0,2018-1
177959,2012,LC,0,2018-1
177960,2012,LC,0,2018-1
177961,2012,LC,0,2018-1
177962,2012,LC,0,2018-1
177963,2012,LC,0,2018-1
177964,2012,LC,0,2018-1
177965,2012,LC,0,2018-1
177966,2012,VU,0.4,2018-1
177967,2012,LC,0,2018-1
177968,2012,LC,0,2018-1
177969,2012,LC,0,2018-1
177970,2012,LC,0,2018-1
177971,2012,LC,0,2018-1
177972,2012,LC,0,2018-1
177974,2012,LC,0,2018-1
177975,2012,LC,0,2018-1
177976,2012,LC,0,2018-1
177977,2012,LC,0,2018-1
177978,2012,LC,0,2018-1
177979,2012,LC,0,2018-1
177980,2012,LC,0,2018-1
177981,2012,LC,0,2018-1
177982,2012,LC,0,2018-1
177983,2012,LC,0,2018-1
177985,2012,LC,0,2018-1
177986,2012,LC,0,2018-1
177987,2012,LC,0,2018-1
177988,2012,LC,0,2018-1
177989,2012,LC,0,2018-1
177990,2012,LC,0,2018-1
177991,2012,LC,0,2018-1
177992,2012,LC,0,2018-1
177993,2012,LC,0,2018-1
177994,2012,LC,0,2018-1
177995,2012,LC,0,2018-1
177997,2012,LC,0,2018-1
177998,2012,LC,0,2018-1
177999,2012,LC,0,2018-1
178000,2012,LC,0,2018-1
178002,2012,LC,0,2018-1
178004,2012,LC,0,2018-1
178005,2012,LC,0,2018-1
178006,2012,LC,0,2018-1
178007,2012,LC,0,2018-1
178008,2012,LC,0,2018-1
178009,2012,LC,0,2018-1
178010,2012,LC,0,2018-1
178011,2012,LC,0,2018-1
178012,2012,LC,0,2018-1
178013,2012,LC,0,2018-1
178014,2012,LC,0,2018-1
178015,2012,LC,0,2018-1
178016,2012,LC,0,2018-1
178017,2012,LC,0,2018-1
178018,2012,LC,0,2018-1
178019,2012,LC,0,2018-1
178020,2012,LC,0,2018-1
178021,2012,LC,0,2018-1
178022,2012,LC,0,2018-1
178023,2012,LC,0,2018-1
178024,2012,LC,0,2018-1
178025,2012,LC,0,2018-1
178043,2010,LC,0,2018-1
178048,2010,LC,0,2018-1
178054,2010,LC,0,2018-1
178060,2010,LC,0,2018-1
178062,2010,LC,0,2018-1
178063,2010,LC,0,2018-1
178064,2010,LC,0,2018-1
178065,2010,LC,0,2018-1
178066,2010,LC,0,2018-1
178067,2010,LC,0,2018-1
178070,2010,LC,0,2018-1
178072,2010,LC,0,2018-1
178074,2010,LC,0,2018-1
178077,2010,LC,0,2018-1
178097,2010,LC,0,2018-1
178100,2010,LC,0,2018-1
178102,2010,LC,0,2018-1
178105,2010,LC,0,2018-1
178106,2010,LC,0,2018-1
178107,2010,LC,0,2018-1
178111,2010,LC,0,2018-1
178111,2017,LC,0,2018-1
178796,2010,LC,0,2018-1
178797,2010,LC,0,2018-1
178798,2010,LC,0,2018-1
178799,2010,CR,0.8,2018-1
178800,2010,LC,0,2018-1
178801,2010,VU,0.4,2018-1
178802,2010,LC,0,2018-1
178803,2010,LC,0,2018-1
178804,2010,LC,0,2018-1
178805,2010,LC,0,2018-1
178806,2010,LC,0,2018-1
178807,2010,EN,0.6,2018-1
178808,2010,EN,0.6,2018-1
178809,2010,VU,0.4,2018-1
178810,2010,LC,0,2018-1
178811,2010,LC,0,2018-1
178812,2010,LC,0,2018-1
178813,2010,LC,0,2018-1
178814,2010,NT,0.2,2018-1
178815,2010,EN,0.6,2018-1
178816,2010,NT,0.2,2018-1
178817,2010,LC,0,2018-1
178818,2010,LC,0,2018-1
178819,2010,LC,0,2018-1
178820,2010,LC,0,2018-1
178821,2010,LC,0,2018-1
178822,2010,LC,0,2018-1
178823,2010,LC,0,2018-1
178824,2010,LC,0,2018-1
178825,2010,LC,0,2018-1
178826,2010,LC,0,2018-1
178827,2010,LC,0,2018-1
178828,2010,LC,0,2018-1
178829,2010,LC,0,2018-1
178830,2010,LC,0,2018-1
178831,2010,NT,0.2,2018-1
178832,2010,LC,0,2018-1
178833,2010,VU,0.4,2018-1
178834,2010,CR,0.8,2018-1
178835,2010,NT,0.2,2018-1
178837,2010,LC,0,2018-1
178838,2010,LC,0,2018-1
178839,2010,NT,0.2,2018-1
178840,2010,LC,0,2018-1
178841,2010,LC,0,2018-1
178842,2010,LC,0,2018-1
178843,2010,LC,0,2018-1
178844,2010,VU,0.4,2018-1
178845,2010,LC,0,2018-1
178846,2010,LC,0,2018-1
178847,2010,VU,0.4,2018-1
178849,2010,LC,0,2018-1
178850,2010,LC,0,2018-1
178851,2010,LC,0,2018-1
178851,2015,LC,0,2018-1
178852,2010,LC,0,2018-1
178853,2010,NT,0.2,2018-1
178854,2010,LC,0,2018-1
178855,2010,LC,0,2018-1
178856,2010,NT,0.2,2018-1
178857,2010,LC,0,2018-1
178858,2010,VU,0.4,2018-1
178889,2014,LC,0,2018-1
178890,2014,LC,0,2018-1
178891,2014,LC,0,2018-1
178892,2014,LC,0,2018-1
178893,2014,LC,0,2018-1
178894,2014,LC,0,2018-1
178895,2014,LC,0,2018-1
178896,2014,LC,0,2018-1
178897,2014,LC,0,2018-1
178898,2014,LC,0,2018-1
178899,2014,LC,0,2018-1
178901,2014,LC,0,2018-1
178902,2014,LC,0,2018-1
178903,2014,LC,0,2018-1
178904,2014,LC,0,2018-1
178905,2014,LC,0,2018-1
178906,2014,LC,0,2018-1
178907,2014,LC,0,2018-1
178908,2014,LC,0,2018-1
178909,2014,LC,0,2018-1
178910,2014,LC,0,2018-1
178911,2014,LC,0,2018-1
178912,2014,LC,0,2018-1
178913,2014,LC,0,2018-1
178914,2014,LC,0,2018-1
178915,2014,LC,0,2018-1
178916,2014,LC,0,2018-1
178917,2014,LC,0,2018-1
178918,2014,LC,0,2018-1
178919,2014,LC,0,2018-1
178920,2014,LC,0,2018-1
178921,2014,LC,0,2018-1
178922,2014,LC,0,2018-1
178924,2014,LC,0,2018-1
178925,2014,LC,0,2018-1
178926,2014,LC,0,2018-1
178927,2014,LC,0,2018-1
178928,2014,LC,0,2018-1
178929,2014,LC,0,2018-1
178930,2014,LC,0,2018-1
178931,2014,LC,0,2018-1
178932,2014,LC,0,2018-1
178933,2014,LC,0,2018-1
178934,2014,LC,0,2018-1
178935,2014,LC,0,2018-1
178936,2014,LC,0,2018-1
178937,2014,LC,0,2018-1
178938,2014,VU,0.4,2018-1
178939,2014,LC,0,2018-1
178940,2014,LC,0,2018-1
178941,2014,LC,0,2018-1
178942,2014,LC,0,2018-1
178943,2014,LC,0,2018-1
178944,2014,LC,0,2018-1
178945,2014,LC,0,2018-1
178947,2014,LC,0,2018-1
178948,2014,LC,0,2018-1
178949,2014,LC,0,2018-1
178950,2014,LC,0,2018-1
178951,2014,LC,0,2018-1
178952,2014,LC,0,2018-1
178953,2014,LC,0,2018-1
178956,2014,LC,0,2018-1
178957,2014,LC,0,2018-1
178958,2014,LC,0,2018-1
178959,2014,LC,0,2018-1
178960,2014,LC,0,2018-1
178961,2014,LC,0,2018-1
178962,2014,LC,0,2018-1
178963,2014,LC,0,2018-1
178965,2014,LC,0,2018-1
178967,2014,LC,0,2018-1
178968,2014,LC,0,2018-1
178969,2014,LC,0,2018-1
178970,2014,LC,0,2018-1
178971,2014,LC,0,2018-1
178972,2014,LC,0,2018-1
178973,2014,LC,0,2018-1
178974,2014,LC,0,2018-1
178976,2014,LC,0,2018-1
178977,2014,LC,0,2018-1
178978,2014,LC,0,2018-1
178979,2014,LC,0,2018-1
178980,2014,LC,0,2018-1
178981,2014,LC,0,2018-1
178982,2014,LC,0,2018-1
178983,2014,LC,0,2018-1
178985,2014,LC,0,2018-1
178986,2014,LC,0,2018-1
178987,2014,LC,0,2018-1
178988,2014,LC,0,2018-1
178989,2014,LC,0,2018-1
178990,2014,LC,0,2018-1
178991,2014,LC,0,2018-1
178992,2014,LC,0,2018-1
178993,2014,LC,0,2018-1
178994,2014,LC,0,2018-1
178995,2014,LC,0,2018-1
178996,2014,LC,0,2018-1
178997,2014,LC,0,2018-1
178998,2014,LC,0,2018-1
178999,2014,EN,0.6,2018-1
179000,2014,LC,0,2018-1
179001,2014,LC,0,2018-1
179002,2014,LC,0,2018-1
179003,2014,LC,0,2018-1
179004,2014,LC,0,2018-1
179005,2014,LC,0,2018-1
179006,2014,LC,0,2018-1
179007,2014,LC,0,2018-1
179008,2014,LC,0,2018-1
179009,2014,LC,0,2018-1
179010,2014,LC,0,2018-1
179012,2014,LC,0,2018-1
179013,2014,LC,0,2018-1
179014,2014,LC,0,2018-1
179015,2014,LC,0,2018-1
179016,2014,LC,0,2018-1
179017,2014,LC,0,2018-1
179019,2014,LC,0,2018-1
179020,2014,LC,0,2018-1
179021,2014,LC,0,2018-1
179022,2014,LC,0,2018-1
179023,2014,LC,0,2018-1
179024,2014,LC,0,2018-1
179025,2014,LC,0,2018-1
