cell_id,mean_risk,n_spp_risk
943366,0.6,1
943374,0.6,1
943375,0.6,1
943376,0.6,1
943377,0.6,1
943379,0.6,1
943380,0.6,1
943381,0.6,1
943382,0.6,1
943383,0.6,1
943384,0.6,1
943385,0.6,1
943386,0.6,1
943387,0.6,1
943388,0.6,1
943389,0.6,1
943390,0.6,1
943391,0.6,1
943392,0.6,1
943393,0.6,1
943394,0.6,1
943395,0.6,1
946205,0.6,1
946213,0.6,1
946214,0.6,1
946215,0.6,1
946216,0.6,1
946217,0.6,1
946218,0.6,1
946219,0.6,1
946220,0.6,1
946221,0.6,1
946222,0.6,1
946223,0.6,1
946224,0.6,1
946225,0.6,1
946226,0.6,1
946227,0.6,1
946228,0.6,1
946229,0.6,1
946230,0.6,1
946231,0.6,1
946232,0.6,1
946233,0.6,1
949045,0.6,1
949052,0.6,1
949053,0.6,1
949054,0.6,1
949057,0.6,1
949058,0.6,1
949059,0.6,1
949060,0.6,1
949061,0.6,1
949062,0.6,1
949063,0.6,1
949064,0.6,1
949065,0.6,1
949066,0.6,1
949067,0.6,1
949068,0.6,1
949069,0.6,1
949070,0.6,1
949071,0.6,1
951882,0.6,1
951883,0.6,1
951891,0.6,1
951892,0.6,1
951893,0.6,1
951895,0.6,1
951896,0.6,1
951897,0.6,1
951898,0.6,1
951899,0.6,1
951900,0.6,1
951901,0.6,1
951902,0.6,1
951903,0.6,1
951904,0.6,1
951905,0.6,1
951906,0.6,1
951907,0.6,1
951908,0.6,1
951909,0.6,1
951910,0.6,1
952552,0.6,1
952556,0.6,1
954721,0.6,1
954722,0.6,1
954731,0.6,1
954732,0.6,1
954733,0.6,1
954734,0.6,1
954735,0.6,1
954736,0.6,1
954737,0.6,1
954738,0.6,1
954739,0.6,1
954740,0.6,1
954741,0.6,1
954742,0.6,1
954743,0.6,1
954744,0.6,1
954745,0.6,1
954746,0.6,1
954747,0.6,1
954748,0.6,1
955386,0.6,1
955387,0.6,1
955388,0.6,1
955389,0.6,1
955390,0.6,1
955391,0.6,1
955392,0.6,1
955393,0.6,1
955394,0.6,1
955395,0.6,1
955396,0.6,1
955397,0.6,1
955398,0.6,1
957560,0.6,1
957561,0.6,1
957571,0.6,1
957572,0.6,1
957573,0.6,1
957574,0.6,1
957575,0.6,1
957576,0.6,1
957577,0.6,1
957578,0.6,1
957579,0.6,1
957580,0.6,1
957581,0.6,1
957582,0.6,1
957583,0.6,1
957584,0.6,1
957585,0.6,1
957586,0.6,1
958223,0.6,1
958224,0.6,1
958225,0.6,1
958226,0.6,1
958227,0.6,1
958228,0.6,1
958229,0.6,1
958230,0.6,1
958231,0.6,1
958232,0.6,1
958233,0.6,1
958234,0.6,1
958235,0.6,1
958236,0.6,1
958237,0.6,1
958238,0.6,1
958239,0.6,1
960399,0.6,1
960400,0.6,1
960401,0.6,1
960410,0.6,1
960411,0.6,1
960412,0.6,1
960413,0.6,1
960414,0.6,1
960415,0.6,1
960416,0.6,1
960417,0.6,1
960418,0.6,1
960419,0.6,1
960420,0.6,1
960421,0.6,1
960422,0.6,1
960423,0.6,1
960424,0.6,1
960425,0.6,1
961061,0.6,1
961062,0.6,1
961063,0.6,1
961064,0.6,1
961065,0.6,1
961066,0.6,1
961067,0.6,1
961068,0.6,1
961069,0.6,1
961070,0.6,1
961071,0.6,1
961072,0.6,1
961073,0.6,1
961074,0.6,1
961075,0.6,1
961076,0.6,1
961077,0.6,1
961078,0.6,1
961079,0.6,1
961080,0.6,1
963232,0.6,1
963238,0.6,1
963239,0.6,1
963241,0.6,1
963249,0.6,1
963250,0.6,1
963251,0.6,1
963252,0.6,1
963253,0.6,1
963254,0.6,1
963255,0.6,1
963256,0.6,1
963257,0.6,1
963258,0.6,1
963259,0.6,1
963260,0.6,1
963261,0.6,1
963262,0.6,1
963263,0.6,1
963900,0.6,1
963901,0.6,1
963902,0.6,1
963903,0.6,1
963904,0.6,1
963905,0.6,1
963906,0.6,1
963907,0.6,1
963908,0.6,1
963909,0.6,1
963910,0.6,1
963911,0.6,1
963912,0.6,1
963913,0.6,1
963914,0.6,1
963915,0.6,1
963916,0.6,1
963917,0.6,1
963918,0.6,1
963919,0.6,1
963920,0.6,1
966077,0.6,1
966078,0.6,1
966088,0.6,1
966089,0.6,1
966090,0.6,1
966091,0.6,1
966092,0.6,1
966093,0.6,1
966094,0.6,1
966095,0.6,1
966096,0.6,1
966097,0.6,1
966098,0.6,1
966099,0.6,1
966100,0.6,1
966101,0.6,1
966102,0.6,1
966739,0.6,1
966740,0.6,1
966741,0.6,1
966742,0.6,1
966743,0.6,1
966744,0.6,1
966745,0.6,1
966746,0.6,1
966747,0.6,1
966748,0.6,1
966749,0.6,1
966750,0.6,1
966751,0.6,1
966752,0.6,1
966753,0.6,1
966754,0.6,1
966755,0.6,1
966756,0.6,1
966757,0.6,1
966758,0.6,1
966759,0.6,1
966760,0.6,1
966761,0.6,1
968916,0.6,1
968917,0.6,1
968927,0.6,1
968928,0.6,1
968929,0.6,1
968930,0.6,1
968931,0.6,1
968932,0.6,1
968933,0.6,1
968934,0.6,1
968935,0.6,1
968936,0.6,1
968937,0.6,1
968938,0.6,1
968939,0.6,1
968940,0.6,1
969578,0.6,1
969579,0.6,1
969580,0.6,1
969581,0.6,1
969582,0.6,1
969583,0.6,1
969584,0.6,1
969585,0.6,1
969586,0.6,1
969587,0.6,1
969588,0.6,1
969589,0.6,1
969590,0.6,1
969591,0.6,1
969592,0.6,1
969593,0.6,1
969594,0.6,1
969595,0.6,1
969596,0.6,1
969597,0.6,1
969598,0.6,1
969599,0.6,1
969600,0.6,1
971749,0.6,1
971756,0.6,1
971757,0.6,1
971766,0.6,1
971767,0.6,1
971768,0.6,1
971769,0.6,1
971770,0.6,1
971771,0.6,1
971772,0.6,1
971773,0.6,1
971774,0.6,1
971775,0.6,1
971776,0.6,1
972418,0.6,1
972419,0.6,1
972420,0.6,1
972421,0.6,1
972422,0.6,1
972423,0.6,1
972424,0.6,1
972425,0.6,1
972426,0.6,1
972427,0.6,1
972428,0.6,1
972429,0.6,1
972430,0.6,1
972431,0.6,1
972432,0.6,1
972433,0.6,1
972434,0.6,1
972435,0.6,1
972436,0.6,1
972437,0.6,1
972438,0.6,1
972439,0.6,1
974590,0.6,1
974595,0.6,1
974598,0.6,1
974604,0.6,1
974605,0.6,1
974606,0.6,1
974607,0.6,1
974608,0.6,1
974609,0.6,1
974610,0.6,1
974611,0.6,1
974612,0.6,1
974613,0.6,1
974614,0.6,1
974615,0.6,1
975257,0.6,1
975258,0.6,1
975259,0.6,1
975260,0.6,1
975261,0.6,1
975262,0.6,1
975263,0.6,1
975264,0.6,1
975265,0.6,1
975266,0.6,1
975267,0.6,1
975268,0.6,1
975269,0.6,1
975270,0.6,1
975271,0.6,1
975272,0.6,1
975273,0.6,1
975274,0.6,1
975275,0.6,1
975276,0.6,1
975277,0.6,1
975278,0.6,1
975279,0.6,1
977430,0.6,1
977431,0.6,1
977432,0.6,1
977434,0.6,1
977435,0.6,1
977436,0.6,1
977437,0.6,1
977443,0.6,1
977444,0.6,1
977445,0.6,1
977446,0.6,1
977447,0.6,1
977448,0.6,1
977449,0.6,1
977450,0.6,1
977451,0.6,1
977452,0.6,1
977453,0.6,1
978085,0.6,1
978086,0.6,1
978087,0.6,1
978088,0.6,1
978091,0.6,1
978092,0.6,1
978093,0.6,1
978094,0.6,1
978095,0.6,1
978097,0.6,1
978098,0.6,1
978099,0.6,1
978100,0.6,1
978101,0.6,1
978102,0.6,1
978103,0.6,1
978104,0.6,1
978105,0.6,1
978106,0.6,1
978107,0.6,1
978108,0.6,1
978109,0.6,1
978110,0.6,1
978111,0.6,1
978112,0.6,1
978113,0.6,1
978114,0.6,1
978115,0.6,1
978116,0.6,1
978117,0.6,1
978118,0.6,1
978119,0.6,1
978120,0.6,1
978121,0.6,1
980271,0.6,1
980272,0.6,1
980273,0.6,1
980274,0.6,1
980275,0.6,1
980276,0.6,1
980282,0.6,1
980283,0.6,1
980284,0.6,1
980285,0.6,1
980286,0.6,1
980287,0.6,1
980288,0.6,1
980289,0.6,1
980290,0.6,1
980291,0.6,1
980292,0.6,1
980922,0.6,1
980923,0.6,1
980924,0.6,1
980925,0.6,1
980926,0.6,1
980927,0.6,1
980928,0.6,1
980929,0.6,1
980930,0.6,1
980931,0.6,1
980932,0.6,1
980933,0.6,1
980934,0.6,1
980935,0.6,1
980936,0.6,1
980937,0.6,1
980938,0.6,1
980939,0.6,1
980940,0.6,1
980941,0.6,1
980942,0.6,1
980943,0.6,1
980944,0.6,1
980945,0.6,1
980946,0.6,1
980947,0.6,1
980948,0.6,1
980949,0.6,1
980950,0.6,1
980951,0.6,1
980952,0.6,1
980953,0.6,1
980954,0.6,1
980955,0.6,1
980956,0.6,1
980957,0.6,1
980958,0.6,1
980959,0.6,1
980960,0.6,1
980961,0.6,1
980967,0.6,1
983111,0.6,1
983112,0.6,1
983113,0.6,1
983114,0.6,1
983115,0.6,1
983120,0.6,1
983121,0.6,1
983122,0.6,1
983123,0.6,1
983124,0.6,1
983125,0.6,1
983126,0.6,1
983127,0.6,1
983128,0.6,1
983129,0.6,1
983130,0.6,1
983746,0.6,1
983747,0.6,1
983748,0.6,1
983749,0.6,1
983750,0.6,1
983751,0.6,1
983760,0.6,1
983761,0.6,1
983762,0.6,1
983763,0.6,1
983764,0.6,1
983765,0.6,1
983766,0.6,1
983767,0.6,1
983768,0.6,1
983769,0.6,1
983770,0.6,1
983771,0.6,1
983772,0.6,1
983773,0.6,1
983774,0.6,1
983775,0.6,1
983776,0.6,1
983777,0.6,1
983778,0.6,1
983779,0.6,1
983780,0.6,1
983781,0.6,1
983782,0.6,1
983783,0.6,1
983784,0.6,1
983785,0.6,1
983786,0.6,1
983787,0.6,1
983788,0.6,1
983789,0.6,1
983790,0.6,1
983791,0.6,1
983792,0.6,1
983793,0.6,1
983794,0.6,1
983795,0.6,1
983796,0.6,1
983797,0.6,1
983798,0.6,1
983799,0.6,1
983800,0.6,1
983801,0.6,1
983802,0.6,1
983803,0.6,1
983804,0.6,1
983805,0.6,1
983806,0.6,1
983807,0.6,1
983808,0.6,1
983809,0.6,1
983810,0.6,1
985951,0.6,1
985952,0.6,1
985953,0.6,1
985954,0.6,1
985955,0.6,1
985956,0.6,1
985958,0.6,1
985959,0.6,1
985960,0.6,1
985961,0.6,1
985962,0.6,1
985963,0.6,1
985964,0.6,1
985965,0.6,1
985966,0.6,1
985967,0.6,1
985968,0.6,1
985969,0.6,1
986582,0.6,1
986583,0.6,1
986584,0.6,1
986585,0.6,1
986586,0.6,1
986587,0.6,1
986588,0.6,1
986589,0.6,1
986590,0.6,1
986591,0.6,1
986592,0.6,1
986593,0.6,1
986597,0.6,1
986598,0.6,1
986599,0.6,1
986600,0.6,1
986601,0.6,1
986602,0.6,1
986603,0.6,1
986604,0.6,1
986605,0.6,1
986606,0.6,1
986607,0.6,1
986608,0.6,1
986609,0.6,1
986610,0.6,1
986611,0.6,1
986612,0.6,1
986613,0.6,1
986614,0.6,1
986615,0.6,1
986616,0.6,1
986617,0.6,1
986618,0.6,1
986619,0.6,1
986620,0.6,1
986621,0.6,1
986622,0.6,1
986623,0.6,1
986624,0.6,1
986625,0.6,1
986626,0.6,1
986627,0.6,1
986628,0.6,1
986629,0.6,1
986630,0.6,1
986631,0.6,1
986632,0.6,1
986633,0.6,1
986634,0.6,1
986635,0.6,1
986636,0.6,1
986637,0.6,1
986638,0.6,1
986639,0.6,1
986640,0.6,1
986641,0.6,1
986642,0.6,1
986643,0.6,1
986644,0.6,1
986645,0.6,1
986646,0.6,1
986647,0.6,1
986648,0.6,1
986649,0.6,1
986650,0.6,1
988791,0.6,1
988792,0.6,1
988793,0.6,1
988794,0.6,1
988797,0.6,1
988798,0.6,1
988799,0.6,1
988800,0.6,1
988801,0.6,1
988802,0.6,1
988803,0.6,1
988804,0.6,1
988805,0.6,1
988806,0.6,1
988807,0.6,1
989417,0.6,1
989418,0.6,1
989419,0.6,1
989420,0.6,1
989421,0.6,1
989422,0.6,1
989423,0.6,1
989424,0.6,1
989425,0.6,1
989426,0.6,1
989427,0.6,1
989428,0.6,1
989429,0.6,1
989430,0.6,1
989431,0.6,1
989432,0.6,1
989433,0.6,1
989434,0.6,1
989435,0.6,1
989436,0.6,1
989437,0.6,1
989438,0.6,1
989439,0.6,1
989440,0.6,1
989441,0.6,1
989442,0.6,1
989443,0.6,1
989444,0.6,1
989445,0.6,1
989446,0.6,1
989447,0.6,1
989448,0.6,1
989449,0.6,1
989450,0.6,1
989451,0.6,1
989452,0.6,1
989453,0.6,1
989454,0.6,1
989455,0.6,1
989456,0.6,1
989457,0.6,1
989458,0.6,1
989459,0.6,1
989460,0.6,1
989461,0.6,1
989462,0.6,1
989463,0.6,1
989464,0.6,1
989465,0.6,1
989466,0.6,1
989467,0.6,1
989468,0.6,1
989469,0.6,1
989470,0.6,1
989471,0.6,1
989472,0.6,1
989473,0.6,1
989474,0.6,1
989475,0.6,1
989476,0.6,1
989477,0.6,1
989478,0.6,1
989479,0.6,1
989480,0.6,1
989481,0.6,1
989482,0.6,1
989483,0.6,1
989484,0.6,1
989485,0.6,1
989486,0.6,1
989487,0.6,1
989488,0.6,1
989489,0.6,1
991626,0.6,1
991630,0.6,1
991631,0.6,1
991632,0.6,1
991636,0.6,1
991637,0.6,1
991638,0.6,1
991639,0.6,1
991640,0.6,1
991641,0.6,1
991642,0.6,1
991643,0.6,1
991644,0.6,1
991645,0.6,1
991646,0.6,1
992253,0.6,1
992254,0.6,1
992255,0.6,1
992256,0.6,1
992257,0.6,1
992258,0.6,1
992259,0.6,1
992260,0.6,1
992261,0.6,1
992262,0.6,1
992263,0.6,1
992264,0.6,1
992265,0.6,1
992266,0.6,1
992267,0.6,1
992268,0.6,1
992269,0.6,1
992270,0.6,1
992271,0.6,1
992272,0.6,1
992273,0.6,1
992274,0.6,1
992275,0.6,1
992276,0.6,1
992277,0.6,1
992278,0.6,1
992279,0.6,1
992280,0.6,1
992281,0.6,1
992282,0.6,1
992283,0.6,1
992284,0.6,1
992285,0.6,1
992286,0.6,1
992287,0.6,1
992288,0.6,1
992289,0.6,1
992290,0.6,1
992291,0.6,1
992292,0.6,1
992293,0.6,1
992294,0.6,1
992295,0.6,1
992296,0.6,1
992297,0.6,1
992298,0.6,1
992299,0.6,1
992300,0.6,1
992301,0.6,1
992302,0.6,1
992303,0.6,1
992304,0.6,1
992305,0.6,1
992306,0.6,1
992307,0.6,1
992308,0.6,1
992309,0.6,1
992310,0.6,1
992311,0.6,1
992312,0.6,1
992313,0.6,1
992314,0.6,1
992315,0.6,1
992316,0.6,1
992317,0.6,1
992318,0.6,1
992319,0.6,1
992320,0.6,1
992321,0.6,1
992322,0.6,1
992323,0.6,1
992324,0.6,1
992325,0.6,1
992326,0.6,1
992327,0.6,1
992328,0.6,1
994466,0.6,1
994469,0.6,1
994470,0.6,1
994471,0.6,1
994474,0.6,1
994475,0.6,1
994476,0.6,1
994477,0.6,1
994478,0.6,1
994479,0.6,1
994480,0.6,1
994481,0.6,1
994482,0.6,1
994483,0.6,1
994484,0.6,1
995089,0.6,1
995090,0.6,1
995091,0.6,1
995092,0.6,1
995093,0.6,1
995094,0.6,1
995095,0.6,1
995096,0.6,1
995097,0.6,1
995098,0.6,1
995099,0.6,1
995100,0.6,1
995101,0.6,1
995102,0.6,1
995103,0.6,1
995104,0.6,1
995105,0.6,1
995106,0.6,1
995107,0.6,1
995108,0.6,1
995109,0.6,1
995110,0.6,1
995111,0.6,1
995112,0.6,1
995113,0.6,1
995114,0.6,1
995115,0.6,1
995116,0.6,1
995117,0.6,1
995118,0.6,1
995119,0.6,1
995120,0.6,1
995121,0.6,1
995122,0.6,1
995123,0.6,1
995124,0.6,1
995125,0.6,1
995126,0.6,1
995127,0.6,1
995128,0.6,1
995129,0.6,1
995130,0.6,1
995131,0.6,1
995132,0.6,1
995133,0.6,1
995134,0.6,1
995135,0.6,1
995136,0.6,1
995137,0.6,1
995138,0.6,1
995139,0.6,1
995140,0.6,1
995141,0.6,1
995142,0.6,1
995143,0.6,1
995144,0.6,1
995145,0.6,1
995146,0.6,1
995147,0.6,1
995148,0.6,1
995149,0.6,1
995150,0.6,1
995151,0.6,1
995152,0.6,1
995153,0.6,1
995154,0.6,1
995155,0.6,1
995156,0.6,1
995157,0.6,1
995158,0.6,1
995159,0.6,1
995160,0.6,1
995161,0.6,1
995162,0.6,1
995163,0.6,1
995164,0.6,1
995165,0.6,1
995166,0.6,1
995167,0.6,1
995168,0.6,1
997306,0.6,1
997308,0.6,1
997309,0.6,1
997310,0.6,1
997312,0.6,1
997313,0.6,1
997314,0.6,1
997315,0.6,1
997316,0.6,1
997317,0.6,1
997318,0.6,1
997319,0.6,1
997320,0.6,1
997321,0.6,1
997322,0.6,1
997323,0.6,1
997924,0.6,1
997925,0.6,1
997926,0.6,1
997927,0.6,1
997928,0.6,1
997929,0.6,1
997930,0.6,1
997931,0.6,1
997932,0.6,1
997933,0.6,1
997934,0.6,1
997935,0.6,1
997936,0.6,1
997937,0.6,1
997938,0.6,1
997939,0.6,1
997940,0.6,1
997941,0.6,1
997942,0.6,1
997943,0.6,1
997944,0.6,1
997945,0.6,1
997946,0.6,1
997947,0.6,1
997948,0.6,1
997949,0.6,1
997950,0.6,1
997951,0.6,1
997952,0.6,1
997953,0.6,1
997954,0.6,1
997955,0.6,1
997956,0.6,1
997957,0.6,1
997958,0.6,1
997959,0.6,1
997960,0.6,1
997961,0.6,1
997962,0.6,1
997963,0.6,1
997964,0.6,1
997965,0.6,1
997966,0.6,1
997967,0.6,1
997968,0.6,1
997969,0.6,1
997970,0.6,1
997971,0.6,1
997972,0.6,1
997973,0.6,1
997974,0.6,1
997975,0.6,1
997976,0.6,1
997977,0.6,1
997978,0.6,1
997979,0.6,1
997980,0.6,1
997981,0.6,1
997982,0.6,1
997983,0.6,1
997984,0.6,1
997985,0.6,1
997986,0.6,1
997987,0.6,1
997988,0.6,1
997989,0.6,1
997990,0.6,1
997991,0.6,1
997992,0.6,1
997993,0.6,1
997994,0.6,1
997995,0.6,1
997996,0.6,1
997997,0.6,1
997998,0.6,1
997999,0.6,1
998000,0.6,1
998001,0.6,1
998002,0.6,1
998003,0.6,1
998004,0.6,1
998005,0.6,1
998006,0.6,1
998007,0.6,1
998008,0.6,1
1000147,0.6,1
1000148,0.6,1
1000149,0.6,1
1000151,0.6,1
1000152,0.6,1
1000153,0.6,1
1000154,0.6,1
1000155,0.6,1
1000156,0.6,1
1000157,0.6,1
1000158,0.6,1
1000159,0.6,1
1000160,0.6,1
1000161,0.6,1
1000760,0.6,1
1000761,0.6,1
1000762,0.6,1
1000763,0.6,1
1000764,0.6,1
1000765,0.6,1
1000766,0.6,1
1000767,0.6,1
1000768,0.6,1
1000769,0.6,1
1000770,0.6,1
1000771,0.6,1
1000772,0.6,1
1000773,0.6,1
1000774,0.6,1
1000775,0.6,1
1000776,0.6,1
1000777,0.6,1
1000778,0.6,1
1000779,0.6,1
1000780,0.6,1
1000781,0.6,1
1000782,0.6,1
1000783,0.6,1
1000784,0.6,1
1000785,0.6,1
1000786,0.6,1
1000787,0.6,1
1000788,0.6,1
1000789,0.6,1
1000790,0.6,1
1000791,0.6,1
1000792,0.6,1
1000793,0.6,1
1000794,0.6,1
1000795,0.6,1
1000796,0.6,1
1000797,0.6,1
1000798,0.6,1
1000799,0.6,1
1000800,0.6,1
1000801,0.6,1
1000802,0.6,1
1000803,0.6,1
1000804,0.6,1
1000805,0.6,1
1000806,0.6,1
1000807,0.6,1
1000808,0.6,1
1000809,0.6,1
1000810,0.6,1
1000811,0.6,1
1000812,0.6,1
1000813,0.6,1
1000814,0.6,1
1000815,0.6,1
1000816,0.6,1
1000817,0.6,1
1000818,0.6,1
1000819,0.6,1
1000820,0.6,1
1000821,0.6,1
1000822,0.6,1
1000823,0.6,1
1000824,0.6,1
1000825,0.6,1
1000826,0.6,1
1000827,0.6,1
1000828,0.6,1
1000829,0.6,1
1000830,0.6,1
1000831,0.6,1
1000832,0.6,1
1000833,0.6,1
1000834,0.6,1
1000835,0.6,1
1000836,0.6,1
1000837,0.6,1
1000838,0.6,1
1000839,0.6,1
1000840,0.6,1
1000841,0.6,1
1000842,0.6,1
1000843,0.6,1
1000844,0.6,1
1000845,0.6,1
1000846,0.6,1
1000847,0.6,1
1000848,0.6,1
1002986,0.6,1
1002987,0.6,1
1002989,0.6,1
1002990,0.6,1
1002991,0.6,1
1002992,0.6,1
1002993,0.6,1
1002994,0.6,1
1002995,0.6,1
1002996,0.6,1
1002997,0.6,1
1002998,0.6,1
1002999,0.6,1
1003000,0.6,1
1003596,0.6,1
1003597,0.6,1
1003598,0.6,1
