cell_id,mean_risk,n_spp_risk
252793,0.6,1
252794,0.6,1
252795,0.6,1
252796,0.6,1
252797,0.6,1
252798,0.6,1
252799,0.6,1
252800,0.6,1
252801,0.6,1
252802,0.6,1
252803,0.6,1
252804,0.6,1
252805,0.6,1
252806,0.6,1
252807,0.6,1
252808,0.6,1
252809,0.6,1
252810,0.6,1
252811,0.6,1
252812,0.6,1
252813,0.6,1
252814,0.6,1
252815,0.6,1
252816,0.6,1
252817,0.6,1
252818,0.6,1
252819,0.6,1
252820,0.6,1
255511,0.6,1
255512,0.6,1
255513,0.6,1
255514,0.6,1
255515,0.6,1
255516,0.6,1
255517,0.6,1
255518,0.6,1
255519,0.6,1
255520,0.6,1
255521,0.6,1
255522,0.6,1
255523,0.6,1
255524,0.6,1
255525,0.6,1
255526,0.6,1
255527,0.6,1
255528,0.6,1
255529,0.6,1
255530,0.6,1
255531,0.6,1
255532,0.6,1
255533,0.6,1
255534,0.6,1
255535,0.6,1
255536,0.6,1
255537,0.6,1
255538,0.6,1
255539,0.6,1
255540,0.6,1
255541,0.6,1
255542,0.6,1
255543,0.6,1
255544,0.6,1
255545,0.6,1
255546,0.6,1
255547,0.6,1
255548,0.6,1
255549,0.6,1
255550,0.6,1
255551,0.6,1
255552,0.6,1
255553,0.6,1
255554,0.6,1
255555,0.6,1
255556,0.6,1
255557,0.6,1
255558,0.6,1
255559,0.6,1
255560,0.6,1
255561,0.6,1
255562,0.6,1
255563,0.6,1
255564,0.6,1
255565,0.6,1
255566,0.6,1
255567,0.6,1
255568,0.6,1
255569,0.6,1
255570,0.6,1
255571,0.6,1
255572,0.6,1
255573,0.6,1
255574,0.6,1
255575,0.6,1
255576,0.6,1
255577,0.6,1
255578,0.6,1
255579,0.6,1
255580,0.6,1
255581,0.6,1
255582,0.6,1
255583,0.6,1
255584,0.6,1
255585,0.6,1
255586,0.6,1
255587,0.6,1
255588,0.6,1
255589,0.6,1
255590,0.6,1
255591,0.6,1
255592,0.6,1
255593,0.6,1
255594,0.6,1
255595,0.6,1
255596,0.6,1
255597,0.6,1
255598,0.6,1
255599,0.6,1
255600,0.6,1
255601,0.6,1
255602,0.6,1
255603,0.6,1
255604,0.6,1
255605,0.6,1
255606,0.6,1
255607,0.6,1
255608,0.6,1
255609,0.6,1
255610,0.6,1
255611,0.6,1
255612,0.6,1
255613,0.6,1
255614,0.6,1
255615,0.6,1
255616,0.6,1
255617,0.6,1
255618,0.6,1
255619,0.6,1
255620,0.6,1
255621,0.6,1
255622,0.6,1
255623,0.6,1
255624,0.6,1
255625,0.6,1
255626,0.6,1
255627,0.6,1
255628,0.6,1
255629,0.6,1
255630,0.6,1
255631,0.6,1
255632,0.6,1
255633,0.6,1
255634,0.6,1
255635,0.6,1
255636,0.6,1
255637,0.6,1
255638,0.6,1
255639,0.6,1
255640,0.6,1
255641,0.6,1
255642,0.6,1
255643,0.6,1
255644,0.6,1
255645,0.6,1
255646,0.6,1
255647,0.6,1
255648,0.6,1
255649,0.6,1
255650,0.6,1
255651,0.6,1
255652,0.6,1
255653,0.6,1
255654,0.6,1
255655,0.6,1
255656,0.6,1
255657,0.6,1
255658,0.6,1
255659,0.6,1
255660,0.6,1
258350,0.6,1
258351,0.6,1
258352,0.6,1
258353,0.6,1
258354,0.6,1
258355,0.6,1
258356,0.6,1
258357,0.6,1
258358,0.6,1
258359,0.6,1
258360,0.6,1
258361,0.6,1
258362,0.6,1
258363,0.6,1
258364,0.6,1
258365,0.6,1
258366,0.6,1
258367,0.6,1
258368,0.6,1
258369,0.6,1
258370,0.6,1
258371,0.6,1
258372,0.6,1
258373,0.6,1
258374,0.6,1
258375,0.6,1
258376,0.6,1
258377,0.6,1
258378,0.6,1
258379,0.6,1
258380,0.6,1
258381,0.6,1
258382,0.6,1
258383,0.6,1
258384,0.6,1
258385,0.6,1
258386,0.6,1
258387,0.6,1
258388,0.6,1
258389,0.6,1
258390,0.6,1
258391,0.6,1
258392,0.6,1
258393,0.6,1
258394,0.6,1
258395,0.6,1
258396,0.6,1
258397,0.6,1
258398,0.6,1
258399,0.6,1
258400,0.6,1
258401,0.6,1
258402,0.6,1
258403,0.6,1
258404,0.6,1
258405,0.6,1
258406,0.6,1
258407,0.6,1
258408,0.6,1
258409,0.6,1
258410,0.6,1
258411,0.6,1
258412,0.6,1
258413,0.6,1
258414,0.6,1
258415,0.6,1
258416,0.6,1
258417,0.6,1
258418,0.6,1
258419,0.6,1
258420,0.6,1
258421,0.6,1
258422,0.6,1
258423,0.6,1
258424,0.6,1
258425,0.6,1
258426,0.6,1
258427,0.6,1
258428,0.6,1
258429,0.6,1
258430,0.6,1
258431,0.6,1
258432,0.6,1
258433,0.6,1
258434,0.6,1
258435,0.6,1
258436,0.6,1
258437,0.6,1
258438,0.6,1
258439,0.6,1
258440,0.6,1
258441,0.6,1
258442,0.6,1
258443,0.6,1
258444,0.6,1
258445,0.6,1
258446,0.6,1
258447,0.6,1
258448,0.6,1
258449,0.6,1
258450,0.6,1
258451,0.6,1
258452,0.6,1
258453,0.6,1
258454,0.6,1
258455,0.6,1
258456,0.6,1
258457,0.6,1
258458,0.6,1
258459,0.6,1
258460,0.6,1
258461,0.6,1
258462,0.6,1
258463,0.6,1
258464,0.6,1
258465,0.6,1
258466,0.6,1
258467,0.6,1
258468,0.6,1
258469,0.6,1
258470,0.6,1
258471,0.6,1
258472,0.6,1
258473,0.6,1
258474,0.6,1
258475,0.6,1
258476,0.6,1
258477,0.6,1
258478,0.6,1
258479,0.6,1
258480,0.6,1
258481,0.6,1
258482,0.6,1
258483,0.6,1
258484,0.6,1
258485,0.6,1
258486,0.6,1
258487,0.6,1
258488,0.6,1
258489,0.6,1
258490,0.6,1
258491,0.6,1
258492,0.6,1
258493,0.6,1
258494,0.6,1
258495,0.6,1
258496,0.6,1
258497,0.6,1
258498,0.6,1
258499,0.6,1
258500,0.6,1
261189,0.6,1
261190,0.6,1
261191,0.6,1
261192,0.6,1
261193,0.6,1
261194,0.6,1
261195,0.6,1
261196,0.6,1
261197,0.6,1
261198,0.6,1
261199,0.6,1
261200,0.6,1
261201,0.6,1
261202,0.6,1
261203,0.6,1
261204,0.6,1
261205,0.6,1
261206,0.6,1
261207,0.6,1
261208,0.6,1
261209,0.6,1
261210,0.6,1
261211,0.6,1
261212,0.6,1
261213,0.6,1
261214,0.6,1
261215,0.6,1
261216,0.6,1
261217,0.6,1
261218,0.6,1
261219,0.6,1
261220,0.6,1
261221,0.6,1
261222,0.6,1
261223,0.6,1
261224,0.6,1
261225,0.6,1
261226,0.6,1
261227,0.6,1
261228,0.6,1
261229,0.6,1
261230,0.6,1
261231,0.6,1
261232,0.6,1
261233,0.6,1
261234,0.6,1
261235,0.6,1
261236,0.6,1
261237,0.6,1
261238,0.6,1
261239,0.6,1
261240,0.6,1
261241,0.6,1
261242,0.6,1
261243,0.6,1
261244,0.6,1
261245,0.6,1
261246,0.6,1
261247,0.6,1
261248,0.6,1
261249,0.6,1
261250,0.6,1
261251,0.6,1
261252,0.6,1
261253,0.6,1
261254,0.6,1
261255,0.6,1
261256,0.6,1
261257,0.6,1
261258,0.6,1
261259,0.6,1
261260,0.6,1
261261,0.6,1
261262,0.6,1
261263,0.6,1
261264,0.6,1
261265,0.6,1
261266,0.6,1
261267,0.6,1
261268,0.6,1
261269,0.6,1
261270,0.6,1
261271,0.6,1
261272,0.6,1
261273,0.6,1
261274,0.6,1
261275,0.6,1
261276,0.6,1
261277,0.6,1
261278,0.6,1
261279,0.6,1
261280,0.6,1
261281,0.6,1
261282,0.6,1
261283,0.6,1
261284,0.6,1
261285,0.6,1
261286,0.6,1
261287,0.6,1
261288,0.6,1
261289,0.6,1
261290,0.6,1
261291,0.6,1
261292,0.6,1
261293,0.6,1
261294,0.6,1
261295,0.6,1
261296,0.6,1
261297,0.6,1
261298,0.6,1
261299,0.6,1
261300,0.6,1
261301,0.6,1
261302,0.6,1
261303,0.6,1
261304,0.6,1
261305,0.6,1
261306,0.6,1
261307,0.6,1
261308,0.6,1
261309,0.6,1
261310,0.6,1
261311,0.6,1
261312,0.6,1
261313,0.6,1
261314,0.6,1
261315,0.6,1
261316,0.6,1
261317,0.6,1
261318,0.6,1
261319,0.6,1
261320,0.6,1
261321,0.6,1
261322,0.6,1
261323,0.6,1
261324,0.6,1
261325,0.6,1
261326,0.6,1
261327,0.6,1
261328,0.6,1
261329,0.6,1
261330,0.6,1
261331,0.6,1
261332,0.6,1
261333,0.6,1
261334,0.6,1
261335,0.6,1
261336,0.6,1
261337,0.6,1
261338,0.6,1
261339,0.6,1
264028,0.6,1
264029,0.6,1
264030,0.6,1
264031,0.6,1
264032,0.6,1
264033,0.6,1
264034,0.6,1
264035,0.6,1
264036,0.6,1
264037,0.6,1
264038,0.6,1
264039,0.6,1
264040,0.6,1
264041,0.6,1
264042,0.6,1
264043,0.6,1
264044,0.6,1
264045,0.6,1
264046,0.6,1
264047,0.6,1
264048,0.6,1
264049,0.6,1
264050,0.6,1
264051,0.6,1
264052,0.6,1
264053,0.6,1
264054,0.6,1
264055,0.6,1
264056,0.6,1
264057,0.6,1
264058,0.6,1
264059,0.6,1
264060,0.6,1
264061,0.6,1
264062,0.6,1
264063,0.6,1
264064,0.6,1
264065,0.6,1
264066,0.6,1
264067,0.6,1
264068,0.6,1
264069,0.6,1
264070,0.6,1
264071,0.6,1
264072,0.6,1
264073,0.6,1
264074,0.6,1
264075,0.6,1
264076,0.6,1
264077,0.6,1
264078,0.6,1
264079,0.6,1
264080,0.6,1
264081,0.6,1
264082,0.6,1
264083,0.6,1
264084,0.6,1
264085,0.6,1
264086,0.6,1
264087,0.6,1
264088,0.6,1
264089,0.6,1
264090,0.6,1
264091,0.6,1
264092,0.6,1
264094,0.6,1
264095,0.6,1
264096,0.6,1
264097,0.6,1
264098,0.6,1
264099,0.6,1
264100,0.6,1
264101,0.6,1
264102,0.6,1
264103,0.6,1
264104,0.6,1
264105,0.6,1
264106,0.6,1
264107,0.6,1
264108,0.6,1
264109,0.6,1
264110,0.6,1
264111,0.6,1
264112,0.6,1
264113,0.6,1
264114,0.6,1
264115,0.6,1
264116,0.6,1
264117,0.6,1
264118,0.6,1
264119,0.6,1
264120,0.6,1
264121,0.6,1
264122,0.6,1
264123,0.6,1
264124,0.6,1
264125,0.6,1
264126,0.6,1
264127,0.6,1
264128,0.6,1
264129,0.6,1
264130,0.6,1
264131,0.6,1
264132,0.6,1
264133,0.6,1
264134,0.6,1
264135,0.6,1
264136,0.6,1
264137,0.6,1
264138,0.6,1
264139,0.6,1
264140,0.6,1
264141,0.6,1
264142,0.6,1
264143,0.6,1
264144,0.6,1
264145,0.6,1
264146,0.6,1
264147,0.6,1
264148,0.6,1
264149,0.6,1
264150,0.6,1
264151,0.6,1
264152,0.6,1
264153,0.6,1
264154,0.6,1
264155,0.6,1
264156,0.6,1
264157,0.6,1
264158,0.6,1
264159,0.6,1
264160,0.6,1
264161,0.6,1
264162,0.6,1
264163,0.6,1
264164,0.6,1
264165,0.6,1
264166,0.6,1
264167,0.6,1
264168,0.6,1
264169,0.6,1
264170,0.6,1
264171,0.6,1
264172,0.6,1
264173,0.6,1
264174,0.6,1
264175,0.6,1
264176,0.6,1
264177,0.6,1
264178,0.6,1
266867,0.6,1
266868,0.6,1
266869,0.6,1
266870,0.6,1
266871,0.6,1
266872,0.6,1
266873,0.6,1
266874,0.6,1
266875,0.6,1
266876,0.6,1
266877,0.6,1
266878,0.6,1
266879,0.6,1
266880,0.6,1
266881,0.6,1
266882,0.6,1
266883,0.6,1
266884,0.6,1
266885,0.6,1
266886,0.6,1
266887,0.6,1
266888,0.6,1
266889,0.6,1
266890,0.6,1
266891,0.6,1
266892,0.6,1
266893,0.6,1
266894,0.6,1
266895,0.6,1
266896,0.6,1
266897,0.6,1
266898,0.6,1
266899,0.6,1
266900,0.6,1
266901,0.6,1
266902,0.6,1
266903,0.6,1
266904,0.6,1
266905,0.6,1
266906,0.6,1
266907,0.6,1
266908,0.6,1
266909,0.6,1
266910,0.6,1
266911,0.6,1
266912,0.6,1
266913,0.6,1
266914,0.6,1
266915,0.6,1
266916,0.6,1
266917,0.6,1
266918,0.6,1
