iucn_sid,pop_trend,iucn_version,iucn_rgn
3855,decreasing,2017-3,europe
3855,decreasing,2017-3,mediterranean
4292,stable,2017-3,europe
4292,decreasing,2017-3,mediterranean
4987,unknown,2017-3,europe
5360,unknown,2017-3,europe
5363,unknown,2017-3,europe
5375,unknown,2017-3,europe
5380,NA,2017-3,europe
5675,unknown,2017-3,southern_africa
5675,unknown,2017-3,pan-africa
6204,unknown,2017-3,europe
6229,decreasing,2017-3,europe
6229,decreasing,2017-3,mediterranean
6335,unknown,2017-3,europe
6336,unknown,2017-3,europe
6336,decreasing,2017-3,mediterranean
7135,unknown,2017-3,eastern_africa
7135,unknown,2017-3,southern_africa
7135,unknown,2017-3,pan-africa
7854,unknown,2017-3,gulf_of_mexico
7859,decreasing,2017-3,europe
7859,decreasing,2017-3,mediterranean
7860,decreasing,2017-3,gulf_of_mexico
7861,decreasing,2017-3,gulf_of_mexico
7862,decreasing,2017-3,gulf_of_mexico
8010,unknown,2017-3,europe
8097,NA,2017-3,europe
8951,unknown,2017-3,europe
9250,unknown,2017-3,europe
9250,unknown,2017-3,mediterranean
9266,unknown,2017-3,eastern_africa
9266,unknown,2017-3,pan-africa
9461,unknown,2017-3,europe
9461,unknown,2017-3,mediterranean
9660,increasing,2017-3,europe
10030,stable,2017-3,europe
10030,stable,2017-3,mediterranean
10066,unknown,2017-3,europe
10066,decreasing,2017-3,gulf_of_mexico
10069,unknown,2017-3,europe
10069,decreasing,2017-3,mediterranean
10075,unknown,2017-3,persian_gulf
10082,unknown,2017-3,gulf_of_mexico
10089,unknown,2017-3,gulf_of_mexico
10103,NA,2017-3,mediterranean
10269,decreasing,2017-3,europe
10707,unknown,2017-3,europe
11030,unknown,2017-3,europe
11030,unknown,2017-3,mediterranean
11047,unknown,2017-3,europe
11048,unknown,2017-3,europe
11130,decreasing,2017-3,gulf_of_mexico
11140,unknown,2017-3,europe
11141,stable,2017-3,europe
11142,stable,2017-3,europe
11200,decreasing,2017-3,europe
11200,decreasing,2017-3,mediterranean
11206,unknown,2017-3,europe
12416,decreasing,2017-3,gulf_of_mexico
12417,decreasing,2017-3,gulf_of_mexico
12419,unknown,2017-3,europe
12419,decreasing,2017-3,mediterranean
13006,increasing,2017-3,europe
13145,decreasing,2017-3,gulf_of_mexico
13232,unknown,2017-3,europe
13232,unknown,2017-3,mediterranean
13241,unknown,2017-3,europe
13244,unknown,2017-3,europe
13245,unknown,2017-3,europe
13250,unknown,2017-3,europe
13653,unknown,2017-3,europe
13653,decreasing,2017-3,mediterranean
13704,unknown,2017-3,europe
14050,decreasing,2017-3,gulf_of_mexico
14054,unknown,2017-3,europe
14054,unknown,2017-3,mediterranean
14128,increasing,2017-3,europe
14128,increasing,2017-3,mediterranean
14264,decreasing,2017-3,southern_africa
14264,decreasing,2017-3,pan-africa
14521,unknown,2017-3,europe
14524,unknown,2017-3,europe
14629,unknown,2017-3,western_africa
14629,unknown,2017-3,pan-africa
15106,unknown,2017-3,europe
15421,unknown,2017-3,europe
15631,unknown,2017-3,europe
15873,unknown,2017-3,europe
15873,stable,2017-3,mediterranean
15873,unknown,2017-3,gulf_of_mexico
16012,unknown,2017-3,eastern_africa
16476,unknown,2017-3,persian_gulf
16564,unknown,2017-3,europe
16781,unknown,2017-3,europe
17013,unknown,2017-3,europe
17027,decreasing,2017-3,europe
18175,decreasing,2017-3,europe
18175,decreasing,2017-3,mediterranean
18175,unknown,2017-3,central_africa
18376,unknown,2017-3,europe
18596,unknown,2017-3,europe
18878,unknown,2017-3,europe
19387,unknown,2017-3,pan-africa
19782,decreasing,2017-3,europe
19855,decreasing,2017-3,europe
19861,unknown,2017-3,europe
19877,unknown,2017-3,europe
19950,decreasing,2017-3,gulf_of_mexico
20731,unknown,2017-3,europe
20731,unknown,2017-3,mediterranean
20738,unknown,2017-3,europe
20745,NA,2017-3,europe
20860,unknown,2017-3,europe
20862,unknown,2017-3,europe
21257,unknown,2017-3,europe
21257,unknown,2017-3,mediterranean
21856,decreasing,2017-3,europe
21856,stable,2017-3,mediterranean
21856,decreasing,2017-3,gulf_of_mexico
21857,decreasing,2017-3,gulf_of_mexico
21859,decreasing,2017-3,gulf_of_mexico
21860,decreasing,2017-3,europe
21860,decreasing,2017-3,europe
21860,decreasing,2017-3,mediterranean
21860,decreasing,2017-3,gulf_of_mexico
22563,decreasing,2017-3,europe
22563,decreasing,2017-3,mediterranean
22823,decreasing,2017-3,europe
22979,unknown,2017-3,europe
23148,decreasing,2017-3,europe
23148,decreasing,2017-3,mediterranean
23148,decreasing,2017-3,gulf_of_mexico
23211,unknown,2017-3,europe
23211,unknown,2017-3,mediterranean
23259,stable,2017-3,europe
23259,unknown,2017-3,mediterranean
39303,decreasing,2017-3,gulf_of_mexico
39332,decreasing,2017-3,europe
39332,decreasing,2017-3,mediterranean
39336,unknown,2017-3,europe
39339,decreasing,2017-3,europe
39339,decreasing,2017-3,mediterranean
39341,unknown,2017-3,europe
39341,decreasing,2017-3,mediterranean
39352,decreasing,2017-3,europe
39352,decreasing,2017-3,mediterranean
39357,stable,2017-3,europe
39357,decreasing,2017-3,mediterranean
39358,decreasing,2017-3,europe
39358,decreasing,2017-3,mediterranean
39370,unknown,2017-3,europe
39374,decreasing,2017-3,europe
39378,unknown,2017-3,europe
39381,decreasing,2017-3,europe
39381,decreasing,2017-3,mediterranean
39385,decreasing,2017-3,europe
39386,decreasing,2017-3,europe
39388,decreasing,2017-3,europe
39388,decreasing,2017-3,mediterranean
39397,decreasing,2017-3,europe
39397,decreasing,2017-3,mediterranean
39399,stable,2017-3,europe
39399,decreasing,2017-3,mediterranean
39400,stable,2017-3,europe
39418,decreasing,2017-3,europe
39418,decreasing,2017-3,mediterranean
40708,unknown,2017-3,europe
40710,unknown,2017-3,europe
41006,unknown,2017-3,europe
41006,decreasing,2017-3,mediterranean
41366,unknown,2017-3,mediterranean
41671,unknown,2017-3,europe
41672,increasing,2017-3,europe
41712,unknown,2017-3,europe
41741,unknown,2017-3,europe
41741,unknown,2017-3,mediterranean
41745,decreasing,2017-3,europe
41747,decreasing,2017-3,europe
41747,stable,2017-3,mediterranean
41755,unknown,2017-3,europe
41755,decreasing,2017-3,mediterranean
41762,decreasing,2017-3,mediterranean
41794,unknown,2017-3,europe
41798,increasing,2017-3,europe
41801,decreasing,2017-3,europe
41801,decreasing,2017-3,mediterranean
41823,unknown,2017-3,europe
41823,unknown,2017-3,mediterranean
41830,stable,2017-3,europe
41859,unknown,2017-3,europe
41859,unknown,2017-3,mediterranean
41871,decreasing,2017-3,europe
41876,decreasing,2017-3,europe
41876,decreasing,2017-3,mediterranean
43972,decreasing,2017-3,europe
43972,unknown,2017-3,mediterranean
44207,unknown,2017-3,europe
44216,unknown,2017-3,europe
44565,stable,2017-3,europe
44566,unknown,2017-3,europe
44599,unknown,2017-3,europe
44657,unknown,2017-3,europe
44674,decreasing,2017-3,persian_gulf
44681,decreasing,2017-3,gulf_of_mexico
44682,unknown,2017-3,gulf_of_mexico
44683,decreasing,2017-3,gulf_of_mexico
46864,stable,2017-3,europe
58705,increasing,2017-3,europe
60127,decreasing,2017-3,europe
60127,decreasing,2017-3,mediterranean
60139,unknown,2017-3,europe
60140,stable,2017-3,europe
60145,unknown,2017-3,europe
60212,stable,2017-3,europe
60213,decreasing,2017-3,europe
60214,unknown,2017-3,europe
60215,unknown,2017-3,europe
60225,unknown,2017-3,europe
60225,unknown,2017-3,mediterranean
60242,stable,2017-3,europe
60324,unknown,2017-3,persian_gulf
60344,decreasing,2017-3,northern_africa
60344,decreasing,2017-3,europe
60708,unknown,2017-3,eastern_africa
60708,unknown,2017-3,pan-africa
61213,unknown,2017-3,pan-africa
61235,decreasing,2017-3,europe
61250,unknown,2017-3,persian_gulf
61395,unknown,2017-3,europe
61405,decreasing,2017-3,europe
61405,decreasing,2017-3,mediterranean
61408,decreasing,2017-3,europe
61408,decreasing,2017-3,mediterranean
61417,decreasing,2017-3,europe
61417,decreasing,2017-3,mediterranean
61418,decreasing,2017-3,europe
61418,decreasing,2017-3,mediterranean
61538,decreasing,2017-3,europe
61617,stable,2017-3,europe
61617,stable,2017-3,mediterranean
61654,unknown,2017-3,europe
61654,unknown,2017-3,mediterranean
62223,unknown,2017-3,europe
62256,unknown,2017-3,europe
63100,decreasing,2017-3,europe
63100,decreasing,2017-3,mediterranean
63103,stable,2017-3,europe
63104,stable,2017-3,europe
63114,unknown,2017-3,europe
63114,unknown,2017-3,mediterranean
63115,unknown,2017-3,europe
63119,unknown,2017-3,europe
63120,decreasing,2017-3,europe
63120,decreasing,2017-3,mediterranean
63123,unknown,2017-3,europe
63125,stable,2017-3,europe
63126,stable,2017-3,europe
63127,unknown,2017-3,europe
63131,decreasing,2017-3,europe
63131,decreasing,2017-3,mediterranean
63132,decreasing,2017-3,europe
63132,decreasing,2017-3,mediterranean
63141,decreasing,2017-3,europe
63141,decreasing,2017-3,mediterranean
63146,stable,2017-3,europe
63146,stable,2017-3,mediterranean
63149,decreasing,2017-3,europe
63149,decreasing,2017-3,mediterranean
63152,decreasing,2017-3,europe
63152,decreasing,2017-3,mediterranean
63153,decreasing,2017-3,europe
63153,decreasing,2017-3,mediterranean
63338,unknown,2017-3,eastern_africa
63338,unknown,2017-3,southern_africa
63338,unknown,2017-3,pan-africa
63353,unknown,2017-3,southern_africa
63353,unknown,2017-3,pan-africa
63356,stable,2017-3,pan-africa
63359,unknown,2017-3,southern_africa
63359,unknown,2017-3,pan-africa
63360,unknown,2017-3,southern_africa
63360,unknown,2017-3,pan-africa
63361,unknown,2017-3,pan-africa
63378,unknown,2017-3,central_africa
63378,unknown,2017-3,pan-africa
63442,unknown,2017-3,southern_africa
63442,unknown,2017-3,pan-africa
63449,unknown,2017-3,southern_africa
63449,unknown,2017-3,pan-africa
64400,decreasing,2017-3,gulf_of_mexico
64409,decreasing,2017-3,europe
64410,decreasing,2017-3,gulf_of_mexico
132722,decreasing,2017-3,europe
132722,decreasing,2017-3,mediterranean
132724,decreasing,2017-3,gulf_of_mexico
132727,unknown,2017-3,gulf_of_mexico
132729,stable,2017-3,gulf_of_mexico
132735,unknown,2017-3,persian_gulf
132740,unknown,2017-3,persian_gulf
132751,unknown,2017-3,persian_gulf
132753,unknown,2017-3,persian_gulf
132759,decreasing,2017-3,persian_gulf
132761,stable,2017-3,gulf_of_mexico
132762,unknown,2017-3,europe
132762,unknown,2017-3,mediterranean
132764,unknown,2017-3,gulf_of_mexico
132770,decreasing,2017-3,gulf_of_mexico
132771,unknown,2017-3,gulf_of_mexico
132772,unknown,2017-3,persian_gulf
132774,unknown,2017-3,persian_gulf
132787,unknown,2017-3,persian_gulf
132796,unknown,2017-3,europe
132796,unknown,2017-3,mediterranean
132806,decreasing,2017-3,gulf_of_mexico
132814,unknown,2017-3,persian_gulf
132819,decreasing,2017-3,gulf_of_mexico
132824,unknown,2017-3,persian_gulf
132826,decreasing,2017-3,persian_gulf
132827,stable,2017-3,gulf_of_mexico
132828,unknown,2017-3,europe
132828,unknown,2017-3,mediterranean
132830,stable,2017-3,gulf_of_mexico
133085,stable,2017-3,mediterranean
133135,stable,2017-3,mediterranean
133142,decreasing,2017-3,mediterranean
133511,increasing,2017-3,mediterranean
135491,unknown,2017-3,europe
135496,unknown,2017-3,europe
135499,unknown,2017-3,europe
135509,unknown,2017-3,europe
135510,unknown,2017-3,europe
135516,unknown,2017-3,europe
135525,unknown,2017-3,europe
135525,decreasing,2017-3,mediterranean
135526,unknown,2017-3,europe
135532,unknown,2017-3,europe
135537,unknown,2017-3,europe
135545,unknown,2017-3,europe
135548,unknown,2017-3,europe
135550,unknown,2017-3,europe
135559,unknown,2017-3,europe
135567,unknown,2017-3,eastern_africa
135567,unknown,2017-3,persian_gulf
135567,unknown,2017-3,europe
135567,stable,2017-3,mediterranean
135567,unknown,2017-3,western_africa
135567,stable,2017-3,gulf_of_mexico
135574,unknown,2017-3,europe
135579,unknown,2017-3,europe
135579,stable,2017-3,mediterranean
135590,unknown,2017-3,europe
135596,unknown,2017-3,europe
135601,unknown,2017-3,europe
135604,unknown,2017-3,europe
135606,decreasing,2017-3,europe
135606,decreasing,2017-3,mediterranean
135608,unknown,2017-3,europe
135612,unknown,2017-3,europe
135622,unknown,2017-3,europe
135639,unknown,2017-3,europe
135644,unknown,2017-3,europe
135645,unknown,2017-3,europe
135654,unknown,2017-3,europe
135656,unknown,2017-3,europe
135658,unknown,2017-3,europe
135660,unknown,2017-3,europe
135664,unknown,2017-3,europe
135665,unknown,2017-3,europe
135672,decreasing,2017-3,europe
135673,unknown,2017-3,europe
135680,unknown,2017-3,europe
135681,unknown,2017-3,europe
135681,stable,2017-3,mediterranean
135682,unknown,2017-3,europe
135684,decreasing,2017-3,europe
135687,decreasing,2017-3,europe
135689,unknown,2017-3,europe
135689,stable,2017-3,mediterranean
135689,unknown,2017-3,western_africa
135690,increasing,2017-3,europe
135690,decreasing,2017-3,mediterranean
135707,unknown,2017-3,europe
135714,unknown,2017-3,europe
135714,stable,2017-3,mediterranean
135717,unknown,2017-3,europe
135717,decreasing,2017-3,mediterranean
135719,unknown,2017-3,europe
153534,decreasing,2017-3,mediterranean
153534,decreasing,2017-3,mediterranean
153535,stable,2017-3,mediterranean
153538,decreasing,2017-3,mediterranean
154613,unknown,2017-3,europe
154615,unknown,2017-3,persian_gulf
154624,unknown,2017-3,gulf_of_mexico
154631,stable,2017-3,gulf_of_mexico
154644,unknown,2017-3,europe
154649,decreasing,2017-3,gulf_of_mexico
154668,unknown,2017-3,europe
154687,unknown,2017-3,europe
154687,unknown,2017-3,mediterranean
154693,unknown,2017-3,gulf_of_mexico
154697,unknown,2017-3,gulf_of_mexico
154708,decreasing,2017-3,europe
154708,unknown,2017-3,mediterranean
154712,stable,2017-3,europe
154712,unknown,2017-3,mediterranean
154712,stable,2017-3,gulf_of_mexico
154729,stable,2017-3,europe
154729,unknown,2017-3,mediterranean
154749,unknown,2017-3,gulf_of_mexico
154753,unknown,2017-3,europe
154753,unknown,2017-3,mediterranean
154764,unknown,2017-3,gulf_of_mexico
154767,unknown,2017-3,gulf_of_mexico
154774,unknown,2017-3,persian_gulf
154793,unknown,2017-3,gulf_of_mexico
154798,unknown,2017-3,europe
154799,unknown,2017-3,gulf_of_mexico
154801,unknown,2017-3,europe
154806,stable,2017-3,gulf_of_mexico
154807,increasing,2017-3,europe
154807,stable,2017-3,mediterranean
154807,unknown,2017-3,gulf_of_mexico
154816,decreasing,2017-3,europe
154820,unknown,2017-3,europe
154820,unknown,2017-3,mediterranean
154837,stable,2017-3,gulf_of_mexico
154844,unknown,2017-3,persian_gulf
154844,unknown,2017-3,europe
154844,unknown,2017-3,gulf_of_mexico
154853,decreasing,2017-3,gulf_of_mexico
154855,unknown,2017-3,eastern_africa
154855,unknown,2017-3,pan-africa
154906,unknown,2017-3,gulf_of_mexico
154916,unknown,2017-3,europe
154928,unknown,2017-3,gulf_of_mexico
154929,unknown,2017-3,europe
154929,unknown,2017-3,mediterranean
154933,unknown,2017-3,persian_gulf
154939,unknown,2017-3,gulf_of_mexico
154970,unknown,2017-3,gulf_of_mexico
154972,stable,2017-3,europe
154989,unknown,2017-3,persian_gulf
154995,stable,2017-3,europe
154995,unknown,2017-3,mediterranean
154997,unknown,2017-3,europe
154997,unknown,2017-3,gulf_of_mexico
154998,unknown,2017-3,europe
154998,unknown,2017-3,mediterranean
155000,unknown,2017-3,persian_gulf
155013,stable,2017-3,europe
155014,unknown,2017-3,persian_gulf
155014,unknown,2017-3,gulf_of_mexico
155021,unknown,2017-3,gulf_of_mexico
155023,unknown,2017-3,persian_gulf
155025,unknown,2017-3,persian_gulf
155030,decreasing,2017-3,europe
155030,unknown,2017-3,mediterranean
155030,unknown,2017-3,gulf_of_mexico
155040,unknown,2017-3,gulf_of_mexico
155043,unknown,2017-3,persian_gulf
155044,unknown,2017-3,europe
155044,unknown,2017-3,mediterranean
155052,unknown,2017-3,persian_gulf
155059,unknown,2017-3,gulf_of_mexico
155068,stable,2017-3,europe
155068,unknown,2017-3,mediterranean
155068,stable,2017-3,gulf_of_mexico
155075,unknown,2017-3,europe
155075,stable,2017-3,gulf_of_mexico
155081,unknown,2017-3,europe
155086,unknown,2017-3,persian_gulf
155093,unknown,2017-3,europe
155096,stable,2017-3,europe
155096,stable,2017-3,mediterranean
155096,stable,2017-3,gulf_of_mexico
155104,unknown,2017-3,europe
155105,unknown,2017-3,persian_gulf
155106,unknown,2017-3,europe
155107,unknown,2017-3,gulf_of_mexico
155116,unknown,2017-3,persian_gulf
155123,increasing,2017-3,europe
155124,unknown,2017-3,persian_gulf
155125,unknown,2017-3,europe
155126,unknown,2017-3,gulf_of_mexico
155128,unknown,2017-3,gulf_of_mexico
155130,unknown,2017-3,persian_gulf
155131,unknown,2017-3,gulf_of_mexico
155132,unknown,2017-3,europe
155134,unknown,2017-3,persian_gulf
155148,unknown,2017-3,gulf_of_mexico
155152,decreasing,2017-3,gulf_of_mexico
155166,unknown,2017-3,gulf_of_mexico
155167,stable,2017-3,gulf_of_mexico
155181,unknown,2017-3,gulf_of_mexico
155182,unknown,2017-3,europe
155182,unknown,2017-3,mediterranean
155186,stable,2017-3,persian_gulf
155189,unknown,2017-3,europe
155199,unknown,2017-3,gulf_of_mexico
155201,unknown,2017-3,eastern_africa
155207,unknown,2017-3,gulf_of_mexico
155212,unknown,2017-3,gulf_of_mexico
155213,unknown,2017-3,europe
155213,unknown,2017-3,mediterranean
155213,unknown,2017-3,gulf_of_mexico
155214,stable,2017-3,europe
155214,unknown,2017-3,mediterranean
155215,unknown,2017-3,europe
155215,unknown,2017-3,mediterranean
155220,stable,2017-3,gulf_of_mexico
155225,unknown,2017-3,europe
155225,unknown,2017-3,mediterranean
155226,unknown,2017-3,europe
155253,unknown,2017-3,gulf_of_mexico
155259,unknown,2017-3,gulf_of_mexico
155261,unknown,2017-3,persian_gulf
155268,stable,2017-3,persian_gulf
155276,stable,2017-3,gulf_of_mexico
155282,stable,2017-3,europe
155282,unknown,2017-3,mediterranean
155296,unknown,2017-3,gulf_of_mexico
155318,unknown,2017-3,europe
155318,unknown,2017-3,mediterranean
155330,stable,2017-3,persian_gulf
155342,unknown,2017-3,northern_africa
155342,unknown,2017-3,mediterranean
155342,unknown,2017-3,pan-africa
155474,unknown,2017-3,europe
155535,unknown,2017-3,mediterranean
155552,unknown,2017-3,europe
155552,unknown,2017-3,mediterranean
155568,unknown,2017-3,northern_africa
155568,unknown,2017-3,europe
155568,NA,2017-3,pan-africa
155597,unknown,2017-3,europe
155597,unknown,2017-3,mediterranean
155608,unknown,2017-3,europe
155610,unknown,2017-3,europe
155623,increasing,2017-3,europe
155680,unknown,2017-3,europe
155778,unknown,2017-3,europe
155784,stable,2017-3,europe
155835,stable,2017-3,europe
155843,unknown,2017-3,europe
155843,unknown,2017-3,mediterranean
155854,unknown,2017-3,europe
155854,unknown,2017-3,mediterranean
155980,increasing,2017-3,europe
155980,increasing,2017-3,mediterranean
156018,unknown,2017-3,europe
156018,unknown,2017-3,mediterranean
156116,unknown,2017-3,europe
157256,decreasing,2017-3,europe
157261,increasing,2017-3,europe
157273,unknown,2017-3,europe
161328,stable,2017-3,europe
161328,stable,2017-3,mediterranean
161339,decreasing,2017-3,europe
161339,decreasing,2017-3,mediterranean
161352,unknown,2017-3,europe
161352,unknown,2017-3,mediterranean
161366,stable,2017-3,europe
161371,unknown,2017-3,europe
161383,unknown,2017-3,europe
161397,decreasing,2017-3,europe
161397,decreasing,2017-3,mediterranean
161398,stable,2017-3,europe
161398,stable,2017-3,mediterranean
161425,unknown,2017-3,europe
161425,decreasing,2017-3,mediterranean
161443,unknown,2017-3,europe
161453,decreasing,2017-3,europe
161453,decreasing,2017-3,mediterranean
161459,decreasing,2017-3,europe
161461,decreasing,2017-3,europe
161461,decreasing,2017-3,mediterranean
161464,decreasing,2017-3,europe
161464,decreasing,2017-3,mediterranean
161475,unknown,2017-3,europe
161484,decreasing,2017-3,europe
161484,decreasing,2017-3,mediterranean
161485,decreasing,2017-3,europe
161485,decreasing,2017-3,mediterranean
161513,unknown,2017-3,europe
161513,unknown,2017-3,mediterranean
161536,unknown,2017-3,europe
161536,unknown,2017-3,mediterranean
161542,stable,2017-3,europe
161564,unknown,2017-3,europe
161564,unknown,2017-3,mediterranean
161569,decreasing,2017-3,europe
161569,decreasing,2017-3,mediterranean
161580,stable,2017-3,europe
161580,stable,2017-3,mediterranean
161583,unknown,2017-3,europe
161599,stable,2017-3,europe
161599,stable,2017-3,mediterranean
161622,stable,2017-3,europe
161626,unknown,2017-3,europe
161626,decreasing,2017-3,mediterranean
161666,stable,2017-3,europe
161673,unknown,2017-3,europe
161673,unknown,2017-3,mediterranean
161691,decreasing,2017-3,europe
161691,decreasing,2017-3,mediterranean
161696,decreasing,2017-3,europe
161696,decreasing,2017-3,mediterranean
161705,stable,2017-3,europe
161731,unknown,2017-3,europe
161731,unknown,2017-3,mediterranean
161748,unknown,2017-3,europe
161748,unknown,2017-3,mediterranean
161816,decreasing,2017-3,europe
161885,stable,2017-3,europe
161885,stable,2017-3,mediterranean
161910,unknown,2017-3,europe
161916,decreasing,2017-3,europe
161992,decreasing,2017-3,europe
162020,decreasing,2017-3,europe
162144,stable,2017-3,europe
162193,decreasing,2017-3,europe
162404,stable,2017-3,europe
164004,stable,2017-3,mediterranean
164011,decreasing,2017-3,mediterranean
164011,decreasing,2017-3,pan-africa
164037,stable,2017-3,europe
164037,stable,2017-3,mediterranean
164080,unknown,2017-3,mediterranean
164080,unknown,2017-3,pan-africa
164095,unknown,2017-3,mediterranean
164095,unknown,2017-3,pan-africa
164141,unknown,2017-3,mediterranean
164141,unknown,2017-3,pan-africa
164203,stable,2017-3,europe
164203,stable,2017-3,mediterranean
164274,unknown,2017-3,mediterranean
164280,stable,2017-3,europe
164280,unknown,2017-3,pan-africa
164320,decreasing,2017-3,europe
164320,decreasing,2017-3,mediterranean
164350,decreasing,2017-3,mediterranean
164392,decreasing,2017-3,mediterranean
164392,decreasing,2017-3,pan-africa
164409,decreasing,2017-3,mediterranean
164409,decreasing,2017-3,pan-africa
164497,stable,2017-3,mediterranean
164508,stable,2017-3,europe
164508,decreasing,2017-3,mediterranean
164508,decreasing,2017-3,pan-africa
164520,unknown,2017-3,mediterranean
164523,stable,2017-3,mediterranean
164523,stable,2017-3,pan-africa
164528,stable,2017-3,europe
164528,unknown,2017-3,mediterranean
164538,decreasing,2017-3,mediterranean
164538,decreasing,2017-3,pan-africa
164543,unknown,2017-3,mediterranean
164543,unknown,2017-3,pan-africa
165352,stable,2017-3,europe
165611,stable,2017-3,gulf_of_mexico
165621,unknown,2017-3,gulf_of_mexico
165626,stable,2017-3,persian_gulf
165627,stable,2017-3,gulf_of_mexico
165637,stable,2017-3,gulf_of_mexico
165646,unknown,2017-3,gulf_of_mexico
165695,stable,2017-3,gulf_of_mexico
165696,stable,2017-3,persian_gulf
165724,unknown,2017-3,persian_gulf
165773,unknown,2017-3,eastern_africa
165773,unknown,2017-3,southern_africa
165773,unknown,2017-3,pan-africa
165778,unknown,2017-3,southern_africa
165778,unknown,2017-3,pan-africa
165780,unknown,2017-3,southern_africa
165780,unknown,2017-3,western_africa
165780,unknown,2017-3,central_africa
165780,unknown,2017-3,pan-africa
165788,unknown,2017-3,southern_africa
165788,unknown,2017-3,western_africa
165788,unknown,2017-3,central_africa
165788,unknown,2017-3,pan-africa
165795,unknown,2017-3,eastern_africa
165795,increasing,2017-3,southern_africa
165795,unknown,2017-3,pan-africa
165795,unknown,2017-3,northeastern_africa
165800,unknown,2017-3,southern_africa
165800,unknown,2017-3,pan-africa
165803,stable,2017-3,southern_africa
165803,unknown,2017-3,western_africa
165803,unknown,2017-3,central_africa
165803,unknown,2017-3,pan-africa
165811,unknown,2017-3,southern_africa
165811,unknown,2017-3,pan-africa
165832,stable,2017-3,gulf_of_mexico
165833,stable,2017-3,persian_gulf
165837,unknown,2017-3,gulf_of_mexico
165879,stable,2017-3,gulf_of_mexico
165883,stable,2017-3,gulf_of_mexico
165887,stable,2017-3,gulf_of_mexico
165898,stable,2017-3,gulf_of_mexico
166077,unknown,2017-3,eastern_africa
166077,unknown,2017-3,southern_africa
166077,unknown,2017-3,pan-africa
166189,unknown,2017-3,southern_africa
166189,NA,2017-3,pan-africa
166442,decreasing,2017-3,persian_gulf
166533,unknown,2017-3,eastern_africa
166533,unknown,2017-3,southern_africa
166533,unknown,2017-3,pan-africa
166552,unknown,2017-3,eastern_africa
166552,unknown,2017-3,pan-africa
166856,unknown,2017-3,eastern_africa
166856,unknown,2017-3,pan-africa
166868,unknown,2017-3,eastern_africa
166868,unknown,2017-3,persian_gulf
166868,unknown,2017-3,pan-africa
166892,unknown,2017-3,eastern_africa
166892,stable,2017-3,persian_gulf
166897,unknown,2017-3,persian_gulf
166900,unknown,2017-3,persian_gulf
166919,stable,2017-3,persian_gulf
166925,unknown,2017-3,northern_africa
166925,unknown,2017-3,persian_gulf
166947,unknown,2017-3,persian_gulf
166985,unknown,2017-3,gulf_of_mexico
167944,unknown,2017-3,southern_africa
167944,unknown,2017-3,western_africa
167944,unknown,2017-3,central_africa
167944,unknown,2017-3,pan-africa
167949,unknown,2017-3,eastern_africa
167949,stable,2017-3,southern_africa
167949,unknown,2017-3,central_africa
167949,unknown,2017-3,pan-africa
167997,unknown,2017-3,southern_africa
167997,unknown,2017-3,western_africa
167997,unknown,2017-3,central_africa
167997,unknown,2017-3,pan-africa
168000,unknown,2017-3,western_africa
168000,unknown,2017-3,central_africa
168000,decreasing,2017-3,pan-africa
169361,unknown,2017-3,eastern_africa
169361,unknown,2017-3,southern_africa
169374,decreasing,2017-3,gulf_of_mexico
169632,stable,2017-3,persian_gulf
170110,decreasing,2017-3,europe
170155,unknown,2017-3,persian_gulf
170155,stable,2017-3,europe
170156,unknown,2017-3,gulf_of_mexico
170159,unknown,2017-3,europe
170159,unknown,2017-3,mediterranean
170160,stable,2017-3,europe
170160,stable,2017-3,mediterranean
170162,unknown,2017-3,europe
170165,unknown,2017-3,persian_gulf
170166,unknown,2017-3,europe
170166,unknown,2017-3,mediterranean
170169,stable,2017-3,europe
170169,stable,2017-3,mediterranean
170174,unknown,2017-3,persian_gulf
170178,unknown,2017-3,gulf_of_mexico
170180,unknown,2017-3,gulf_of_mexico
170182,unknown,2017-3,gulf_of_mexico
170186,unknown,2017-3,europe
170186,unknown,2017-3,mediterranean
170187,unknown,2017-3,gulf_of_mexico
170188,unknown,2017-3,persian_gulf
170190,unknown,2017-3,gulf_of_mexico
170197,unknown,2017-3,europe
170197,decreasing,2017-3,mediterranean
170198,unknown,2017-3,persian_gulf
170205,unknown,2017-3,gulf_of_mexico
170207,unknown,2017-3,gulf_of_mexico
170220,unknown,2017-3,europe
170220,unknown,2017-3,mediterranean
170221,unknown,2017-3,persian_gulf
170222,unknown,2017-3,europe
170223,stable,2017-3,gulf_of_mexico
170224,unknown,2017-3,europe
170224,stable,2017-3,mediterranean
170229,unknown,2017-3,europe
170229,stable,2017-3,mediterranean
170232,unknown,2017-3,europe
170232,unknown,2017-3,mediterranean
170233,unknown,2017-3,gulf_of_mexico
170234,unknown,2017-3,persian_gulf
170238,unknown,2017-3,persian_gulf
170239,unknown,2017-3,persian_gulf
170243,stable,2017-3,gulf_of_mexico
170244,decreasing,2017-3,europe
170244,stable,2017-3,mediterranean
170245,decreasing,2017-3,europe
170245,decreasing,2017-3,mediterranean
170249,unknown,2017-3,gulf_of_mexico
170250,stable,2017-3,gulf_of_mexico
170251,stable,2017-3,europe
170251,stable,2017-3,mediterranean
170253,stable,2017-3,europe
170253,stable,2017-3,mediterranean
170258,unknown,2017-3,europe
