shp_iucn_sid,iucn_sid,sciname,presence,subpop,dbf_file,max_depth,comp_assessed
18252702,18252702,Diplophos taenia,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf,200 m +,FALSE
18256560,18256560,Echiostoma barbatum,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf,200 m +,FALSE
190075,190075,Eustomias acinosus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf,200 m +,FALSE
60470379,60470379,Eustomias aequatorialis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf,200 m +,FALSE
47165099,47165099,Eustomias arborifer,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf,200 m +,FALSE
47165104,47165104,Eustomias bibulbosus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf,200 m +,FALSE
47165158,47165158,Eustomias bigelowi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf,200 m +,FALSE
18256726,18256726,Eustomias braueri,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf,200 m +,FALSE
60470382,60470382,Eustomias contiguus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf,200 m +,FALSE
21132986,21132986,Eustomias enbarbatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf,200 m +,FALSE
21132989,21132989,Eustomias fissibarbis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf,200 m +,FALSE
190416,190416,Eustomias furcifer,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf,200 m +,FALSE
60470388,60470388,Eustomias insularum,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf,200 m +,FALSE
60470392,60470392,Eustomias intermedius,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf,200 m +,FALSE
60470395,60470395,Eustomias kreffti,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf,200 m +,FALSE
60470399,60470399,Eustomias lanceolatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf,200 m +,FALSE
47165317,47165317,Eustomias longibarba,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf,200 m +,FALSE
47165363,47165363,Eustomias macrurus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf,200 m +,FALSE
21133003,21133003,Eustomias melanonema,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf,200 m +,FALSE
190434,190434,Eustomias melanostigma,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf,200 m +,FALSE
60470414,60470414,Eustomias monoclonoides,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf,200 m +,FALSE
18256943,18256943,Eustomias obscurus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf,200 m +,FALSE
21133006,21133006,Eustomias patulus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf,200 m +,FALSE
190465,190465,Eustomias polyaster,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf,200 m +,FALSE
60470418,60470418,Eustomias satterleei,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf,200 m +,FALSE
60470422,60470422,Eustomias simplex,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf,200 m +,FALSE
60470425,60470425,Eustomias spherulifer,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf,200 m +,FALSE
60470440,60470440,Eustomias tenisoni,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf,200 m +,FALSE
190256,190256,Eustomias tetranema,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf,200 m +,FALSE
21133013,21133013,Eustomias triramis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf,200 m +,FALSE
18256992,18256992,Flagellostomias boureei,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stomiiformes.dbf,200 m +,FALSE
16759571,16759571,Peprilus burti,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stromateidae.dbf,< 200 m,FALSE
183339,183339,Peprilus medius,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stromateidae.dbf,< 200 m,FALSE
154624,154624,Peprilus paru,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stromateidae.dbf,< 200 m,FALSE
183337,183337,Peprilus simillimus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stromateidae.dbf,< 200 m,FALSE
183549,183549,Peprilus snyderi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stromateidae.dbf,< 200 m,FALSE
198715,198715,Stromateus fiatola,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stromateidae.dbf,200 m +,FALSE
183520,183520,Stromateus stellatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/stromateidae.dbf,< 200 m,FALSE
154818,154818,Acanthurus gahhm,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
155120,155120,Naso vlamingii,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
178020,178020,Naso maculatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
178021,178021,Prionurus biafraensis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
178025,178025,Prionurus maculatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177969,177969,Acanthurus nigricans,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177959,177959,Acanthurus fowleri,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
178014,178014,Ctenochaetus hawaiiensis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
178015,178015,Zebrasoma flavescens,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177970,177970,Naso unicornis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177971,177971,Acanthurus blochii,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177972,177972,Paracanthurus hepatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177961,177961,Acanthurus nubilus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177975,177975,Naso minor,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177976,177976,Acanthurus reversus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177981,177981,Acanthurus dussumieri,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177982,177982,Acanthurus chirurgus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
178019,178019,Acanthurus nigrofuscus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177962,177962,Naso fageni,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177973,177973,Zebrasoma gemmatum,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177960,177960,Acanthurus achilles,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177963,177963,Naso mcdadei,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177964,177964,Ctenochaetus marginatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177965,177965,Acanthurus triostegus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177974,177974,Acanthurus auranticavus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177977,177977,Acanthurus japonicus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177978,177978,Acanthurus bariene,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177979,177979,Naso lopezi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177980,177980,Naso thynnoides,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177983,177983,Naso brachycentron,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177984,177984,Acanthurus polyzona,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177985,177985,Acanthurus bahianus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177986,177986,Ctenochaetus tominiensis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177987,177987,Acanthurus sohal,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177988,177988,Naso annulatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177989,177989,Acanthurus xanthopterus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
178016,178016,Prionurus microlepidotus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
178017,178017,Acanthurus nigricauda,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
178018,178018,Ctenochaetus flavicauda,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
178022,178022,Acanthurus pyroferus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
178023,178023,Acanthurus monroviae,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
178024,178024,Zebrasoma desjardinii,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177966,177966,Acanthurus chronixis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177967,177967,Acanthurus mata,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177968,177968,Naso caeruleacauda,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177949,177949,Ctenochaetus strigosus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177950,177950,Naso lituratus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177951,177951,Naso tonganus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177952,177952,Prionurus scalprum,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177953,177953,Acanthurus coeruleus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177954,177954,Naso reticulatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177955,177955,Ctenochaetus binotatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177956,177956,Prionurus chrysurus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177957,177957,Acanthurus maculiceps,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177958,177958,Ctenochaetus cyanocheilus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177990,177990,Naso brevirostris,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177991,177991,Acanthurus olivaceus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177992,177992,Ctenochaetus truncatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177993,177993,Acanthurus lineatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177994,177994,Acanthurus leucocheilus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177995,177995,Acanthurus guttatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177997,177997,Acanthurus tennentii,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177998,177998,Acanthurus tristis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
177999,177999,Acanthurus nigroris,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
178e3,178e3,Acanthurus leucosternon,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
178001,178001,Zebrasoma rostratum,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
178002,178002,Naso hexacanthus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
178003,178003,Naso tuberosus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
178004,178004,Naso elegans,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
178005,178005,Zebrasoma scopas,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
178006,178006,Acanthurus grammoptilus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
178007,178007,Acanthurus albipectoralis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
178008,178008,Acanthurus thompsoni,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
178009,178009,Zebrasoma xanthurum,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
178010,178010,Zebrasoma veliferum,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
178011,178011,Acanthurus leucopareius,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
178012,178012,Ctenochaetus striatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
178013,178013,Naso caesius,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
183310,183310,Prionurus laticlavius,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
183646,183646,Prionurus punctatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
47139706,47139706,Acanthurus tractus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf,< 200 m,TRUE
16759591,16759591,Symphysanodon berryi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/symphysanodontidae.dbf,< 200 m,FALSE
47149895,47149895,Symphysanodon octoactinus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/symphysanodontidae.dbf,< 200 m,FALSE
196447,196447,Mesopristes argenteus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/terapontidae.dbf,< 200 m,FALSE
196448,196448,Mesopristes cancellatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/terapontidae.dbf,< 200 m,FALSE
155026,155026,Pelates sexlineatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/terapontidae.dbf,< 200 m,FALSE
166892,166892,Terapon jarbua,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/terapontidae.dbf,200 m +,FALSE
187935,187935,Terapon theraps,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/terapontidae.dbf,200 m +,FALSE
1793,1793,Aonyx capensis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TERRESTRIAL_MAMMALS.dbf,< 200 m,TRUE
7750,7750,Enhydra lutris,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TERRESTRIAL_MAMMALS.dbf,200 m +,TRUE
12302,12302,Lontra canadensis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TERRESTRIAL_MAMMALS.dbf,< 200 m,TRUE
12303,12303,Lontra felina,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TERRESTRIAL_MAMMALS.dbf,200 m +,TRUE
12305,12305,Lontra provocax,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TERRESTRIAL_MAMMALS.dbf,< 200 m,TRUE
12419,12419,Lutra lutra,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TERRESTRIAL_MAMMALS.dbf,< 200 m,TRUE
12421,12421,Lutra sumatrana,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TERRESTRIAL_MAMMALS.dbf,< 200 m,TRUE
12427,12427,Lutrogale perspicillata,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TERRESTRIAL_MAMMALS.dbf,< 200 m,TRUE
22823,22823,Ursus maritimus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TERRESTRIAL_MAMMALS.dbf,200 m +,TRUE
44166,44166,Aonyx cinereus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TERRESTRIAL_MAMMALS.dbf,< 200 m,TRUE
190296,190296,Tetragonurus atlanticus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/tetragonuridae.dbf,200 m +,FALSE
198716,198716,Tetragonurus cuvieri,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/tetragonuridae.dbf,200 m +,FALSE
196451,196451,Toxotes jaculatrix,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/toxotidae.dbf,< 200 m,FALSE
198718,198718,Trachinus araneus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/trachinidae.dbf,200 m +,FALSE
21132659,21132659,Trachinus armatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/trachinidae.dbf,< 200 m,FALSE
21132662,21132662,Trachinus collignoni,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/trachinidae.dbf,< 200 m,FALSE
198719,198719,Trachinus draco,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/trachinidae.dbf,200 m +,FALSE
21132665,21132665,Trachinus lineolatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/trachinidae.dbf,< 200 m,FALSE
21132668,21132668,Trachinus pellegrini,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/trachinidae.dbf,< 200 m,FALSE
198720,198720,Trachinus radiatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/trachinidae.dbf,200 m +,FALSE
21132672,21132672,Aphanopus intermedius,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/trichiuridae.dbf,deep oceanic,FALSE
20666310,20666310,Benthodesmus tenuis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/trichiuridae.dbf,200 m +,FALSE
190095,190095,Evoxymetopon taeniatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/trichiuridae.dbf,deep oceanic,FALSE
198721,198721,Lepidopus caudatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/trichiuridae.dbf,deep oceanic,FALSE
21132679,21132679,Lepidopus dubius,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/trichiuridae.dbf,200 m +,FALSE
