loiczid,lat
198664,-47.75
197945,-47.25
197946,-47.25
198665,-47.75
198666,-47.75
197947,-47.25
197948,-47.25
198667,-47.75
198668,-47.75
197949,-47.25
197950,-47.25
198669,-47.75
198670,-47.75
199381,-48.25
199382,-48.25
200101,-48.75
200102,-48.75
199383,-48.25
199384,-48.25
200103,-48.75
200104,-48.75
199385,-48.25
199386,-48.25
200105,-48.75
200106,-48.75
199387,-48.25
199388,-48.25
200107,-48.75
200108,-48.75
199389,-48.25
199390,-48.25
200109,-48.75
200110,-48.75
200821,-49.25
200822,-49.25
201541,-49.75
201542,-49.75
200823,-49.25
200824,-49.25
201543,-49.75
201544,-49.75
200825,-49.25
200826,-49.25
201545,-49.75
201546,-49.75
200827,-49.25
200828,-49.25
201547,-49.75
201548,-49.75
200829,-49.25
200830,-49.25
201549,-49.75
201550,-49.75
195071,-45.25
195072,-45.25
195791,-45.75
195792,-45.75
195073,-45.25
195074,-45.25
195793,-45.75
195794,-45.75
195075,-45.25
195076,-45.25
195795,-45.75
195796,-45.75
195077,-45.25
195078,-45.25
195797,-45.75
195798,-45.75
195079,-45.25
195080,-45.25
195799,-45.75
195800,-45.75
196511,-46.25
196512,-46.25
197231,-46.75
197232,-46.75
196513,-46.25
196514,-46.25
197233,-46.75
197234,-46.75
196515,-46.25
196516,-46.25
197235,-46.75
197236,-46.75
196517,-46.25
196518,-46.25
197237,-46.75
197238,-46.75
196519,-46.25
196520,-46.25
197239,-46.75
197240,-46.75
197951,-47.25
197952,-47.25
198671,-47.75
198672,-47.75
197953,-47.25
197954,-47.25
198673,-47.75
198674,-47.75
197955,-47.25
197956,-47.25
198675,-47.75
198676,-47.75
197957,-47.25
197958,-47.25
198677,-47.75
198678,-47.75
197959,-47.25
197960,-47.25
198679,-47.75
198680,-47.75
199391,-48.25
199392,-48.25
200111,-48.75
200112,-48.75
199393,-48.25
199394,-48.25
200113,-48.75
200114,-48.75
199395,-48.25
199396,-48.25
200115,-48.75
200116,-48.75
199397,-48.25
199398,-48.25
200117,-48.75
200118,-48.75
199399,-48.25
199400,-48.25
200119,-48.75
200120,-48.75
200831,-49.25
200832,-49.25
201551,-49.75
201552,-49.75
200833,-49.25
200834,-49.25
201553,-49.75
201554,-49.75
200835,-49.25
200836,-49.25
201555,-49.75
201556,-49.75
200837,-49.25
200838,-49.25
201557,-49.75
201558,-49.75
200839,-49.25
200840,-49.25
201559,-49.75
201560,-49.75
187881,-40.25
187882,-40.25
188601,-40.75
188602,-40.75
187883,-40.25
187884,-40.25
188603,-40.75
188604,-40.75
187885,-40.25
187886,-40.25
188605,-40.75
188606,-40.75
187887,-40.25
187888,-40.25
188607,-40.75
188608,-40.75
187889,-40.25
187890,-40.25
188609,-40.75
188610,-40.75
189321,-41.25
189322,-41.25
190041,-41.75
190042,-41.75
189323,-41.25
189324,-41.25
190043,-41.75
190044,-41.75
189325,-41.25
189326,-41.25
190045,-41.75
190046,-41.75
189327,-41.25
189328,-41.25
190047,-41.75
190048,-41.75
189329,-41.25
189330,-41.25
190049,-41.75
190050,-41.75
190761,-42.25
190762,-42.25
191481,-42.75
191482,-42.75
190763,-42.25
190764,-42.25
191483,-42.75
191484,-42.75
190765,-42.25
190766,-42.25
191485,-42.75
191486,-42.75
190767,-42.25
190768,-42.25
191487,-42.75
191488,-42.75
190769,-42.25
190770,-42.25
191489,-42.75
191490,-42.75
192201,-43.25
192202,-43.25
192921,-43.75
192922,-43.75
192203,-43.25
192204,-43.25
192923,-43.75
192924,-43.75
192205,-43.25
192206,-43.25
192925,-43.75
192926,-43.75
192207,-43.25
192208,-43.25
192927,-43.75
192928,-43.75
192209,-43.25
192210,-43.25
192929,-43.75
192930,-43.75
193641,-44.25
193642,-44.25
194361,-44.75
194362,-44.75
193643,-44.25
193644,-44.25
194363,-44.75
194364,-44.75
193645,-44.25
193646,-44.25
194365,-44.75
194366,-44.75
193647,-44.25
193648,-44.25
194367,-44.75
194368,-44.75
193649,-44.25
193650,-44.25
194369,-44.75
194370,-44.75
187891,-40.25
187892,-40.25
188611,-40.75
188612,-40.75
187893,-40.25
187894,-40.25
188613,-40.75
188614,-40.75
187895,-40.25
187896,-40.25
188615,-40.75
188616,-40.75
187897,-40.25
187898,-40.25
188617,-40.75
188618,-40.75
187899,-40.25
187900,-40.25
188619,-40.75
188620,-40.75
189331,-41.25
189332,-41.25
190051,-41.75
190052,-41.75
189333,-41.25
189334,-41.25
190053,-41.75
190054,-41.75
189335,-41.25
189336,-41.25
190055,-41.75
190056,-41.75
189337,-41.25
189338,-41.25
190057,-41.75
190058,-41.75
189339,-41.25
189340,-41.25
190059,-41.75
190060,-41.75
190771,-42.25
190772,-42.25
191491,-42.75
191492,-42.75
190773,-42.25
190774,-42.25
191493,-42.75
191494,-42.75
190775,-42.25
190776,-42.25
191495,-42.75
191496,-42.75
190777,-42.25
190778,-42.25
191497,-42.75
191498,-42.75
190779,-42.25
190780,-42.25
191499,-42.75
191500,-42.75
192211,-43.25
192212,-43.25
192931,-43.75
192932,-43.75
192213,-43.25
192214,-43.25
192933,-43.75
192934,-43.75
192215,-43.25
192216,-43.25
192935,-43.75
192936,-43.75
192217,-43.25
192218,-43.25
192937,-43.75
192938,-43.75
192219,-43.25
192220,-43.25
192939,-43.75
192940,-43.75
193651,-44.25
193652,-44.25
194371,-44.75
194372,-44.75
193653,-44.25
193654,-44.25
194373,-44.75
194374,-44.75
193655,-44.25
193656,-44.25
194375,-44.75
194376,-44.75
193657,-44.25
193658,-44.25
194377,-44.75
194378,-44.75
193659,-44.25
193660,-44.25
194379,-44.75
194380,-44.75
195081,-45.25
195082,-45.25
195801,-45.75
195802,-45.75
195083,-45.25
195084,-45.25
195803,-45.75
195804,-45.75
195085,-45.25
195086,-45.25
195805,-45.75
195806,-45.75
195087,-45.25
195088,-45.25
195807,-45.75
195808,-45.75
195089,-45.25
195090,-45.25
195809,-45.75
195810,-45.75
196521,-46.25
196522,-46.25
197241,-46.75
197242,-46.75
196523,-46.25
196524,-46.25
197243,-46.75
197244,-46.75
196525,-46.25
196526,-46.25
197245,-46.75
197246,-46.75
196527,-46.25
196528,-46.25
197247,-46.75
197248,-46.75
196529,-46.25
196530,-46.25
197249,-46.75
197250,-46.75
197961,-47.25
197962,-47.25
198681,-47.75
198682,-47.75
197963,-47.25
197964,-47.25
198683,-47.75
198684,-47.75
197965,-47.25
197966,-47.25
198685,-47.75
198686,-47.75
197967,-47.25
197968,-47.25
198687,-47.75
198688,-47.75
197969,-47.25
197970,-47.25
198689,-47.75
198690,-47.75
199401,-48.25
199402,-48.25
200121,-48.75
200122,-48.75
199403,-48.25
199404,-48.25
200123,-48.75
200124,-48.75
199405,-48.25
199406,-48.25
200125,-48.75
200126,-48.75
199407,-48.25
199408,-48.25
200127,-48.75
200128,-48.75
199409,-48.25
199410,-48.25
200129,-48.75
200130,-48.75
200841,-49.25
200842,-49.25
201561,-49.75
201562,-49.75
200843,-49.25
200844,-49.25
201563,-49.75
201564,-49.75
200845,-49.25
200846,-49.25
201565,-49.75
201566,-49.75
200847,-49.25
200848,-49.25
201567,-49.75
201568,-49.75
200849,-49.25
200850,-49.25
201569,-49.75
201570,-49.75
195091,-45.25
195092,-45.25
195811,-45.75
195812,-45.75
195093,-45.25
195094,-45.25
195813,-45.75
195814,-45.75
195095,-45.25
195096,-45.25
195815,-45.75
195816,-45.75
195097,-45.25
195098,-45.25
195817,-45.75
195818,-45.75
195099,-45.25
195100,-45.25
195819,-45.75
195820,-45.75
196531,-46.25
196532,-46.25
197251,-46.75
197252,-46.75
196533,-46.25
196534,-46.25
197253,-46.75
197254,-46.75
196535,-46.25
196536,-46.25
197255,-46.75
197256,-46.75
196537,-46.25
196538,-46.25
197257,-46.75
197258,-46.75
196539,-46.25
196540,-46.25
197259,-46.75
197260,-46.75
197971,-47.25
197972,-47.25
198691,-47.75
198692,-47.75
197973,-47.25
197974,-47.25
198693,-47.75
198694,-47.75
197975,-47.25
197976,-47.25
198695,-47.75
198696,-47.75
197977,-47.25
197978,-47.25
198697,-47.75
198698,-47.75
197979,-47.25
197980,-47.25
198699,-47.75
198700,-47.75
199411,-48.25
199412,-48.25
200131,-48.75
200132,-48.75
199413,-48.25
199414,-48.25
200133,-48.75
200134,-48.75
199415,-48.25
199416,-48.25
200135,-48.75
200136,-48.75
199417,-48.25
199418,-48.25
200137,-48.75
200138,-48.75
199419,-48.25
199420,-48.25
200139,-48.75
200140,-48.75
200851,-49.25
200852,-49.25
201571,-49.75
201572,-49.75
200853,-49.25
200854,-49.25
201573,-49.75
201574,-49.75
200855,-49.25
200856,-49.25
201575,-49.75
201576,-49.75
200857,-49.25
200858,-49.25
201577,-49.75
201578,-49.75
200859,-49.25
200860,-49.25
201579,-49.75
201580,-49.75
187901,-40.25
187902,-40.25
188621,-40.75
188622,-40.75
187903,-40.25
187904,-40.25
188623,-40.75
188624,-40.75
187905,-40.25
187906,-40.25
188625,-40.75
188626,-40.75
187907,-40.25
187908,-40.25
188627,-40.75
188628,-40.75
187909,-40.25
187910,-40.25
188629,-40.75
188630,-40.75
189341,-41.25
189342,-41.25
190061,-41.75
190062,-41.75
189343,-41.25
189344,-41.25
190063,-41.75
190064,-41.75
189345,-41.25
189346,-41.25
190065,-41.75
190066,-41.75
189347,-41.25
189348,-41.25
190067,-41.75
190068,-41.75
189349,-41.25
189350,-41.25
190069,-41.75
190070,-41.75
190781,-42.25
190782,-42.25
191501,-42.75
191502,-42.75
190783,-42.25
190784,-42.25
191503,-42.75
191504,-42.75
190785,-42.25
190786,-42.25
191505,-42.75
191506,-42.75
190787,-42.25
190788,-42.25
191507,-42.75
191508,-42.75
190789,-42.25
190790,-42.25
191509,-42.75
191510,-42.75
192221,-43.25
192222,-43.25
192941,-43.75
192942,-43.75
192223,-43.25
192224,-43.25
192943,-43.75
192944,-43.75
192225,-43.25
192226,-43.25
192945,-43.75
192946,-43.75
192227,-43.25
192228,-43.25
192947,-43.75
192948,-43.75
192229,-43.25
192230,-43.25
192949,-43.75
192950,-43.75
193661,-44.25
193662,-44.25
194381,-44.75
194382,-44.75
193663,-44.25
193664,-44.25
194383,-44.75
194384,-44.75
193665,-44.25
193666,-44.25
194385,-44.75
194386,-44.75
193667,-44.25
193668,-44.25
194387,-44.75
194388,-44.75
193669,-44.25
193670,-44.25
194389,-44.75
194390,-44.75
187911,-40.25
187912,-40.25
188631,-40.75
188632,-40.75
187913,-40.25
187914,-40.25
188633,-40.75
188634,-40.75
187915,-40.25
187916,-40.25
188635,-40.75
188636,-40.75
187917,-40.25
187918,-40.25
188637,-40.75
188638,-40.75
187919,-40.25
187920,-40.25
188639,-40.75
188640,-40.75
189351,-41.25
189352,-41.25
190071,-41.75
190072,-41.75
189353,-41.25
189354,-41.25
190073,-41.75
190074,-41.75
189355,-41.25
189356,-41.25
190075,-41.75
190076,-41.75
189357,-41.25
189358,-41.25
190077,-41.75
190078,-41.75
189359,-41.25
189360,-41.25
190079,-41.75
190080,-41.75
190791,-42.25
190792,-42.25
191511,-42.75
191512,-42.75
190793,-42.25
190794,-42.25
191513,-42.75
191514,-42.75
190795,-42.25
190796,-42.25
191515,-42.75
191516,-42.75
190797,-42.25
190798,-42.25
191517,-42.75
191518,-42.75
190799,-42.25
190800,-42.25
191519,-42.75
191520,-42.75
192231,-43.25
192232,-43.25
192951,-43.75
192952,-43.75
192233,-43.25
192234,-43.25
192953,-43.75
192954,-43.75
192235,-43.25
192236,-43.25
192955,-43.75
192956,-43.75
192237,-43.25
192238,-43.25
192957,-43.75
192958,-43.75
192239,-43.25
192240,-43.25
192959,-43.75
192960,-43.75
193671,-44.25
193672,-44.25
194391,-44.75
194392,-44.75
193673,-44.25
193674,-44.25
194393,-44.75
194394,-44.75
193675,-44.25
193676,-44.25
194395,-44.75
194396,-44.75
193677,-44.25
193678,-44.25
194397,-44.75
194398,-44.75
193679,-44.25
193680,-44.25
194399,-44.75
194400,-44.75
195101,-45.25
195102,-45.25
195821,-45.75
195822,-45.75
195103,-45.25
195104,-45.25
195823,-45.75
195824,-45.75
195105,-45.25
195106,-45.25
195825,-45.75
195826,-45.75
195107,-45.25
195108,-45.25
195827,-45.75
195828,-45.75
195109,-45.25
195110,-45.25
195829,-45.75
195830,-45.75
196541,-46.25
196542,-46.25
197261,-46.75
197262,-46.75
196543,-46.25
196544,-46.25
197263,-46.75
197264,-46.75
196545,-46.25
196546,-46.25
197265,-46.75
197266,-46.75
196547,-46.25
196548,-46.25
197267,-46.75
197268,-46.75
196549,-46.25
196550,-46.25
197269,-46.75
197270,-46.75
197981,-47.25
197982,-47.25
198701,-47.75
198702,-47.75
197983,-47.25
197984,-47.25
198703,-47.75
198704,-47.75
197985,-47.25
197986,-47.25
198705,-47.75
198706,-47.75
197987,-47.25
197988,-47.25
198707,-47.75
198708,-47.75
197989,-47.25
197990,-47.25
198709,-47.75
198710,-47.75
199421,-48.25
199422,-48.25
200141,-48.75
200142,-48.75
199423,-48.25
199424,-48.25
200143,-48.75
200144,-48.75
199425,-48.25
199426,-48.25
200145,-48.75
200146,-48.75
199427,-48.25
199428,-48.25
200147,-48.75
200148,-48.75
199429,-48.25
199430,-48.25
200149,-48.75
200150,-48.75
200861,-49.25
200862,-49.25
201581,-49.75
201582,-49.75
200863,-49.25
200864,-49.25
201583,-49.75
201584,-49.75
200865,-49.25
200866,-49.25
201585,-49.75
201586,-49.75
200867,-49.25
200868,-49.25
201587,-49.75
201588,-49.75
200869,-49.25
200870,-49.25
201589,-49.75
201590,-49.75
195111,-45.25
195112,-45.25
195831,-45.75
195832,-45.75
195113,-45.25
195114,-45.25
195833,-45.75
195834,-45.75
195115,-45.25
195116,-45.25
195835,-45.75
195836,-45.75
195117,-45.25
195118,-45.25
195837,-45.75
195838,-45.75
195119,-45.25
195120,-45.25
195839,-45.75
195840,-45.75
196551,-46.25
196552,-46.25
197271,-46.75
197272,-46.75
196553,-46.25
196554,-46.25
197273,-46.75
197274,-46.75
196555,-46.25
196556,-46.25
197275,-46.75
197276,-46.75
196557,-46.25
196558,-46.25
197277,-46.75
197278,-46.75
196559,-46.25
196560,-46.25
197279,-46.75
197280,-46.75
197991,-47.25
197992,-47.25
198711,-47.75
198712,-47.75
197993,-47.25
197994,-47.25
198713,-47.75
198714,-47.75
197995,-47.25
197996,-47.25
198715,-47.75
198716,-47.75
197997,-47.25
197998,-47.25
198717,-47.75
198718,-47.75
197999,-47.25
198000,-47.25
198719,-47.75
198720,-47.75
199431,-48.25
199432,-48.25
200151,-48.75
200152,-48.75
199433,-48.25
199434,-48.25
200153,-48.75
200154,-48.75
199435,-48.25
199436,-48.25
200155,-48.75
200156,-48.75
199437,-48.25
199438,-48.25
200157,-48.75
200158,-48.75
199439,-48.25
199440,-48.25
200159,-48.75
200160,-48.75
200871,-49.25
200872,-49.25
201591,-49.75
201592,-49.75
200873,-49.25
200874,-49.25
201593,-49.75
201594,-49.75
200875,-49.25
200876,-49.25
201595,-49.75
201596,-49.75
200877,-49.25
200878,-49.25
201597,-49.75
201598,-49.75
200879,-49.25
200880,-49.25
201599,-49.75
201600,-49.75
201961,-50.25
201962,-50.25
202681,-50.75
202682,-50.75
201963,-50.25
201964,-50.25
202683,-50.75
202684,-50.75
201965,-50.25
201966,-50.25
202685,-50.75
202686,-50.75
201967,-50.25
201968,-50.25
202687,-50.75
202688,-50.75
201969,-50.25
201970,-50.25
202689,-50.75
202690,-50.75
203401,-51.25
203402,-51.25
204121,-51.75
204122,-51.75
203403,-51.25
203404,-51.25
204123,-51.75
204124,-51.75
203405,-51.25
203406,-51.25
204125,-51.75
204126,-51.75
203407,-51.25
203408,-51.25
204127,-51.75
204128,-51.75
203409,-51.25
203410,-51.25
204129,-51.75
204130,-51.75
204841,-52.25
204842,-52.25
205561,-52.75
205562,-52.75
204843,-52.25
204844,-52.25
205563,-52.75
205564,-52.75
204845,-52.25
204846,-52.25
205565,-52.75
205566,-52.75
204847,-52.25
204848,-52.25
205567,-52.75
205568,-52.75
204849,-52.25
204850,-52.25
205569,-52.75
205570,-52.75
206281,-53.25
206282,-53.25
207001,-53.75
207002,-53.75
206283,-53.25
206284,-53.25
207003,-53.75
207004,-53.75
206285,-53.25
206286,-53.25
207005,-53.75
207006,-53.75
206287,-53.25
206288,-53.25
207007,-53.75
207008,-53.75
206289,-53.25
206290,-53.25
207009,-53.75
207010,-53.75
207721,-54.25
207722,-54.25
208441,-54.75
208442,-54.75
207723,-54.25
207724,-54.25
208443,-54.75
208444,-54.75
207725,-54.25
207726,-54.25
208445,-54.75
208446,-54.75
207727,-54.25
207728,-54.25
208447,-54.75
208448,-54.75
207729,-54.25
207730,-54.25
208449,-54.75
208450,-54.75
201971,-50.25
201972,-50.25
202691,-50.75
202692,-50.75
201973,-50.25
201974,-50.25
202693,-50.75
202694,-50.75
201975,-50.25
201976,-50.25
202695,-50.75
202696,-50.75
201977,-50.25
201978,-50.25
202697,-50.75
202698,-50.75
201979,-50.25
201980,-50.25
202699,-50.75
202700,-50.75
203411,-51.25
203412,-51.25
204131,-51.75
204132,-51.75
203413,-51.25
203414,-51.25
204133,-51.75
204134,-51.75
203415,-51.25
203416,-51.25
204135,-51.75
204136,-51.75
203417,-51.25
203418,-51.25
204137,-51.75
204138,-51.75
203419,-51.25
203420,-51.25
204139,-51.75
204140,-51.75
204851,-52.25
204852,-52.25
205571,-52.75
205572,-52.75
204853,-52.25
204854,-52.25
205573,-52.75
205574,-52.75
204855,-52.25
204856,-52.25
205575,-52.75
205576,-52.75
204857,-52.25
204858,-52.25
205577,-52.75
205578,-52.75
204859,-52.25
204860,-52.25
205579,-52.75
205580,-52.75
206291,-53.25
206292,-53.25
207011,-53.75
207012,-53.75
206293,-53.25
206294,-53.25
207013,-53.75
207014,-53.75
206295,-53.25
206296,-53.25
207015,-53.75
207016,-53.75
206297,-53.25
206298,-53.25
207017,-53.75
207018,-53.75
206299,-53.25
206300,-53.25
207019,-53.75
207020,-53.75
207731,-54.25
207732,-54.25
208451,-54.75
208452,-54.75
207733,-54.25
207734,-54.25
208453,-54.75
208454,-54.75
207735,-54.25
207736,-54.25
208455,-54.75
208456,-54.75
207737,-54.25
207738,-54.25
208457,-54.75
208458,-54.75
207739,-54.25
207740,-54.25
208459,-54.75
208460,-54.75
209161,-55.25
209162,-55.25
209881,-55.75
209882,-55.75
209163,-55.25
209164,-55.25
209883,-55.75
209884,-55.75
209165,-55.25
209166,-55.25
209885,-55.75
209886,-55.75
209167,-55.25
209168,-55.25
209887,-55.75
209888,-55.75
209169,-55.25
209170,-55.25
209889,-55.75
209890,-55.75
210601,-56.25
210602,-56.25
211321,-56.75
211322,-56.75
210603,-56.25
210604,-56.25
211323,-56.75
211324,-56.75
210605,-56.25
210606,-56.25
211325,-56.75
211326,-56.75
210607,-56.25
210608,-56.25
211327,-56.75
211328,-56.75
210609,-56.25
210610,-56.25
211329,-56.75
211330,-56.75
212041,-57.25
212042,-57.25
212761,-57.75
212762,-57.75
212043,-57.25
212044,-57.25
212763,-57.75
212764,-57.75
212045,-57.25
212046,-57.25
212765,-57.75
212766,-57.75
212047,-57.25
212048,-57.25
212767,-57.75
212768,-57.75
212049,-57.25
212050,-57.25
212769,-57.75
212770,-57.75
213481,-58.25
213482,-58.25
214201,-58.75
214202,-58.75
213483,-58.25
213484,-58.25
214203,-58.75
214204,-58.75
213485,-58.25
213486,-58.25
214205,-58.75
214206,-58.75
213487,-58.25
213488,-58.25
214207,-58.75
214208,-58.75
213489,-58.25
213490,-58.25
214209,-58.75
214210,-58.75
214921,-59.25
214922,-59.25
215641,-59.75
215642,-59.75
214923,-59.25
214924,-59.25
215643,-59.75
215644,-59.75
214925,-59.25
214926,-59.25
215645,-59.75
215646,-59.75
214927,-59.25
214928,-59.25
215647,-59.75
215648,-59.75
214929,-59.25
214930,-59.25
215649,-59.75
215650,-59.75
209171,-55.25
209172,-55.25
209891,-55.75
209892,-55.75
209173,-55.25
209174,-55.25
209893,-55.75
209894,-55.75
209175,-55.25
209176,-55.25
209895,-55.75
209896,-55.75
209177,-55.25
209178,-55.25
209897,-55.75
209898,-55.75
209179,-55.25
209180,-55.25
209899,-55.75
209900,-55.75
210611,-56.25
210612,-56.25
211331,-56.75
211332,-56.75
210613,-56.25
210614,-56.25
211333,-56.75
211334,-56.75
210615,-56.25
210616,-56.25
211335,-56.75
211336,-56.75
210617,-56.25
210618,-56.25
211337,-56.75
211338,-56.75
210619,-56.25
210620,-56.25
211339,-56.75
211340,-56.75
212051,-57.25
212052,-57.25
212771,-57.75
212772,-57.75
212053,-57.25
212054,-57.25
212773,-57.75
212774,-57.75
212055,-57.25
212056,-57.25
212775,-57.75
212776,-57.75
212057,-57.25
212058,-57.25
212777,-57.75
212778,-57.75
212059,-57.25
212060,-57.25
212779,-57.75
212780,-57.75
213491,-58.25
213492,-58.25
214211,-58.75
214212,-58.75
213493,-58.25
213494,-58.25
214213,-58.75
214214,-58.75
213495,-58.25
213496,-58.25
214215,-58.75
214216,-58.75
213497,-58.25
213498,-58.25
214217,-58.75
214218,-58.75
213499,-58.25
213500,-58.25
214219,-58.75
214220,-58.75
214931,-59.25
214932,-59.25
215651,-59.75
215652,-59.75
214933,-59.25
214934,-59.25
215653,-59.75
215654,-59.75
214935,-59.25
214936,-59.25
215655,-59.75
215656,-59.75
214937,-59.25
214938,-59.25
215657,-59.75
215658,-59.75
214939,-59.25
214940,-59.25
215659,-59.75
215660,-59.75
201981,-50.25
201982,-50.25
202701,-50.75
202702,-50.75
201983,-50.25
201984,-50.25
202703,-50.75
202704,-50.75
201985,-50.25
201986,-50.25
202705,-50.75
202706,-50.75
201987,-50.25
201988,-50.25
202707,-50.75
202708,-50.75
201989,-50.25
201990,-50.25
202709,-50.75
202710,-50.75
203421,-51.25
203422,-51.25
204141,-51.75
204142,-51.75
203423,-51.25
203424,-51.25
204143,-51.75
204144,-51.75
203425,-51.25
203426,-51.25
204145,-51.75
204146,-51.75
203427,-51.25
203428,-51.25
204147,-51.75
204148,-51.75
203429,-51.25
203430,-51.25
204149,-51.75
204150,-51.75
204861,-52.25
204862,-52.25
205581,-52.75
205582,-52.75
204863,-52.25
204864,-52.25
205583,-52.75
205584,-52.75
204865,-52.25
204866,-52.25
205585,-52.75
205586,-52.75
204867,-52.25
204868,-52.25
205587,-52.75
205588,-52.75
204869,-52.25
204870,-52.25
205589,-52.75
205590,-52.75
206301,-53.25
206302,-53.25
207021,-53.75
207022,-53.75
206303,-53.25
206304,-53.25
207023,-53.75
207024,-53.75
206305,-53.25
206306,-53.25
207025,-53.75
207026,-53.75
206307,-53.25
206308,-53.25
207027,-53.75
207028,-53.75
206309,-53.25
206310,-53.25
207029,-53.75
207030,-53.75
207741,-54.25
207742,-54.25
208461,-54.75
208462,-54.75
207743,-54.25
207744,-54.25
208463,-54.75
208464,-54.75
207745,-54.25
207746,-54.25
208465,-54.75
208466,-54.75
207747,-54.25
207748,-54.25
208467,-54.75
208468,-54.75
207749,-54.25
207750,-54.25
208469,-54.75
208470,-54.75
201991,-50.25
201992,-50.25
202711,-50.75
202712,-50.75
201993,-50.25
201994,-50.25
202713,-50.75
202714,-50.75
201995,-50.25
201996,-50.25
202715,-50.75
202716,-50.75
201997,-50.25
201998,-50.25
202717,-50.75
202718,-50.75
201999,-50.25
202000,-50.25
202719,-50.75
202720,-50.75
203431,-51.25
203432,-51.25
204151,-51.75
204152,-51.75
203433,-51.25
203434,-51.25
204153,-51.75
204154,-51.75
203435,-51.25
203436,-51.25
204155,-51.75
204156,-51.75
203437,-51.25
203438,-51.25
204157,-51.75
204158,-51.75
203439,-51.25
203440,-51.25
204159,-51.75
204160,-51.75
204871,-52.25
204872,-52.25
205591,-52.75
205592,-52.75
204873,-52.25
204874,-52.25
205593,-52.75
205594,-52.75
204875,-52.25
204876,-52.25
205595,-52.75
205596,-52.75
204877,-52.25
204878,-52.25
205597,-52.75
205598,-52.75
204879,-52.25
204880,-52.25
205599,-52.75
205600,-52.75
206311,-53.25
206312,-53.25
207031,-53.75
207032,-53.75
206313,-53.25
206314,-53.25
207033,-53.75
207034,-53.75
206315,-53.25
206316,-53.25
207035,-53.75
207036,-53.75
206317,-53.25
206318,-53.25
207037,-53.75
207038,-53.75
206319,-53.25
206320,-53.25
207039,-53.75
207040,-53.75
207751,-54.25
207752,-54.25
208471,-54.75
208472,-54.75
207753,-54.25
207754,-54.25
208473,-54.75
208474,-54.75
207755,-54.25
207756,-54.25
208475,-54.75
208476,-54.75
207757,-54.25
207758,-54.25
208477,-54.75
208478,-54.75
207759,-54.25
207760,-54.25
208479,-54.75
208480,-54.75
209181,-55.25
209182,-55.25
209901,-55.75
209902,-55.75
209183,-55.25
209184,-55.25
209903,-55.75
209904,-55.75
209185,-55.25
209186,-55.25
209905,-55.75
209906,-55.75
209187,-55.25
209188,-55.25
209907,-55.75
209908,-55.75
209189,-55.25
209190,-55.25
209909,-55.75
209910,-55.75
210621,-56.25
210622,-56.25
211341,-56.75
211342,-56.75
210623,-56.25
210624,-56.25
211343,-56.75
211344,-56.75
210625,-56.25
210626,-56.25
211345,-56.75
211346,-56.75
210627,-56.25
210628,-56.25
211347,-56.75
211348,-56.75
210629,-56.25
210630,-56.25
211349,-56.75
211350,-56.75
212061,-57.25
212062,-57.25
212781,-57.75
212782,-57.75
212063,-57.25
212064,-57.25
212783,-57.75
212784,-57.75
212065,-57.25
212066,-57.25
212785,-57.75
212786,-57.75
212067,-57.25
212068,-57.25
212787,-57.75
212788,-57.75
212069,-57.25
212070,-57.25
212789,-57.75
212790,-57.75
213501,-58.25
213502,-58.25
214221,-58.75
214222,-58.75
213503,-58.25
213504,-58.25
214223,-58.75
214224,-58.75
213505,-58.25
213506,-58.25
214225,-58.75
214226,-58.75
213507,-58.25
213508,-58.25
214227,-58.75
214228,-58.75
213509,-58.25
213510,-58.25
214229,-58.75
214230,-58.75
214941,-59.25
214942,-59.25
215661,-59.75
215662,-59.75
214943,-59.25
214944,-59.25
215663,-59.75
215664,-59.75
214945,-59.25
214946,-59.25
215665,-59.75
215666,-59.75
214947,-59.25
214948,-59.25
215667,-59.75
215668,-59.75
214949,-59.25
214950,-59.25
215669,-59.75
215670,-59.75
209191,-55.25
209192,-55.25
209911,-55.75
209912,-55.75
209193,-55.25
209194,-55.25
209913,-55.75
209914,-55.75
209195,-55.25
209196,-55.25
209915,-55.75
209916,-55.75
209197,-55.25
209198,-55.25
209917,-55.75
209918,-55.75
209199,-55.25
209200,-55.25
209919,-55.75
209920,-55.75
210631,-56.25
210632,-56.25
211351,-56.75
211352,-56.75
210633,-56.25
210634,-56.25
211353,-56.75
211354,-56.75
210635,-56.25
210636,-56.25
211355,-56.75
211356,-56.75
210637,-56.25
210638,-56.25
211357,-56.75
211358,-56.75
210639,-56.25
210640,-56.25
211359,-56.75
211360,-56.75
212071,-57.25
212072,-57.25
212791,-57.75
212792,-57.75
212073,-57.25
212074,-57.25
212793,-57.75
212794,-57.75
212075,-57.25
212076,-57.25
212795,-57.75
212796,-57.75
212077,-57.25
212078,-57.25
212797,-57.75
212798,-57.75
212079,-57.25
212080,-57.25
212799,-57.75
212800,-57.75
213511,-58.25
213512,-58.25
214231,-58.75
214232,-58.75
213513,-58.25
213514,-58.25
214233,-58.75
214234,-58.75
213515,-58.25
213516,-58.25
214235,-58.75
214236,-58.75
213517,-58.25
213518,-58.25
214237,-58.75
214238,-58.75
213519,-58.25
213520,-58.25
214239,-58.75
214240,-58.75
214951,-59.25
214952,-59.25
215671,-59.75
215672,-59.75
214953,-59.25
214954,-59.25
215673,-59.75
215674,-59.75
214955,-59.25
214956,-59.25
215675,-59.75
215676,-59.75
214957,-59.25
214958,-59.25
215677,-59.75
215678,-59.75
