iucn_sid,sciname,lme_id,cat_score,cat_current,rgns,cat_score_global
21112836,Fowlerichthys senegalensis,22,NA,"NA",europe,0
21112836,Fowlerichthys senegalensis,23,NA,"NA",europe,0
21112836,Fowlerichthys senegalensis,24,NA,"NA",europe,0
21112836,Fowlerichthys senegalensis,25,NA,"NA",europe,0
21112836,Fowlerichthys senegalensis,26,NA,"NA",europe,0
21112836,Fowlerichthys senegalensis,59,NA,"NA",europe,0
21112867,Caulophryne polynema,20,NA,"NA",europe,0
21112867,Caulophryne polynema,21,NA,"NA",europe,0
21112867,Caulophryne polynema,22,NA,"NA",europe,0
21112867,Caulophryne polynema,23,NA,"NA",europe,0
21112867,Caulophryne polynema,24,NA,"NA",europe,0
21112867,Caulophryne polynema,25,NA,"NA",europe,0
21112867,Caulophryne polynema,26,NA,"NA",europe,0
21112867,Caulophryne polynema,59,NA,"NA",europe,0
21113904,Kali indica,20,NA,"NA",europe,0
21113904,Kali indica,21,NA,"NA",europe,0
21113904,Kali indica,22,NA,"NA",europe,0
21113904,Kali indica,23,NA,"NA",europe,0
21113904,Kali indica,24,NA,"NA",europe,0
21113904,Kali indica,25,NA,"NA",europe,0
21113904,Kali indica,26,NA,"NA",europe,0
21113904,Kali indica,59,NA,"NA",europe,0
21130109,Didogobius kochi,20,0,LC,europe,0
21130109,Didogobius kochi,21,0,LC,europe,0
21130109,Didogobius kochi,22,0,LC,europe,0
21130109,Didogobius kochi,23,0,LC,europe,0
21130109,Didogobius kochi,24,0,LC,europe,0
21130109,Didogobius kochi,25,0,LC,europe,0
21130109,Didogobius kochi,26,0,LC,europe,0
21130109,Didogobius kochi,59,0,LC,europe,0
21130979,Vanneaugobius canariensis,20,0,LC,europe,0
21130979,Vanneaugobius canariensis,21,0,LC,europe,0
21130979,Vanneaugobius canariensis,22,0,LC,europe,0
21130979,Vanneaugobius canariensis,23,0,LC,europe,0
21130979,Vanneaugobius canariensis,24,0,LC,europe,0
21130979,Vanneaugobius canariensis,25,0,LC,europe,0
21130979,Vanneaugobius canariensis,26,0,LC,europe,0
21130979,Vanneaugobius canariensis,59,0,LC,europe,0
21132053,Labrisomus nuchipinnis,5,0,LC,gulf_of_mexico,0
21132418,Scombrolabrax heterolepis,20,NA,"NA",europe,0
21132418,Scombrolabrax heterolepis,21,NA,"NA",europe,0
21132418,Scombrolabrax heterolepis,22,NA,"NA",europe,0
21132418,Scombrolabrax heterolepis,23,NA,"NA",europe,0
21132418,Scombrolabrax heterolepis,24,NA,"NA",europe,0
21132418,Scombrolabrax heterolepis,25,NA,"NA",europe,0
21132418,Scombrolabrax heterolepis,26,NA,"NA",europe,0
21132418,Scombrolabrax heterolepis,59,NA,"NA",europe,0
21132668,Trachinus pellegrini,20,NA,DD,europe,0
21132668,Trachinus pellegrini,21,NA,DD,europe,0
21132668,Trachinus pellegrini,22,NA,DD,europe,0
21132668,Trachinus pellegrini,23,NA,DD,europe,0
21132668,Trachinus pellegrini,24,NA,DD,europe,0
21132668,Trachinus pellegrini,25,NA,DD,europe,0
21132668,Trachinus pellegrini,26,NA,DD,europe,0
21132668,Trachinus pellegrini,59,NA,DD,europe,0
21132672,Aphanopus intermedius,20,0,LC,europe,0
21132672,Aphanopus intermedius,21,0,LC,europe,0
21132672,Aphanopus intermedius,22,0,LC,europe,0
21132672,Aphanopus intermedius,23,0,LC,europe,0
21132672,Aphanopus intermedius,24,0,LC,europe,0
21132672,Aphanopus intermedius,25,0,LC,europe,0
21132672,Aphanopus intermedius,26,0,LC,europe,0
21132672,Aphanopus intermedius,59,0,LC,europe,0
21132822,Melamphaes simus,20,NA,"NA",europe,0
21132822,Melamphaes simus,21,NA,"NA",europe,0
21132822,Melamphaes simus,22,NA,"NA",europe,0
21132822,Melamphaes simus,23,NA,"NA",europe,0
21132822,Melamphaes simus,24,NA,"NA",europe,0
21132822,Melamphaes simus,25,NA,"NA",europe,0
21132822,Melamphaes simus,26,NA,"NA",europe,0
21132822,Melamphaes simus,59,NA,"NA",europe,0
21132825,Cyclothone obscura,20,NA,"NA",europe,0
21132825,Cyclothone obscura,21,NA,"NA",europe,0
21132825,Cyclothone obscura,22,NA,"NA",europe,0
21132825,Cyclothone obscura,23,NA,"NA",europe,0
21132825,Cyclothone obscura,24,NA,"NA",europe,0
21132825,Cyclothone obscura,25,NA,"NA",europe,0
21132825,Cyclothone obscura,26,NA,"NA",europe,0
21132825,Cyclothone obscura,59,NA,"NA",europe,0
21132828,Gonostoma atlanticum,20,NA,"NA",europe,0
21132828,Gonostoma atlanticum,21,NA,"NA",europe,0
21132828,Gonostoma atlanticum,22,NA,"NA",europe,0
21132828,Gonostoma atlanticum,23,NA,"NA",europe,0
21132828,Gonostoma atlanticum,24,NA,"NA",europe,0
21132828,Gonostoma atlanticum,25,NA,"NA",europe,0
21132828,Gonostoma atlanticum,26,NA,"NA",europe,0
21132828,Gonostoma atlanticum,59,NA,"NA",europe,0
21132859,Argyropelecus sladeni,20,NA,"NA",europe,0
21132859,Argyropelecus sladeni,21,NA,"NA",europe,0
21132859,Argyropelecus sladeni,22,NA,"NA",europe,0
21132859,Argyropelecus sladeni,23,NA,"NA",europe,0
21132859,Argyropelecus sladeni,24,NA,"NA",europe,0
21132859,Argyropelecus sladeni,25,NA,"NA",europe,0
21132859,Argyropelecus sladeni,26,NA,"NA",europe,0
21132859,Argyropelecus sladeni,59,NA,"NA",europe,0
21132901,Aristostomias xenostoma,20,NA,"NA",europe,0
21132901,Aristostomias xenostoma,21,NA,"NA",europe,0
21132901,Aristostomias xenostoma,22,NA,"NA",europe,0
21132901,Aristostomias xenostoma,23,NA,"NA",europe,0
21132901,Aristostomias xenostoma,24,NA,"NA",europe,0
21132901,Aristostomias xenostoma,25,NA,"NA",europe,0
21132901,Aristostomias xenostoma,26,NA,"NA",europe,0
21132901,Aristostomias xenostoma,59,NA,"NA",europe,0
21132910,Astronesthes indicus,20,NA,"NA",europe,0
21132910,Astronesthes indicus,21,NA,"NA",europe,0
21132910,Astronesthes indicus,22,NA,"NA",europe,0
21132910,Astronesthes indicus,23,NA,"NA",europe,0
21132910,Astronesthes indicus,24,NA,"NA",europe,0
21132910,Astronesthes indicus,25,NA,"NA",europe,0
21132910,Astronesthes indicus,26,NA,"NA",europe,0
21132910,Astronesthes indicus,59,NA,"NA",europe,0
21132914,Astronesthes micropogon,20,NA,"NA",europe,0
21132914,Astronesthes micropogon,21,NA,"NA",europe,0
21132914,Astronesthes micropogon,22,NA,"NA",europe,0
21132914,Astronesthes micropogon,23,NA,"NA",europe,0
21132914,Astronesthes micropogon,24,NA,"NA",europe,0
21132914,Astronesthes micropogon,25,NA,"NA",europe,0
21132914,Astronesthes micropogon,26,NA,"NA",europe,0
21132914,Astronesthes micropogon,59,NA,"NA",europe,0
21132928,Bathophilus brevis,20,NA,"NA",europe,0
21132928,Bathophilus brevis,21,NA,"NA",europe,0
21132928,Bathophilus brevis,22,NA,"NA",europe,0
21132928,Bathophilus brevis,23,NA,"NA",europe,0
21132928,Bathophilus brevis,24,NA,"NA",europe,0
21132928,Bathophilus brevis,25,NA,"NA",europe,0
21132928,Bathophilus brevis,26,NA,"NA",europe,0
21132928,Bathophilus brevis,59,NA,"NA",europe,0
21132935,Bathophilus longipinnis,20,NA,"NA",europe,0
21132935,Bathophilus longipinnis,21,NA,"NA",europe,0
21132935,Bathophilus longipinnis,22,NA,"NA",europe,0
21132935,Bathophilus longipinnis,23,NA,"NA",europe,0
21132935,Bathophilus longipinnis,24,NA,"NA",europe,0
21132935,Bathophilus longipinnis,25,NA,"NA",europe,0
21132935,Bathophilus longipinnis,26,NA,"NA",europe,0
21132935,Bathophilus longipinnis,59,NA,"NA",europe,0
21132953,Bathophilus pawneei,20,NA,"NA",europe,0
21132953,Bathophilus pawneei,21,NA,"NA",europe,0
21132953,Bathophilus pawneei,22,NA,"NA",europe,0
21132953,Bathophilus pawneei,23,NA,"NA",europe,0
21132953,Bathophilus pawneei,24,NA,"NA",europe,0
21132953,Bathophilus pawneei,25,NA,"NA",europe,0
21132953,Bathophilus pawneei,26,NA,"NA",europe,0
21132953,Bathophilus pawneei,59,NA,"NA",europe,0
21132963,Borostomias elucens,20,NA,"NA",europe,0
21132963,Borostomias elucens,21,NA,"NA",europe,0
21132963,Borostomias elucens,22,NA,"NA",europe,0
21132963,Borostomias elucens,23,NA,"NA",europe,0
21132963,Borostomias elucens,24,NA,"NA",europe,0
21132963,Borostomias elucens,25,NA,"NA",europe,0
21132963,Borostomias elucens,26,NA,"NA",europe,0
21132963,Borostomias elucens,59,NA,"NA",europe,0
21132986,Eustomias enbarbatus,20,NA,"NA",europe,0
21132986,Eustomias enbarbatus,21,NA,"NA",europe,0
21132986,Eustomias enbarbatus,22,NA,"NA",europe,0
21132986,Eustomias enbarbatus,23,NA,"NA",europe,0
21132986,Eustomias enbarbatus,24,NA,"NA",europe,0
21132986,Eustomias enbarbatus,25,NA,"NA",europe,0
21132986,Eustomias enbarbatus,26,NA,"NA",europe,0
21132986,Eustomias enbarbatus,59,NA,"NA",europe,0
21132989,Eustomias fissibarbis,20,NA,"NA",europe,0
21132989,Eustomias fissibarbis,21,NA,"NA",europe,0
21132989,Eustomias fissibarbis,22,NA,"NA",europe,0
21132989,Eustomias fissibarbis,23,NA,"NA",europe,0
21132989,Eustomias fissibarbis,24,NA,"NA",europe,0
21132989,Eustomias fissibarbis,25,NA,"NA",europe,0
21132989,Eustomias fissibarbis,26,NA,"NA",europe,0
21132989,Eustomias fissibarbis,59,NA,"NA",europe,0
21133018,Grammatostomias dentatus,20,NA,"NA",europe,0
21133018,Grammatostomias dentatus,21,NA,"NA",europe,0
21133018,Grammatostomias dentatus,22,NA,"NA",europe,0
21133018,Grammatostomias dentatus,23,NA,"NA",europe,0
21133018,Grammatostomias dentatus,24,NA,"NA",europe,0
21133018,Grammatostomias dentatus,25,NA,"NA",europe,0
21133018,Grammatostomias dentatus,26,NA,"NA",europe,0
21133018,Grammatostomias dentatus,59,NA,"NA",europe,0
21133050,Melanostomias tentaculatus,20,NA,"NA",europe,0
