iucn_sid,iucn_rgn,pop_trend,trend_score,trend_source
22698320,global,decreasing,0.02985,lm
22698375,global,increasing,-0.01888,lm
22698388,global,unknown,0,lm
22698398,global,decreasing,0.01496,lm
22698425,global,decreasing,0.01173,lm
22698448,global,decreasing,0.00557,lm
22698511,global,decreasing,0.01651,lm
22698562,global,decreasing,0.02068,lm
22724836,global,decreasing,-0.06,lm
22724879,global,unknown,0,lm
22728328,global,stable,-0.00674,lm
22728372,global,decreasing,0.00587,lm
22728950,global,decreasing,0,lm
22728990,global,decreasing,0,lm
22729000,global,decreasing,0.0102,lm
22729421,global,decreasing,0,lm
22729604,global,unknown,0,lm
22733989,global,increasing,0,lm
22735929,global,increasing,0,lm
22736173,global,decreasing,0,lm
224,europe,decreasing,0.00626,regr
225,europe,decreasing,0.00626,regr
229,europe,decreasing,0.00626,regr
230,europe,decreasing,0.00626,regr
232,europe,decreasing,0.00626,regr
235,europe,decreasing,0.00626,regr
903,northern_africa,unknown,NA,NA
903,europe,unknown,NA,NA
904,northern_africa,unknown,NA,NA
904,europe,stable,0,regr
906,europe,unknown,NA,NA
907,europe,decreasing,0.00626,regr
908,gulf_of_mexico,decreasing,0.00626,regr
2352,europe,unknown,NA,NA
2352,mediterranean,stable,0,regr
2467,europe,unknown,NA,NA
2474,europe,unknown,NA,NA
2475,europe,unknown,NA,NA
2477,europe,unknown,NA,NA
2478,europe,unknown,NA,NA
2478,mediterranean,decreasing,0.00626,regr
2539,europe,unknown,NA,NA
2539,gulf_of_mexico,decreasing,0.00626,regr
2761,europe,unknown,NA,NA
3851,europe,unknown,NA,NA
3851,mediterranean,unknown,NA,NA
3852,europe,unknown,NA,NA
3852,mediterranean,unknown,NA,NA
3853,europe,decreasing,0.00626,regr
3853,mediterranean,decreasing,0.00626,regr
3854,europe,decreasing,0.00626,regr
3854,mediterranean,decreasing,0.00626,regr
3855,europe,decreasing,0.00626,regr
3855,mediterranean,decreasing,0.00626,regr
4292,europe,stable,0,regr
4292,mediterranean,decreasing,0.00626,regr
4987,europe,unknown,NA,NA
5360,europe,unknown,NA,NA
5363,europe,unknown,NA,NA
5375,europe,unknown,NA,NA
5380,europe,NA,NA,NA
5675,southern_africa,unknown,NA,NA
5675,pan-africa,unknown,NA,NA
6204,europe,unknown,NA,NA
6229,europe,decreasing,0.00626,regr
6229,mediterranean,decreasing,0.00626,regr
6335,europe,unknown,NA,NA
6336,europe,unknown,NA,NA
6336,mediterranean,decreasing,0.00626,regr
7135,eastern_africa,unknown,NA,NA
7135,southern_africa,unknown,NA,NA
7135,pan-africa,unknown,NA,NA
7854,gulf_of_mexico,unknown,NA,NA
7859,europe,decreasing,0.00626,regr
7859,mediterranean,decreasing,0.00626,regr
7860,gulf_of_mexico,decreasing,0.00626,regr
7861,gulf_of_mexico,decreasing,0.00626,regr
7862,gulf_of_mexico,decreasing,0.00626,regr
8010,europe,unknown,NA,NA
8097,europe,NA,NA,NA
8951,europe,unknown,NA,NA
9250,europe,unknown,NA,NA
9250,mediterranean,unknown,NA,NA
9266,eastern_africa,unknown,NA,NA
9266,pan-africa,unknown,NA,NA
9461,europe,unknown,NA,NA
9461,mediterranean,unknown,NA,NA
9660,europe,increasing,-0.00626,regr
10030,europe,stable,0,regr
10030,mediterranean,stable,0,regr
10066,europe,unknown,NA,NA
10066,gulf_of_mexico,decreasing,0.00626,regr
10069,europe,unknown,NA,NA
10069,mediterranean,decreasing,0.00626,regr
10075,persian_gulf,unknown,NA,NA
10082,gulf_of_mexico,unknown,NA,NA
10089,gulf_of_mexico,unknown,NA,NA
10103,mediterranean,NA,NA,NA
10269,europe,decreasing,0.00626,regr
10707,europe,unknown,NA,NA
11030,europe,unknown,NA,NA
11030,mediterranean,unknown,NA,NA
11047,europe,unknown,NA,NA
11048,europe,unknown,NA,NA
11130,gulf_of_mexico,decreasing,0.00626,regr
11140,europe,unknown,NA,NA
11141,europe,stable,0,regr
11142,europe,stable,0,regr
11200,europe,decreasing,0.00626,regr
11200,mediterranean,decreasing,0.00626,regr
11206,europe,unknown,NA,NA
12416,gulf_of_mexico,decreasing,0.00626,regr
12417,gulf_of_mexico,decreasing,0.00626,regr
12419,europe,unknown,NA,NA
12419,mediterranean,decreasing,0.00626,regr
13006,europe,increasing,-0.00626,regr
13145,gulf_of_mexico,decreasing,0.00626,regr
13232,europe,unknown,NA,NA
13232,mediterranean,unknown,0,lm
13241,europe,unknown,NA,NA
13244,europe,unknown,NA,NA
13245,europe,unknown,NA,NA
13250,europe,unknown,NA,NA
13653,europe,unknown,NA,NA
13653,mediterranean,decreasing,0.00626,regr
13704,europe,unknown,NA,NA
14050,gulf_of_mexico,decreasing,0.00626,regr
14054,europe,unknown,NA,NA
14054,mediterranean,unknown,NA,NA
14128,europe,increasing,-0.00626,regr
14128,mediterranean,increasing,-0.00626,regr
14264,southern_africa,decreasing,0.00626,regr
14264,pan-africa,decreasing,0.00626,regr
14521,europe,unknown,NA,NA
14524,europe,unknown,NA,NA
14629,western_africa,unknown,NA,NA
14629,pan-africa,unknown,NA,NA
15106,europe,unknown,NA,NA
15421,europe,unknown,NA,NA
15631,europe,unknown,NA,NA
15873,europe,unknown,NA,NA
15873,mediterranean,stable,0,regr
15873,gulf_of_mexico,unknown,NA,NA
16012,eastern_africa,unknown,NA,NA
16476,persian_gulf,unknown,NA,NA
16564,europe,unknown,NA,NA
16781,europe,unknown,NA,NA
17013,europe,unknown,NA,NA
17027,europe,decreasing,0.00626,regr
18175,europe,decreasing,0.00626,regr
18175,mediterranean,decreasing,0.00626,regr
18175,central_africa,unknown,NA,NA
18376,europe,unknown,NA,NA
18596,europe,unknown,NA,NA
18878,europe,unknown,NA,NA
19387,pan-africa,unknown,NA,NA
19782,europe,decreasing,0.00626,regr
19855,europe,decreasing,0.00626,regr
19861,europe,unknown,NA,NA
19877,europe,unknown,NA,NA
19950,gulf_of_mexico,decreasing,0.00626,regr
20731,europe,unknown,NA,NA
20731,mediterranean,unknown,NA,NA
20738,europe,unknown,NA,NA
20745,europe,NA,NA,NA
20860,europe,unknown,NA,NA
20862,europe,unknown,NA,NA
21257,europe,unknown,NA,NA
21257,mediterranean,unknown,NA,NA
21856,europe,decreasing,0.00626,regr
21856,mediterranean,stable,0,regr
21856,gulf_of_mexico,decreasing,0.00626,regr
21857,gulf_of_mexico,decreasing,0.00626,regr
21859,gulf_of_mexico,decreasing,0.00626,regr
21860,europe,decreasing,0.00626,regr
21860,mediterranean,decreasing,0.00626,regr
21860,gulf_of_mexico,decreasing,0.00626,regr
22563,europe,decreasing,0.00626,regr
22563,mediterranean,decreasing,0.00626,regr
22823,europe,decreasing,0.00626,regr
22979,europe,unknown,NA,NA
23148,europe,decreasing,0.00626,regr
23148,mediterranean,decreasing,0.00626,regr
23148,gulf_of_mexico,decreasing,0.00626,regr
23211,europe,unknown,NA,NA
23211,mediterranean,unknown,NA,NA
23259,europe,stable,0,regr
23259,mediterranean,unknown,NA,NA
39303,gulf_of_mexico,decreasing,0.00626,regr
39332,europe,decreasing,0.00626,regr
39332,mediterranean,decreasing,0.00626,regr
39336,europe,unknown,NA,NA
39339,europe,decreasing,0.00626,regr
39339,mediterranean,decreasing,0.00626,regr
39341,europe,unknown,NA,NA
39341,mediterranean,decreasing,0.00626,regr
39352,europe,decreasing,0.00626,regr
39352,mediterranean,decreasing,0.00626,regr
39357,europe,stable,0,regr
39357,mediterranean,decreasing,0.00626,regr
39358,europe,decreasing,0.00626,regr
39358,mediterranean,decreasing,0.00626,regr
39370,europe,unknown,NA,NA
39374,europe,decreasing,0.00626,regr
39378,europe,unknown,NA,NA
39381,europe,decreasing,0.00626,regr
39381,mediterranean,decreasing,0.00626,regr
39385,europe,decreasing,0.00626,regr
39386,europe,decreasing,0.00626,regr
39388,europe,decreasing,0.00626,regr
39388,mediterranean,decreasing,0.00626,regr
39397,europe,decreasing,0.00626,regr
39397,mediterranean,decreasing,0.00626,regr
39399,europe,stable,0,lm
39399,mediterranean,decreasing,0.00626,regr
39400,europe,stable,0,regr
39418,europe,decreasing,0.00626,regr
39418,mediterranean,decreasing,0.00626,regr
40708,europe,unknown,NA,NA
40710,europe,unknown,NA,NA
41006,europe,unknown,NA,NA
41006,mediterranean,decreasing,0.00626,regr
41366,mediterranean,unknown,0,lm
41671,europe,unknown,NA,NA
41672,europe,increasing,-0.00626,regr
41712,europe,unknown,NA,NA
41741,europe,unknown,NA,NA
41741,mediterranean,unknown,NA,NA
41745,europe,decreasing,0.00626,regr
41747,europe,decreasing,0.00626,regr
41747,mediterranean,stable,0,regr
41755,europe,unknown,NA,NA
41755,mediterranean,decreasing,0.00626,regr
41762,mediterranean,decreasing,0.00626,regr
41794,europe,unknown,NA,NA
41798,europe,increasing,-0.00626,regr
41801,europe,decreasing,0.00626,regr
41801,mediterranean,decreasing,0.00626,regr
41823,europe,unknown,NA,NA
41823,mediterranean,unknown,NA,NA
41830,europe,stable,0,regr
41859,europe,unknown,NA,NA
41859,mediterranean,unknown,NA,NA
41871,europe,decreasing,0.00626,regr
41876,europe,decreasing,0.00626,regr
41876,mediterranean,decreasing,0.00626,regr
43972,europe,decreasing,0.00626,regr
43972,mediterranean,unknown,NA,NA
44207,europe,unknown,NA,NA
44216,europe,unknown,NA,NA
44565,europe,stable,0,regr
44566,europe,unknown,NA,NA
44599,europe,unknown,NA,NA
44657,europe,unknown,NA,NA
44674,persian_gulf,decreasing,0.00626,regr
44681,gulf_of_mexico,decreasing,0.00626,regr
44682,gulf_of_mexico,unknown,NA,NA
44683,gulf_of_mexico,decreasing,0.00626,regr
46864,europe,stable,0,regr
58705,europe,increasing,-0.00626,regr
60127,europe,decreasing,0.00626,regr
60127,mediterranean,decreasing,0.00626,regr
60139,europe,unknown,NA,NA
60140,europe,stable,0,regr
60145,europe,unknown,NA,NA
60212,europe,stable,0,regr
60213,europe,decreasing,0.00626,regr
60214,europe,unknown,NA,NA
60215,europe,unknown,NA,NA
60225,europe,unknown,NA,NA
60225,mediterranean,unknown,NA,NA
60242,europe,stable,0,regr
60324,persian_gulf,unknown,NA,NA
60344,northern_africa,decreasing,0.00626,regr
60344,europe,decreasing,0.00626,regr
60708,eastern_africa,unknown,NA,NA
60708,pan-africa,unknown,NA,NA
61213,pan-africa,unknown,NA,NA
61235,europe,decreasing,0.00626,regr
61250,persian_gulf,unknown,NA,NA
61395,europe,unknown,NA,NA
61405,europe,decreasing,0,lm
61405,mediterranean,decreasing,0.00626,regr
61408,europe,decreasing,0.00626,regr
61408,mediterranean,decreasing,0.00626,regr
61417,europe,decreasing,0.00626,regr
61417,mediterranean,decreasing,0.00626,regr
61418,europe,decreasing,0.00626,regr
61418,mediterranean,decreasing,0.00626,regr
61538,europe,decreasing,0.00626,regr
61617,europe,stable,0,regr
61617,mediterranean,stable,0,regr
61654,europe,unknown,NA,NA
61654,mediterranean,unknown,NA,NA
62223,europe,unknown,NA,NA
62256,europe,unknown,NA,NA
63100,europe,decreasing,0.00626,regr
63100,mediterranean,decreasing,0.00626,regr
63103,europe,stable,0,regr
63104,europe,stable,0,regr
63114,europe,unknown,NA,NA
63114,mediterranean,unknown,NA,NA
63115,europe,unknown,NA,NA
63119,europe,unknown,NA,NA
63120,europe,decreasing,0.00626,regr
63120,mediterranean,decreasing,0.00626,regr
63123,europe,unknown,NA,NA
63125,europe,stable,0,regr
63126,europe,stable,0,regr
63127,europe,unknown,NA,NA
63131,europe,decreasing,0.00626,regr
63131,mediterranean,decreasing,0.00626,regr
63132,europe,decreasing,0.00626,regr
63132,mediterranean,decreasing,0.00626,regr
63141,europe,decreasing,0.00626,regr
63141,mediterranean,decreasing,0.00626,regr
63146,europe,stable,0,regr
63146,mediterranean,stable,0,regr
63149,europe,decreasing,0.00626,regr
63149,mediterranean,decreasing,0.00626,regr
63152,europe,decreasing,0.00626,regr
63152,mediterranean,decreasing,0.00626,regr
63153,europe,decreasing,0.00626,regr
63153,mediterranean,decreasing,0.00626,regr
63338,eastern_africa,unknown,NA,NA
63338,southern_africa,unknown,NA,NA
63338,pan-africa,unknown,NA,NA
63353,southern_africa,unknown,NA,NA
63353,pan-africa,unknown,NA,NA
63356,pan-africa,stable,0,regr
63359,southern_africa,unknown,NA,NA
63359,pan-africa,unknown,NA,NA
63360,southern_africa,unknown,NA,NA
63360,pan-africa,unknown,NA,NA
63361,pan-africa,unknown,NA,NA
63378,central_africa,unknown,NA,NA
63378,pan-africa,unknown,NA,NA
63442,southern_africa,unknown,NA,NA
63442,pan-africa,unknown,NA,NA
63449,southern_africa,unknown,NA,NA
63449,pan-africa,unknown,NA,NA
64400,gulf_of_mexico,decreasing,0.00626,regr
64409,europe,decreasing,0.00626,regr
64410,gulf_of_mexico,decreasing,0.00626,regr
132722,europe,decreasing,0.00626,regr
132722,mediterranean,decreasing,0.00626,regr
132724,gulf_of_mexico,decreasing,0.00626,regr
132727,gulf_of_mexico,unknown,NA,NA
132729,gulf_of_mexico,stable,0,regr
132735,persian_gulf,unknown,NA,NA
132740,persian_gulf,unknown,NA,NA
132751,persian_gulf,unknown,NA,NA
132753,persian_gulf,unknown,NA,NA
132759,persian_gulf,decreasing,0.00626,regr
132761,gulf_of_mexico,stable,0,regr
132762,europe,unknown,NA,NA
132762,mediterranean,unknown,NA,NA
132764,gulf_of_mexico,unknown,NA,NA
132770,gulf_of_mexico,decreasing,0.00626,regr
132771,gulf_of_mexico,unknown,NA,NA
132772,persian_gulf,unknown,NA,NA
132774,persian_gulf,unknown,NA,NA
132787,persian_gulf,unknown,NA,NA
132796,europe,unknown,NA,NA
132796,mediterranean,unknown,NA,NA
132806,gulf_of_mexico,decreasing,0.00626,regr
132814,persian_gulf,unknown,NA,NA
132819,gulf_of_mexico,decreasing,0.00626,regr
132824,persian_gulf,unknown,NA,NA
132826,persian_gulf,decreasing,0.00626,regr
132827,gulf_of_mexico,stable,0,regr
132828,europe,unknown,NA,NA
132828,mediterranean,unknown,NA,NA
132830,gulf_of_mexico,stable,0,regr
133085,mediterranean,stable,0,regr
133135,mediterranean,stable,0,regr
133142,mediterranean,decreasing,0.00626,regr
133511,mediterranean,increasing,-0.00626,regr
135491,europe,unknown,NA,NA
135496,europe,unknown,NA,NA
135499,europe,unknown,NA,NA
135509,europe,unknown,NA,NA
135510,europe,unknown,NA,NA
135516,europe,unknown,NA,NA
135525,europe,unknown,NA,NA
135525,mediterranean,decreasing,0.00626,regr
135526,europe,unknown,NA,NA
135532,europe,unknown,NA,NA
135537,europe,unknown,NA,NA
135545,europe,unknown,NA,NA
135548,europe,unknown,NA,NA
135550,europe,unknown,NA,NA
135559,europe,unknown,NA,NA
135567,eastern_africa,unknown,NA,NA
135567,persian_gulf,unknown,NA,NA
135567,europe,unknown,NA,NA
135567,mediterranean,stable,0,regr
135567,western_africa,unknown,NA,NA
135567,gulf_of_mexico,stable,0,regr
135574,europe,unknown,0,lm
135579,europe,unknown,NA,NA
135579,mediterranean,stable,0,regr
135590,europe,unknown,NA,NA
135596,europe,unknown,NA,NA
135601,europe,unknown,NA,NA
135604,europe,unknown,NA,NA
135606,europe,decreasing,0,lm
135606,mediterranean,decreasing,0.00626,regr
135608,europe,unknown,NA,NA
135612,europe,unknown,NA,NA
135622,europe,unknown,NA,NA
135639,europe,unknown,NA,NA
135644,europe,unknown,NA,NA
135645,europe,unknown,NA,NA
135654,europe,unknown,NA,NA
135656,europe,unknown,NA,NA
135658,europe,unknown,NA,NA
135660,europe,unknown,NA,NA
135664,europe,unknown,NA,NA
135665,europe,unknown,NA,NA
135672,europe,decreasing,0.00626,regr
135673,europe,unknown,NA,NA
135680,europe,unknown,NA,NA
135681,europe,unknown,NA,NA
135681,mediterranean,stable,0,regr
135682,europe,unknown,NA,NA
135684,europe,decreasing,0.00626,regr
135687,europe,decreasing,0.00626,regr
135689,europe,unknown,NA,NA
135689,mediterranean,stable,0,regr
135689,western_africa,unknown,NA,NA
135690,europe,increasing,0,lm
135690,mediterranean,decreasing,0.00626,regr
135707,europe,unknown,NA,NA
135714,europe,unknown,NA,NA
135714,mediterranean,stable,0,regr
135717,europe,unknown,NA,NA
135717,mediterranean,decreasing,0.00626,regr
135719,europe,unknown,NA,NA
153534,mediterranean,decreasing,0.00626,regr
153535,mediterranean,stable,0,regr
153538,mediterranean,decreasing,0.00626,regr
154613,europe,unknown,NA,NA
154615,persian_gulf,unknown,NA,NA
154624,gulf_of_mexico,unknown,NA,NA
154631,gulf_of_mexico,stable,0,regr
154644,europe,unknown,NA,NA
154649,gulf_of_mexico,decreasing,0.00626,regr
154668,europe,unknown,NA,NA
154687,europe,unknown,NA,NA
154687,mediterranean,unknown,NA,NA
154693,gulf_of_mexico,unknown,NA,NA
154697,gulf_of_mexico,unknown,NA,NA
154708,europe,decreasing,0.00626,regr
154708,mediterranean,unknown,NA,NA
154712,europe,stable,0,regr
154712,mediterranean,unknown,NA,NA
154712,gulf_of_mexico,stable,0,regr
154729,europe,stable,0,regr
154729,mediterranean,unknown,NA,NA
154749,gulf_of_mexico,unknown,NA,NA
154753,europe,unknown,NA,NA
154753,mediterranean,unknown,NA,NA
154764,gulf_of_mexico,unknown,NA,NA
154767,gulf_of_mexico,unknown,NA,NA
154774,persian_gulf,unknown,NA,NA
154793,gulf_of_mexico,unknown,NA,NA
154798,europe,unknown,NA,NA
154799,gulf_of_mexico,unknown,NA,NA
154801,europe,unknown,NA,NA
154806,gulf_of_mexico,stable,0,regr
154807,europe,increasing,-0.00626,regr
154807,mediterranean,stable,0,regr
154807,gulf_of_mexico,unknown,NA,NA
154816,europe,decreasing,0.00626,regr
154820,europe,unknown,NA,NA
154820,mediterranean,unknown,NA,NA
154837,gulf_of_mexico,stable,0,regr
154844,persian_gulf,unknown,NA,NA
154844,europe,unknown,NA,NA
154844,gulf_of_mexico,unknown,NA,NA
154853,gulf_of_mexico,decreasing,0.00626,regr
154855,eastern_africa,unknown,NA,NA
154855,pan-africa,unknown,NA,NA
154906,gulf_of_mexico,unknown,NA,NA
154916,europe,unknown,NA,NA
154928,gulf_of_mexico,unknown,NA,NA
154929,europe,unknown,NA,NA
154929,mediterranean,unknown,NA,NA
154933,persian_gulf,unknown,NA,NA
154939,gulf_of_mexico,unknown,NA,NA
154970,gulf_of_mexico,unknown,NA,NA
154972,europe,stable,0,regr
154989,persian_gulf,unknown,NA,NA
154995,europe,stable,0,regr
154995,mediterranean,unknown,NA,NA
154997,europe,unknown,NA,NA
154997,gulf_of_mexico,unknown,NA,NA
154998,europe,unknown,NA,NA
154998,mediterranean,unknown,NA,NA
155000,persian_gulf,unknown,NA,NA
155013,europe,stable,0,regr
155014,persian_gulf,unknown,NA,NA
155014,gulf_of_mexico,unknown,NA,NA
155021,gulf_of_mexico,unknown,NA,NA
155023,persian_gulf,unknown,NA,NA
155025,persian_gulf,unknown,NA,NA
155030,europe,decreasing,0.00626,regr
155030,mediterranean,unknown,NA,NA
155030,gulf_of_mexico,unknown,NA,NA
155040,gulf_of_mexico,unknown,NA,NA
155043,persian_gulf,unknown,NA,NA
155044,europe,unknown,NA,NA
155044,mediterranean,unknown,NA,NA
155052,persian_gulf,unknown,NA,NA
155059,gulf_of_mexico,unknown,NA,NA
155068,europe,stable,0,regr
155068,mediterranean,unknown,NA,NA
155068,gulf_of_mexico,stable,0,regr
155075,europe,unknown,NA,NA
155075,gulf_of_mexico,stable,0,regr
155081,europe,unknown,NA,NA
155086,persian_gulf,unknown,NA,NA
155093,europe,unknown,NA,NA
155096,europe,stable,0,regr
155096,mediterranean,stable,0,regr
155096,gulf_of_mexico,stable,0,regr
155104,europe,unknown,NA,NA
155105,persian_gulf,unknown,NA,NA
155106,europe,unknown,NA,NA
155107,gulf_of_mexico,unknown,NA,NA
155116,persian_gulf,unknown,NA,NA
155123,europe,increasing,-0.00626,regr
155124,persian_gulf,unknown,NA,NA
155125,europe,unknown,NA,NA
155126,gulf_of_mexico,unknown,NA,NA
155128,gulf_of_mexico,unknown,NA,NA
155130,persian_gulf,unknown,NA,NA
155131,gulf_of_mexico,unknown,NA,NA
155132,europe,unknown,NA,NA
155134,persian_gulf,unknown,NA,NA
155148,gulf_of_mexico,unknown,NA,NA
155152,gulf_of_mexico,decreasing,0.00626,regr
155166,gulf_of_mexico,unknown,NA,NA
155167,gulf_of_mexico,stable,0,regr
155181,gulf_of_mexico,unknown,NA,NA
155182,europe,unknown,NA,NA
155182,mediterranean,unknown,NA,NA
155186,persian_gulf,stable,0,regr
155189,europe,unknown,NA,NA
155199,gulf_of_mexico,unknown,NA,NA
155201,eastern_africa,unknown,NA,NA
155207,gulf_of_mexico,unknown,NA,NA
155212,gulf_of_mexico,unknown,NA,NA
155213,europe,unknown,NA,NA
155213,mediterranean,unknown,NA,NA
155213,gulf_of_mexico,unknown,NA,NA
155214,europe,stable,0,regr
155214,mediterranean,unknown,NA,NA
155215,europe,unknown,NA,NA
155215,mediterranean,unknown,NA,NA
155220,gulf_of_mexico,stable,0,regr
155225,europe,unknown,NA,NA
155225,mediterranean,unknown,NA,NA
155226,europe,unknown,NA,NA
155253,gulf_of_mexico,unknown,NA,NA
155259,gulf_of_mexico,unknown,NA,NA
155261,persian_gulf,unknown,NA,NA
155268,persian_gulf,stable,0,regr
155276,gulf_of_mexico,stable,0,regr
155282,europe,stable,0,regr
155282,mediterranean,unknown,NA,NA
155296,gulf_of_mexico,unknown,NA,NA
155318,europe,unknown,NA,NA
155318,mediterranean,unknown,NA,NA
155330,persian_gulf,stable,0,regr
155342,northern_africa,unknown,NA,NA
155342,mediterranean,unknown,NA,NA
155342,pan-africa,unknown,NA,NA
155474,europe,unknown,NA,NA
155535,mediterranean,unknown,NA,NA
155552,europe,unknown,NA,NA
155552,mediterranean,unknown,NA,NA
155568,northern_africa,unknown,NA,NA
155568,europe,unknown,NA,NA
155568,pan-africa,NA,NA,NA
155597,europe,unknown,NA,NA
155597,mediterranean,unknown,NA,NA
155608,europe,unknown,NA,NA
155610,europe,unknown,NA,NA
155623,europe,increasing,-0.00626,regr
155680,europe,unknown,NA,NA
155778,europe,unknown,NA,NA
155784,europe,stable,0,regr
155835,europe,stable,0,regr
155843,europe,unknown,NA,NA
155843,mediterranean,unknown,NA,NA
155854,europe,unknown,NA,NA
155854,mediterranean,unknown,NA,NA
155980,europe,increasing,-0.00626,regr
155980,mediterranean,increasing,-0.00626,regr
156018,europe,unknown,NA,NA
156018,mediterranean,unknown,NA,NA
156116,europe,unknown,NA,NA
157256,europe,decreasing,0.00626,regr
157261,europe,increasing,-0.00626,regr
157273,europe,unknown,NA,NA
161328,europe,stable,0,regr
161328,mediterranean,stable,0,regr
161339,europe,decreasing,0.00626,regr
161339,mediterranean,decreasing,0.00626,regr
161352,europe,unknown,NA,NA
161352,mediterranean,unknown,NA,NA
161366,europe,stable,0,regr
161371,europe,unknown,NA,NA
161383,europe,unknown,NA,NA
161397,europe,decreasing,0.00626,regr
161397,mediterranean,decreasing,0.00626,regr
161398,europe,stable,0,regr
161398,mediterranean,stable,0,regr
161425,europe,unknown,NA,NA
161425,mediterranean,decreasing,0.00626,regr
161443,europe,unknown,NA,NA
161453,europe,decreasing,0.00626,regr
161453,mediterranean,decreasing,0.00626,regr
161459,europe,decreasing,0.00626,regr
161461,europe,decreasing,0.00626,regr
161461,mediterranean,decreasing,0.00626,regr
161464,europe,decreasing,0.00626,regr
161464,mediterranean,decreasing,0.00626,regr
161475,europe,unknown,NA,NA
161484,europe,decreasing,0.00626,regr
161484,mediterranean,decreasing,0.00626,regr
161485,europe,decreasing,0.00626,regr
161485,mediterranean,decreasing,0.00626,regr
161513,europe,unknown,NA,NA
161513,mediterranean,unknown,NA,NA
161536,europe,unknown,NA,NA
161536,mediterranean,unknown,NA,NA
161542,europe,stable,0,regr
161564,europe,unknown,NA,NA
161564,mediterranean,unknown,NA,NA
161569,europe,decreasing,0.00626,regr
161569,mediterranean,decreasing,0.00626,regr
161580,europe,stable,0,regr
161580,mediterranean,stable,0,regr
161583,europe,unknown,NA,NA
161599,europe,stable,0,regr
161599,mediterranean,stable,0,regr
161622,europe,stable,0,regr
161626,europe,unknown,NA,NA
161626,mediterranean,decreasing,0.00626,regr
161666,europe,stable,0,regr
161673,europe,unknown,NA,NA
161673,mediterranean,unknown,NA,NA
161691,europe,decreasing,0.00626,regr
161691,mediterranean,decreasing,0.00626,regr
161696,europe,decreasing,0.00626,regr
161696,mediterranean,decreasing,0.00626,regr
161705,europe,stable,0,regr
161731,europe,unknown,NA,NA
161731,mediterranean,unknown,NA,NA
161748,europe,unknown,NA,NA
161748,mediterranean,unknown,NA,NA
161816,europe,decreasing,0.00626,regr
161885,europe,stable,0,regr
161885,mediterranean,stable,0,regr
161910,europe,unknown,NA,NA
161916,europe,decreasing,0.00626,regr
161992,europe,decreasing,0.00626,regr
162020,europe,decreasing,0.00626,regr
162144,europe,stable,0,regr
162193,europe,decreasing,0.00626,regr
162404,europe,stable,0,regr
164004,mediterranean,stable,0,regr
164011,mediterranean,decreasing,0.00626,regr
164011,pan-africa,decreasing,0.00626,regr
164037,europe,stable,0,regr
164037,mediterranean,stable,0,regr
164080,mediterranean,unknown,NA,NA
164080,pan-africa,unknown,NA,NA
164095,mediterranean,unknown,NA,NA
164095,pan-africa,unknown,NA,NA
164141,mediterranean,unknown,NA,NA
164141,pan-africa,unknown,NA,NA
164203,europe,stable,0,regr
164203,mediterranean,stable,0,regr
164274,mediterranean,unknown,NA,NA
164280,europe,stable,0,regr
164280,pan-africa,unknown,NA,NA
164320,europe,decreasing,0.00626,regr
164320,mediterranean,decreasing,0.00626,regr
164350,mediterranean,decreasing,0.00626,regr
164392,mediterranean,decreasing,0.00626,regr
164392,pan-africa,decreasing,0.00626,regr
164409,mediterranean,decreasing,0.00626,regr
164409,pan-africa,decreasing,0.00626,regr
164497,mediterranean,stable,0,regr
164508,europe,stable,0,regr
164508,mediterranean,decreasing,0.00626,regr
164508,pan-africa,decreasing,0.00626,regr
164520,mediterranean,unknown,NA,NA
164523,mediterranean,stable,0,regr
164523,pan-africa,stable,0,regr
164528,europe,stable,0,regr
164528,mediterranean,unknown,NA,NA
164538,mediterranean,decreasing,0.00626,regr
164538,pan-africa,decreasing,0.00626,regr
164543,mediterranean,unknown,NA,NA
164543,pan-africa,unknown,NA,NA
165352,europe,stable,0,regr
165611,gulf_of_mexico,stable,0,regr
165621,gulf_of_mexico,unknown,NA,NA
165626,persian_gulf,stable,0,regr
165627,gulf_of_mexico,stable,0,regr
165637,gulf_of_mexico,stable,0,regr
165646,gulf_of_mexico,unknown,NA,NA
165695,gulf_of_mexico,stable,0,regr
165696,persian_gulf,stable,0,regr
165724,persian_gulf,unknown,NA,NA
165773,eastern_africa,unknown,NA,NA
165773,southern_africa,unknown,NA,NA
165773,pan-africa,unknown,NA,NA
165778,southern_africa,unknown,NA,NA
165778,pan-africa,unknown,NA,NA
165780,southern_africa,unknown,NA,NA
165780,western_africa,unknown,NA,NA
165780,central_africa,unknown,NA,NA
165780,pan-africa,unknown,NA,NA
165788,southern_africa,unknown,NA,NA
165788,western_africa,unknown,NA,NA
165788,central_africa,unknown,NA,NA
165788,pan-africa,unknown,NA,NA
165795,eastern_africa,unknown,NA,NA
165795,southern_africa,increasing,-0.00626,regr
165795,pan-africa,unknown,NA,NA
165795,northeastern_africa,unknown,NA,NA
165800,southern_africa,unknown,NA,NA
165800,pan-africa,unknown,NA,NA
165803,southern_africa,stable,0,regr
165803,western_africa,unknown,NA,NA
165803,central_africa,unknown,NA,NA
165803,pan-africa,unknown,NA,NA
165811,southern_africa,unknown,NA,NA
165811,pan-africa,unknown,NA,NA
165832,gulf_of_mexico,stable,0,regr
165833,persian_gulf,stable,0,regr
165837,gulf_of_mexico,unknown,NA,NA
