iucn_sid,sciname,kingdom,phylum,class,order,family,main_common_name,published_year,old_cat,criteria,aoo_km2,eoo_km2,depth_upper,depth_lower,cat,cat_score
161463,Rhinoptera marginata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RHINOPTERIDAE,Lusitanian Cownose Ray,2009,NT,NA,NA,NA,0,100,NT,0.2
161464,Leucoraja circularis,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Sandy Skate,2015,EN,A2bcd,NA,NA,50,800,EN,0.6
161465,Pastinachus solocirostris,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Roughnose Stingray,2009,EN,A4cd,NA,NA,0,30,EN,0.6
161466,Raja inornata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,California Skate,2016,LC,NA,NA,NA,17,671,LC,0
161468,Eridacnis radcliffei,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PROSCYLLIIDAE,Pygmy Ribbontail Catshark,2009,LC,NA,NA,NA,71,766,LC,0
161470,Apristurus indicus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Smallbelly Catshark,2017,LC,NA,NA,NA,1282,1840,LC,0
161471,Bathyraja parmifera,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Alaska Skate,2015,LC,NA,NA,NA,17,400,LC,0
161477,Malacoraja senta,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Smooth Skate,2009,EN,A2bcd,NA,NA,70,480,EN,0.6
161479,Galeus arae,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Roughtail Catshark,2009,LC,NA,NA,NA,NA,NA,LC,0
161484,Scyliorhinus stellaris,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Nursehound,2009,NT,NA,NA,NA,1,409,NT,0.2
161486,Bathyraja spinosissima,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Pacific White Skate,2015,LC,NA,NA,NA,800,2906,LC,0
161488,Halaelurus boesemani,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Speckled Catshark,2017,VU,A2d,NA,NA,29,91,VU,0.4
161489,Dentiraja lemprieri,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Thornback Skate,2015,LC,NA,NA,NA,0,170,LC,0
161491,Amblyraja jenseni,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Jensen's Skate,2009,LC,NA,NA,NA,167,2548,LC,0
161492,Leucoraja wallacei,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Yellospotted Skate,2009,LC,NA,NA,NA,70,500,LC,0
161495,Fontitrygon margarita,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,NA,2016,EN,A2bd+3bd+4bd,NA,NA,NA,NA,EN,0.6
161496,Spiniraja whitleyi,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Melbourne Skate,2009,VU,A2bd+4bd,NA,NA,0,170,VU,0.4
161501,Iago omanensis,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Bigeye Houndshark,2009,LC,NA,NA,NA,110,2195,LC,0
161505,Maculabatis toshi,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Brown Whipray,2016,LC,NA,NA,NA,0,41,LC,0
161512,Rajella fuliginea,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Sooty Skate,2009,LC,NA,NA,NA,731,1280,LC,0
161517,Etmopterus lucifer,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,ETMOPTERIDAE,Blackbelly Lanternshark,2009,LC,NA,NA,NA,158,1357,LC,0
161521,Centroscyllium fabricii,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,ETMOPTERIDAE,Black Dogfish,2009,LC,NA,NA,NA,180,2250,LC,0
161524,Carcharhinus isodon,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Finetooth Shark,2009,LC,NA,NA,NA,0,20,LC,0
161526,Carcharhinus albimarginatus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Silvertip Shark,2016,VU,A2bd,NA,NA,0,800,VU,0.4
161529,Bathyraja maccaini,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,McCain's Skate,2009,NT,NA,NA,NA,1,500,NT,0.2
161534,Rhinoraja kujiensis,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Dapplebellied Softnose Skate,2009,LC,NA,NA,NA,450,1e3,LC,0
161535,Dipturus gudgeri,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Bight Skate,2016,NT,NA,NA,NA,160,765,NT,0.2
161539,Hemigaleus australiensis,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,HEMIGALEIDAE,Australian Weasel Shark,2016,LC,NA,NA,NA,1,170,LC,0
161540,Maculabatis pastinacoides,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Round Whipray,2016,VU,A2bcd+3bcd+4bcd,NA,NA,NA,NA,VU,0.4
161542,Amblyraja radiata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Thorny Skate,2009,VU,A2b,NA,NA,18,1400,VU,0.4
161544,Schroederichthys maculatus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Narrowtail Catshark,2009,LC,NA,NA,NA,NA,NA,LC,0
161546,Urogymnus lobistomus,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Tubemouth Whipray,2016,VU,A4cd,NA,NA,NA,NA,VU,0.4
161547,Pateobatis uarnacoides,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Bleeker's Whipray,2016,VU,A2bcd+3bcd+4bcd,NA,NA,NA,NA,VU,0.4
161551,Deania profundorum,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,CENTROPHORIDAE,Arrowhead Dogfish,2009,LC,NA,NA,NA,275,1785,LC,0
161553,Insentiraja subtilispinosa,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Western Looseskin Skate,2015,LC,NA,NA,NA,320,1460,LC,0
161557,Chiloscyllium hasselti,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,HEMISCYLLIIDAE,Indonesian Bambooshark,2009,NT,NA,NA,NA,NA,12,NT,0.2
161558,Squatina japonica,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Japanese Angelshark,2009,VU,A2d+4d,NA,NA,NA,300,VU,0.4
161566,Maculabatis gerrardi,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Whitespotted Whipray,2016,VU,A2bd+3bd,NA,NA,NA,NA,VU,0.4
161570,Lamiopsis temminckii,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Broadfin Shark,2009,EN,A2d+3d,NA,NA,NA,NA,EN,0.6
161574,Holohalaelurus regani,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Izak Catshark,2009,LC,NA,NA,NA,NA,NA,LC,0
161575,Rhinoraja longicauda,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,NA,2009,LC,NA,NA,NA,380,980,LC,0
161587,Rajella fyllae,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Round Skate,2009,LC,NA,NA,NA,170,2050,LC,0
161589,Platyrhina sinensis,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,PLATYRHINIDAE,Fanray,2009,VU,A4bcd,NA,NA,0,100,VU,0.4
161595,Raja rhina,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Longnose Skate,2009,LC,NA,NA,NA,NA,1e3,LC,0
161596,Aptychotrema rostrata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,TRYGONORRHINIDAE,Eastern Shovelnose Ray,2015,LC,NA,NA,NA,0,220,LC,0
161597,Alopias pelagicus,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,ALOPIIDAE,Pelagic Thresher,2009,VU,A2d+4d,NA,NA,0,152,VU,0.4
161598,Pateobatis hortlei,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Hortle's Whipray,2016,VU,A4cd,NA,NA,NA,NA,VU,0.4
161599,Raja miraletus,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Brown Skate,2009,LC,NA,NA,NA,10,530,LC,0
161600,Rhinoraja taranetzi,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Mud Skate,2015,LC,NA,NA,NA,81,1e3,LC,0
161612,Bathyraja smirnovi,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Golden Skate,2009,LC,NA,NA,NA,100,1125,LC,0
161615,Pateobatis fai,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Pink Whipray,2016,VU,A2bd,NA,NA,0,200,VU,0.4
161621,Himantura undulata,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Bleeker's Variegated Whipray,2012,VU,A2cd+3cd+4cd,NA,NA,1,70,VU,0.4
161622,Rajella kukujevi,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Mid-Atlantic Skate,2015,LC,NA,NA,NA,775,1500,LC,0
161623,Bathyraja fedorovi,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Cinnamon Skate,2009,LC,NA,NA,NA,447,2025,LC,0
161626,Leucoraja naevus,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Cuckoo Skate,2015,LC,NA,NA,NA,20,500,LC,0
161628,Narcine tasmaniensis,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Tasmanian Numbfish,2015,LC,NA,NA,NA,0,640,LC,0
161629,Raja stellulata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Pacific Starry Skate,2016,LC,NA,NA,NA,18,982.400024414062,LC,0
161631,Leucoraja ocellata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Winter Skate,2009,EN,A2abd+3b+4abd,NA,NA,1,317,EN,0.6
161635,Deania quadrispinosa,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,CENTROPHORIDAE,Longsnout Dogfish,2009,NT,NA,NA,NA,150,1360,NT,0.2
161637,Dipturus australis,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Sydney Skate,2009,VU,A2bd+4bd,NA,NA,50,180,VU,0.4
161640,Mustelus lunulatus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Sicklefin Smoothhound,2016,LC,NA,NA,NA,9,144,LC,0
161644,Halaelurus maculosus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Indonesian Speckled Catshark,2009,LC,NA,NA,NA,NA,NA,LC,0
161648,Mustelus henlei,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Brown Smoothhound,2016,LC,NA,NA,NA,1,266,LC,0
161651,Orectolobus parvimaculatus,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,Dwarf Spotted Wobbegong,2015,LC,NA,NA,NA,9,135,LC,0
161652,Holohalaelurus favus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Honeycomb Izak,2009,EN,A2abcd+3bcd+4abcd,NA,NA,200,1e3,EN,0.6
161655,Irolita waitii,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Southern Round Skate,2015,LC,NA,NA,NA,50,200,LC,0
161658,Raja eglanteria,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Clearnose Skate,2009,LC,NA,NA,NA,NA,330,LC,0
161659,Bathyraja irrasa,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Kerguelen Sandpaper Skate,2009,NT,NA,NA,NA,300,1200,NT,0.2
161661,Bathyraja aleutica,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Aleutian Skate,2015,LC,NA,NA,NA,15,1602,LC,0
161664,Orectolobus floridus,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,Floral Banded Wobbegong,2015,LC,NA,NA,NA,42,85,LC,0
161665,Narke japonica,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARKIDAE,NA,2009,VU,A2d+3d+4d,NA,NA,NA,NA,VU,0.4
161666,Neoraja caerulea,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Blue Pygmy Skate,2015,LC,NA,NA,NA,600,1260,LC,0
161669,Beringraja pulchra,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Mottled Skate,2009,VU,A2bcd+3cd+4cd,NA,NA,5,100,VU,0.4
161673,Raja polystigma,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Speckled Skate,2015,LC,NA,NA,NA,20,633,LC,0
161674,Hexatrygon bickelli,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,HEXATRYGONIDAE,Sixgill Stingray,2015,LC,NA,NA,NA,30,1120,LC,0
161675,Holohalaelurus punctatus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Whitespotted Izak,2009,EN,A2abcd+3bcd+4abcd,NA,NA,220,420,EN,0.6
161691,Raja brachyura,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Blonde Skate,2009,NT,NA,NA,NA,10,300,NT,0.2
161692,Himantura uarnak,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Reticulate Whipray,2016,VU,A2bd,NA,NA,0,45,VU,0.4
161695,Chaenogaleus macrostoma,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,HEMIGALEIDAE,Hooktooth Shark,2009,VU,A2bd+3bd,NA,NA,59,59,VU,0.4
161696,Alopias superciliosus,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,ALOPIIDAE,Bigeye Thresher Shark,2009,VU,A2bd,NA,NA,0,723,VU,0.4
161700,Narcine lasti,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Western Numbfish,2015,LC,NA,NA,NA,180,320,LC,0
161702,Rajella purpuriventralis,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Purplebelly Skate,2009,LC,NA,NA,NA,NA,NA,LC,0
161705,Galeus murinus,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Mouse Catshark,2015,LC,NA,NA,NA,380,1250,LC,0
161714,Heterodontus japonicus,ANIMALIA,CHORDATA,CHONDRICHTHYES,HETERODONTIFORMES,HETERODONTIDAE,Japanese Bullhead Shark,2009,LC,NA,NA,NA,6,37,LC,0
161722,Bathyraja bergi,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Bottom Skate,2009,LC,NA,NA,NA,70,900,LC,0
161729,Dipturus nidarosiensis,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Norwegian Skate,2015,NT,NA,NA,NA,200,1e3,NT,0.2
161731,Pteroplatytrygon violacea,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Pelagic Stingray,2009,LC,NA,NA,NA,NA,NA,LC,0
161743,Pseudobatos lentiginosus,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,RHINOBATIDAE,Freckled Guitarfish,2016,NT,NA,NA,NA,0,30,NT,0.2
161744,Pateobatis jenkinsii,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Jenkins' Whipray,2016,VU,A2bd,NA,NA,0,90,VU,0.4
161745,Temera hardwickii,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARKIDAE,NA,2009,VU,A4d,NA,NA,NA,NA,VU,0.4
161746,Heteronarce garmani,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARKIDAE,Natal Electric Ray,2009,VU,A2d+4d,NA,NA,73,329,VU,0.4
162509,Sepia trygonina,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Trident Cuttlefish,2012,LC,NA,NA,NA,20,410,LC,0
162515,Sepia plana,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,NA,2012,LC,NA,NA,NA,396,505,LC,0
162520,Sepia senta,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,NA,2012,LC,NA,NA,NA,256,426,LC,0
162535,Sepia omani,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Oman Cuttlefish,2012,LC,NA,NA,NA,50,210,LC,0
162544,Sepia mira,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,NA,2012,LC,NA,NA,NA,20,72,LC,0
162552,Rossia palpebrosa,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,NA,2012,LC,NA,NA,NA,75,549,LC,0
162554,Sepia papuensis,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Papuan Cuttlefish,2012,LC,NA,NA,NA,10,155,LC,0
162556,Sepia prashadi,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Hooded Cuttlefish,2012,LC,NA,NA,NA,NA,200,LC,0
162575,Rossia megaptera,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,NA,2012,LC,NA,NA,NA,179,1536,LC,0
162582,Sepia chirotrema,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,NA,2012,LC,NA,NA,NA,120,210,LC,0
162587,Spirula spirula,ANIMALIA,MOLLUSCA,CEPHALOPODA,SPIRULIDA,SPIRULIDAE,Ram's Horn Squid,2012,LC,NA,NA,NA,300,1750,LC,0
162596,Sepia limata,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,NA,2012,LC,NA,NA,NA,17,183,LC,0
162601,Austrorossia antillensis,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Antilles Bobtail Squid,2012,LC,NA,NA,NA,540,700,LC,0
162606,Sepia novaehollandiae,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,NA,2012,LC,NA,NA,NA,15,348,LC,0
162613,Sepia erostrata,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,NA,2012,LC,NA,NA,NA,NA,NA,LC,0
162616,Semirossia tenera,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Lesser Shining Bobtail Squid,2012,LC,NA,NA,NA,85,135,LC,0
162617,Rossia moelleri,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,NA,2012,LC,NA,NA,NA,17,250,LC,0
162618,Sepia cultrata,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Knifebone Cuttlefish,2012,LC,NA,NA,NA,132,803,LC,0
162620,Sepiola aurantiaca,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,NA,2012,LC,NA,NA,NA,200,400,LC,0
162625,Sepiella mangkangunga,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,NA,2012,LC,NA,NA,NA,1.10000002384186,3,LC,0
162626,Sepia sulcata,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Grooved Cuttlefish,2012,LC,NA,NA,NA,150,404,LC,0
162629,Sepia braggi,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Slender Cuttlefish,2012,LC,NA,NA,NA,30,86,LC,0
162633,Sepia rhoda,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,NA,2012,LC,NA,NA,NA,64,184,LC,0
162634,Sepia hedleyi,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Hedley's Cuttlefish,2012,LC,NA,NA,NA,47,1092,LC,0
162642,Sepia mestus,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,NA,2012,LC,NA,NA,NA,0,22,LC,0
162647,Sepia typica,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,NA,2012,LC,NA,NA,NA,2,290,LC,0
162652,Sepia bidhaia,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,NA,2012,LC,NA,NA,NA,200,304,LC,0
162663,Neorossia caroli,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Carol Bobtail Squid,2012,LC,NA,NA,NA,40,1744,LC,0
162664,Sepia officinalis,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Common Cuttlefish,2012,LC,NA,NA,NA,NA,200,LC,0
162672,Inioteuthis maculosa,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,NA,2012,LC,NA,NA,NA,NA,NA,LC,0
162679,Sepia australis,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Southern Cuttlefish,2012,LC,NA,NA,NA,45,345,LC,0
162680,Sepia opipara,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Magnificent Cuttlefish,2012,LC,NA,NA,NA,83,184,LC,0
162683,Austrorossia australis,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Big Bottom Bobtail Squid,2012,LC,NA,NA,NA,131,665,LC,0
162900,Todarodes filippovae,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,OMMASTREPHIDAE,NA,2014,LC,NA,NA,NA,0,500,LC,0
162909,Egea inermis,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,CRANCHIIDAE,NA,2014,LC,NA,NA,NA,0,2e3,LC,0
162926,Eucleoteuthis luminosa,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,OMMASTREPHIDAE,NA,2014,LC,NA,NA,NA,0,1e3,LC,0
162941,Cranchia scabra,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,CRANCHIIDAE,NA,2014,LC,NA,NA,NA,0,NA,LC,0
162950,Gonatus onyx,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,GONATIDAE,NA,2014,LC,NA,NA,NA,0,2522,LC,0
162956,Brachioteuthis picta,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,BRACHIOTEUTHIDAE,NA,2014,LC,NA,NA,NA,0,1e3,LC,0
162961,Joubiniteuthis portieri,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,JOUBINITEUTHIDAE,NA,2014,LC,NA,NA,NA,NA,NA,LC,0
163002,Illex illecebrosus,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,OMMASTREPHIDAE,NA,2014,LC,NA,NA,NA,0,1e3,LC,0
163026,Psychroteuthis glacialis,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,PSYCHROTEUTHIDAE,NA,2014,LC,NA,NA,NA,200,700,LC,0
163050,Ancistrocheirus lesueuri,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ANCISTROCHEIRIDAE,NA,2014,LC,NA,NA,NA,200,1e3,LC,0
163059,Nototodarus sloanii,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,OMMASTREPHIDAE,NA,2014,LC,NA,NA,NA,0,500,LC,0
163071,Ornithoteuthis volatilis,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,OMMASTREPHIDAE,NA,2014,LC,NA,NA,NA,NA,NA,LC,0
163073,Histioteuthis bonnellii,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,HISTIOTEUTHIDAE,NA,2014,LC,NA,NA,NA,100,2200,LC,0
163085,Nototodarus hawaiiensis,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,OMMASTREPHIDAE,NA,2014,LC,NA,NA,NA,0,700,LC,0
163089,Pyroteuthis addolux,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,PYROTEUTHIDAE,NA,2014,LC,NA,NA,NA,NA,NA,LC,0
163094,Abraliopsis felis,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ENOPLOTEUTHIDAE,NA,2014,LC,NA,NA,NA,NA,NA,LC,0
163102,Ancistroteuthis lichtensteini,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ONYCHOTEUTHIDAE,NA,2014,LC,NA,NA,NA,0,250,LC,0
163114,Abralia veranyi,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ENOPLOTEUTHIDAE,NA,2014,LC,NA,NA,NA,20,800,LC,0
163129,Nototodarus gouldi,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,OMMASTREPHIDAE,NA,2014,LC,NA,NA,NA,0,800,LC,0
