loiczid,n_spp,mean_risk
176136,49,0.1346938775510204
176137,46,0.13043478260869565
176138,49,0.1346938775510204
176139,47,0.1276595744680851
176140,46,0.13043478260869565
176141,45,0.11111111111111112
176142,41,0.11219512195121951
176143,44,0.12272727272727273
176144,41,0.11219512195121951
176145,38,0.11052631578947368
176146,29,0.08275862068965517
176147,32,0.09375
176148,31,0.0967741935483871
176149,33,0.10909090909090909
176150,41,0.12682926829268293
176151,46,0.13043478260869565
176152,47,0.1276595744680851
176153,47,0.1276595744680851
176154,49,0.12244897959183673
176155,48,0.11666666666666667
176156,48,0.10833333333333334
176157,40,0.12
176158,33,0.10909090909090909
176159,29,0.10344827586206896
176160,25,0.096
176161,29,0.10344827586206896
176162,20,0.12000000000000001
176163,25,0.096
176164,20,0.12000000000000001
176165,17,0.10588235294117648
176166,16,0.1125
176167,15,0.12000000000000001
176168,16,0.1125
176169,16,0.1125
176170,15,0.12000000000000001
176171,17,0.10588235294117648
176172,18,0.1
176173,19,0.12631578947368421
176174,18,0.13333333333333333
176175,18,0.13333333333333333
176176,20,0.12000000000000001
176177,19,0.09473684210526316
176178,23,0.0782608695652174
176179,22,0.08181818181818182
176180,23,0.10434782608695653
176181,21,0.1142857142857143
176182,21,0.1142857142857143
176183,18,0.13333333333333333
176184,21,0.14285714285714285
176185,19,0.15789473684210525
176186,19,0.15789473684210525
176187,21,0.14285714285714285
176188,24,0.125
176189,29,0.11724137931034483
176190,29,0.11724137931034483
176191,26,0.13076923076923078
176192,29,0.11724137931034483
176193,29,0.11724137931034483
176194,26,0.13076923076923078
176195,23,0.14782608695652175
176196,28,0.12142857142857143
176197,25,0.136
176198,29,0.11724137931034483
176199,29,0.11724137931034483
176200,29,0.11724137931034483
176201,29,0.11724137931034483
176202,30,0.11333333333333334
176203,40,0.14
176204,41,0.14634146341463414
176205,54,0.12222222222222223
176206,45,0.13333333333333333
176207,36,0.1388888888888889
176208,57,0.11578947368421053
176209,63,0.10793650793650794
176210,48,0.13333333333333333
176211,51,0.13333333333333333
176212,46,0.14347826086956522
176213,41,0.15121951219512195
176214,36,0.12777777777777777
176215,39,0.09743589743589744
176216,41,0.11219512195121951
176217,38,0.12105263157894737
176218,33,0.1393939393939394
176219,33,0.1393939393939394
176220,28,0.12142857142857143
176221,27,0.12592592592592594
176222,39,0.13846153846153847
176223,39,0.12820512820512822
176224,36,0.13333333333333333
176225,37,0.13513513513513514
176226,34,0.12941176470588237
176227,29,0.13793103448275862
176228,31,0.12903225806451613
176229,35,0.13714285714285715
176230,36,0.13333333333333333
176231,38,0.14210526315789473
176232,34,0.14705882352941177
176233,36,0.10555555555555556
176234,43,0.10697674418604651
176235,53,0.10566037735849057
176236,51,0.10980392156862745
176237,58,0.10689655172413794
176238,54,0.10370370370370371
176239,42,0.10476190476190476
176240,44,0.1090909090909091
176241,49,0.0979591836734694
176242,44,0.1090909090909091
176243,41,0.1073170731707317
176244,36,0.11111111111111112
176245,28,0.14285714285714285
176246,24,0.13333333333333333
176247,25,0.136
176248,27,0.14074074074074075
176249,27,0.14074074074074075
176250,26,0.13076923076923078
176251,31,0.14193548387096774
176252,34,0.1411764705882353
176253,31,0.13548387096774195
176254,33,0.14545454545454545
176255,36,0.1388888888888889
176256,33,0.15151515151515152
176257,36,0.1388888888888889
176258,44,0.13636363636363638
176259,49,0.12244897959183675
176260,52,0.11538461538461539
176261,53,0.12075471698113208
176262,53,0.12075471698113208
176263,53,0.12075471698113208
176264,53,0.12075471698113208
176265,54,0.11851851851851852
176266,54,0.11851851851851852
176267,57,0.1298245614035088
176268,57,0.1298245614035088
176269,82,0.10975609756097561
176270,151,0.09801324503311258
176271,254,0.08740157480314961
176272,150,0.10133333333333333
176292,113,0.10619469026548672
176293,132,0.09545454545454546
176294,163,0.10184049079754602
176295,106,0.1169811320754717
176296,88,0.1272727272727273
176297,93,0.12688172043010754
176298,69,0.16231884057971016
