am_sid,area_km2_0pct,area_km2_60pct,area_km2_probwt
W-Ase-368654,1513235.78,1029917.88,1077564.6971
W-Ase-368655,2510639.64,1282011.59,1378520.491
W-Ase-368788,1972927.04,943203.13,1001212.8326
W-Ase-368790,374270.14,146345.44,175210.0816
W-Ase-368795,1135525.35,538978.05,633602.9477
W-Ase-368805,254591.64,137317.01,153349.7373
W-Ase-368808,796357.65,480406.39,521893.9111
W-Ase-368814,891098.15,387335.52,475899.148
W-Ase-368901,979172.25,247726.93,365448.03250000003
W-Ase-368904,3915818.84,811173.74,1445048.0724
W-Ase-368943,3447549.55,1282067.95,1649818.3006
W-Ase-368949,3896291.25,2250301.94,2439083.8702
W-Ase-368950,1985609.5,892404.65,1077285.0228
W-Ase-368952,10676874.89,7628991.54,7872064.9489
W-Ase-368956,6178208.69,5208237.13,5206717.9046
W-Ase-368964,368051.24,106081.5,176607.5395
W-Ase-368972,4314056.04,3128865.17,3219289.0406
W-Ase-368976,3856280.17,2393980.49,2597974.7243
W-Ase-368977,6626520.67,4951128.24,5075470.9537
W-Ase-368984,6400283.74,3897263.34,4172404.2523
W-Ase-368991,1148797.15,490355.25,590077.116
W-Ase-368993,6240697.07,3423651.85,3887484.4347
W-Ase-369025,15065513.79,2060463.32,3701059.5015000002
W-Ase-369038,336771.07,200754.11,210364.3751
W-Ase-369039,1018500.95,355975.65,478447.435
W-Ase-369041,769561.04,474067.7,496591.61340000003
W-Ase-369053,2789931.43,1376187.97,1570398.4587
W-Ase-369085,7534149.01,4136698.72,4688623.4246
W-Ase-369117,1610905.94,892650.91,992470.4393
W-Ase-370831,1264577.77,628692.03,738040.1862
W-Ase-370836,296820.92,198424.56,207735.7798
W-Ase-370898,7887734.38,6380935.56,6547824.3719
W-Ase-370902,4725061.38,3944431.95,3952694.8314
W-Ase-370923,4332298.27,3032748.34,3193531.8533
W-Ase-370996,4066126.75,2675322.91,2863008.0361
W-Ase-371005,10584604.1,8582056.26,8617184.1717
W-Ase-377360,4154107,2247113.72,2576745.7777
W-Ase-377362,6188000.12,2526399.8,3313073.5812
W-Ase-377989,3876804.4,2020005.6,2261331.6366
W-Ase-378630,942655.55,790063.33,796186.7875
W-Ase-378795,748319.92,430910.27999999997,452858.7215
W-Ase-378839,1109307.45,736086.67,778463.5997
W-Ase-380614,1469139.96,770530.25,871257.2973
W-Ase-380633,3231263.77,1556376.32,1774002.1032
W-Ase-380640,2402613.88,1648527.19,1682753.4711
W-Ase-380657,894839.36,434556.61,529263.7158
W-Ase-380733,5134730.65,3339531.48,3581756.6366
W-Ase-380747,558121.9400000001,413101.19,412499.79720000003
W-Ase-380765,6098937.39,1016688.06,1869770.6561
W-Ase-380775,8193027.44,1569090.25,2768337.0351
W-Ase-380781,3071464.26,1453610.03,1639572.4082
W-Ase-380784,5002026.2,2679397.85,3088627.0483
W-Ase-380798,692927.98,589220.62,588115.7473
W-Ase-380816,1541073.04,689079.83,793386.6647
W-Ase-380822,579936.1,444323.09,463593.8255
W-Ase-381961,4468374.75,2021458.38,2431773.1603
W-Ase-382124,96817.11,61520.55,60312.0746
W-Ase-382131,680066.42,301653.83,356948.4903
W-Ase-382646,68481.68,19737.39,26872.7224
W-Ase-414182,964803.13,465950.07,548994.6012
W-Ase-459524,4473080.22,3644640.02,3419960.4143
W-Ase-459541,5656722.08,3652639.28,3876280.4096
W-Ase-559194,2905048.91,1365830.33,1554706.874
W-Bch-107262,5680427.37,4042051.7,4249377.1711
W-Bch-107264,5860826.57,2777011.04,3333293.2604
W-Bch-107266,10062542.49,3811268.69,4826338.1958
W-Bch-107268,1931375.28,1525397.11,1555370.3028
W-Bch-107269,812921.47,592811.2,635387.4199
W-Bch-107273,2186417.06,1198618.23,1338547.5829
W-Bch-107274,239718.97,177336,183720.5094
W-Bch-107275,2218648.01,1455321.79,1563486.4596
W-Bch-107276,3062551.32,1055384.73,1302766.6407
W-Bch-107278,728167.17,405018.17,447293.7227
W-Bch-107281,641604.56,346324.03,365810.5911
W-Bch-107292,4230292.42,2610988.96,2821259.641
W-Bch-107309,11622828.65,2934751.54,5074933.3668
W-Bch-107310,9452787.56,6657877.19,7053527.1327
W-Bch-107315,6143066.07,3040645.37,3393675.7536
W-Bch-107322,3846341.67,1338963.07,1671380.6201
W-Bch-107343,2486629.7,1710671.45,1826495.6514
W-Bch-107349,2273382.42,1955393.06,1971145.8282
W-Bch-107350,3545238.92,1877714.23,2061920.8123
W-Bch-107355,610519.26,454980.68,470073.1511
W-Bch-107356,667858.79,397287.52,439202.185
W-Bch-107369,6666853.67,2328997.64,3025680.6076
W-Bch-107372,1284093.28,782205.24,816375.7927
W-Bch-107373,1812603.68,1337585.24,1417297.1934
W-Bch-107377,7058483.11,2492521.35,3215741.2513
W-Bch-107378,2890006.52,2225939.84,2313721.0182
W-Bch-107379,3629614.11,2356292.99,2503892.2526
W-Bch-107380,1452475.98,1044020.14,1095389.9839
W-Bch-107381,1908396.97,1443704.92,1537331.8126
W-Bch-107382,11632492.88,9623608.44,9549549.6271
W-Bch-107386,15904894.34,7210307.04,9286160.9629
W-Bch-107388,1488036.05,1211783.33,1218447.4463
W-Bch-107392,2239553.18,1748973.6300000001,1765640.2735
W-Bch-107394,1734472.41,1072962.82,1129589.4725
W-Bch-107397,7367991.14,3187042.84,3909845.1398
W-Bch-107399,1633742.83,1211834.25,1227376.8462
W-Bch-107401,375782.16,204945.88,235240.2235
W-Bch-107402,2138885.6,1679644.57,1743729.0599
W-Bch-107404,14797582.42,10491506.45,10742793.7114
W-Bch-107406,1977807.28,1331124.74,1380500.3201
W-Bch-107407,2129809.64,1391398.35,1465633.8959
W-Bch-107409,788103.89,559129.13,592865.3256
W-Bch-107414,1637978.59,857599.37,987500.6707
W-Bch-107426,6595198.66,4369929.91,4602175.4083
W-Bch-107448,394241.13,243554.48,276014.398
W-Bch-107451,203948.36,65013.12,85495.606
W-Bch-107455,1011284.93,615290.2,679555.7176
W-Bch-107464,764874.17,682155.9,637254.9984
W-Bch-148463,3539905.66,1168692.2,1594547.2175
W-Bch-158046,3297038.6,2092018.64,2153839.0115
W-Bch-158053,2826678.17,2106576.78,2142068.8127
W-Bch-158055,4059373.67,2602339.16,2627334.1917
W-Bch-158056,4050089.25,1078740.94,1381362.9512
W-Bch-158057,3837858.68,1169974,1418503.0768
W-Bch-158407,1646269.26,318477.51,564381.3613
W-Bch-158432,1756847.04,1265839.94,1371972.3671
W-Bch-158434,500663.08,205514.58,257430.5581
W-Bch-207523,8363593.98,6762584.7,6722621.8785
W-Bch-207529,9804036.39,8186096.18,8299056.8431
W-Bch-207531,5312939.07,2917712.29,3182392.9103
W-Bch-207532,1418599.69,1084421.58,1100912.7112
W-Bch-207536,3818280.56,2470358.18,2596014.2655
W-Bch-207537,13920451.29,10273493.42,10416800.5221
W-Bch-207538,7315484.66,5985223.67,6047222.5023
W-Bch-207539,7874483.11,6737877.83,6665518.3448
W-Bch-207541,6990055.81,5183518.39,5400471.5251
W-Bch-207542,2323160.74,1324063.35,1422743.8194
W-Bch-207544,9648718.08,8201670.94,8477818.0164
W-Bch-207546,7345543.74,5838775.22,6088414.9565
W-Bch-207551,19322472.34,12600490.88,13561260.4223
W-Bch-207556,2010702.46,1721803.12,1753706.9017
W-Bch-207563,2600881.99,1719262.96,1832047.9561
W-Bch-207572,3994988.51,2228360.46,2547404.3392
W-Bch-207573,5971077.51,4153410.53,4392856.0643
W-Bch-207574,8284072.95,5502116.8,5820592.6326
W-Bch-207575,6460208.76,4807505.88,4925699.2122
W-Bch-207578,5517782.45,3354383.36,3608487.3562
W-Bch-207585,8032880.42,6859408.66,6774296.6145
W-Bch-207592,1588812.17,613363.05,775383.2783
W-Bch-207596,5813270.87,4799844.37,4869597.784
W-Bch-207597,5938352.58,4537280.98,4708581.1193
W-Bch-207601,6078769.5,4821993.28,4908801.7
W-Bch-207602,8990086.17,7966764.54,8005261.2151
W-Bch-207605,7529812.3,4994512.19,5277360.2692
W-Bch-208760,14338546.39,10297540.06,10759769.8398
W-Bch-208764,7258537.62,4497365.41,4837042.1932
W-Bch-208767,8578819.92,6212230.37,6463801.2816
W-Bch-208776,611512.03,319776.32,351641.5908
W-Bch-208779,6726903.5,5136852.6,5319314.7296
W-Bch-208780,6405137.4,4078053.92,4332241.0457
W-Bch-208782,4301618.35,2804614.26,2898440.1384
W-Bch-208783,9273902.6,6915490.86,7112918.6424
W-Bch-208786,8328995.59,4795433.92,5135311.3819
W-Bch-208794,15534696.27,11156880.58,11305492.5384
W-Bch-208796,11544824.56,7238961.61,7931114.904
W-Bch-208798,7932086.9,4797907.2,5325836.2005
W-Bch-208799,7489108.98,4997505.32,5289961.4602
W-Bch-208808,2710114.1,1343408.18,1563912.5806
W-Bch-208814,12369461.7,8556447.04,8754766.663
W-Bch-208817,11876568.99,10047842.96,10144265.9857
W-Bch-208818,7945893.17,5927438.52,6217540.9427
W-Bch-208822,11940904.5,7988165.7,8734160.4047
W-Bch-208825,9387213.85,7980360.6,7888238.7976
W-Bch-208826,12559514.6,10461007.43,10728398.6111
W-Bch-208828,4924459.16,3944459.59,4042126.0061
W-Bch-208830,11623140.62,8845959.8,9198751.1862
W-Bch-208840,10304375.8,7154227.33,7613041.4404
W-Bch-208844,6846500.37,4048937.93,4388951.05
W-Bch-208846,10091188.33,7766874.05,7852857.6008
W-Bch-208847,8409354.31,4900588.6,5343539.6169
W-Bch-208848,10699823.18,8968140.52,9031522.0867
W-Bch-208849,14588816.12,11450526.06,11454576.8399
W-Bch-208852,12143870.07,7687941.55,8252065.2576
W-Bch-208854,11878677.12,8591661.49,8707838.2947
W-Bch-208855,777531.35,693378.7,619208.3801
W-Bch-208856,8827092.79,6184007.63,6413767.4351
W-Bch-208857,8089993.72,5898504.39,5990212.9232
W-Bch-208863,7646250,5372966.39,5533601.2268
W-Bch-208864,9639116.78,6875369.21,7152124.6824
W-Bch-208865,1789732.57,1149408.34,1179053.2643
W-Bch-208872,7595309.62,5472546.28,5605199.0295
W-Bch-208875,9193452.17,6293401.82,6744377.5951
W-Bch-208876,14939441.35,8291242.61,9205302.0005
W-Bch-208878,6914426.84,4938717.02,5165610.9299
W-Bch-208883,9237865.73,5963217.9,6347705.2728
W-Bch-208884,13091654.42,10016135.85,10299002.4117
W-Bch-208891,12755956.66,9286863.73,9313719.0945
W-Bch-208895,5675101.57,3805665.46,4077838.9175
W-Bch-208908,13511845.15,9154966.14,9571156.941
W-Bch-208964,2432432.41,1706885.94,1811705.792
W-Bch-208965,1597583.66,1198088.41,1214189.1798
W-Bch-208968,310100.43,132359.12,165022.9757
W-Bch-208969,6280231.55,5317036.45,5275197.3659
W-Bch-208970,6194236.04,3938970.32,4250571.0487
W-Bch-208971,10245846.96,8217160.21,8025469.5636
W-Bch-208972,8180340.36,5841168.09,6036967.5168
W-Bch-208975,2332741.76,1762677.63,1777640.7874
W-Bch-208979,1999089.58,1432205.33,1437871.0947
W-Bch-208980,781326.24,384224.47,465500.4054
W-Bch-208982,5131742.98,3095571.82,3482382.1185
W-Bch-208983,2757203.09,1672097.06,1805020.0918
W-Bch-208985,4909045.86,3299224,3550498.3981
W-Bch-208986,6741362.53,3782255.41,4374170.0793
W-Bch-208988,6767205.41,4968027.97,5029322.075
W-Bch-208992,8377113.76,6544141.91,6484534.5258
W-Bch-208993,1828424.46,1290903.68,1329827.4399
W-Bch-208995,535990.57,293116.48,315306.7129
W-Bch-208997,1522058.62,947787.12,985603.358
W-Bch-209000,4508609.63,3096676.53,3186803.0903
W-Bch-209008,5483088.33,3605374.91,3832399.1257
W-Bch-209010,2208666.51,1710321.69,1718273.0225
W-Bch-209014,4930960,2089099.31,2556362.1927
W-Bch-209015,278122.42,170069.23,177451.2998
W-Bch-209016,7055330.84,5539660.76,5564474.2992
W-Bch-209021,10093425.92,6920987.08,7168301.8015
W-Bch-209046,2851177.11,2063382.85,2197719.4279
W-Bch-209047,4231174.24,2558598.24,2701803.7531
W-Bch-209051,13703859.72,9467423.67,9865376.1245
W-Bch-209052,8984833.2,4888069.14,5350629.7745
W-Bch-209053,12049980.35,7235488.8,7851227.7196
W-Bch-209058,9342985.48,7827909.67,8060789.9994
W-Bch-209060,7834261.65,7280089.71,7319629.6999
W-Bch-209061,8064087.85,6474482.82,6407196.9833
W-Bch-209067,6196519.83,3339346.21,3709883.3233
W-Bch-209073,7563614.02,6203129.08,6137072.6431
W-Bch-209074,4729177.67,3312626.24,3535923.8884
W-Bch-209075,2406073.24,1440304.21,1580133.0786
W-Bch-209076,9700321,7833923.37,7762766.822
W-Bch-209078,2463387.5,1883585.78,1889554.5489999999
W-Bch-209079,8110188.76,5684483.16,5828496.1367
W-Bch-209081,4798880.23,3416536.34,3506408.2466
W-Bch-209082,6203467.31,4095166.3,4362508.2554
W-Bch-209085,7809218.43,5570717.45,5715702.001
W-Bch-209087,8249614.03,6093082.6,6141188.4077
W-Bch-209088,7832302.04,5822965.35,6139880.6939
W-Bch-209091,6909536.17,4705757.81,4803632.9564
W-Bch-209093,8162318.56,6347885.72,6488417.7354
W-Bch-209094,630479.27,485770.08,472463.3804
W-Bch-209103,5533694.82,4474423.97,4612514.4997
W-Bch-209104,8590688.17,6826764.43,6943167.1926
W-Bch-209109,7190775.53,5479389.46,5785569.9333
W-Bch-209111,7245654.52,5834968.49,5746396.2003
W-Bch-209113,9367319.19,7798008.14,7949572.4053
W-Bch-209115,13693807.65,11157202.74,11387988.404
W-Bch-209116,1281461.21,953642.84,935912.8236
W-Bch-209117,3716118.61,3052533.29,3132697.3251
W-Bch-209118,7350821.34,5344993.18,5493888.3541
W-Bch-209119,5868770.38,5251113.58,5222152.9182
W-Bch-209122,5261685.8,3693092.33,3825128.0958
W-Bch-209125,1981885.74,1143864.63,1252188.3276
W-Bch-209126,1239406.85,1019995.36,1046117.2416
W-Bch-209127,6639133.01,4302093.56,4527489.7241
W-Bch-209128,6206850.64,4482880.79,4696866.9099
W-Bch-209136,8476522.5,6745921.06,6817614.5535
W-Bch-209137,11786935.99,6523482.6,7256906.29
W-Bch-209138,2428355.7,1686955.63,1859291.3863
W-Bch-209139,1717146.5,1096529.19,1222527.2308
W-Bch-209142,6877691.39,4678541.57,4901640.5762
W-Bch-209144,5913457.55,4456648.95,4578949.1758
W-Bch-209145,1554980.5,1109200.51,1149580.0911
W-Bch-209146,10192014.12,7151505.41,7385591.8601
W-Bch-209147,1393471.71,979448.25,1002487.3326
W-Bch-209148,1830890.85,1117078.81,1198186.7682
W-Bch-209150,13254805.08,10531840.81,10764007.9405
W-Bch-209151,9609898.22,8046389.98,8247553.7663
W-Bch-209152,8656587.1,7279323.83,7270106.5593
W-Bch-209153,9879872.71,9319476.71,9254863.4287
W-Bch-209154,7044699.58,6386061.66,6432445.2643
W-Bch-209157,5890008.04,3790546.01,4057664.8507
W-Bch-209159,8307688.4,6445458.77,6766267.6704
W-Bch-209414,5202490.86,3924140.42,4221685.6124
W-Bch-209419,2785490.25,1626597.52,1838808.2212
W-Bch-209435,991158.08,696949,708954.8325
W-Bch-209437,6420473.29,4178171.88,4353158.5257
W-Bch-209462,1850029.54,962726.33,1124821.8472
W-Bch-209463,10476458.72,7097512.9,7474985.1251
W-Bch-209470,7996984.42,6827238.28,6943872.7583
W-Bch-209471,8581025.02,6259108.78,6364414.4046
W-Bch-209477,10244746.81,6866642.78,7014576.7072
W-Bch-209478,6683211.07,3965036.5,4425564.5335
W-Bch-209480,17172279.81,10650973.86,11284656.2617
W-Bch-209484,11403104.15,8140216.33,8617079.0139
W-Bch-209498,13103264.92,9998571.45,10087183.5232
W-Bch-209500,12314460.15,8748516.03,9161460.2123
W-Bch-209501,15389515.31,11507317.95,11731630.6866
W-Bch-209502,20642109.31,16543468.81,16564247.5337
W-Bch-209503,11345712.46,9672215.23,9812987.2462
W-Bch-209505,6444031,1592277.52,2733400.3278
W-Bch-209508,9462129.61,6094194.23,6301641.5183
W-Bch-209510,6868909.97,4820264.03,5011277.8649
W-Bch-209525,17431474.41,10017423.75,10873724.5332
W-Bch-209526,13656893.65,8718750.34,9166652.2292
W-Bch-209528,5452077.89,4041268.31,4105550.7502
W-Bch-209530,12519342.82,8786923.44,8681226.7557
W-Bch-209561,7376607.1,5176880.74,5452151.2396
W-Bch-209568,15621798.4,5686648.46,8167605.9938
W-Bch-209570,10528693.26,5908295.52,6510304.4391
W-Bch-209574,13513189.15,8403741.31,8906523.3827
W-Bch-209576,6933695.13,5838279.14,5588693.7996
W-Bch-209579,7796682.02,5610182.56,5905411.8456
W-Bch-210145,10647878.99,8053112.47,8313057.133
W-Bch-210147,9442355.72,8039767.01,7894258.9851
W-Bch-210157,1970168.4,1802673.16,1706567.2134
W-Bch-210158,5436565.93,4836591.53,4690509.8194
W-Bch-210170,2437166.91,1424448.69,1558029.7589
W-Bch-210175,3454750.44,2290040.02,2453672.0568
W-Bch-210176,13644120.44,9941411.58,10047696.6458
W-Bch-210177,687484.94,450032.74,446477.8782
W-Bch-210180,2277684.92,1953420.4,1936851.5495
W-Bch-210184,1087381.33,739296.62,730551.826
W-Bch-210185,1010420.78,395396.85,517356.5014
W-Bch-210186,14265920.6,10703757.33,10855890.4724
W-Bch-210187,6396810.79,4582182.67,4772306.9287
W-Bch-210202,8364219.41,6679153.31,6785047.6227
W-Bch-210264,6969672.78,5144928.59,5255268.3587
W-Bch-210267,4091831.78,2386715.16,2576803.8572
W-Bch-210272,7082798.19,5232665.31,5456628.7894
W-Bch-210291,12231663.42,9217344.98,9303299.1527
W-Bch-210299,4663979.02,3808096.24,3853344.9512
W-Bch-210304,10947120.84,7558046.35,7950894.2708
W-Bch-210305,14579026.32,10492161.85,10908254.724
W-Bch-210309,10558180,7228448.06,7756816.6211
W-Bch-211013,10327995.99,7432642.75,7425324.6886
W-Bch-211018,6095526.79,3841358.26,4101550.3391
W-Bch-211030,12528273.57,8133760.85,8643428.7199
W-Bch-211034,1356597.82,901630.81,936289.5253
W-Bch-211040,1500467.9,711517.83,803906.2959
W-Bch-211043,6574183.09,4665205.63,4758561.0489
W-Bch-211048,6334258.39,4917704.6,5011152.2658
W-Bch-211050,997729.36,488323.79,572918.5929
W-Bch-211051,2616196.84,1185921.7,1448515.9519
W-Bch-211148,7430437.29,4958660.05,5134222.4381
W-Bch-211149,9036286.2,7623822.59,7668269.6923
W-Bch-212482,9229669.53,7083645.55,7200057.4168
W-Bch-212760,8843772.51,6771551.71,7046783.339
W-Bch-217318,2503853.16,1566159.12,1659201.1527
W-Bch-220551,12883247.26,10221049.56,10275150.2298
W-Bch-234117,1439103.26,878493.6,982607.6936
W-Bch-238389,6351373.48,3923779.42,4195855.4983
W-Bch-238393,4547345.64,2807898.01,3008353.2481
W-Bch-238395,6125078.93,2124770.58,3086028.3624
W-Bch-238404,14504330,10419636.16,10744638.4158
W-Bch-240780,1085904.59,339808.12,460711.0872
W-Bch-241043,592112.43,479692.43,498389.7291
W-Bch-241106,1402214.1,831821.35,912530.7565
W-Bch-241107,448331.89,406738.59,405420.2089
W-Bch-241109,5018375.72,3317837.86,3588007.0677
W-Bch-241128,2426328.77,1915304.87,1945906.6083
W-Bch-246565,313675.45,166247.63999999998,184233.7635
W-Bch-346131,1524336.86,863128.14,953793.813
W-Bch-362571,6368484.13,2451829.13,2967296.7515
W-Bch-366243,2746865.69,1463313.69,1616716.2654
W-Bch-366245,3052794.79,1568566.26,1834554.9431
W-Bch-378379,1626834.46,1288638.89,1372262.5886
W-Bch-378390,5849951.41,5224037.39,5166634.9866
W-Bch-387539,391364.4,280999.46,269418.0157
W-Bch-387542,735877.26,398427.61,417256.012
W-Bch-387555,3854413.67,2568294.26,2720061.414
W-Bch-388146,5073273.29,3121199.72,3535287.5063
W-Bch-389553,1408967.64,481394.17,666329.532
W-Bch-390572,6554711.1,5483424.22,5616442.3397
W-Bch-394860,1996967.27,1477351.92,1510045.2488
W-Bch-394996,555748.23,297084.53,340251.9317
W-Bch-395017,2399086.43,1872935.58,1874349.1001
W-Bch-395028,10870563.07,8136554.88,8515792.7304
W-Bch-410797,10977315.98,8318654.92,8717553.8706
W-Bch-410818,13112524.49,5611609.31,6703885.3143
W-Bch-410819,26465164.06,15435145.56,16527009.5821
W-Bch-422037,2519967.58,1763609.02,1847481.4065
W-Bch-422051,1579982.7,1089246.23,1139214.1688
W-Bch-422067,2285699.11,1733373.54,1797675.1913
W-Bch-422070,1175223.89,796043.29,807693.8843
W-Bch-422077,1098038.38,792459.44,828496.5155
W-Bch-422137,2674095.68,1823153.56,1873631.0625
W-Bch-422170,880397.62,595264.21,646147.6948
W-Bch-422183,1139600.12,758560.77,812283.8654
W-Bch-422187,1557434.33,1184177.67,1218521.7626
W-Bch-422188,3632055.99,2310990.22,2607477.7307
W-Bch-422190,665686.7,529347.52,543983.6466
W-Bch-422194,1171952.91,842489.04,894697.9727
W-Bch-440016,4002983.7,2484630.33,2722689.9352
W-Bch-440029,1862545.07,1073781.11,1161496.8385
W-Bch-440044,3726859.14,1790191.19,2108888.1736
W-Bch-440050,4045923.83,2788613.93,3001379.7094
W-Bch-440058,3308653.78,2627707.74,2724138.9675
W-Bch-440059,7218717.08,4929887.79,5194903.1684
W-Bch-440069,4675193.27,2923636.6,3065685.2818
W-Bch-440072,692703.89,353957.73,398561.4538
W-Bch-440092,13441334.43,7555586.65,8644187.4684
W-Bch-440093,13809772.74,12749326.29,12786660.9592
W-Bch-440094,11612037.88,4739188.65,5871697.4596
W-Bch-440114,7636327.1,4574827.74,5021308.6468
W-Bch-440119,13620265.96,10500305.16,10435480.9606
W-Bch-440133,12374050.42,8525223.96,8851963.4114
W-Bch-440134,7366528.55,4988794.17,5153133.0421
W-Bch-440137,1490488.5,685966.81,796149.0428
W-Bch-440144,8349654.39,5238114.63,5642824.9551
W-Bch-440185,5149040.04,2406558.95,2857389.3667
W-Bch-440188,8238938.66,5210437.6,5665744.9678
W-Bch-440193,5883303.91,3691177.19,3920005.0272
W-Bch-440206,4450823.86,3104630.87,3128708.2223
W-Bch-440209,5071823.26,3874094.75,3987353.9262
W-Bch-440217,6913483.63,4145720.45,4466586.7027
W-Bch-440218,13025414.4,8092218,8923997.360199999
W-Bch-440219,15671802.55,8341237.79,9446110.3493
W-Bch-440253,6578259.28,4310964.48,4543003.2662
W-Bch-440254,9782429.46,8009336.6,8195932.6083
W-Bch-440279,399590.34,302546.34,316833.8331
W-Bch-440287,3692774.63,1901054.97,2173194.0417
W-Bch-440288,11198983.06,5402003.46,6638227.1177
W-Bch-440289,10029458.88,3231928.73,4492333.5563
W-Bch-440295,5493806.14,3755775.92,3719480.7489
W-Bch-440307,344538.15,123876.4,169134.7247
W-Bch-440313,4300977.96,2540396.63,2758591.8608
W-Bch-440316,1460086.77,939377.85,1000302.8758
W-Bch-440319,9571297.52,7429977.11,7692212.7959
W-Bch-440329,1364707.49,866045.83,901775.478
W-Bch-440331,1654440.45,802984.7,944615.2664
W-Bch-440335,151109.6,89296.29,91247.1979
W-Bch-440346,7420441.68,5060120.02,5199332.0867
W-Bch-440352,10208260.59,7588570.99,7910391.4294
W-Bch-440354,7038124.68,5811827.63,5943965.002
W-Bch-440380,372536.45,123162.77,179810.4427
W-Bch-440381,429487,338898.77,351768.4826
W-Bch-440382,342586.86,208454.79,237061.9665
W-Bch-440384,750872.71,482354.05,500734.2655
W-Bch-440388,561827.87,333712.34,371680.0096
W-Bch-440391,891734.54,386765.88,517228.9186
W-Bch-440405,1138384.25,554157.64,640408.5056
W-Bch-440424,3258566.05,2540024.31,2548994.276
W-Bch-440440,869544.67,153349.36,284295.3156
W-Bch-440444,4571272.63,3028354.49,3064712.585
W-Bch-440445,7364429.3,1840569.39,3264067.8576
W-Bch-440471,1907884.75,460769.14,706216.3685
W-Bch-440491,11828417.24,7322003.42,7806951.5592
W-Bch-440516,590351.58,332377.74,379078.9605
W-Bch-440521,1436595.94,593702.98,730813.819
W-Bch-440523,364452.61,256052.09,260871.5137
W-Bch-440879,2968088.9,1949037.83,2015107.4105
W-Bch-440920,8875617.88,5730502.54,6335360.2175
W-Bch-440963,6617799.49,3278766.44,3839726.1515
W-Bch-440973,10038273.45,7701375.84,7894852.5921
W-Bch-440999,3212356.3,1650242.75,1906921.131
W-Bch-441003,134663.18,38968.84,61671.4176
W-Bch-441013,89906.1,41596.87,46663.7717
W-Bch-441014,4371207.02,2034869.48,2317081.3147
W-Bch-441077,7725736.53,5455133.37,5629428.013
W-Bch-441088,9052660.76,7207536.41,7146740.8769
W-Bch-441089,8633537.82,3857872.29,5112385.8669
W-Bch-441126,584099.32,228606.57,266823.642
W-Bch-441170,4142969.39,3017083.76,3097623.215
W-Bch-441219,472604.71,274856.02,290159.60229999997
W-Bch-441243,2241652.9,1305680.1,1373196.7249
W-Bch-441333,25003.65,18587.33,18382.3992
W-Bch-441345,4266549.5,2380040.69,2716868.5781
W-Bch-441349,4772352.42,3132248.17,3259138.2504
W-Bch-441377,3957643.03,2330485.54,2473172.8036
W-Bch-441416,5304166.81,3757955.97,3945002.6036
W-Bch-441454,6920548.65,4286129.28,4618163.2784
W-Bch-441457,8409797.36,6239032.62,6362198.2318
W-Bch-441459,6181687.95,3416888.31,3731447.1086
W-Bch-441473,8585642.85,6727056.84,6794205.4867
W-Bch-441490,811422.67,272154.77,340139.7408
W-Bch-441503,58693.32,34772.31,37700.885800000004
W-Bch-441550,9329949.25,6468296.22,6900466.0865
W-Bch-441579,757715.26,409809.22,458114.338
W-Bch-441584,8644443.29,6709567.51,6893194.223
W-Bch-441590,109695.12,57740.88,70352.5795
W-Bch-441601,268866.55,68927.43,91309.9868
W-Bch-441602,108652.29,70083.46,70773.8605
W-Bch-441604,347319.96,261962.75,262742.3196
W-Bch-441680,1684072.6,1043879.48,1179542.9867
W-Bch-441698,512382.32,365543.3,369893.3849
W-Bch-441708,422058.3,324717.3,323721.5961
W-Bch-441785,2706711.5100000002,1827246.99,1910803.1087
W-Bch-441882,5988984.15,3569102.56,3878458.2236
W-Bch-441883,1411956.62,707342.51,810964.5911
W-Bch-441885,6160104.86,2100718.74,3001178.5404
W-Bch-441891,1548646.73,810844.14,935078.2656
W-Bch-441927,12817308.9,9493062.29,9884717.4875
W-Bch-441946,11194111.02,6882054.6,7537183.3661
W-Bch-441951,613887.23,247648.31,299781.672
W-Bch-442074,5765101.48,4142063.64,4207222.8857
W-Bch-442077,4959259.5,3541172.29,3642887.5309
W-Bch-442106,402542.4,279234,294505.971
W-Bch-442163,830345.33,471939.05,502019.4065
W-Bch-442169,449847.22000000003,212832.05,270634.8124
W-Bch-442171,1236903.19,909106.13,930740.9247
W-Bch-442174,2526637.38,1668878.98,1669106.619
W-Bch-442176,6645156.77,4287556.03,4584442.5575
W-Bch-442179,3614965.19,2746213.89,2728954.9333
W-Bch-442186,11671407.34,8145170.56,8613535.716
W-Bch-442216,2270967.95,937312.3,1161935.726
W-Bch-442217,2595383.21,973922.52,1286213.9645
W-Bch-442225,678776.41,333242.31,384984.2062
W-Bch-442229,6313089.7,4693549.99,4580148.1296
W-Bch-442235,1816833.96,1219421.02,1273621.7376
W-Bch-442236,5219028.82,3343635.22,3470976.9392
W-Bch-442268,682372.78,210155,316069.6114
W-Bch-442269,6420913.76,3562160.42,4051479.1887
W-Bch-442277,912668.34,281262.99,405096.2384
W-Bch-442279,4735502.3,3191986.45,3347602.8181
W-Bch-442321,4243143.56,2891187.97,3029227.089
W-Bch-442349,6997042.19,5942451.11,5691908.0961
W-Bch-442367,10744274.93,8660263.27,8964148.4602
W-Bch-442438,2498331,1882080.43,1934822.978
W-Bch-442580,6300566.89,4432632.47,4522767.44
W-Bch-442581,292619.7,138220.09,154170.7426
W-Bch-442693,2968740.06,828207.31,1226901.4116
