iucn_sid,sciname,presence,subpop,dbf_file,max_depth,kingdom,phylum,class,order,taxon
18252619,Cyclothone pallida,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Cyclothone_pallida.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
60469980,Cyclothone parapallida,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Cyclothone_parapallida.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
18252629,Cyclothone pseudopallida,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Cyclothone_pseudopallida.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
194902,Cyclothone pygmaea,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Cyclothone_pygmaea.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
18227109,Cyema atrum,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Cyema_atrum.dbf,200 m +,ANIMALIA,chordata,actinopterygii,saccopharyngiformes,saccopharyngiformes
190329,Cyprinodon artifrons,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Cyprinodon_artifrons.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,cyprinodontiformes,cyprinodontiformes
189823,Cyprinodon variegatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Cyprinodon_variegatus.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,cyprinodontiformes,cyprinodontiformes
184010,Cypselurus callopterus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Cypselurus_callopterus.dbf,200 m +,ANIMALIA,chordata,actinopterygii,beloniformes,beloniformes
20885884,Cypselurus comatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Cypselurus_comatus.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,beloniformes,beloniformes
154982,Daector dowi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Daector_dowi.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,batrachoidiformes,batrachoidiformes
183857,Daector reticulata,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Daector_reticulata.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,batrachoidiformes,batrachoidiformes
183284,Daector schmitti,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Daector_schmitti.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,batrachoidiformes,batrachoidiformes
60470089,Danacetichthys galathenus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Danacetichthys_galathenus.dbf,200 m +,ANIMALIA,chordata,actinopterygii,cetomimiformes,cetomimiformes
185881,Derilissus altifrons,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Derilissus_altifrons.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,gobiesociformes,gobiesociformes
185880,Derilissus kremnobates,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Derilissus_kremnobates.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,gobiesociformes,gobiesociformes
190073,Desmodema polystictum,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Desmodema_polystictum.dbf,200 m +,ANIMALIA,chordata,actinopterygii,lampriformes,lampriformes
67904147,Diademichthys lineatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diademichthys_lineatus.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,gobiesociformes,gobiesociformes
155114,Diancistrus novaeguineae,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diancistrus_novaeguineae.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,ophidiiformes,ophidiiformes
190404,Diaphus anderseni,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diaphus_anderseni.dbf,200 m +,ANIMALIA,chordata,actinopterygii,myctophiformes,myctophiformes
15598621,Diaphus bertelseni,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diaphus_bertelseni.dbf,200 m +,ANIMALIA,chordata,actinopterygii,myctophiformes,myctophiformes
15598630,Diaphus brachycephalus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diaphus_brachycephalus.dbf,200 m +,ANIMALIA,chordata,actinopterygii,myctophiformes,myctophiformes
154616,Diaphus diadematus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diaphus_diadematus.dbf,200 m +,ANIMALIA,chordata,actinopterygii,myctophiformes,myctophiformes
190314,Diaphus dumerilii,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diaphus_dumerilii.dbf,200 m +,ANIMALIA,chordata,actinopterygii,myctophiformes,myctophiformes
15598639,Diaphus effulgens,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diaphus_effulgens.dbf,200 m +,ANIMALIA,chordata,actinopterygii,myctophiformes,myctophiformes
15598666,Diaphus fragilis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diaphus_fragilis.dbf,200 m +,ANIMALIA,chordata,actinopterygii,myctophiformes,myctophiformes
190321,Diaphus garmani,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diaphus_garmani.dbf,200 m +,ANIMALIA,chordata,actinopterygii,myctophiformes,myctophiformes
154995,Diaphus holti,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diaphus_holti.dbf,200 m +,ANIMALIA,chordata,actinopterygii,myctophiformes,myctophiformes
15598669,Diaphus hudsoni,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diaphus_hudsoni.dbf,200 m +,ANIMALIA,chordata,actinopterygii,myctophiformes,myctophiformes
15598672,Diaphus lucidus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diaphus_lucidus.dbf,200 m +,ANIMALIA,chordata,actinopterygii,myctophiformes,myctophiformes
47165067,Diaphus luetkeni,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diaphus_luetkeni.dbf,200 m +,ANIMALIA,chordata,actinopterygii,myctophiformes,myctophiformes
15598700,Diaphus meadi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diaphus_meadi.dbf,200 m +,ANIMALIA,chordata,actinopterygii,myctophiformes,myctophiformes
198613,Diaphus metopoclampus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diaphus_metopoclampus.dbf,200 m +,ANIMALIA,chordata,actinopterygii,myctophiformes,myctophiformes
190197,Diaphus mollis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diaphus_mollis.dbf,200 m +,ANIMALIA,chordata,actinopterygii,myctophiformes,myctophiformes
15598704,Diaphus ostenfeldi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diaphus_ostenfeldi.dbf,200 m +,ANIMALIA,chordata,actinopterygii,myctophiformes,myctophiformes
15598778,Diaphus perspicillatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diaphus_perspicillatus.dbf,200 m +,ANIMALIA,chordata,actinopterygii,myctophiformes,myctophiformes
60470092,Diaphus problematicus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diaphus_problematicus.dbf,200 m +,ANIMALIA,chordata,actinopterygii,myctophiformes,myctophiformes
154729,Diaphus rafinesquii,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diaphus_rafinesquii.dbf,200 m +,ANIMALIA,chordata,actinopterygii,myctophiformes,myctophiformes
15598791,Diaphus splendidus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diaphus_splendidus.dbf,200 m +,ANIMALIA,chordata,actinopterygii,myctophiformes,myctophiformes
15598799,Diaphus subtilis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diaphus_subtilis.dbf,200 m +,ANIMALIA,chordata,actinopterygii,myctophiformes,myctophiformes
15598809,Diaphus taaningi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diaphus_taaningi.dbf,200 m +,ANIMALIA,chordata,actinopterygii,myctophiformes,myctophiformes
15598812,Diaphus termophilus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diaphus_termophilus.dbf,200 m +,ANIMALIA,chordata,actinopterygii,myctophiformes,myctophiformes
60470096,Diaphus vanhoeffeni,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diaphus_vanhoeffeni.dbf,200 m +,ANIMALIA,chordata,actinopterygii,myctophiformes,myctophiformes
20663855,Dibranchus atlanticus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Dibranchus_atlanticus.dbf,200 m +,ANIMALIA,chordata,actinopterygii,lophiiformes,lophiiformes
20663917,Dibranchus tremendus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Dibranchus_tremendus.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,lophiiformes,lophiiformes
190089,Diceratias pileatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diceratias_pileatus.dbf,200 m +,ANIMALIA,chordata,actinopterygii,lophiiformes,lophiiformes
60470322,Dicrolene introniger,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Dicrolene_introniger.dbf,200 m +,ANIMALIA,chordata,actinopterygii,ophidiiformes,ophidiiformes
198614,Diogenichthys atlanticus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diogenichthys_atlanticus.dbf,200 m +,ANIMALIA,chordata,actinopterygii,myctophiformes,myctophiformes
198606,Diplecogaster bimaculata,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diplecogaster_bimaculata.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,gobiesociformes,gobiesociformes
60470344,Diplecogaster ctenocrypta,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diplecogaster_ctenocrypta.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,gobiesociformes,gobiesociformes
18252702,Diplophos taenia,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diplophos_taenia.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
190137,Diretmichthys parini,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diretmichthys_parini.dbf,200 m +,ANIMALIA,chordata,actinopterygii,beryciformes,beryciformes
21110056,Diretmoides pauciradiatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diretmoides_pauciradiatus.dbf,200 m +,ANIMALIA,chordata,actinopterygii,beryciformes,beryciformes
18124015,Diretmus argenteus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Diretmus_argenteus.dbf,200 m +,ANIMALIA,chordata,actinopterygii,beryciformes,beryciformes
67905401,Discotrema crinophilum,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Discotrema_crinophilum.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,gobiesociformes,gobiesociformes
67905433,Discotrema zonatum,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Discotrema_zonatum.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,gobiesociformes,gobiesociformes
190414,Ditropichthys storeri,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Ditropichthys_storeri.dbf,200 m +,ANIMALIA,chordata,actinopterygii,cetomimiformes,cetomimiformes
13485395,Dolichosudis fuliginosa,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Dolichosudis_fuliginosa.dbf,200 m +,ANIMALIA,chordata,actinopterygii,aulopiformes,aulopiformes
42830260,Dolopichthys allector,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Dolopichthys_allector.dbf,200 m +,ANIMALIA,chordata,actinopterygii,lophiiformes,lophiiformes
61934241,Dolopichthys danae,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Dolopichthys_danae.dbf,200 m +,ANIMALIA,chordata,actinopterygii,lophiiformes,lophiiformes
21112967,Dolopichthys dinema,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Dolopichthys_dinema.dbf,200 m +,ANIMALIA,chordata,actinopterygii,lophiiformes,lophiiformes
60470358,Dolopichthys jubatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Dolopichthys_jubatus.dbf,200 m +,ANIMALIA,chordata,actinopterygii,lophiiformes,lophiiformes
190278,Dolopichthys longicornis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Dolopichthys_longicornis.dbf,200 m +,ANIMALIA,chordata,actinopterygii,lophiiformes,lophiiformes
60470361,Dolopichthys pullatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Dolopichthys_pullatus.dbf,200 m +,ANIMALIA,chordata,actinopterygii,lophiiformes,lophiiformes
18124721,Dussumieria acuta,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Dussumieria_acuta.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeiformes
18124738,Dussumieria elopsoides,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Dussumieria_elopsoides.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeiformes
190469,Echiodon dawsoni,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Echiodon_dawsoni.dbf,200 m +,ANIMALIA,chordata,actinopterygii,ophidiiformes,ophidiiformes
194846,Echiodon dentatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Echiodon_dentatus.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,ophidiiformes,ophidiiformes
183707,Echiodon exsilium,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Echiodon_exsilium.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,ophidiiformes,ophidiiformes
18256560,Echiostoma barbatum,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Echiostoma_barbatum.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
98472093,Ehirava fluviatilis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Ehirava_fluviatilis.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeiformes
198615,Electrona risso,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Electrona_risso.dbf,200 m +,ANIMALIA,chordata,actinopterygii,myctophiformes,myctophiformes
197054,Ellochelon vaigiensis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Ellochelon_vaigiensis.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,mugiliformes,mugiliformes
15522054,Enchelyopus cimbrius,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Enchelyopus_cimbrius.dbf,200 m +,ANIMALIA,chordata,actinopterygii,gadiformes,gadiformes
118357019,Encrasicholina auster,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Encrasicholina_auster.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeiformes
98798114,Encrasicholina gloria,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Encrasicholina_gloria.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeiformes
75155263,Encrasicholina heteroloba,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Encrasicholina_heteroloba.dbf,200 m +,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeiformes
98798304,Encrasicholina intermedia,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Encrasicholina_intermedia.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeiformes
98901778,Encrasicholina macrocephala,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Encrasicholina_macrocephala.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeiformes
98940490,Encrasicholina oligobranchus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Encrasicholina_oligobranchus.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeiformes
103422139,Encrasicholina pseudoheteroloba,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Encrasicholina_pseudoheteroloba.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeiformes
75155303,Encrasicholina punctifer,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Encrasicholina_punctifer.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeiformes
98943344,Encrasicholina purpurea,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Encrasicholina_purpurea.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeiformes
18124888,Engraulis albidus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Engraulis_albidus.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeiformes
198568,Engraulis encrasicolus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Engraulis_encrasicolus.dbf,200 m +,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeiformes
16440016,Engraulis eurystole,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Engraulis_eurystole.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeiformes
183856,Engraulis mordax,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Engraulis_mordax.dbf,200 m +,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeiformes
183775,Engraulis ringens,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Engraulis_ringens.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeiformes
98472163,Escualosa elongata,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Escualosa_elongata.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeiformes
97755641,Escualosa thoracata,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Escualosa_thoracata.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeiformes
182611,Ethmalosa fimbriata,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Ethmalosa_fimbriata.dbf,200 m +,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeiformes
183709,Ethmidium maculatum,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Ethmidium_maculatum.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeiformes
114164022,Etrumeus jacksoniensis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Etrumeus_jacksoniensis.dbf,200 m +,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeiformes
99167411,Etrumeus makiawa,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Etrumeus_makiawa.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeiformes
99167439,Etrumeus micropus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Etrumeus_micropus.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeiformes
82626288,Etrumeus sadina,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Etrumeus_sadina.dbf,200 m +,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeiformes
154968,Etrumeus whiteheadi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Etrumeus_whiteheadi.dbf,< 200 m,ANIMALIA,chordata,actinopterygii,clupeiformes,clupeiformes
15521852,Euleptorhamphus velox,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Euleptorhamphus_velox.dbf,200 m +,ANIMALIA,chordata,actinopterygii,beloniformes,beloniformes
190107,Eumecichthys fiski,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Eumecichthys_fiski.dbf,200 m +,ANIMALIA,chordata,actinopterygii,lampriformes,lampriformes
18227119,Eurypharynx pelecanoides,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Eurypharynx_pelecanoides.dbf,200 m +,ANIMALIA,chordata,actinopterygii,saccopharyngiformes,saccopharyngiformes
190075,Eustomias acinosus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Eustomias_acinosus.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
60470379,Eustomias aequatorialis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Eustomias_aequatorialis.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
47165099,Eustomias arborifer,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Eustomias_arborifer.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
47165104,Eustomias bibulbosus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Eustomias_bibulbosus.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
47165158,Eustomias bigelowi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Eustomias_bigelowi.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
18256726,Eustomias braueri,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_moremaps_part1/Eustomias_braueri.dbf,200 m +,ANIMALIA,chordata,actinopterygii,stomiiformes,stomiiformes
