iucn_sid,pop_trend,year,old_cat,cat_txt,param_id,api_error,cat_ts,cat_score,cat_ts_score,trend_score
187754,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187755,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187756,stable,2010,LC,Least Concern,NA,NA,LC,0,0,0
187757,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187758,stable,2010,LC,Least Concern,NA,NA,LC,0,0,0
187759,stable,2010,LC,Least Concern,NA,NA,LC,0,0,0
187761,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187762,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187763,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187764,increasing,2010,LC,Least Concern,NA,NA,LC,0,0,0.5
187765,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187766,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187767,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187768,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187769,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187770,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187771,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187772,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187773,stable,2010,LC,Least Concern,NA,NA,LC,0,0,0
187774,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187775,stable,2010,LC,Least Concern,NA,NA,LC,0,0,0
187777,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187779,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187780,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187781,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187782,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187783,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187784,stable,2010,LC,Least Concern,NA,NA,LC,0,0,0
187785,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187786,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187787,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187790,unknown,2010,NT,Near Threatened,NA,NA,NT,0.2,0.2,NA
187790,unknown,2015,LC,Least Concern,NA,NA,LC,0,0,NA
187791,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187792,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187793,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187794,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187795,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187796,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187797,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187798,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187799,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187800,stable,2010,LC,Least Concern,NA,NA,LC,0,0,0
187801,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187802,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187803,unknown,2015,LC,Least Concern,NA,NA,LC,0,0,NA
187805,stable,2010,LC,Least Concern,NA,NA,LC,0,0,0
187806,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187807,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187808,stable,2010,LC,Least Concern,NA,NA,LC,0,0,0
187809,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187810,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187812,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187813,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187814,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
187815,unknown,2010,LC,Least Concern,NA,NA,LC,0,0,NA
