mpa_year,cell_id,mpa_pct,prot_area_km2
0,2662480,0.5416666666666666,13.541666666666666
0,2662481,0.07692307692307693,2.076923076923077
0,2662622,1,79
0,2662623,0.8295454545454546,73.82954545454545
0,2662624,0.8055555555555556,29.805555555555557
0,2662625,1,101
0,2662626,1,101
0,2662627,1,101
0,2662628,1,101
0,2665319,0.21951219512195122,9.21951219512195
0,2665320,0.023529411764705882,2.023529411764706
0,2665461,1,51
0,2665462,0.8181818181818182,45.81818181818182
0,2665463,1,4
0,2665464,1,101
0,2665465,1,101
0,2665466,1,101
0,2665467,1,101
0,2668158,0.3333333333333333,7.333333333333333
0,2668300,0.96875,31.96875
0,2668301,0.9636363636363636,53.96363636363636
0,2668303,1,101
0,2668304,1,101
0,2668305,1,101
0,2668306,1,101
0,2671139,1,13
0,2671140,1,71
0,2671142,1,101
0,2671143,1,80
0,2671144,1,101
0,2671145,1,101
0,2673979,1,72
0,2673981,1,101
0,2673982,1,100
0,2673983,1,101
0,2673984,1,101
0,2676674,0.8333333333333334,5.833333333333333
0,2676818,0.8666666115654874,52.866666611565485
0,2676820,1,97
0,2676821,1,101
0,2676822,1,101
0,2676823,1,101
0,2679513,0.46666663699680094,7.466666636996801
0,2679657,0.6666666666666666,2.6666666666666665
0,2679659,1,84
0,2679660,0.9278350515463918,90.9278350515464
0,2679661,1,101
0,2679662,1,101
0,2682351,0.05263157894736842,1.0526315789473684
0,2682352,0.3023255813953488,13.30232558139535
0,2682498,0.9384615384615385,61.93846153846154
0,2682499,0.9245283684301102,49.92452836843011
0,2682500,1,101
0,2682501,1,101
0,2685190,0.5555555555555556,5.555555555555555
0,2685191,0.08333333333333333,6.083333333333333
0,2685338,1,57
0,2685339,1,101
0,2685340,1,101
0,2688030,0.021739130434782608,1.0217391304347827
0,2688031,0.02,2.02
0,2688177,1,71
0,2688178,1,101
0,2688179,1,101
0,2691016,0.9354838709677419,58.935483870967744
0,2691017,1,101
0,2691018,1,101
0,2693707,1,2
0,2693708,0.02702702702702703,2.027027027027027
0,2693855,0.9722222222222222,35.97222222222222
0,2693856,0.98,98.98
0,2693857,1,101
0,2696546,0.19999998728434326,6.199999987284343
0,2696547,0.13157894736842105,5.131578947368421
0,2696694,0.875,7.875
0,2696695,0.9315068493150684,68.93150684931507
0,2696696,1,101
0,2699385,0.30952380952380953,13.30952380952381
0,2699534,1,25
0,2699535,0.975,78.975
0,2702224,0.29411764705882354,15.294117647058824
0,2702226,0.03225806451612903,3.032258064516129
0,2705063,0.2222222222222222,8.222222222222221
0,2705065,0.15789473684210525,6.157894736842105
0,2707904,0.17647058823529413,6.176470588235294
0,2707999,0.0136986301369863,1.0136986301369864
0,2710743,0.11627906976744186,5.116279069767442
0,2713582,0.02702702702702703,2.027027027027027
0,2722099,0.06097560975609756,5.060975609756097
0,2724937,0.3333333333333333,2.3333333333333335
0,2727776,0.01639344262295082,1.0163934426229508
0,2770526,0.2,4.2
0,2770527,1,11
0,2773365,0.632183908045977,55.632183908045974
0,2773366,0.9821428571428571,55.982142857142854
0,2773367,1,4
0,2776204,0.45,45.45
0,2776205,0.89,89.89
0,2776206,1,39
0,2779044,0.27,27.27
0,2779045,1,101
0,2779046,1,58
0,2779047,1,4
0,2781773,0.09,9.09
0,2781774,0.39,39.39
0,2781775,0.4,40.4
0,2781776,0.4,40.4
0,2781777,0.4,40.4
0,2781778,0.4,40.4
