cell_id,iucn_sid,sciname,spp_gp,iucn_rgn,cat_score,range_km2,cell_group,depth,spp_max_depth
3248104,41668,Zalophus wollebaeki,marine_mammals,global,0.6,101317,Galapagos,2e3,200 m +
3273298,41668,Zalophus wollebaeki,marine_mammals,global,0.6,101317,Galapagos,197,200 m +
1062285,8097,Eschrichtius robustus,marine_mammals,global,0,1465600,Alaska,5,< 200 m
1116276,8097,Eschrichtius robustus,marine_mammals,global,0,1465600,Alaska,54,< 200 m
1127083,8097,Eschrichtius robustus,marine_mammals,global,0,1465600,Alaska,109,< 200 m
1915782,8097,Eschrichtius robustus,marine_mammals,global,0,1465600,Monterey Bay,11,< 200 m
2221857,8097,Eschrichtius robustus,marine_mammals,global,0,1465600,Vizcaino Bay Baja,51,< 200 m
4577279,2062,Arctocephalus tropicalis,marine_mammals,global,0,13341063,Tristan da Cunha,167,200 m +
4584479,2062,Arctocephalus tropicalis,marine_mammals,global,0,13341063,Tristan da Cunha,3e3,200 m +
4616886,2062,Arctocephalus tropicalis,marine_mammals,global,0,13341063,Tristan da Cunha,4e3,200 m +
941395,2477,Balaenoptera musculus,marine_mammals,europe,0.6,341430327,Faeroe Islands,3e3,200 m +
962997,2477,Balaenoptera musculus,marine_mammals,europe,0.6,341430327,Faeroe Islands,2e3,200 m +
1009795,2477,Balaenoptera musculus,marine_mammals,europe,0.6,341430327,Faeroe Islands,1e3,200 m +
1045794,2477,Balaenoptera musculus,marine_mammals,europe,0.6,341430327,Faeroe Islands,100,200 m +
1062285,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Alaska,5,200 m +
1116276,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Alaska,54,200 m +
1127083,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Alaska,109,200 m +
1915782,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Monterey Bay,11,200 m +
1919372,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Monterey Bay,3e3,200 m +
1926570,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Monterey Bay,4e3,200 m +
1930166,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Monterey Bay,4e3,200 m +
2110256,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,N Sea of Cortez,62,200 m +
2124660,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,N Sea of Cortez,96,200 m +
2200221,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Vizcaino Bay Baja,4e3,200 m +
2200230,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Vizcaino Bay Baja,4e3,200 m +
2203835,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Vizcaino Bay Baja,4e3,200 m +
2211043,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Vizcaino Bay Baja,2e3,200 m +
2221857,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Vizcaino Bay Baja,51,200 m +
3145557,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Malaysia,20,200 m +
3152735,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Malaysia,5e3,200 m +
3152756,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Malaysia,2e3,200 m +
3170683,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Malaysia,5e3,200 m +
3248104,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Galapagos,2e3,200 m +
3273298,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Galapagos,197,200 m +
3284111,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Galapagos,1e3,200 m +
3330885,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Galapagos,4e3,200 m +
3398132,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Papua New Guinea,5,200 m +
3398133,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Papua New Guinea,3e3,200 m +
3877173,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Fiji,7,200 m +
3880763,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Fiji,3e3,200 m +
3884370,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Fiji,2e3,200 m +
3944241,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,W Madagascar,23,200 m +
3965838,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,W Madagascar,1e3,200 m +
3969436,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,W Madagascar,2e3,200 m +
3973169,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Reunion,5e3,200 m +
3973171,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Reunion,4e3,200 m +
4012758,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Reunion,1e3,200 m +
4048604,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,W Madagascar,106,200 m +
4577279,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Tristan da Cunha,167,200 m +
4584479,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Tristan da Cunha,3e3,200 m +
4616886,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Tristan da Cunha,4e3,200 m +
4827640,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,New Zealand SE,46,200 m +
4838443,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,New Zealand SE,151,200 m +
4849246,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,New Zealand SE,2e3,200 m +
4892449,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,New Zealand SE,5e3,200 m +
5098712,2477,Balaenoptera musculus,marine_mammals,global,0.6,341430327,Tierra del Fuego,1,200 m +
1009795,6336,Delphinus delphis,marine_mammals,europe,NA,80741861,Faeroe Islands,1e3,200 m +
1045794,6336,Delphinus delphis,marine_mammals,europe,NA,80741861,Faeroe Islands,100,200 m +
1632967,6336,Delphinus delphis,marine_mammals,mediterranean,0.6,80741861,Black Sea,111,200 m +
1658165,6336,Delphinus delphis,marine_mammals,mediterranean,0.6,80741861,Black Sea,3e3,200 m +
1915782,6336,Delphinus delphis,marine_mammals,global,0,80741861,Monterey Bay,11,200 m +
1919372,6336,Delphinus delphis,marine_mammals,global,0,80741861,Monterey Bay,3e3,200 m +
1926570,6336,Delphinus delphis,marine_mammals,global,0,80741861,Monterey Bay,4e3,200 m +
1930166,6336,Delphinus delphis,marine_mammals,global,0,80741861,Monterey Bay,4e3,200 m +
2200221,6336,Delphinus delphis,marine_mammals,global,0,80741861,Vizcaino Bay Baja,4e3,200 m +
2200230,6336,Delphinus delphis,marine_mammals,global,0,80741861,Vizcaino Bay Baja,4e3,200 m +
2203835,6336,Delphinus delphis,marine_mammals,global,0,80741861,Vizcaino Bay Baja,4e3,200 m +
2211043,6336,Delphinus delphis,marine_mammals,global,0,80741861,Vizcaino Bay Baja,2e3,200 m +
2221857,6336,Delphinus delphis,marine_mammals,global,0,80741861,Vizcaino Bay Baja,51,200 m +
3248104,6336,Delphinus delphis,marine_mammals,global,0,80741861,Galapagos,2e3,200 m +
3273298,6336,Delphinus delphis,marine_mammals,global,0,80741861,Galapagos,197,200 m +
3284111,6336,Delphinus delphis,marine_mammals,global,0,80741861,Galapagos,1e3,200 m +
3330885,6336,Delphinus delphis,marine_mammals,global,0,80741861,Galapagos,4e3,200 m +
1873899,41762,Delphinus delphis,marine_mammals,mediterranean,0.6,2463479,Mediterranean Sea 2,1e3,200 m +
1891894,41762,Delphinus delphis,marine_mammals,mediterranean,0.6,2463479,Mediterranean Sea 2,89,200 m +
1909858,41762,Delphinus delphis,marine_mammals,mediterranean,0.6,2463479,Mediterranean Sea 1,1e3,200 m +
1927804,41762,Delphinus delphis,marine_mammals,mediterranean,0.6,2463479,Mediterranean Sea 1,2e3,200 m +
1935136,41762,Delphinus delphis,marine_mammals,mediterranean,0.6,2463479,Mediterranean Sea 3,1e3,200 m +
1942349,41762,Delphinus delphis,marine_mammals,mediterranean,0.6,2463479,Mediterranean Sea 3,100,200 m +
1045794,9461,Grampus griseus,marine_mammals,europe,NA,235082377,Faeroe Islands,100,200 m +
1062285,9461,Grampus griseus,marine_mammals,global,0,235082377,Alaska,5,200 m +
1116276,9461,Grampus griseus,marine_mammals,global,0,235082377,Alaska,54,200 m +
1127083,9461,Grampus griseus,marine_mammals,global,0,235082377,Alaska,109,200 m +
1873899,9461,Grampus griseus,marine_mammals,mediterranean,NA,235082377,Mediterranean Sea 2,1e3,200 m +
1891894,9461,Grampus griseus,marine_mammals,mediterranean,NA,235082377,Mediterranean Sea 2,89,200 m +
1909858,9461,Grampus griseus,marine_mammals,mediterranean,NA,235082377,Mediterranean Sea 1,1e3,200 m +
1915782,9461,Grampus griseus,marine_mammals,global,0,235082377,Monterey Bay,11,200 m +
1919372,9461,Grampus griseus,marine_mammals,global,0,235082377,Monterey Bay,3e3,200 m +
1926570,9461,Grampus griseus,marine_mammals,global,0,235082377,Monterey Bay,4e3,200 m +
1927804,9461,Grampus griseus,marine_mammals,mediterranean,NA,235082377,Mediterranean Sea 1,2e3,200 m +
1930166,9461,Grampus griseus,marine_mammals,global,0,235082377,Monterey Bay,4e3,200 m +
1935136,9461,Grampus griseus,marine_mammals,mediterranean,NA,235082377,Mediterranean Sea 3,1e3,200 m +
1942349,9461,Grampus griseus,marine_mammals,mediterranean,NA,235082377,Mediterranean Sea 3,100,200 m +
2110256,9461,Grampus griseus,marine_mammals,global,0,235082377,N Sea of Cortez,62,200 m +
2124660,9461,Grampus griseus,marine_mammals,global,0,235082377,N Sea of Cortez,96,200 m +
2200221,9461,Grampus griseus,marine_mammals,global,0,235082377,Vizcaino Bay Baja,4e3,200 m +
2200230,9461,Grampus griseus,marine_mammals,global,0,235082377,Vizcaino Bay Baja,4e3,200 m +
2203835,9461,Grampus griseus,marine_mammals,global,0,235082377,Vizcaino Bay Baja,4e3,200 m +
2211043,9461,Grampus griseus,marine_mammals,global,0,235082377,Vizcaino Bay Baja,2e3,200 m +
2221857,9461,Grampus griseus,marine_mammals,global,0,235082377,Vizcaino Bay Baja,51,200 m +
3145557,9461,Grampus griseus,marine_mammals,global,0,235082377,Malaysia,20,200 m +
3152735,9461,Grampus griseus,marine_mammals,global,0,235082377,Malaysia,5e3,200 m +
3152756,9461,Grampus griseus,marine_mammals,global,0,235082377,Malaysia,2e3,200 m +
3170683,9461,Grampus griseus,marine_mammals,global,0,235082377,Malaysia,5e3,200 m +
3248104,9461,Grampus griseus,marine_mammals,global,0,235082377,Galapagos,2e3,200 m +
3273298,9461,Grampus griseus,marine_mammals,global,0,235082377,Galapagos,197,200 m +
3284111,9461,Grampus griseus,marine_mammals,global,0,235082377,Galapagos,1e3,200 m +
3330885,9461,Grampus griseus,marine_mammals,global,0,235082377,Galapagos,4e3,200 m +
3398132,9461,Grampus griseus,marine_mammals,global,0,235082377,Papua New Guinea,5,200 m +
3398133,9461,Grampus griseus,marine_mammals,global,0,235082377,Papua New Guinea,3e3,200 m +
3877173,9461,Grampus griseus,marine_mammals,global,0,235082377,Fiji,7,200 m +
3880763,9461,Grampus griseus,marine_mammals,global,0,235082377,Fiji,3e3,200 m +
3884370,9461,Grampus griseus,marine_mammals,global,0,235082377,Fiji,2e3,200 m +
3944241,9461,Grampus griseus,marine_mammals,global,0,235082377,W Madagascar,23,200 m +
3965838,9461,Grampus griseus,marine_mammals,global,0,235082377,W Madagascar,1e3,200 m +
3969436,9461,Grampus griseus,marine_mammals,global,0,235082377,W Madagascar,2e3,200 m +
3973169,9461,Grampus griseus,marine_mammals,global,0,235082377,Reunion,5e3,200 m +
3973171,9461,Grampus griseus,marine_mammals,global,0,235082377,Reunion,4e3,200 m +
4012758,9461,Grampus griseus,marine_mammals,global,0,235082377,Reunion,1e3,200 m +
4048604,9461,Grampus griseus,marine_mammals,global,0,235082377,W Madagascar,106,200 m +
5098712,9461,Grampus griseus,marine_mammals,global,0,235082377,Tierra del Fuego,1,200 m +
4827640,11144,Lagenorhynchus cruciger,marine_mammals,global,0,62070240,New Zealand SE,46,200 m +
4838443,11144,Lagenorhynchus cruciger,marine_mammals,global,0,62070240,New Zealand SE,151,200 m +
4849246,11144,Lagenorhynchus cruciger,marine_mammals,global,0,62070240,New Zealand SE,2e3,200 m +
4892449,11144,Lagenorhynchus cruciger,marine_mammals,global,0,62070240,New Zealand SE,5e3,200 m +
5098712,11144,Lagenorhynchus cruciger,marine_mammals,global,0,62070240,Tierra del Fuego,1,200 m +
4577279,13250,Mesoplodon mirus,marine_mammals,global,NA,36205422,Tristan da Cunha,167,200 m +
4584479,13250,Mesoplodon mirus,marine_mammals,global,NA,36205422,Tristan da Cunha,3e3,200 m +
4616886,13250,Mesoplodon mirus,marine_mammals,global,NA,36205422,Tristan da Cunha,4e3,200 m +
1873899,20731,Stenella coeruleoalba,marine_mammals,mediterranean,0.4,250369377,Mediterranean Sea 2,1e3,200 m +
1891894,20731,Stenella coeruleoalba,marine_mammals,mediterranean,0.4,250369377,Mediterranean Sea 2,89,200 m +
1909858,20731,Stenella coeruleoalba,marine_mammals,mediterranean,0.4,250369377,Mediterranean Sea 1,1e3,200 m +
1915782,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,Monterey Bay,11,200 m +
1919372,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,Monterey Bay,3e3,200 m +
1926570,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,Monterey Bay,4e3,200 m +
1927804,20731,Stenella coeruleoalba,marine_mammals,mediterranean,0.4,250369377,Mediterranean Sea 1,2e3,200 m +
1930166,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,Monterey Bay,4e3,200 m +
1935136,20731,Stenella coeruleoalba,marine_mammals,mediterranean,0.4,250369377,Mediterranean Sea 3,1e3,200 m +
1942349,20731,Stenella coeruleoalba,marine_mammals,mediterranean,0.4,250369377,Mediterranean Sea 3,100,200 m +
2110256,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,N Sea of Cortez,62,200 m +
2124660,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,N Sea of Cortez,96,200 m +
2200221,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,Vizcaino Bay Baja,4e3,200 m +
2200230,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,Vizcaino Bay Baja,4e3,200 m +
2203835,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,Vizcaino Bay Baja,4e3,200 m +
2211043,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,Vizcaino Bay Baja,2e3,200 m +
2221857,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,Vizcaino Bay Baja,51,200 m +
3145557,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,Malaysia,20,200 m +
3152735,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,Malaysia,5e3,200 m +
3152756,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,Malaysia,2e3,200 m +
3170683,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,Malaysia,5e3,200 m +
3248104,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,Galapagos,2e3,200 m +
3273298,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,Galapagos,197,200 m +
3284111,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,Galapagos,1e3,200 m +
3330885,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,Galapagos,4e3,200 m +
3398132,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,Papua New Guinea,5,200 m +
3398133,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,Papua New Guinea,3e3,200 m +
3877173,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,Fiji,7,200 m +
3880763,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,Fiji,3e3,200 m +
3884370,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,Fiji,2e3,200 m +
3944241,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,W Madagascar,23,200 m +
3965838,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,W Madagascar,1e3,200 m +
3969436,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,W Madagascar,2e3,200 m +
3973169,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,Reunion,5e3,200 m +
3973171,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,Reunion,4e3,200 m +
4012758,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,Reunion,1e3,200 m +
4048604,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,W Madagascar,106,200 m +
4827640,20731,Stenella coeruleoalba,marine_mammals,global,0,250369377,New Zealand SE,46,200 m +
3145557,41714,Tursiops aduncus,marine_mammals,global,NA,21492267,Malaysia,20,200 m +
3152756,41714,Tursiops aduncus,marine_mammals,global,NA,21492267,Malaysia,2e3,200 m +
3398132,41714,Tursiops aduncus,marine_mammals,global,NA,21492267,Papua New Guinea,5,200 m +
3398133,41714,Tursiops aduncus,marine_mammals,global,NA,21492267,Papua New Guinea,3e3,200 m +
3944241,41714,Tursiops aduncus,marine_mammals,global,NA,21492267,W Madagascar,23,200 m +
3965838,41714,Tursiops aduncus,marine_mammals,global,NA,21492267,W Madagascar,1e3,200 m +
3969436,41714,Tursiops aduncus,marine_mammals,global,NA,21492267,W Madagascar,2e3,200 m +
4048604,41714,Tursiops aduncus,marine_mammals,global,NA,21492267,W Madagascar,106,200 m +
4827640,41664,Arctocephalus forsteri,marine_mammals,global,0,11503369,New Zealand SE,46,200 m +
4838443,41664,Arctocephalus forsteri,marine_mammals,global,0,11503369,New Zealand SE,151,200 m +
4849246,41664,Arctocephalus forsteri,marine_mammals,global,0,11503369,New Zealand SE,2e3,200 m +
4892449,41664,Arctocephalus forsteri,marine_mammals,global,0,11503369,New Zealand SE,5e3,200 m +
5098711,2055,Arctocephalus australis,marine_mammals,global,0,1538913,Tierra del Fuego,0,200 m +
5098712,2055,Arctocephalus australis,marine_mammals,global,0,1538913,Tierra del Fuego,1,200 m +
1915782,6337,Delphinus capensis,marine_mammals,global,NA,5260273,Monterey Bay,11,< 200 m
2110256,6337,Delphinus capensis,marine_mammals,global,NA,5260273,N Sea of Cortez,62,< 200 m
2124660,6337,Delphinus capensis,marine_mammals,global,NA,5260273,N Sea of Cortez,96,< 200 m
2221857,6337,Delphinus capensis,marine_mammals,global,NA,5260273,Vizcaino Bay Baja,51,< 200 m
3944241,6337,Delphinus capensis,marine_mammals,global,NA,5260273,W Madagascar,23,< 200 m
1062285,11145,Lagenorhynchus obliquidens,marine_mammals,global,0,15161007,Alaska,5,200 m +
1116276,11145,Lagenorhynchus obliquidens,marine_mammals,global,0,15161007,Alaska,54,200 m +
1127083,11145,Lagenorhynchus obliquidens,marine_mammals,global,0,15161007,Alaska,109,200 m +
1915782,11145,Lagenorhynchus obliquidens,marine_mammals,global,0,15161007,Monterey Bay,11,200 m +
1919372,11145,Lagenorhynchus obliquidens,marine_mammals,global,0,15161007,Monterey Bay,3e3,200 m +
1926570,11145,Lagenorhynchus obliquidens,marine_mammals,global,0,15161007,Monterey Bay,4e3,200 m +
1930166,11145,Lagenorhynchus obliquidens,marine_mammals,global,0,15161007,Monterey Bay,4e3,200 m +
2200221,11145,Lagenorhynchus obliquidens,marine_mammals,global,0,15161007,Vizcaino Bay Baja,4e3,200 m +
2200230,11145,Lagenorhynchus obliquidens,marine_mammals,global,0,15161007,Vizcaino Bay Baja,4e3,200 m +
2203835,11145,Lagenorhynchus obliquidens,marine_mammals,global,0,15161007,Vizcaino Bay Baja,4e3,200 m +
2211043,11145,Lagenorhynchus obliquidens,marine_mammals,global,0,15161007,Vizcaino Bay Baja,2e3,200 m +
2221857,11145,Lagenorhynchus obliquidens,marine_mammals,global,0,15161007,Vizcaino Bay Baja,51,200 m +
4577279,12126,Lissodelphis peronii,marine_mammals,global,NA,84746705,Tristan da Cunha,167,200 m +
4584479,12126,Lissodelphis peronii,marine_mammals,global,NA,84746705,Tristan da Cunha,3e3,200 m +
4616886,12126,Lissodelphis peronii,marine_mammals,global,NA,84746705,Tristan da Cunha,4e3,200 m +
4827640,12126,Lissodelphis peronii,marine_mammals,global,NA,84746705,New Zealand SE,46,200 m +
4838443,12126,Lissodelphis peronii,marine_mammals,global,NA,84746705,New Zealand SE,151,200 m +
4849246,12126,Lissodelphis peronii,marine_mammals,global,NA,84746705,New Zealand SE,2e3,200 m +
4892449,12126,Lissodelphis peronii,marine_mammals,global,NA,84746705,New Zealand SE,5e3,200 m +
5098712,12126,Lissodelphis peronii,marine_mammals,global,NA,84746705,Tierra del Fuego,1,200 m +
2110256,13251,Mesoplodon peruvianus,marine_mammals,global,NA,21901256,N Sea of Cortez,62,200 m +
2124660,13251,Mesoplodon peruvianus,marine_mammals,global,NA,21901256,N Sea of Cortez,96,200 m +
2200221,13251,Mesoplodon peruvianus,marine_mammals,global,NA,21901256,Vizcaino Bay Baja,4e3,200 m +
2200230,13251,Mesoplodon peruvianus,marine_mammals,global,NA,21901256,Vizcaino Bay Baja,4e3,200 m +
2203835,13251,Mesoplodon peruvianus,marine_mammals,global,NA,21901256,Vizcaino Bay Baja,4e3,200 m +
2211043,13251,Mesoplodon peruvianus,marine_mammals,global,NA,21901256,Vizcaino Bay Baja,2e3,200 m +
2221857,13251,Mesoplodon peruvianus,marine_mammals,global,NA,21901256,Vizcaino Bay Baja,51,200 m +
3248104,13251,Mesoplodon peruvianus,marine_mammals,global,NA,21901256,Galapagos,2e3,200 m +
3273298,13251,Mesoplodon peruvianus,marine_mammals,global,NA,21901256,Galapagos,197,200 m +
3284111,13251,Mesoplodon peruvianus,marine_mammals,global,NA,21901256,Galapagos,1e3,200 m +
3330885,13251,Mesoplodon peruvianus,marine_mammals,global,NA,21901256,Galapagos,4e3,200 m +
1062285,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,Alaska,5,200 m +
1116276,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,Alaska,54,200 m +
1127083,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,Alaska,109,200 m +
1873899,18596,Pseudorca crassidens,marine_mammals,europe,NA,193131462,Mediterranean Sea 2,1e3,200 m +
1891894,18596,Pseudorca crassidens,marine_mammals,europe,NA,193131462,Mediterranean Sea 2,89,200 m +
1909858,18596,Pseudorca crassidens,marine_mammals,europe,NA,193131462,Mediterranean Sea 1,1e3,200 m +
1915782,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,Monterey Bay,11,200 m +
1919372,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,Monterey Bay,3e3,200 m +
1926570,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,Monterey Bay,4e3,200 m +
1927804,18596,Pseudorca crassidens,marine_mammals,europe,NA,193131462,Mediterranean Sea 1,2e3,200 m +
1930166,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,Monterey Bay,4e3,200 m +
1935136,18596,Pseudorca crassidens,marine_mammals,europe,NA,193131462,Mediterranean Sea 3,1e3,200 m +
1942349,18596,Pseudorca crassidens,marine_mammals,europe,NA,193131462,Mediterranean Sea 3,100,200 m +
2110256,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,N Sea of Cortez,62,200 m +
2124660,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,N Sea of Cortez,96,200 m +
2200221,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,Vizcaino Bay Baja,4e3,200 m +
2200230,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,Vizcaino Bay Baja,4e3,200 m +
2203835,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,Vizcaino Bay Baja,4e3,200 m +
2211043,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,Vizcaino Bay Baja,2e3,200 m +
2221857,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,Vizcaino Bay Baja,51,200 m +
3145557,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,Malaysia,20,200 m +
3152735,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,Malaysia,5e3,200 m +
3152756,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,Malaysia,2e3,200 m +
3170683,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,Malaysia,5e3,200 m +
3248104,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,Galapagos,2e3,200 m +
3273298,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,Galapagos,197,200 m +
3284111,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,Galapagos,1e3,200 m +
3330885,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,Galapagos,4e3,200 m +
3398132,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,Papua New Guinea,5,200 m +
3398133,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,Papua New Guinea,3e3,200 m +
3877173,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,Fiji,7,200 m +
3880763,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,Fiji,3e3,200 m +
3884370,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,Fiji,2e3,200 m +
3944241,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,W Madagascar,23,200 m +
3965838,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,W Madagascar,1e3,200 m +
3969436,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,W Madagascar,2e3,200 m +
3973169,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,Reunion,5e3,200 m +
3973171,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,Reunion,4e3,200 m +
4012758,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,Reunion,1e3,200 m +
4048604,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,W Madagascar,106,200 m +
4827640,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,New Zealand SE,46,200 m +
4838443,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,New Zealand SE,151,200 m +
4849246,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,New Zealand SE,2e3,200 m +
5098712,18596,Pseudorca crassidens,marine_mammals,global,NA,193131462,Tierra del Fuego,1,200 m +
4577279,21500,Tasmacetus shepherdi,marine_mammals,global,NA,56385820,Tristan da Cunha,167,200 m +
4584479,21500,Tasmacetus shepherdi,marine_mammals,global,NA,56385820,Tristan da Cunha,3e3,200 m +
4616886,21500,Tasmacetus shepherdi,marine_mammals,global,NA,56385820,Tristan da Cunha,4e3,200 m +
4827640,21500,Tasmacetus shepherdi,marine_mammals,global,NA,56385820,New Zealand SE,46,200 m +
4838443,21500,Tasmacetus shepherdi,marine_mammals,global,NA,56385820,New Zealand SE,151,200 m +
4849246,21500,Tasmacetus shepherdi,marine_mammals,global,NA,56385820,New Zealand SE,2e3,200 m +
4892449,21500,Tasmacetus shepherdi,marine_mammals,global,NA,56385820,New Zealand SE,5e3,200 m +
5098712,21500,Tasmacetus shepherdi,marine_mammals,global,NA,56385820,Tierra del Fuego,1,200 m +
1009795,22563,Tursiops truncatus,marine_mammals,europe,NA,252200857,Faeroe Islands,1e3,200 m +
1045794,22563,Tursiops truncatus,marine_mammals,europe,NA,252200857,Faeroe Islands,100,200 m +
1632967,22563,Tursiops truncatus,marine_mammals,mediterranean,0.4,252200857,Black Sea,111,200 m +
1658165,22563,Tursiops truncatus,marine_mammals,mediterranean,0.4,252200857,Black Sea,3e3,200 m +
1873899,22563,Tursiops truncatus,marine_mammals,mediterranean,0.4,252200857,Mediterranean Sea 2,1e3,200 m +
