cell_id,iucn_sid,spp_gp,max_depth
3944241,22698436,bli_marine_v2017,200 m +
3965838,22698436,bli_marine_v2017,200 m +
3969436,22698436,bli_marine_v2017,200 m +
3973169,22698436,bli_marine_v2017,200 m +
3973171,22698436,bli_marine_v2017,200 m +
4009158,22698436,bli_marine_v2017,200 m +
4012758,22698436,bli_marine_v2017,200 m +
4045004,22698436,bli_marine_v2017,200 m +
4048604,22698436,bli_marine_v2017,200 m +
4577279,22698436,bli_marine_v2017,200 m +
4584479,22698436,bli_marine_v2017,200 m +
4616886,22698436,bli_marine_v2017,200 m +
4827640,22698436,bli_marine_v2017,200 m +
4838443,22698436,bli_marine_v2017,200 m +
4849246,22698436,bli_marine_v2017,200 m +
4892449,22698436,bli_marine_v2017,200 m +
5098712,22698436,bli_marine_v2017,200 m +
1899096,22693150,bli_marine_v2017,< 200 m
1062285,22680441,bli_marine_v2017,< 200 m
1116276,22680441,bli_marine_v2017,< 200 m
1915782,22680441,bli_marine_v2017,< 200 m
2110256,22680441,bli_marine_v2017,< 200 m
2221857,22680441,bli_marine_v2017,< 200 m
1949546,22693133,bli_marine_v2017,< 20 m
5098711,22683634,bli_marine_v2017,< 200 m
3398131,22678611,bli_marine_v2017,< 20 m
1899096,22734972,bli_marine_v2017,< 20 m
1062285,22680485,bli_marine_v2017,< 200 m
1116276,22680485,bli_marine_v2017,< 200 m
1127083,22680485,bli_marine_v2017,< 200 m
2110256,22680485,bli_marine_v2017,< 200 m
2124660,22680485,bli_marine_v2017,< 200 m
2221857,22680485,bli_marine_v2017,< 200 m
1899096,22696792,bli_marine_v2017,< 200 m
3877173,22698471,bli_marine_v2017,200 m +
3880763,22698471,bli_marine_v2017,200 m +
3884370,22698471,bli_marine_v2017,200 m +
1899096,22693190,bli_marine_v2017,< 20 m
1949546,22693190,bli_marine_v2017,< 20 m
4009158,22693190,bli_marine_v2017,< 20 m
1899096,22693178,bli_marine_v2017,< 200 m
3398131,22693178,bli_marine_v2017,< 200 m
4009158,22693178,bli_marine_v2017,< 200 m
3398131,22697219,bli_marine_v2017,< 200 m
3248104,22698442,bli_marine_v2017,200 m +
3273298,22698442,bli_marine_v2017,200 m +
3284111,22698442,bli_marine_v2017,200 m +
3145557,22694730,bli_marine_v2017,200 m +
3152756,22694730,bli_marine_v2017,200 m +
3398132,22694730,bli_marine_v2017,200 m +
3398133,22694730,bli_marine_v2017,200 m +
3877173,22694730,bli_marine_v2017,200 m +
3880763,22694730,bli_marine_v2017,200 m +
3884370,22694730,bli_marine_v2017,200 m +
3973169,22694730,bli_marine_v2017,200 m +
3973171,22694730,bli_marine_v2017,200 m +
4009158,22694730,bli_marine_v2017,200 m +
4012758,22694730,bli_marine_v2017,200 m +
3877173,22694722,bli_marine_v2017,< 200 m
1062285,22694716,bli_marine_v2017,200 m +
1116276,22694716,bli_marine_v2017,200 m +
1127083,22694716,bli_marine_v2017,200 m +
5098712,22698288,bli_marine_v2017,200 m +
4577279,22698300,bli_marine_v2017,200 m +
4584479,22698300,bli_marine_v2017,200 m +
4616886,22698300,bli_marine_v2017,200 m +
4827640,22698300,bli_marine_v2017,200 m +
4838443,22698300,bli_marine_v2017,200 m +
4849246,22698300,bli_marine_v2017,200 m +
4892449,22698300,bli_marine_v2017,200 m +
5098712,22698300,bli_marine_v2017,200 m +
3398131,22697608,bli_marine_v2017,< 200 m
4577279,22698119,bli_marine_v2017,200 m +
4584479,22698119,bli_marine_v2017,200 m +
4616886,22698119,bli_marine_v2017,200 m +
5098712,22698119,bli_marine_v2017,200 m +
4827640,22698128,bli_marine_v2017,200 m +
4838443,22698128,bli_marine_v2017,200 m +
4849246,22698128,bli_marine_v2017,200 m +
4892449,22698128,bli_marine_v2017,200 m +
4577279,22698114,bli_marine_v2017,200 m +
4584479,22698114,bli_marine_v2017,200 m +
4616886,22698114,bli_marine_v2017,200 m +
5098712,22698114,bli_marine_v2017,200 m +
1899096,22694938,bli_marine_v2017,< 200 m
1949546,22694938,bli_marine_v2017,< 200 m
3398131,22694938,bli_marine_v2017,< 200 m
3152735,22698453,bli_marine_v2017,200 m +
3170683,22698453,bli_marine_v2017,200 m +
3248104,22698453,bli_marine_v2017,200 m +
3273298,22698453,bli_marine_v2017,200 m +
3284111,22698453,bli_marine_v2017,200 m +
3330885,22698453,bli_marine_v2017,200 m +
3877173,22698453,bli_marine_v2017,200 m +
3880763,22698453,bli_marine_v2017,200 m +
3884370,22698453,bli_marine_v2017,200 m +
4577279,22698453,bli_marine_v2017,200 m +
4584479,22698453,bli_marine_v2017,200 m +
4616886,22698453,bli_marine_v2017,200 m +
4827640,22698453,bli_marine_v2017,200 m +
4838443,22698453,bli_marine_v2017,200 m +
4849246,22698453,bli_marine_v2017,200 m +
4892449,22698453,bli_marine_v2017,200 m +
1915782,22733989,bli_marine_v2017,200 m +
2110256,22733989,bli_marine_v2017,200 m +
2124660,22733989,bli_marine_v2017,200 m +
2211043,22733989,bli_marine_v2017,200 m +
2221857,22733989,bli_marine_v2017,200 m +
3248104,22733989,bli_marine_v2017,200 m +
3273298,22733989,bli_marine_v2017,200 m +
3284111,22733989,bli_marine_v2017,200 m +
1899096,22693949,bli_marine_v2017,< 20 m
1949546,22693949,bli_marine_v2017,< 20 m
5098711,22696773,bli_marine_v2017,< 200 m
4827640,22696907,bli_marine_v2017,< 200 m
4827640,22696861,bli_marine_v2017,< 200 m
1062285,22728950,bli_marine_v2017,< 200 m
1116276,22728950,bli_marine_v2017,< 200 m
1127083,22728950,bli_marine_v2017,< 200 m
1915782,22728950,bli_marine_v2017,< 200 m
2221857,22728950,bli_marine_v2017,< 200 m
1062285,22696887,bli_marine_v2017,< 200 m
1116276,22696887,bli_marine_v2017,< 200 m
1127083,22696887,bli_marine_v2017,< 200 m
1919372,22693494,bli_marine_v2017,200 m +
1926570,22693494,bli_marine_v2017,200 m +
1930166,22693494,bli_marine_v2017,200 m +
2200221,22693494,bli_marine_v2017,200 m +
2200230,22693494,bli_marine_v2017,200 m +
2203835,22693494,bli_marine_v2017,200 m +
2211043,22693494,bli_marine_v2017,200 m +
3248104,22693494,bli_marine_v2017,200 m +
3273298,22693494,bli_marine_v2017,200 m +
3284111,22693494,bli_marine_v2017,200 m +
5098711,22696628,bli_marine_v2017,< 200 m
1899096,22697360,bli_marine_v2017,< 200 m
1899096,22693749,bli_marine_v2017,< 20 m
3398131,22693749,bli_marine_v2017,< 20 m
4009158,22693749,bli_marine_v2017,< 20 m
941395,22694856,bli_marine_v2017,200 m +
962997,22694856,bli_marine_v2017,200 m +
1009795,22694856,bli_marine_v2017,200 m +
1045794,22694856,bli_marine_v2017,200 m +
1873899,22694856,bli_marine_v2017,200 m +
1891894,22694856,bli_marine_v2017,200 m +
1909858,22694856,bli_marine_v2017,200 m +
1927804,22694856,bli_marine_v2017,200 m +
1935136,22694856,bli_marine_v2017,200 m +
1942349,22694856,bli_marine_v2017,200 m +
1899096,22697555,bli_marine_v2017,< 200 m
1632967,22696606,bli_marine_v2017,< 200 m
3398131,22693735,bli_marine_v2017,< 20 m
1891894,22696602,bli_marine_v2017,< 200 m
1899096,22696602,bli_marine_v2017,< 200 m
5098711,62114375,bli_marine_v2017,< 200 m
3877173,22727746,bli_marine_v2017,200 m +
3880763,22727746,bli_marine_v2017,200 m +
3884370,22727746,bli_marine_v2017,200 m +
3398132,22697913,bli_marine_v2017,200 m +
3398133,22697913,bli_marine_v2017,200 m +
3877173,22697935,bli_marine_v2017,200 m +
3884370,22697935,bli_marine_v2017,200 m +
3248104,22697925,bli_marine_v2017,200 m +
3273298,22697925,bli_marine_v2017,200 m +
3284111,22697925,bli_marine_v2017,200 m +
3330885,22697925,bli_marine_v2017,200 m +
3398132,22697925,bli_marine_v2017,200 m +
3398133,22697925,bli_marine_v2017,200 m +
3877173,22697925,bli_marine_v2017,200 m +
3880763,22697925,bli_marine_v2017,200 m +
3884370,22697925,bli_marine_v2017,200 m +
3973169,22697896,bli_marine_v2017,200 m +
4012758,22697896,bli_marine_v2017,200 m +
3248104,22698030,bli_marine_v2017,200 m +
3273298,22698030,bli_marine_v2017,200 m +
3284111,22698030,bli_marine_v2017,200 m +
3330885,22698030,bli_marine_v2017,200 m +
4827640,45048990,bli_marine_v2017,200 m +
4838443,45048990,bli_marine_v2017,200 m +
4849246,45048990,bli_marine_v2017,200 m +
4892449,45048990,bli_marine_v2017,200 m +
3248104,22698027,bli_marine_v2017,200 m +
3273298,22698027,bli_marine_v2017,200 m +
3284111,22698027,bli_marine_v2017,200 m +
3330885,22698027,bli_marine_v2017,200 m +
3877173,22698027,bli_marine_v2017,200 m +
3880763,22698027,bli_marine_v2017,200 m +
3884370,22698027,bli_marine_v2017,200 m +
3973169,22698027,bli_marine_v2017,200 m +
3973171,22698027,bli_marine_v2017,200 m +
3877173,22698001,bli_marine_v2017,200 m +
3880763,22698001,bli_marine_v2017,200 m +
3884370,22698001,bli_marine_v2017,200 m +
3877173,22697957,bli_marine_v2017,200 m +
3880763,22697957,bli_marine_v2017,200 m +
3884370,22697957,bli_marine_v2017,200 m +
3877173,22698012,bli_marine_v2017,200 m +
3880763,22698012,bli_marine_v2017,200 m +
3884370,22698012,bli_marine_v2017,200 m +
3973169,22698012,bli_marine_v2017,200 m +
3973171,22698012,bli_marine_v2017,200 m +
4827640,22698055,bli_marine_v2017,200 m +
4838443,22698055,bli_marine_v2017,200 m +
4849246,22698055,bli_marine_v2017,200 m +
4892449,22698055,bli_marine_v2017,200 m +
5098712,22698055,bli_marine_v2017,200 m +
4577279,45048812,bli_marine_v2017,200 m +
4584479,45048812,bli_marine_v2017,200 m +
4616886,45048812,bli_marine_v2017,200 m +
4827640,22698049,bli_marine_v2017,200 m +
4838443,22698049,bli_marine_v2017,200 m +
4849246,22698049,bli_marine_v2017,200 m +
4892449,22698049,bli_marine_v2017,200 m +
3398132,22734070,bli_marine_v2017,200 m +
3398133,22734070,bli_marine_v2017,200 m +
3877173,22734070,bli_marine_v2017,200 m +
3880763,22734070,bli_marine_v2017,200 m +
3884370,22734070,bli_marine_v2017,200 m +
3973169,22734070,bli_marine_v2017,200 m +
3973171,22734070,bli_marine_v2017,200 m +
4009158,22734070,bli_marine_v2017,200 m +
4012758,22734070,bli_marine_v2017,200 m +
4045004,22734070,bli_marine_v2017,200 m +
4048604,22734070,bli_marine_v2017,200 m +
1915782,22694903,bli_marine_v2017,200 m +
1919372,22694903,bli_marine_v2017,200 m +
1926570,22694903,bli_marine_v2017,200 m +
1930166,22694903,bli_marine_v2017,200 m +
2200221,22694903,bli_marine_v2017,200 m +
2200230,22694903,bli_marine_v2017,200 m +
2203835,22694903,bli_marine_v2017,200 m +
2211043,22694903,bli_marine_v2017,200 m +
2221857,22694903,bli_marine_v2017,200 m +
1899096,22693712,bli_marine_v2017,< 20 m
1915782,22698246,bli_marine_v2017,200 m +
1919372,22698246,bli_marine_v2017,200 m +
1926570,22698246,bli_marine_v2017,200 m +
1930166,22698246,bli_marine_v2017,200 m +
2110256,22698246,bli_marine_v2017,200 m +
2124660,22698246,bli_marine_v2017,200 m +
2200221,22698246,bli_marine_v2017,200 m +
2200230,22698246,bli_marine_v2017,200 m +
2203835,22698246,bli_marine_v2017,200 m +
2211043,22698246,bli_marine_v2017,200 m +
2221857,22698246,bli_marine_v2017,200 m +
3273298,22733979,bli_marine_v2017,< 200 m
4577279,45959186,bli_marine_v2017,200 m +
4584479,45959186,bli_marine_v2017,200 m +
4616886,45959186,bli_marine_v2017,200 m +
4827640,45959186,bli_marine_v2017,200 m +
4838443,45959186,bli_marine_v2017,200 m +
4849246,45959186,bli_marine_v2017,200 m +
4892449,45959186,bli_marine_v2017,200 m +
4827640,22698249,bli_marine_v2017,200 m +
4838443,22698249,bli_marine_v2017,200 m +
4849246,22698249,bli_marine_v2017,200 m +
4892449,22698249,bli_marine_v2017,200 m +
3398132,22698277,bli_marine_v2017,200 m +
1045794,22680405,bli_marine_v2017,< 200 m
1062285,22680405,bli_marine_v2017,< 200 m
1116276,22680405,bli_marine_v2017,< 200 m
1127083,22680405,bli_marine_v2017,< 200 m
1062285,22680409,bli_marine_v2017,< 200 m
1116276,22680409,bli_marine_v2017,< 200 m
1127083,22680409,bli_marine_v2017,< 200 m
1899096,22680247,bli_marine_v2017,< 200 m
4009158,22680313,bli_marine_v2017,< 200 m
3398132,22694245,bli_marine_v2017,200 m +
3398133,22694245,bli_marine_v2017,200 m +
5098712,22694245,bli_marine_v2017,200 m +
1009795,22694240,bli_marine_v2017,200 m +
1045794,22694240,bli_marine_v2017,200 m +
1926570,22694240,bli_marine_v2017,200 m +
1930166,22694240,bli_marine_v2017,200 m +
2124660,22694240,bli_marine_v2017,200 m +
2200221,22694240,bli_marine_v2017,200 m +
2200230,22694240,bli_marine_v2017,200 m +
2203835,22694240,bli_marine_v2017,200 m +
3145557,22694240,bli_marine_v2017,200 m +
3152735,22694240,bli_marine_v2017,200 m +
3152756,22694240,bli_marine_v2017,200 m +
3170683,22694240,bli_marine_v2017,200 m +
3248104,22694240,bli_marine_v2017,200 m +
3273298,22694240,bli_marine_v2017,200 m +
3284111,22694240,bli_marine_v2017,200 m +
3330885,22694240,bli_marine_v2017,200 m +
3398132,22694240,bli_marine_v2017,200 m +
3398133,22694240,bli_marine_v2017,200 m +
3877173,22694240,bli_marine_v2017,200 m +
3880763,22694240,bli_marine_v2017,200 m +
3884370,22694240,bli_marine_v2017,200 m +
4045004,22694240,bli_marine_v2017,200 m +
4048604,22694240,bli_marine_v2017,200 m +
3145557,22694612,bli_marine_v2017,< 200 m
3398131,22694612,bli_marine_v2017,< 200 m
3398132,22694612,bli_marine_v2017,< 200 m
3877173,22694612,bli_marine_v2017,< 200 m
5098711,22694618,bli_marine_v2017,< 200 m
5098712,22694618,bli_marine_v2017,< 200 m
3145557,22694623,bli_marine_v2017,< 200 m
3398132,22694623,bli_marine_v2017,< 200 m
5098711,22694623,bli_marine_v2017,< 200 m
5098712,22694623,bli_marine_v2017,< 200 m
4577279,22694635,bli_marine_v2017,< 200 m
5098712,22694635,bli_marine_v2017,< 200 m
1915782,62101215,bli_marine_v2017,200 m +
1919372,62101215,bli_marine_v2017,200 m +
1926570,62101215,bli_marine_v2017,200 m +
1930166,62101215,bli_marine_v2017,200 m +
2200221,62101215,bli_marine_v2017,200 m +
2200230,62101215,bli_marine_v2017,200 m +
2203835,62101215,bli_marine_v2017,200 m +
2211043,62101215,bli_marine_v2017,200 m +
2221857,62101215,bli_marine_v2017,200 m +
3944241,22694666,bli_marine_v2017,< 200 m
1899096,22694656,bli_marine_v2017,< 200 m
3145557,22694656,bli_marine_v2017,< 200 m
3398132,22694656,bli_marine_v2017,< 200 m
1915782,22694673,bli_marine_v2017,< 200 m
2110256,22694673,bli_marine_v2017,< 200 m
2124660,22694673,bli_marine_v2017,< 200 m
2221857,22694673,bli_marine_v2017,< 200 m
2110256,22696683,bli_marine_v2017,200 m +
2124660,22696683,bli_marine_v2017,200 m +
2200230,22696683,bli_marine_v2017,200 m +
2203835,22696683,bli_marine_v2017,200 m +
2211043,22696683,bli_marine_v2017,200 m +
2221857,22696683,bli_marine_v2017,200 m +
3248104,22696683,bli_marine_v2017,200 m +
3273298,22696683,bli_marine_v2017,200 m +
3284111,22696683,bli_marine_v2017,200 m +
1915782,62101249,bli_marine_v2017,200 m +
1919372,62101249,bli_marine_v2017,200 m +
1926570,62101249,bli_marine_v2017,200 m +
1930166,62101249,bli_marine_v2017,200 m +
2200221,62101249,bli_marine_v2017,200 m +
2200230,62101249,bli_marine_v2017,200 m +
2203835,62101249,bli_marine_v2017,200 m +
2211043,62101249,bli_marine_v2017,200 m +
2221857,62101249,bli_marine_v2017,200 m +
1899096,22696545,bli_marine_v2017,< 200 m
3398131,22696545,bli_marine_v2017,< 200 m
1899096,22680024,bli_marine_v2017,< 200 m
1891894,22694561,bli_marine_v2017,< 200 m
3145557,22694561,bli_marine_v2017,< 200 m
3398132,22694561,bli_marine_v2017,< 200 m
3944241,22694561,bli_marine_v2017,< 200 m
4009158,22694561,bli_marine_v2017,< 200 m
4045004,22694561,bli_marine_v2017,< 200 m
4048604,22694561,bli_marine_v2017,< 200 m
3145557,22694571,bli_marine_v2017,< 200 m
3398132,22694571,bli_marine_v2017,< 200 m
3877173,22694571,bli_marine_v2017,< 200 m
3944241,22694571,bli_marine_v2017,< 200 m
1915782,22694552,bli_marine_v2017,< 200 m
2110256,22694552,bli_marine_v2017,< 200 m
2124660,22694552,bli_marine_v2017,< 200 m
2221857,22694552,bli_marine_v2017,< 200 m
1891894,22694591,bli_marine_v2017,200 m +
1909858,22694591,bli_marine_v2017,200 m +
1927804,22694591,bli_marine_v2017,200 m +
3398131,22683442,bli_marine_v2017,< 20 m
3398131,22693289,bli_marine_v2017,< 20 m
1899096,22693207,bli_marine_v2017,< 20 m
3398131,22693305,bli_marine_v2017,< 200 m
1899096,22693220,bli_marine_v2017,< 200 m
3398131,22693220,bli_marine_v2017,< 200 m
1899096,22693216,bli_marine_v2017,< 20 m
1899096,22693211,bli_marine_v2017,< 200 m
3170683,22698005,bli_marine_v2017,200 m +
3973169,22698005,bli_marine_v2017,200 m +
3973171,22698005,bli_marine_v2017,200 m +
4012758,22698005,bli_marine_v2017,200 m +
4577279,22698425,bli_marine_v2017,200 m +
4584479,22698425,bli_marine_v2017,200 m +
4616886,22698425,bli_marine_v2017,200 m +
4827640,22728349,bli_marine_v2017,200 m +
4838443,22728349,bli_marine_v2017,200 m +
4849246,22728349,bli_marine_v2017,200 m +
4892449,22728349,bli_marine_v2017,200 m +
5098712,22696883,bli_marine_v2017,< 200 m
3398131,104006526,bli_marine_v2017,< 20 m
1899096,22710886,bli_marine_v2017,< 20 m
1899096,22716976,bli_marine_v2017,< 20 m
1949546,22716976,bli_marine_v2017,< 20 m
1899096,22716984,bli_marine_v2017,< 20 m
1949546,22716984,bli_marine_v2017,< 20 m
3973169,22698106,bli_marine_v2017,200 m +
3973171,22698106,bli_marine_v2017,200 m +
4012758,22698106,bli_marine_v2017,200 m +
4577279,22698106,bli_marine_v2017,200 m +
4584479,22698106,bli_marine_v2017,200 m +
4616886,22698106,bli_marine_v2017,200 m +
4827640,22698106,bli_marine_v2017,200 m +
4838443,22698106,bli_marine_v2017,200 m +
4849246,22698106,bli_marine_v2017,200 m +
4892449,22698106,bli_marine_v2017,200 m +
2110256,22696637,bli_marine_v2017,200 m +
2124660,22696637,bli_marine_v2017,200 m +
2200221,22696637,bli_marine_v2017,200 m +
2200230,22696637,bli_marine_v2017,200 m +
2203835,22696637,bli_marine_v2017,200 m +
2211043,22696637,bli_marine_v2017,200 m +
2221857,22696637,bli_marine_v2017,200 m +
3248104,22696637,bli_marine_v2017,200 m +
3273298,22696637,bli_marine_v2017,200 m +
3284111,22696637,bli_marine_v2017,200 m +
3330885,22696637,bli_marine_v2017,200 m +
941395,22696657,bli_marine_v2017,200 m +
962997,22696657,bli_marine_v2017,200 m +
1009795,22696657,bli_marine_v2017,200 m +
1045794,22696657,bli_marine_v2017,200 m +
1873899,22696657,bli_marine_v2017,200 m +
1891894,22696657,bli_marine_v2017,200 m +
1909858,22696657,bli_marine_v2017,200 m +
1927804,22696657,bli_marine_v2017,200 m +
1935136,22696657,bli_marine_v2017,200 m +
1942349,22696657,bli_marine_v2017,200 m +
1899096,22694524,bli_marine_v2017,< 200 m
4577279,22697852,bli_marine_v2017,200 m +
4584479,22697852,bli_marine_v2017,200 m +
4616886,22697852,bli_marine_v2017,200 m +
4827640,22697852,bli_marine_v2017,200 m +
4838443,22697852,bli_marine_v2017,200 m +
4849246,22697852,bli_marine_v2017,200 m +
4892449,22697852,bli_marine_v2017,200 m +
5098712,22697852,bli_marine_v2017,200 m +
4584479,22697859,bli_marine_v2017,200 m +
4616886,22697859,bli_marine_v2017,200 m +
4827640,22697859,bli_marine_v2017,200 m +
4838443,22697859,bli_marine_v2017,200 m +
4849246,22697859,bli_marine_v2017,200 m +
4892449,22697859,bli_marine_v2017,200 m +
5098712,22697859,bli_marine_v2017,200 m +
3248104,22698320,bli_marine_v2017,200 m +
3273298,22698320,bli_marine_v2017,200 m +
3284111,22698320,bli_marine_v2017,200 m +
3330885,22698320,bli_marine_v2017,200 m +
1062285,22696599,bli_marine_v2017,< 200 m
1116276,22696599,bli_marine_v2017,< 200 m
1127083,22696599,bli_marine_v2017,< 200 m
1915782,22696599,bli_marine_v2017,< 200 m
4577279,22698140,bli_marine_v2017,200 m +
4584479,22698140,bli_marine_v2017,200 m +
4616886,22698140,bli_marine_v2017,200 m +
4827640,22698140,bli_marine_v2017,200 m +
4838443,22698140,bli_marine_v2017,200 m +
4849246,22698140,bli_marine_v2017,200 m +
4892449,22698140,bli_marine_v2017,200 m +
5098712,22698140,bli_marine_v2017,200 m +
4577279,22698159,bli_marine_v2017,200 m +
4584479,22698159,bli_marine_v2017,200 m +
4616886,22698159,bli_marine_v2017,200 m +
4827640,22698159,bli_marine_v2017,200 m +
4838443,22698159,bli_marine_v2017,200 m +
4849246,22698159,bli_marine_v2017,200 m +
4892449,22698159,bli_marine_v2017,200 m +
5098712,22698159,bli_marine_v2017,200 m +
4577279,22728437,bli_marine_v2017,200 m +
4584479,22728437,bli_marine_v2017,200 m +
4616886,22728437,bli_marine_v2017,200 m +
3248104,22698150,bli_marine_v2017,200 m +
3273298,22698150,bli_marine_v2017,200 m +
3284111,22698150,bli_marine_v2017,200 m +
3330885,22698150,bli_marine_v2017,200 m +
4827640,22698150,bli_marine_v2017,200 m +
4838443,22698150,bli_marine_v2017,200 m +
4849246,22698150,bli_marine_v2017,200 m +
4892449,22698150,bli_marine_v2017,200 m +
4827640,22698155,bli_marine_v2017,200 m +
4838443,22698155,bli_marine_v2017,200 m +
4849246,22698155,bli_marine_v2017,200 m +
4892449,22698155,bli_marine_v2017,200 m +
5098712,22698155,bli_marine_v2017,200 m +
3248104,22697949,bli_marine_v2017,200 m +
3273298,22697949,bli_marine_v2017,200 m +
3284111,22697949,bli_marine_v2017,200 m +
3330885,22697949,bli_marine_v2017,200 m +
4827640,22697949,bli_marine_v2017,200 m +
4838443,22697949,bli_marine_v2017,200 m +
4849246,22697949,bli_marine_v2017,200 m +
4892449,22697949,bli_marine_v2017,200 m +
3152735,22698035,bli_marine_v2017,200 m +
3170683,22698035,bli_marine_v2017,200 m +
3973169,22698035,bli_marine_v2017,200 m +
3973171,22698035,bli_marine_v2017,200 m +
4012758,22698035,bli_marine_v2017,200 m +
1915782,22697975,bli_marine_v2017,200 m +
1919372,22697975,bli_marine_v2017,200 m +
1926570,22697975,bli_marine_v2017,200 m +
1930166,22697975,bli_marine_v2017,200 m +
2110256,22697975,bli_marine_v2017,200 m +
2124660,22697975,bli_marine_v2017,200 m +
2200221,22697975,bli_marine_v2017,200 m +
2200230,22697975,bli_marine_v2017,200 m +
2203835,22697975,bli_marine_v2017,200 m +
2211043,22697975,bli_marine_v2017,200 m +
2221857,22697975,bli_marine_v2017,200 m +
3248104,22697975,bli_marine_v2017,200 m +
3273298,22697975,bli_marine_v2017,200 m +
3284111,22697975,bli_marine_v2017,200 m +
3330885,22697975,bli_marine_v2017,200 m +
3877173,22697975,bli_marine_v2017,200 m +
3880763,22697975,bli_marine_v2017,200 m +
3884370,22697975,bli_marine_v2017,200 m +
4827640,22697975,bli_marine_v2017,200 m +
4838443,22697975,bli_marine_v2017,200 m +
4849246,22697975,bli_marine_v2017,200 m +
4892449,22697975,bli_marine_v2017,200 m +
4577279,22698084,bli_marine_v2017,200 m +
4584479,22698084,bli_marine_v2017,200 m +
4616886,22698084,bli_marine_v2017,200 m +
3877173,22697963,bli_marine_v2017,200 m +
3880763,22697963,bli_marine_v2017,200 m +
3884370,22697963,bli_marine_v2017,200 m +
4827640,22697963,bli_marine_v2017,200 m +
4838443,22697963,bli_marine_v2017,200 m +
4849246,22697963,bli_marine_v2017,200 m +
4892449,22697963,bli_marine_v2017,200 m +
1116276,22697954,bli_marine_v2017,200 m +
1127083,22697954,bli_marine_v2017,200 m +
3330885,22697954,bli_marine_v2017,200 m +
3877173,22697954,bli_marine_v2017,200 m +
3880763,22697954,bli_marine_v2017,200 m +
3884370,22697954,bli_marine_v2017,200 m +
3973169,22697954,bli_marine_v2017,200 m +
3973171,22697954,bli_marine_v2017,200 m +
4827640,22697954,bli_marine_v2017,200 m +
4838443,22697954,bli_marine_v2017,200 m +
4849246,22697954,bli_marine_v2017,200 m +
4892449,22697954,bli_marine_v2017,200 m +
3248104,22697970,bli_marine_v2017,200 m +
3273298,22697970,bli_marine_v2017,200 m +
3284111,22697970,bli_marine_v2017,200 m +
3330885,22697970,bli_marine_v2017,200 m +
3398132,22697970,bli_marine_v2017,200 m +
3398133,22697970,bli_marine_v2017,200 m +
3877173,22697970,bli_marine_v2017,200 m +
3880763,22697970,bli_marine_v2017,200 m +
3884370,22697970,bli_marine_v2017,200 m +
4827640,22697970,bli_marine_v2017,200 m +
4838443,22697970,bli_marine_v2017,200 m +
4849246,22697970,bli_marine_v2017,200 m +
4892449,22697970,bli_marine_v2017,200 m +
4577279,22698080,bli_marine_v2017,200 m +
4584479,22698080,bli_marine_v2017,200 m +
4616886,22698080,bli_marine_v2017,200 m +
3877173,22697984,bli_marine_v2017,200 m +
3880763,22697984,bli_marine_v2017,200 m +
3884370,22697984,bli_marine_v2017,200 m +
4827640,22697984,bli_marine_v2017,200 m +
4838443,22697984,bli_marine_v2017,200 m +
4849246,22697984,bli_marine_v2017,200 m +
4892449,22697984,bli_marine_v2017,200 m +
3398132,22698042,bli_marine_v2017,200 m +
3398133,22698042,bli_marine_v2017,200 m +
3877173,22698042,bli_marine_v2017,200 m +
3880763,22698042,bli_marine_v2017,200 m +
3884370,22698042,bli_marine_v2017,200 m +
3248104,22698039,bli_marine_v2017,200 m +
3273298,22698039,bli_marine_v2017,200 m +
3284111,22698039,bli_marine_v2017,200 m +
3330885,22698039,bli_marine_v2017,200 m +
941395,22728432,bli_marine_v2017,200 m +
962997,22728432,bli_marine_v2017,200 m +
1009795,22728432,bli_marine_v2017,200 m +
1045794,22728432,bli_marine_v2017,200 m +
1873899,22728432,bli_marine_v2017,200 m +
1891894,22728432,bli_marine_v2017,200 m +
1909858,22728432,bli_marine_v2017,200 m +
1927804,22728432,bli_marine_v2017,200 m +
1935136,22728432,bli_marine_v2017,200 m +
1942349,22728432,bli_marine_v2017,200 m +
941395,22698226,bli_marine_v2017,200 m +
962997,22698226,bli_marine_v2017,200 m +
1009795,22698226,bli_marine_v2017,200 m +
1045794,22698226,bli_marine_v2017,200 m +
4577279,22698226,bli_marine_v2017,200 m +
4584479,22698226,bli_marine_v2017,200 m +
4616886,22698226,bli_marine_v2017,200 m +
5098712,22698226,bli_marine_v2017,200 m +
5098712,22697761,bli_marine_v2017,200 m +
5098712,22697755,bli_marine_v2017,200 m +
941395,22694497,bli_marine_v2017,200 m +
962997,22694497,bli_marine_v2017,200 m +
1009795,22694497,bli_marine_v2017,200 m +
1045794,22694497,bli_marine_v2017,200 m +
1062285,22694497,bli_marine_v2017,200 m +
1116276,22694497,bli_marine_v2017,200 m +
1127083,22694497,bli_marine_v2017,200 m +
1873899,22694497,bli_marine_v2017,200 m +
1891894,22694497,bli_marine_v2017,200 m +
1909858,22694497,bli_marine_v2017,200 m +
1919372,22694497,bli_marine_v2017,200 m +
1926570,22694497,bli_marine_v2017,200 m +
1927804,22694497,bli_marine_v2017,200 m +
1930166,22694497,bli_marine_v2017,200 m +
2200221,22694497,bli_marine_v2017,200 m +
2200230,22694497,bli_marine_v2017,200 m +
2203835,22694497,bli_marine_v2017,200 m +
5098711,22697822,bli_marine_v2017,200 m +
5098712,22697822,bli_marine_v2017,200 m +
