dbf_file,iucn_sid,sciname,subpop,kingdom,phylum,class,order,family,code,marine,terrestrial,freshwater
GROUPERS.dbf,132805,Cephalopholis polleni,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,132807,Hyporthodus septemfasciatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,132806,Cephalopholis fulva,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,132808,Cephalopholis cyanostigma,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,132809,Alphestes multiguttatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,132811,Mycteroperca xenarcha,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,132812,Epinephelus amblycephalus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,DD,t,f,f
GROUPERS.dbf,132815,Epinephelus cyanopodus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,132816,Saloptia powelli,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,DD,t,f,f
GROUPERS.dbf,132817,Epinephelus fasciatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,132819,Epinephelus adscensionis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,132820,Cephalopholis taeniops,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,DD,t,f,f
GROUPERS.dbf,132821,Epinephelus trimaculatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,132823,Epinephelus chlorostigma,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,132829,Epinephelus howlandi,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,132830,Mycteroperca acutirostris,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,132768,Epinephelus trophis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,DD,t,f,f
GROUPERS.dbf,132769,Epinephelus fasciatomaculosus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,DD,t,f,f
GROUPERS.dbf,132770,Epinephelus guttatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,132771,Gonioplectrus hispanus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,132772,Hyporthodus octofasciatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,DD,t,f,f
GROUPERS.dbf,132773,Epinephelus tukula,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,132774,Epinephelus areolatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,132775,Plectropomus pessuliferus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,NT,t,f,f
GROUPERS.dbf,132776,Plectropomus oligacanthus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,NT,t,f,f
GROUPERS.dbf,132777,Epinephelus diacanthus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,NT,t,f,f
GROUPERS.dbf,132778,Epinephelus hexagonatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,132779,Cephalopholis oligosticta,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,132780,Epinephelus sexfasciatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,DD,t,f,f
GROUPERS.dbf,132781,Cephalopholis argus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,64404,Hyporthodus perplexus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,DD,t,f,f
GROUPERS.dbf,132782,Cephalopholis aitha,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,DD,t,f,f
GROUPERS.dbf,132784,Epinephelus magniscuttis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,DD,t,f,f
GROUPERS.dbf,132785,Epinephelus erythrurus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,DD,t,f,f
GROUPERS.dbf,132786,Cephalopholis nigripinnis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,DD,t,f,f
GROUPERS.dbf,132787,Anyperodon leucogrammicus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,132788,Epinephelus merra,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,132789,Cephalopholis microprion,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,132790,Triso dermopterus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,132791,Cephalopholis igarashiensis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,DD,t,f,f
GROUPERS.dbf,64396,Epinephelus bruneus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,VU,t,f,f
GROUPERS.dbf,64405,Epinephelus suborbitalis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,DD,t,f,f
GROUPERS.dbf,64406,Epinephelus timorensis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,DD,t,f,f
GROUPERS.dbf,64407,Epinephelus tuamotuensis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,64397,Epinephelus chlorocephalus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,DD,t,f,f
GROUPERS.dbf,64398,Epinephelus clippertonensis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,64399,Hyporthodus darwinensis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,DD,t,f,f
GROUPERS.dbf,64400,Hyporthodus flavolimbatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,VU,t,f,f
GROUPERS.dbf,64401,Epinephelus gabriellae,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,VU,t,f,f
GROUPERS.dbf,64402,Epinephelus indistinctus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,DD,t,f,f
GROUPERS.dbf,64409,Mycteroperca fusca,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,EN,t,f,f
GROUPERS.dbf,64410,Mycteroperca interstitialis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,VU,t,f,f
GROUPERS.dbf,132722,Epinephelus aeneus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,NT,t,f,f
GROUPERS.dbf,132723,Epinephelus maculatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,132724,Mycteroperca bonaci,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,NT,t,f,f
GROUPERS.dbf,132725,Cephalopholis aurantia,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,DD,t,f,f
GROUPERS.dbf,132726,Epinephelus flavocaeruleus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,132727,Paranthias furcifer,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,132728,Epinephelus summana,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,DD,t,f,f
GROUPERS.dbf,132729,Mycteroperca phenax,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,195291,Epinephelus chabaudi,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,DD,t,f,f
GROUPERS.dbf,195292,Epinephelus quinquefasciatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,DD,t,f,f
GROUPERS.dbf,195409,Epinephelus itajara,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,CR,t,f,f
GROUPERS.dbf,7854,Epinephelus drummondhayi,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,CR,t,f,f
GROUPERS.dbf,7858,Epinephelus lanceolatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,VU,t,f,f
GROUPERS.dbf,7859,Epinephelus marginatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,EN,t,f,f
GROUPERS.dbf,7860,Hyporthodus nigritus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,CR,t,f,f
GROUPERS.dbf,7861,Hyporthodus niveatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,VU,t,f,f
GROUPERS.dbf,7862,Epinephelus striatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,EN,t,f,f
GROUPERS.dbf,132783,Cephalopholis urodeta,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,7855,Hyporthodus exsul,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,DD,t,f,f
GROUPERS.dbf,132733,Cephalopholis panamensis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,132822,Paranthias colonus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,132734,Hyporthodus niphobles,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,DD,t,f,f
GROUPERS.dbf,132750,Epinephelus labriformis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,14048,Mycteroperca cidi,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,DD,t,f,f
GROUPERS.dbf,14049,Mycteroperca jordani,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,EN,t,f,f
GROUPERS.dbf,14050,Mycteroperca microlepis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
GROUPERS.dbf,14051,Mycteroperca olfax,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,VU,t,f,f
GROUPERS.dbf,14052,Mycteroperca prionura,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,NT,t,f,f
GROUPERS.dbf,14053,Mycteroperca rosacea,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,VU,t,f,f
GROUPERS.dbf,14054,Mycteroperca rubra,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,LC,t,f,f
HAGFISH.dbf,154797,Eptatretus mendozai,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,155140,Paramyxine wayuu,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,DD,t,f,f
HAGFISH.dbf,154825,Eptatretus cirrhatus,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196068,Myxine robinsorum,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196013,Eptatretus alastairi,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196014,Eptatretus astrolabium,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,DD,t,f,f
HAGFISH.dbf,196015,Eptatretus bischoffii,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,DD,t,f,f
HAGFISH.dbf,196016,Eptatretus burgeri,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,NT,t,f,f
HAGFISH.dbf,196017,Eptatretus caribbeaus,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196018,Eptatretus carlhubbsi,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196019,Eptatretus deani,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,DD,t,f,f
HAGFISH.dbf,196020,Eptatretus eos,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,DD,t,f,f
HAGFISH.dbf,196021,Eptatretus fernholmi,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,DD,t,f,f
HAGFISH.dbf,196022,Eptatretus fritzi,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196023,Eptatretus goliath,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,DD,t,f,f
HAGFISH.dbf,196069,Myxine sotoi,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,VU,t,f,f
HAGFISH.dbf,196024,Eptatretus gomoni,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196025,Eptatretus grouseri,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196026,Eptatretus hexatrema,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196027,Eptatretus indrambaryai,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196028,Eptatretus lakeside,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,DD,t,f,f
HAGFISH.dbf,196054,Myxine fernholmi,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196029,Eptatretus laurahubbsae,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196030,Eptatretus longipinnis,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,VU,t,f,f
HAGFISH.dbf,196031,Eptatretus lopheliae,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,DD,t,f,f
HAGFISH.dbf,196032,Eptatretus mcconnaugheyi,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,DD,t,f,f
HAGFISH.dbf,196085,Paramyxine sheni,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196033,Eptatretus mccoskeri,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196034,Eptatretus menezesi,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196063,Myxine kuoi,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,DD,t,f,f
HAGFISH.dbf,196035,Eptatretus minor,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,DD,t,f,f
HAGFISH.dbf,196036,Eptatretus multidens,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196046,Eptatretus strickrotti,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196037,Eptatretus nanii,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,DD,t,f,f
HAGFISH.dbf,196038,Eptatretus octatrema,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,CR,t,f,f
HAGFISH.dbf,196039,Eptatretus okinoseanus,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196040,Eptatretus polytrema,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,DD,t,f,f
HAGFISH.dbf,196041,Eptatretus profundus,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196043,Eptatretus sinus,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196044,Eptatretus stoutii,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,DD,t,f,f
HAGFISH.dbf,196045,Eptatretus strahani,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,DD,t,f,f
HAGFISH.dbf,196053,Myxine debueni,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,DD,t,f,f
HAGFISH.dbf,196047,Eptatretus wisneri,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196049,Myxine affinis,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196050,Myxine australis,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196051,Myxine capensis,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196052,Myxine circifrons,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196055,Myxine formosana,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,DD,t,f,f
HAGFISH.dbf,196056,Myxine garmani,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,VU,t,f,f
HAGFISH.dbf,196057,Myxine glutinosa,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196058,Myxine hubbsi,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196064,Myxine mccoskeri,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196059,Myxine hubbsoides,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,DD,t,f,f
HAGFISH.dbf,196062,Myxine knappi,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,DD,t,f,f
HAGFISH.dbf,196060,Myxine ios,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196061,Myxine jespersenae,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196067,Myxine pequenoi,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,DD,t,f,f
HAGFISH.dbf,196065,Myxine mcmillanae,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196066,Myxine paucidens,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,EN,t,f,f
HAGFISH.dbf,196071,Nemamyxine elongata,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,DD,t,f,f
HAGFISH.dbf,196072,Nemamyxine kreffti,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,NT,t,f,f
HAGFISH.dbf,196074,Neomyxine biniplicata,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,DD,t,f,f
HAGFISH.dbf,196076,Notomyxine tridentiger,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,DD,t,f,f
HAGFISH.dbf,196078,Paramyxine ancon,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,DD,t,f,f
HAGFISH.dbf,196079,Paramyxine atami,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,DD,t,f,f
HAGFISH.dbf,196080,Paramyxine cheni,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,VU,t,f,f
HAGFISH.dbf,196081,Paramyxine chinensis,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,DD,t,f,f
HAGFISH.dbf,196082,Paramyxine fernholmi,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,VU,t,f,f
HAGFISH.dbf,196086,Paramyxine springeri,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196083,Paramyxine moki,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,DD,t,f,f
HAGFISH.dbf,196084,Paramyxine nelsoni,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,VU,t,f,f
HAGFISH.dbf,196087,Paramyxine taiwanae,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,EN,t,f,f
HAGFISH.dbf,196088,Paramyxine walkeri,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,DD,t,f,f
HAGFISH.dbf,196090,Paramyxine wisneri,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
HAGFISH.dbf,196091,Paramyxine yangi,NA,ANIMALIA,CHORDATA,MYXINI,MYXINIFORMES,MYXINIDAE,LC,t,f,f
LOBSTERS.dbf,170059,Parribacus scarlatinus,NA,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,SCYLLARIDAE,DD,t,f,f
LOBSTERS.dbf,170061,Panulirus gracilis,NA,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,PALINURIDAE,DD,t,f,f
LOBSTERS.dbf,170019,Metanephrops sinensis,NA,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,NEPHROPIDAE,LC,t,f,f
LOBSTERS.dbf,170020,Scyllarides astori,NA,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,SCYLLARIDAE,DD,t,f,f
LOBSTERS.dbf,170021,Metanephrops binghami,NA,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,NEPHROPIDAE,LC,t,f,f
LOBSTERS.dbf,170038,Thymops birsteini,NA,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,NEPHROPIDAE,LC,t,f,f
LOBSTERS.dbf,170040,Metanephrops arafurensis,NA,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,NEPHROPIDAE,DD,t,f,f
LOBSTERS.dbf,170074,Thaumastochelopsis wardi,NA,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,NEPHROPIDAE,DD,t,f,f
LOBSTERS.dbf,170081,Ibacus ciliatus,NA,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,SCYLLARIDAE,DD,t,f,f
LOBSTERS.dbf,170083,Jasus tristani,NA,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,PALINURIDAE,LC,t,f,f
LOBSTERS.dbf,170088,Scyllarides nodifer,NA,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,SCYLLARIDAE,LC,t,f,f
LOBSTERS.dbf,170097,Justitia longimanus,NA,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,PALINURIDAE,DD,t,f,f
LOBSTERS.dbf,170041,Panulirus stimpsoni,NA,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,PALINURIDAE,DD,t,f,f
LOBSTERS.dbf,170042,Projasus parkeri,NA,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,PALINURIDAE,LC,t,f,f
