iucn_sid,sciname,category,subpop_match,dbf_file
48320326,Alloblennius jugularis,LC,FALSE,COMBTOOTHBLENNIES.dbf
48320326,Alloblennius jugularis,LC,FALSE,MARINEFISH_PART_3.dbf
48320397,Alloblennius parvus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48320397,Alloblennius parvus,LC,FALSE,MARINEFISH_PART_3.dbf
48320496,Alloblennius pictus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48320496,Alloblennius pictus,LC,FALSE,MARINEFISH_PART_2.dbf
48321090,Alticus arnoldorum,LC,FALSE,COMBTOOTHBLENNIES.dbf
48321090,Alticus arnoldorum,LC,FALSE,MARINEFISH_PART_2.dbf
48321143,Alticus magnusi,LC,FALSE,COMBTOOTHBLENNIES.dbf
48321143,Alticus magnusi,LC,FALSE,MARINEFISH_PART_3.dbf
48321151,Alticus monochrus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48321151,Alticus monochrus,LC,FALSE,MARINEFISH_PART_3.dbf
48321164,Alticus montanoi,LC,FALSE,COMBTOOTHBLENNIES.dbf
48321164,Alticus montanoi,LC,FALSE,MARINEFISH_PART_3.dbf
48321178,Alticus orientalis,LC,FALSE,COMBTOOTHBLENNIES.dbf
48321178,Alticus orientalis,LC,FALSE,MARINEFISH_PART_1.dbf
48321187,Alticus saliens,DD,FALSE,COMBTOOTHBLENNIES.dbf
48321187,Alticus saliens,DD,FALSE,MARINEFISH_PART_2.dbf
48321442,Alticus sertatus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48321442,Alticus sertatus,LC,FALSE,MARINEFISH_PART_1.dbf
48321557,Alticus simplicirrus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48321557,Alticus simplicirrus,LC,FALSE,MARINEFISH_PART_1.dbf
48342089,Cirripectes obscurus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342089,Cirripectes obscurus,LC,FALSE,MARINEFISH_PART_3.dbf
48342092,Andamia amphibius,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342092,Andamia amphibius,LC,FALSE,MARINEFISH_PART_3.dbf
48342099,Meiacanthus tongaensis,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342099,Meiacanthus tongaensis,LC,FALSE,MARINEFISH_PART_3.dbf
48342100,Entomacrodus lighti,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342100,Entomacrodus lighti,LC,FALSE,MARINEFISH_PART_2.dbf
48342101,Ecsenius ops,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342101,Ecsenius ops,LC,FALSE,MARINEFISH_PART_3.dbf
48342103,Cirripectes randalli,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342103,Cirripectes randalli,LC,FALSE,MARINEFISH_PART_3.dbf
48342104,Meiacanthus abruptus,VU,FALSE,COMBTOOTHBLENNIES.dbf
48342104,Meiacanthus abruptus,VU,FALSE,MARINEFISH_PART_1.dbf
48342105,Cirripectes auritus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342105,Cirripectes auritus,LC,FALSE,MARINEFISH_PART_2.dbf
48342108,Omobranchus aurosplendidus,VU,FALSE,COMBTOOTHBLENNIES.dbf
48342108,Omobranchus aurosplendidus,VU,FALSE,MARINEFISH_PART_1.dbf
48342109,Parablennius cornutus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342109,Parablennius cornutus,LC,FALSE,MARINEFISH_PART_1.dbf
48342111,Salarias fasciatus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342111,Salarias fasciatus,LC,FALSE,MARINEFISH_PART_2.dbf
48342115,Blenniella chrysospilos,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342115,Blenniella chrysospilos,LC,FALSE,MARINEFISH_PART_3.dbf
48342117,Cirripectes fuscoguttatus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342117,Cirripectes fuscoguttatus,LC,FALSE,MARINEFISH_PART_1.dbf
48342119,Omobranchus fasciolatoceps,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342119,Omobranchus fasciolatoceps,LC,FALSE,MARINEFISH_PART_2.dbf
48342120,Oman ypsilon,VU,FALSE,COMBTOOTHBLENNIES.dbf
48342120,Oman ypsilon,VU,FALSE,MARINEFISH_PART_1.dbf
48342122,Praealticus triangulus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342122,Praealticus triangulus,LC,FALSE,MARINEFISH_PART_3.dbf
48342125,Blenniella leopardus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342125,Blenniella leopardus,LC,FALSE,MARINEFISH_PART_2.dbf
48342126,Blenniella paula,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342126,Blenniella paula,LC,FALSE,MARINEFISH_PART_1.dbf
48342128,Salarias nigrocinctus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342128,Salarias nigrocinctus,LC,FALSE,MARINEFISH_PART_1.dbf
48342129,Entomacrodus randalli,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342129,Entomacrodus randalli,LC,FALSE,MARINEFISH_PART_2.dbf
48342130,Salarias guttatus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342130,Salarias guttatus,LC,FALSE,MARINEFISH_PART_1.dbf
48342133,Istiblennius flaviumbrinus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342133,Istiblennius flaviumbrinus,LC,FALSE,MARINEFISH_PART_3.dbf
48342134,Istiblennius bellus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342134,Istiblennius bellus,LC,FALSE,MARINEFISH_PART_1.dbf
48342142,Omobranchus loxozonus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342142,Omobranchus loxozonus,LC,FALSE,MARINEFISH_PART_3.dbf
48342143,Rhabdoblennius papuensis,DD,FALSE,COMBTOOTHBLENNIES.dbf
48342143,Rhabdoblennius papuensis,DD,FALSE,MARINEFISH_PART_1.dbf
48342144,Entomacrodus strasburgi,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342144,Entomacrodus strasburgi,LC,FALSE,MARINEFISH_PART_1.dbf
48342145,Ecsenius pictus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342145,Ecsenius pictus,LC,FALSE,MARINEFISH_PART_1.dbf
48342148,Enchelyurus brunneolus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342148,Enchelyurus brunneolus,LC,FALSE,MARINEFISH_PART_1.dbf
48342149,Ecsenius dentex,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342149,Ecsenius dentex,LC,FALSE,MARINEFISH_PART_2.dbf
48342150,Ecsenius caeruliventris,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342150,Ecsenius caeruliventris,LC,FALSE,MARINEFISH_PART_1.dbf
48342152,Omobranchus hikkaduwensis,VU,FALSE,COMBTOOTHBLENNIES.dbf
48342152,Omobranchus hikkaduwensis,VU,FALSE,MARINEFISH_PART_3.dbf
48342162,Ecsenius sellifer,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342162,Ecsenius sellifer,LC,FALSE,MARINEFISH_PART_2.dbf
48342164,Meiacanthus mossambicus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342164,Meiacanthus mossambicus,LC,FALSE,MARINEFISH_PART_1.dbf
48342168,Omobranchus obliquus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342168,Omobranchus obliquus,LC,FALSE,MARINEFISH_PART_3.dbf
48342170,Ecsenius oculatus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342170,Ecsenius oculatus,LC,FALSE,MARINEFISH_PART_3.dbf
48342171,Omobranchus germaini,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342171,Omobranchus germaini,LC,FALSE,MARINEFISH_PART_2.dbf
48342173,Ecsenius monoculus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342173,Ecsenius monoculus,LC,FALSE,MARINEFISH_PART_1.dbf
48342174,Mimoblennius atrocinctus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342174,Mimoblennius atrocinctus,LC,FALSE,MARINEFISH_PART_3.dbf
48342176,Entomacrodus rofeni,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342176,Entomacrodus rofeni,LC,FALSE,MARINEFISH_PART_2.dbf
48342177,Entomacrodus marmoratus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342177,Entomacrodus marmoratus,LC,FALSE,MARINEFISH_PART_1.dbf
48342178,Dactyloscopus insulatus,VU,FALSE,COMBTOOTHBLENNIES.dbf
48342178,Dactyloscopus insulatus,VU,FALSE,MARINEFISH_PART_1.dbf
48342179,Ecsenius shirleyae,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342179,Ecsenius shirleyae,LC,FALSE,MARINEFISH_PART_1.dbf
48342180,Omox lupus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342180,Omox lupus,LC,FALSE,MARINEFISH_PART_3.dbf
48342181,Omobranchus lineolatus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342181,Omobranchus lineolatus,LC,FALSE,MARINEFISH_PART_3.dbf
48342182,Cirripectes gilberti,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342182,Cirripectes gilberti,LC,FALSE,MARINEFISH_PART_3.dbf
48342183,Ecsenius bimaculatus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342183,Ecsenius bimaculatus,LC,FALSE,MARINEFISH_PART_1.dbf
48342186,Praealticus oortii,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342186,Praealticus oortii,LC,FALSE,MARINEFISH_PART_3.dbf
48342187,Petroscirtes variabilis,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342187,Petroscirtes variabilis,LC,FALSE,MARINEFISH_PART_2.dbf
48342191,Petroscirtes fallax,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342191,Petroscirtes fallax,LC,FALSE,MARINEFISH_PART_1.dbf
48342193,Chalaroderma ocellata,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342193,Chalaroderma ocellata,LC,FALSE,MARINEFISH_PART_3.dbf
48342195,Ecsenius fijiensis,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342195,Ecsenius fijiensis,LC,FALSE,MARINEFISH_PART_2.dbf
48342196,Andamia cyclocheilus,DD,FALSE,COMBTOOTHBLENNIES.dbf
48342196,Andamia cyclocheilus,DD,FALSE,MARINEFISH_PART_3.dbf
48342197,Ecsenius paroculus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342197,Ecsenius paroculus,LC,FALSE,MARINEFISH_PART_2.dbf
48342198,Ecsenius collettei,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342198,Ecsenius collettei,LC,FALSE,MARINEFISH_PART_1.dbf
48342201,Entomacrodus niuafoouensis,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342201,Entomacrodus niuafoouensis,LC,FALSE,MARINEFISH_PART_3.dbf
48342204,Ecsenius schroederi,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342204,Ecsenius schroederi,LC,FALSE,MARINEFISH_PART_3.dbf
48342206,Ecsenius prooculis,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342206,Ecsenius prooculis,LC,FALSE,MARINEFISH_PART_2.dbf
48342208,Mimoblennius cas,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342208,Mimoblennius cas,LC,FALSE,MARINEFISH_PART_1.dbf
48342209,Andamia heteroptera,DD,FALSE,COMBTOOTHBLENNIES.dbf
48342209,Andamia heteroptera,DD,FALSE,MARINEFISH_PART_3.dbf
48342210,Cirripectes stigmaticus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342210,Cirripectes stigmaticus,LC,FALSE,MARINEFISH_PART_2.dbf
48342213,Entomacrodus striatus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342213,Entomacrodus striatus,LC,FALSE,MARINEFISH_PART_1.dbf
48342217,Praealticus bilineatus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342217,Praealticus bilineatus,LC,FALSE,MARINEFISH_PART_3.dbf
48342218,Parenchelyurus hyena,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342218,Parenchelyurus hyena,LC,FALSE,MARINEFISH_PART_1.dbf
48342219,Blenniella bilitonensis,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342219,Blenniella bilitonensis,LC,FALSE,MARINEFISH_PART_1.dbf
48342221,Entomacrodus solus,EN,FALSE,COMBTOOTHBLENNIES.dbf
48342221,Entomacrodus solus,EN,FALSE,MARINEFISH_PART_1.dbf
48342223,Parablennius tasmanianus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342223,Parablennius tasmanianus,LC,FALSE,MARINEFISH_PART_3.dbf
48342225,Petroscirtes breviceps,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342225,Petroscirtes breviceps,LC,FALSE,MARINEFISH_PART_3.dbf
48342228,Entomacrodus corneliae,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342228,Entomacrodus corneliae,LC,FALSE,MARINEFISH_PART_3.dbf
48342229,Praealticus caesius,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342229,Praealticus caesius,LC,FALSE,MARINEFISH_PART_2.dbf
48342232,Enchelyurus flavipes,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342232,Enchelyurus flavipes,LC,FALSE,MARINEFISH_PART_3.dbf
48342233,Andamia pacifica,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342233,Andamia pacifica,LC,FALSE,MARINEFISH_PART_1.dbf
48342234,Ecsenius lubbocki,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342234,Ecsenius lubbocki,LC,FALSE,MARINEFISH_PART_2.dbf
48342238,Xiphasia matsubarai,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342238,Xiphasia matsubarai,LC,FALSE,MARINEFISH_PART_3.dbf
48342240,Ecsenius bandanus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342240,Ecsenius bandanus,LC,FALSE,MARINEFISH_PART_1.dbf
48342243,Salarias sibogai,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342243,Salarias sibogai,LC,FALSE,MARINEFISH_PART_2.dbf
48342244,Chalaroderma capito,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342244,Chalaroderma capito,LC,FALSE,MARINEFISH_PART_2.dbf
48342248,Cirripectes polyzona,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342248,Cirripectes polyzona,LC,FALSE,MARINEFISH_PART_1.dbf
48342250,Ecsenius lividanalis,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342250,Ecsenius lividanalis,LC,FALSE,MARINEFISH_PART_1.dbf
48342252,Dactyloscopus fallax,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342252,Dactyloscopus fallax,LC,FALSE,MARINEFISH_PART_2.dbf
48342253,Antennablennius velifer,DD,FALSE,COMBTOOTHBLENNIES.dbf
48342253,Antennablennius velifer,DD,FALSE,MARINEFISH_PART_3.dbf
48342256,Salarias patzneri,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342256,Salarias patzneri,LC,FALSE,MARINEFISH_PART_2.dbf
48342258,Parablennius cyclops,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342258,Parablennius cyclops,LC,FALSE,MARINEFISH_PART_1.dbf
48342259,Antennablennius ceylonensis,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342259,Antennablennius ceylonensis,LC,FALSE,MARINEFISH_PART_2.dbf
48342260,Entomacrodus cymatobiotus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342260,Entomacrodus cymatobiotus,LC,FALSE,MARINEFISH_PART_2.dbf
48342262,Ecsenius stictus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342262,Ecsenius stictus,LC,FALSE,MARINEFISH_PART_2.dbf
48342265,Entomacrodus thalassinus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342265,Entomacrodus thalassinus,LC,FALSE,MARINEFISH_PART_2.dbf
48342268,Malacoctenus polyporosus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342268,Malacoctenus polyporosus,LC,FALSE,MARINEFISH_PART_3.dbf
48342269,Ecsenius stigmatura,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342269,Ecsenius stigmatura,LC,FALSE,MARINEFISH_PART_2.dbf
48342271,Istiblennius muelleri,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342271,Istiblennius muelleri,LC,FALSE,MARINEFISH_PART_2.dbf
48342273,Praealticus multistriatus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342273,Praealticus multistriatus,LC,FALSE,MARINEFISH_PART_3.dbf
48342274,Cirripectes perustus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342274,Cirripectes perustus,LC,FALSE,MARINEFISH_PART_2.dbf
48342277,Cirripectes alboapicalis,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342277,Cirripectes alboapicalis,LC,FALSE,MARINEFISH_PART_1.dbf
48342278,Ecsenius bathi,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342278,Ecsenius bathi,LC,FALSE,MARINEFISH_PART_1.dbf
48342281,Istiblennius steindachneri,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342281,Istiblennius steindachneri,LC,FALSE,MARINEFISH_PART_1.dbf
48342282,Parablennius serratolineatus,VU,FALSE,COMBTOOTHBLENNIES.dbf
48342282,Parablennius serratolineatus,VU,FALSE,MARINEFISH_PART_3.dbf
48342284,Omobranchus smithi,VU,FALSE,COMBTOOTHBLENNIES.dbf
48342284,Omobranchus smithi,VU,FALSE,MARINEFISH_PART_3.dbf
48342285,Ecsenius gravieri,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342285,Ecsenius gravieri,LC,FALSE,MARINEFISH_PART_2.dbf
48342287,Cirrisalarias bunares,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342287,Cirrisalarias bunares,LC,FALSE,MARINEFISH_PART_3.dbf
48342289,Praealticus striatus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342289,Praealticus striatus,LC,FALSE,MARINEFISH_PART_3.dbf
48342290,Mimoblennius rusi,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342290,Mimoblennius rusi,LC,FALSE,MARINEFISH_PART_3.dbf
48342292,Stanulus seychellensis,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342292,Stanulus seychellensis,LC,FALSE,MARINEFISH_PART_3.dbf
48342298,Blenniella cyanostigma,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342298,Blenniella cyanostigma,LC,FALSE,MARINEFISH_PART_1.dbf
48342300,Petroscirtes thepassii,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342300,Petroscirtes thepassii,LC,FALSE,MARINEFISH_PART_3.dbf
48342305,Salarias sexfilum,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342305,Salarias sexfilum,LC,FALSE,MARINEFISH_PART_2.dbf
48342306,Cirripectes jenningsi,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342306,Cirripectes jenningsi,LC,FALSE,MARINEFISH_PART_3.dbf
48342309,Petroscirtes xestus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342309,Petroscirtes xestus,LC,FALSE,MARINEFISH_PART_2.dbf
48342312,Omobranchus elongatus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342312,Omobranchus elongatus,LC,FALSE,MARINEFISH_PART_1.dbf
48342314,Stanulus talboti,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342314,Stanulus talboti,LC,FALSE,MARINEFISH_PART_2.dbf
48342316,Praealticus tanegasimae,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342316,Praealticus tanegasimae,LC,FALSE,MARINEFISH_PART_3.dbf
48342317,Ecsenius namiyei,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342317,Ecsenius namiyei,LC,FALSE,MARINEFISH_PART_3.dbf
48342320,Enchelyurus petersi,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342320,Enchelyurus petersi,LC,FALSE,MARINEFISH_PART_3.dbf
48342321,Istiblennius lineatus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342321,Istiblennius lineatus,LC,FALSE,MARINEFISH_PART_3.dbf
48342325,Petroscirtes springeri,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342325,Petroscirtes springeri,LC,FALSE,MARINEFISH_PART_1.dbf
48342326,Entomacrodus sealei,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342326,Entomacrodus sealei,LC,FALSE,MARINEFISH_PART_2.dbf
48342328,Ecsenius randalli,VU,FALSE,COMBTOOTHBLENNIES.dbf
48342328,Ecsenius randalli,VU,FALSE,MARINEFISH_PART_3.dbf
48342329,Ecsenius lineatus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342329,Ecsenius lineatus,LC,FALSE,MARINEFISH_PART_1.dbf
48342332,Omobranchus elegans,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342332,Omobranchus elegans,LC,FALSE,MARINEFISH_PART_1.dbf
48342333,Ecsenius midas,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342333,Ecsenius midas,LC,FALSE,MARINEFISH_PART_2.dbf
48342337,Istiblennius unicolor,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342337,Istiblennius unicolor,LC,FALSE,MARINEFISH_PART_1.dbf
48342341,Ecsenius fourmanoiri,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342341,Ecsenius fourmanoiri,LC,FALSE,MARINEFISH_PART_1.dbf
48342342,Praealticus natalis,VU,FALSE,COMBTOOTHBLENNIES.dbf
48342342,Praealticus natalis,VU,FALSE,MARINEFISH_PART_3.dbf
48342351,Malacoctenus mexicanus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342351,Malacoctenus mexicanus,LC,FALSE,MARINEFISH_PART_2.dbf
48342352,Cirripectes imitator,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342352,Cirripectes imitator,LC,FALSE,MARINEFISH_PART_1.dbf
48342354,Salarias ramosus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342354,Salarias ramosus,LC,FALSE,MARINEFISH_PART_3.dbf
48342356,Entomacrodus lemuria,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342356,Entomacrodus lemuria,LC,FALSE,MARINEFISH_PART_1.dbf
48342357,Mimoblennius lineathorax,VU,FALSE,COMBTOOTHBLENNIES.dbf
48342357,Mimoblennius lineathorax,VU,FALSE,MARINEFISH_PART_1.dbf
48342359,Salarias segmentatus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342359,Salarias segmentatus,LC,FALSE,MARINEFISH_PART_2.dbf
48342362,Laiphognathus multimaculatus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342362,Laiphognathus multimaculatus,LC,FALSE,MARINEFISH_PART_2.dbf
48342366,Plagiotremus tapeinosoma,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342366,Plagiotremus tapeinosoma,LC,FALSE,MARINEFISH_PART_3.dbf
48342371,Cirripectes kuwamurai,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342371,Cirripectes kuwamurai,LC,FALSE,MARINEFISH_PART_3.dbf
48342372,Ecsenius minutus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342372,Ecsenius minutus,LC,FALSE,MARINEFISH_PART_2.dbf
48342379,Istiblennius zebra,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342379,Istiblennius zebra,LC,FALSE,MARINEFISH_PART_3.dbf
48342381,Omobranchus banditus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342381,Omobranchus banditus,LC,FALSE,MARINEFISH_PART_2.dbf
48342383,Entomacrodus epalzeocheilos,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342383,Entomacrodus epalzeocheilos,LC,FALSE,MARINEFISH_PART_1.dbf
48342385,Ecsenius bicolor,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342385,Ecsenius bicolor,LC,FALSE,MARINEFISH_PART_2.dbf
48342388,Plagiotremus spilistius,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342388,Plagiotremus spilistius,LC,FALSE,MARINEFISH_PART_3.dbf
48342389,Entomacrodus decussatus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342389,Entomacrodus decussatus,LC,FALSE,MARINEFISH_PART_1.dbf
48342394,Petroscirtes lupus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342394,Petroscirtes lupus,LC,FALSE,MARINEFISH_PART_1.dbf
48342396,Ophioblennius clippertonensis,VU,FALSE,COMBTOOTHBLENNIES.dbf
48342396,Ophioblennius clippertonensis,VU,FALSE,MARINEFISH_PART_3.dbf
48342400,Praealticus poptae,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342400,Praealticus poptae,LC,FALSE,MARINEFISH_PART_2.dbf
48342402,Cirripectes variolosus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342402,Cirripectes variolosus,LC,FALSE,MARINEFISH_PART_3.dbf
48342405,Meiacanthus bundoon,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342405,Meiacanthus bundoon,LC,FALSE,MARINEFISH_PART_2.dbf
48342407,Andamia reyi,DD,FALSE,COMBTOOTHBLENNIES.dbf
48342407,Andamia reyi,DD,FALSE,MARINEFISH_PART_2.dbf
48342409,Haptogenys bipunctata,DD,FALSE,COMBTOOTHBLENNIES.dbf
48342409,Haptogenys bipunctata,DD,FALSE,MARINEFISH_PART_2.dbf
48342410,Laiphognathus longispinis,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342410,Laiphognathus longispinis,LC,FALSE,MARINEFISH_PART_2.dbf
48342411,Rhabdoblennius nigropunctatus,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342411,Rhabdoblennius nigropunctatus,LC,FALSE,MARINEFISH_PART_2.dbf
48342414,Entomacrodus textilis,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342414,Entomacrodus textilis,LC,FALSE,MARINEFISH_PART_2.dbf
48342419,Andamia expansa,DD,FALSE,COMBTOOTHBLENNIES.dbf
48342419,Andamia expansa,DD,FALSE,MARINEFISH_PART_3.dbf
48342420,Omobranchus woodi,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342420,Omobranchus woodi,LC,FALSE,MARINEFISH_PART_3.dbf
48342422,Blenniella gibbifrons,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342422,Blenniella gibbifrons,LC,FALSE,MARINEFISH_PART_1.dbf
48342425,Cirripectes springeri,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342425,Cirripectes springeri,LC,FALSE,MARINEFISH_PART_1.dbf
48342428,Cirripectes quagga,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342428,Cirripectes quagga,LC,FALSE,MARINEFISH_PART_3.dbf
48342431,Blenniella interrupta,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342431,Blenniella interrupta,LC,FALSE,MARINEFISH_PART_1.dbf
48342433,Enchelyurus kraussii,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342433,Enchelyurus kraussii,LC,FALSE,MARINEFISH_PART_1.dbf
48342435,Enneapterygius qirmiz,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342435,Enneapterygius qirmiz,LC,FALSE,MARINEFISH_PART_1.dbf
48342436,Ecsenius isos,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342436,Ecsenius isos,LC,FALSE,MARINEFISH_PART_1.dbf
48342437,Paralticus amboinensis,LC,FALSE,COMBTOOTHBLENNIES.dbf
48342437,Paralticus amboinensis,LC,FALSE,MARINEFISH_PART_3.dbf
48342440,Andamia tetradactylus,DD,FALSE,COMBTOOTHBLENNIES.dbf
48342440,Andamia tetradactylus,DD,FALSE,MARINEFISH_PART_1.dbf
48342441,Istiblennius rivulatus,LC,FALSE,COMBTOOTHBLENNIES.dbf
